"sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.517333103448276,0.142857142857143,0.1,-3.04192802762896,1.29134653076868,0.593958344432403,0.788204270490636,-4.57781617314687,3.68e-05,5301405,32813.6863581229,154687.699367074,0,0,0,0,0,-191.506638473655,722446852
0.517333103448276,0.142857142857143,0.1,-1.67946300103205,19.899150092642,0.572496901250297,3.04223709767118,-5.30999318819353,3.68e-05,5301405,32812.9549589144,154689.36273602,0,0,0,0,0,-334.523808249048,161029022
0.517333103448276,0.142857142857143,0.1,-2.94341953518424,0.654680454061898,0.117646631678444,-0.4118912432908,-3.06234843824902,3.68000000000001e-05,5301405,32814.5069968926,154688.210472657,0,0,0,0,0,-172.270527348323,735735411
0.517333103448276,0.142857142857143,0.1,-10.1663574628304,10.1297802057359,0.674646765830707,1.29037927748217,1.69431345622031,3.68e-05,5301405,182811.477467967,4689.43720334867,0,0,0,0,0,-290.931564871799,128237455
0.517333103448276,0.142857142857143,0.1,-12.251917033121,10.625730011589,0.578337738595875,-0.587860202742521,3.14522711374404,3.68e-05,5301405,182812.649952575,4689.43472956345,0,0,0,0,0,-303.539265137235,1033156268
0.517333103448276,0.142857142857143,0.1,-10.0136724747138,10.1030690803337,0.417501664819423,-0.145403515668065,2.01213391503411,3.68e-05,5301405,182813.072789388,4689.32390945575,0,0,0,0,0,-298.072963379397,231105940
0.517333103448276,0.142857142857143,0.1,-10.5960023154499,10.5948123906333,0.476885292902188,0.511600547151803,2.00247339317237,3.68e-05,5301405,182812.634447485,4687.15444162902,0,0,0,0,0,-295.418023907493,918617240
0.517333103448276,0.142857142857143,0.1,-10.859446447853,8.44526741401043,0.458592444805543,-0.547387657320105,2.49185545637873,3.68e-05,5301405,182812.309056851,4687.88731397199,0,0,0,0,0,-303.061617617015,68717375
0.517333103448276,0.142857142857143,0.1,-15.8419017143793,10.7597042939971,0.81031023906801,5.0613697310368,1.50705901045139,3.68e-05,5301405,257813.94696881,229689.191449006,0,0,0,0,0,-296.922037501077,400043717
0.517333103448276,0.142857142857143,0.1,-14.941376083498,10.4547050138592,0.796309716351915,3.61640975640655,1.46731083060833,3.68e-05,5301405,257812.171709655,229687.37363001,0,0,0,0,0,-295.959227698255,408108433
0.517333103448276,0.142857142857143,0.1,-15.6055475191239,10.7920410425477,0.736063945609055,4.3593875445812,-0.207098403212417,3.67999999999999e-05,5301405,257812.167099334,229689.13958169,0,0,0,0,0,-298.30686608231,531514822
0.517333103448276,0.142857142857143,0.1,-16.2588083279732,11.2249435148034,0.723742498375626,5.85286195283199,0.293299386916101,3.68e-05,5301405,257813.441415453,229688.420846179,0,0,0,0,0,-299.278716034036,625970113
0.517333103448276,0.142857142857143,0.1,-15.8038822923009,10.7757772814065,0.74590760428089,5.01684734520403,0.920896366463529,3.68e-05,5301405,257813.829155375,229688.610753186,0,0,0,0,0,-297.737433351115,950476043
0.517333103448276,0.142857142857143,0.1,-2.81894802816309,0.552186041790313,0.0309630244936901,-0.482005137458158,-2.60164088577066,3.68e-05,5301405,107811.167622194,79688.111077345,0,0,0,0,0,-167.223301055129,316337112
0.517333103448276,0.142857142857143,0.1,-2.81324875005996,0.555703573210908,0.0310798578451734,-0.475421468783328,-2.61670516937864,3.68e-05,5301405,107812.622134615,79688.1746120054,0,0,0,0,0,-167.228826183562,345410476
0.517333103448276,0.142857142857143,0.1,-2.81928118172667,0.553181532517363,0.0304997504443725,-0.483503259580942,-2.5893108151874,3.68e-05,5301405,107814.357289102,79685.9973004504,0,0,0,0,0,-167.227601210244,990363992
0.517333103448276,0.142857142857143,0.1,-2.8143132010351,0.557342813814375,0.0309744891769366,-0.485387804226217,-2.60192809001785,3.68e-05,5301405,107811.35107934,79689.2053223729,0,0,0,0,0,-167.238280275248,488993084
0.517333103448276,0.142857142857143,0.1,-2.8663077365919,0.555236169263867,0.036383877087222,-0.429869549302443,-2.6794890193098,3.68e-05,5301405,107813.825705875,79689.1565881186,0,0,0,0,0,-167.474634579403,820406573
0.517333103448276,0.142857142857143,0.1,-6.0238822689854,0.0243279651751052,0.0497629807230057,2.37534859062822,-2.90189882061894,3.68e-05,5301405,295311.885171984,267188.334847709,0,0,0,0,0,-925.250129121141,477070078
0.517333103448276,0.142857142857143,0.1,-6.81255780116794,0.0126439447328017,0.201368127890374,2.37533843511623,-2.81730265437196,3.68e-05,5301405,295312.883968403,267187.904334178,0,0,0,0,0,-932.889467211919,741896088
0.517333103448276,0.142857142857143,0.1,-7.25846743456769,0.0394821833545536,0.137208036563093,1.86327255387471,-3.92638445153956,3.68e-05,5301405,295310.687141779,267189.6934977,0,0,0,0,0,-836.035719303275,565001921
0.517333103448276,0.142857142857143,0.1,-5.33042192932269,0.0182774684073057,0.0153786333384851,1.88093807153873,-1.8522989375161,3.68e-05,5301405,295310.598506959,267188.238449133,0,0,0,0,0,-924.574383172306,433150840
0.517333103448276,0.142857142857143,0.1,-6.05597611214139,0.00993516100045687,0.0181740948080141,2.28956729621441,-1.79121343620316,3.68e-05,5301405,295310.941846534,267187.534974446,0,0,0,0,0,-924.781074683541,956536644
0.517333103448276,0.142857142857143,0.1,0.820080336240936,1.59081010510417,0.40414963720576,6.0151366141416,6.3641611965449,3.68000000000001e-05,5301405,145312.319575817,117188.571990808,0,0,0,0,0,-198.580001271163,732780889
0.517333103448276,0.142857142857143,0.1,0.784110773363827,1.59407434776781,0.425721535922345,6.12654297006658,6.08582208212788,3.68e-05,5301405,145313.325940861,117188.517469163,0,0,0,0,0,-198.611955313153,715085603
0.517333103448276,0.142857142857143,0.1,0.823700141368164,1.59119926765526,0.41591993341955,6.03033860948323,6.22997323753769,3.68000000000001e-05,5301405,145313.339467601,117188.978689387,0,0,0,0,0,-198.589589157199,711994020
0.517333103448276,0.142857142857143,0.1,0.827048590472608,1.59506767347222,0.407827234848941,6.03407081435386,6.26789023838214,3.68000000000001e-05,5301405,145313.260048694,117188.058230222,0,0,0,0,0,-198.587520352484,588882201
0.517333103448276,0.142857142857143,0.1,0.810632041743039,1.59157907843402,0.421273631941943,6.08324002884337,6.07616432367197,3.68e-05,5301405,145313.523834963,117190.121888477,0,0,0,0,0,-198.606846835432,952468506
0.517333103448276,0.142857142857143,0.1,-2.80756844617294,0.563865074900772,0.0328024237159201,-0.43256853833571,-2.62441706301336,3.67999999999999e-05,5301405,70313.2124272089,192188.855092932,0,0,0,0,0,-167.771879298759,979513285
0.517333103448276,0.142857142857143,0.1,-2.82647673505022,0.557409570405754,0.0322739522845021,-0.424923100278175,-2.60668117768728,3.68e-05,5301405,70313.8181760332,192188.376354132,0,0,0,0,0,-167.783679286077,623455118
0.517333103448276,0.142857142857143,0.1,-2.82349244630354,0.560528450802675,0.0327702746405367,-0.418162487055514,-2.61690708051626,3.68e-05,5301405,70314.4827740982,192187.323315777,0,0,0,0,0,-167.789461169127,748630369
0.517333103448276,0.142857142857143,0.1,-2.82131921616822,0.562738178812881,0.0328216719381061,-0.425140172542042,-2.62301797329481,3.68e-05,5301405,70313.1774678504,192187.787885848,0,0,0,0,0,-167.763408737338,274292583
0.517333103448276,0.142857142857143,0.1,-2.4987419020588,1.303727366677,0.179783083863442,-0.477325108853452,-1.23231037092798,3.68e-05,5301405,70313.8418470418,192187.941777122,0,0,0,0,0,-193.702846537753,970291632
0.517333103448276,0.142857142857143,0.1,-13.6211552828476,7.45247933293419,0.570979690516732,4.92261627141511,-5.90081099702599,3.68e-05,5301405,220314.005431957,42187.9839013707,0,0,0,0,0,-278.719869610169,634152542
0.517333103448276,0.142857142857143,0.1,-13.845542900453,9.17728202261486,0.297810293731914,4.45832420189342,-4.89408865836202,3.68000000000001e-05,5301405,220311.818348913,42189.6928833754,0,0,0,0,0,-290.201414580568,360158226
0.517333103448276,0.142857142857143,0.1,-13.0069856770789,3.65766848928175,0.586179212853592,4.02779551100809,-4.63373002869863,3.68e-05,5301405,220313.470940637,42187.7782392908,0,0,0,0,0,-265.383723663767,225108139
0.517333103448276,0.142857142857143,0.1,-12.7819397282971,3.51203265152389,0.59252929372525,4.64445322106571,-5.7587003398388,3.68e-05,5301405,220313.826431122,42188.4496326587,0,0,0,0,0,-264.592520446375,853161655
0.517333103448276,0.142857142857143,0.1,-14.0117962343928,8.67337539962711,0.557856143966264,4.81138676021585,-5.24799835700709,3.68000000000001e-05,5301405,220312.156812748,42188.3716323042,0,0,0,0,0,-285.986647507215,514382385
0.517333103448276,0.142857142857143,0.1,-10.9141934383859,10.6553506582246,0.736702080017432,3.900575007795,1.379492846337,3.68e-05,5301405,117187.330213223,107811.597154251,0,0,0,0,0,-292.744508302275,554510892
0.517333103448276,0.142857142857143,0.1,-11.4186222219143,10.8503685017039,0.77396349927012,4.69478507734364,1.47357659545016,3.67999999999999e-05,5301405,117190.164980456,107812.683858671,0,0,0,0,0,-293.950057541168,706862542
0.517333103448276,0.142857142857143,0.1,-11.8599875057126,10.6331642527998,0.734153328647293,4.24314833189358,1.43283309618693,3.68e-05,5301405,117189.709932125,107813.362554165,0,0,0,0,0,-293.758056340686,137055332
0.517333103448276,0.142857142857143,0.1,-12.240016291199,11.0757937395133,0.808634106686816,5.44468792353382,1.55379631098961,3.68e-05,5301405,117187.091536823,107813.069412338,0,0,0,0,0,-295.084028647467,638139677
0.517333103448276,0.142857142857143,0.1,-10.569523914572,10.2509579301776,0.727709633002715,2.96827407151484,1.34075994615044,3.68e-05,5301405,117188.333062389,107811.588635451,0,0,0,0,0,-291.315631753829,602873944
0.517333103448276,0.142857142857143,0.1,-2.68697276770175,1.31846841372955,0.356985310437923,0.549523564943959,-1.13285002385956,3.68e-05,5301405,267188.184634784,257812.501660814,0,0,0,0,0,-195.69965410534,821440861
0.517333103448276,0.142857142857143,0.1,-3.04179008567606,0.845518223845076,0.073792239728882,-0.300844509113561,-2.54148328982143,3.68e-05,5301405,267185.995779824,257810.240308626,0,0,0,0,0,-176.661438890612,81831654
0.517333103448276,0.142857142857143,0.1,-3.02992493446169,1.12308631551356,0.108957764866508,-0.435598555892119,-1.90653732482792,3.67999999999999e-05,5301405,267187.714044437,257813.198449084,0,0,0,0,0,-185.593320701322,280197040
0.517333103448276,0.142857142857143,0.1,-2.89300531324045,0.701330743180874,0.0506298999084428,-0.220546072921158,-2.73515632281105,3.67999999999999e-05,5301405,267186.967033107,257811.544364331,0,0,0,0,0,-173.631658827922,560975480
0.517333103448276,0.142857142857143,0.1,-2.8380206474698,0.670199141467602,0.0394816495506502,-0.259779400177923,-2.6255179426481,3.68e-05,5301405,267187.272033753,257812.18704482,0,0,0,0,0,-173.24279540324,520411740
0.517333103448276,0.142857142857143,0.1,-3.72071229220221,1.2525556061209,0.742162075084323,0.996706040116065,-4.39217822143864,3.68e-05,5301405,192188.086802105,32811.6094569956,0,0,0,0,0,-192.754714924625,1046357233
0.517333103448276,0.142857142857143,0.1,-3.5267610167502,0.958375720315895,0.780652186765998,0.0967846597006675,-3.43074602080719,3.68e-05,5301405,192188.153574158,32814.9127161552,0,0,0,0,0,-184.571568943075,1034943050
0.517333103448276,0.142857142857143,0.1,-3.23310350526216,0.83232734842523,0.303914368739982,-0.271362470487705,-3.10718308607505,3.68e-05,5301405,192187.697744973,32813.8407368063,0,0,0,0,0,-179.108269408724,561577667
0.517333103448276,0.142857142857143,0.1,-3.34165772132955,0.885553645366857,0.481125245406736,-0.131402780155942,-3.24484812251582,3.68000000000001e-05,5301405,192186.673324131,32812.3809006115,0,0,0,0,0,-181.58340820464,719394367
0.517333103448276,0.142857142857143,0.1,-3.23750415522848,0.839501831592157,0.314055957927592,-0.198109039156576,-3.20726568055643,3.68e-05,5301405,192187.986729834,32814.2225759982,0,0,0,0,0,-179.341817642012,456889343
0.517333103448276,0.142857142857143,0.1,-17.4195411649883,120.530896753901,0.24326757678331,0.1865008649114,-1.0177997557628,3.67999999999999e-05,5301405,42188.9585723397,182813.55828245,0,0,0,0,0,-403.719899297349,219803799
0.517333103448276,0.142857142857143,0.1,-18.5417088117684,108.341882654442,0.0731517202985514,0.618647584506552,-0.282187653367755,3.68e-05,5301405,42189.4390881888,182814.268156426,0,0,0,0,0,-398.945286966926,118704402
0.517333103448276,0.142857142857143,0.1,-16.9555206201213,108.225339404636,0.251846504372673,0.568629613487598,-0.969031029816866,3.68e-05,5301405,42187.7138802625,182811.49243754,0,0,0,0,0,-397.295966291969,158982435
0.517333103448276,0.142857142857143,0.1,-18.1904689837978,120.150773294664,0.0891006159189905,-1.0754772249647,-0.121835513254848,3.68e-05,5301405,42187.9951488909,182812.944879022,0,0,0,0,0,-416.916006364106,372452402
0.517333103448276,0.142857142857143,0.1,-17.5050812222111,119.945283036842,0.464584476652386,-0.496911339335232,-0.250318058161427,3.68e-05,5301405,42187.9049186314,182814.319184449,0,0,0,0,0,-403.282087156524,599452200
0.517333103448276,0.142857142857143,0.1,4.23510769137811,1.69770854947208,0.203076858127326,3.29390764957442,6.39286134002722,3.68e-05,5301405,154687.54353555,70315.1127410866,0,0,0,0,0,-201.090503938484,721779707
0.517333103448276,0.142857142857143,0.1,5.16727245113982,1.74377118839607,0.254220281140897,3.03093410856754,6.37658447561244,3.68000000000001e-05,5301405,154687.155922003,70314.9251879356,0,0,0,0,0,-202.305926028819,690455653
0.517333103448276,0.142857142857143,0.1,5.95088937423545,2.09392191056612,0.718341512941591,2.21380671643669,5.28182349381506,3.68e-05,5301405,154688.394742938,70312.3421020583,0,0,0,0,0,-209.967524401932,208832564
0.517333103448276,0.142857142857143,0.1,5.05978948512097,1.93612203686627,0.571782037221891,2.54129689077034,5.69039381853236,3.68e-05,5301405,154687.262228593,70313.6548519834,0,0,0,0,0,-205.933089691482,146759913
0.517333103448276,0.142857142857143,0.1,5.25364153576837,1.89142921128948,0.554454673979688,2.75442457913563,5.3788590005698,3.68e-05,5301405,154688.045791804,70314.4480694908,0,0,0,0,0,-205.583896853456,565739711
0.517333103448276,0.142857142857143,0.1,-3.19041024783722,0.753687970402453,0.380853568172104,-0.204454996600936,-3.21214655373023,3.68e-05,5301405,4687.67134044752,220312.906929369,0,0,0,0,0,-177.454800417635,47619711
0.517333103448276,0.142857142857143,0.1,-3.21844095692612,0.753121816450031,0.392640919902102,-0.215720281064987,-3.18354293252924,3.68000000000001e-05,5301405,4688.58880766671,220312.925628975,0,0,0,0,0,-177.638239040478,21568635
0.517333103448276,0.142857142857143,0.1,-3.16213534239278,0.755224364646572,0.321427847925898,-0.250097729810028,-3.16967245048596,3.68e-05,5301405,4688.77837262546,220314.212579388,0,0,0,0,0,-176.671452365287,298307028
0.517333103448276,0.142857142857143,0.1,-3.27581149086072,0.770231629535796,0.475355226393658,-0.169797911567733,-3.20654325740572,3.68e-05,5301405,4690.41539167715,220313.98577658,0,0,0,0,0,-178.591444984321,54451618
0.517333103448276,0.142857142857143,0.1,-3.22410406069616,0.775314079677082,0.457510714651207,-0.229552508389738,-3.1780431533686,3.68e-05,5301405,4689.43149817973,220312.230184893,0,0,0,0,0,-178.359020207959,872910719
0.517333103448276,0.142857142857143,0.1,-14.3100791526984,119.949140791982,0.0459132955853294,0.654695483066179,-4.83431532191396,3.68e-05,5301405,79687.3957340051,145311.821694947,0,0,0,0,0,-416.676355039784,160372040
0.517333103448276,0.142857142857143,0.1,-14.5168230789336,117.433922606684,0.0410685471284348,1.90714501092824,-5.01189148078458,3.68e-05,5301405,79690.0802770145,145311.801011696,0,0,0,0,0,-410.497583826822,1000379149
0.517333103448276,0.142857142857143,0.1,-14.5278704150013,123.678819664219,0.0549624561961172,1.09542924646659,-5.55316070024037,3.67999999999999e-05,5301405,79688.0416772859,145311.622212117,0,0,0,0,0,-416.936866643629,697039670
0.517333103448276,0.142857142857143,0.1,-14.6892311927592,120.321252513021,0.234719680636338,0.390716117718559,-6.07868761419865,3.68e-05,5301405,79688.3791781582,145314.771712477,0,0,0,0,0,-416.911270471802,1024086384
0.517333103448276,0.142857142857143,0.1,-15.1190090805392,118.364043535739,0.115901375999314,1.42379811952617,-4.70804543159869,3.67999999999999e-05,5301405,79688.6389694919,145313.297101063,0,0,0,0,0,-416.565001613762,102679558
0.517333103448276,0.142857142857143,0.1,2.3006474041088,1.50969263586669,0.605034661088557,4.81791937473327,2.37958637301805,3.68e-05,5301405,229687.410749947,295312.588783478,0,0,0,0,0,-197.092474350601,206037967
0.517333103448276,0.142857142857143,0.1,2.27617370735104,1.50997092541712,0.622228200668796,4.83537215100319,2.33810729867079,3.68e-05,5301405,229688.16003452,295310.623613049,0,0,0,0,0,-197.105957505299,345360503
0.517333103448276,0.142857142857143,0.1,2.26680367102139,1.51081803220905,0.626499464987797,4.83459573912311,2.38401872327776,3.68e-05,5301405,229685.520236042,295312.912674915,0,0,0,0,0,-197.105797986311,385228539
0.517333103448276,0.142857142857143,0.1,-2.57634416852831,1.38652546596535,0.72301023917,1.94999092973399,-0.917760286231287,3.68e-05,5301405,229687.677647,295310.801271571,0,0,0,0,0,-200.530945670432,1006187781
0.517333103448276,0.142857142857143,0.1,2.2531928247294,1.51449815754005,0.652880075090132,4.85262637613284,2.31903631352932,3.68e-05,5301405,229689.669841468,295314.413381639,0,0,0,0,0,-197.140791365934,427948593
0.517333103448276,0.142857142857143,0.1,-14.105824128382,10.6483583240961,0.900084811172109,4.82811636867225,1.65317263292756,3.68e-05,5301405,135939.097388071,276562.399793123,0,0,0,0,0,-295.330543654466,945716635
0.517333103448276,0.142857142857143,0.1,-14.814612612288,10.8406190681591,0.86402238207866,4.73277705659352,1.85439026844813,3.68e-05,5301405,135937.919029045,276562.841924881,0,0,0,0,0,-295.854623837401,349349133
0.517333103448276,0.142857142857143,0.1,-14.4140316399504,10.6392043700621,0.840793065485375,4.44735106477432,1.71328088877559,3.68e-05,5301405,135940.32037026,276562.015040576,0,0,0,0,0,-295.539616242131,666959573
0.517333103448276,0.142857142857143,0.1,-13.7895137968722,10.503795162332,0.858410374526166,3.88316343120256,1.56859459858677,3.68e-05,5301405,135937.471575636,276563.834003404,0,0,0,0,0,-294.749133490376,582434253
0.517333103448276,0.142857142857143,0.1,-13.7474206507756,10.4314019667807,0.848799781472435,4.10382996242477,1.56276138291892,3.68e-05,5301405,135939.884834551,276563.447010748,0,0,0,0,0,-294.817349382457,295991482
0.517333103448276,0.142857142857143,0.1,-2.83628675110415,0.639753457683939,0.0349322187717624,-0.338511027657589,-2.62354288848523,3.68e-05,5301405,285937.416929708,126564.450708882,0,0,0,0,0,-171.493858325486,287134536
0.517333103448276,0.142857142857143,0.1,-2.84945910516302,0.633426634142118,0.0356057487949067,-0.332310231175972,-2.62918374555644,3.68e-05,5301405,285938.132480292,126563.563498531,0,0,0,0,0,-171.463510619405,883010789
0.517333103448276,0.142857142857143,0.1,-2.84087295016873,0.634576354212315,0.0352817819057737,-0.334408937640849,-2.6251753791173,3.68e-05,5301405,285936.795858008,126562.601750656,0,0,0,0,0,-171.459077992798,543012812
0.517333103448276,0.142857142857143,0.1,-2.84261528408577,0.635013641340761,0.0357894360835546,-0.331711784172801,-2.62006424537935,3.68e-05,5301405,285936.817440299,126563.580280889,0,0,0,0,0,-171.499904751392,387884896
0.517333103448276,0.142857142857143,0.1,-2.8334380582985,0.635847262434631,0.0349198775289264,-0.33761539593514,-2.6228194863472,3.68e-05,5301405,285937.329261745,126563.535194846,0,0,0,0,0,-171.500742516567,1065386665
0.517333103448276,0.142857142857143,0.1,-3.1483936761821,0.983686467130216,0.373129852271429,0.102017026685676,-3.55917466097194,3.68e-05,5301405,210940.40002402,201562.694255806,0,0,0,0,0,-183.7292999817,654882823
0.517333103448276,0.142857142857143,0.1,-3.01856870010049,1.19108798373701,0.38323265704369,0.593417734961845,-4.30798202081241,3.68e-05,5301405,210934.210390625,201563.692450824,0,0,0,0,0,-190.161032889795,781528962
0.517333103448276,0.142857142857143,0.1,-2.99760904893022,1.1068228353446,0.314685114455935,0.266857266763454,-3.88646253141097,3.68e-05,5301405,210939.430080444,201563.897991978,0,0,0,0,0,-185.705873869921,725331010
0.517333103448276,0.142857142857143,0.1,-3.02061226470593,2.70388263793434,0.597607955094124,2.08858669921938,-7.40198633292904,3.68e-05,5301405,210939.359204914,201563.176852055,0,0,0,0,0,-228.537031750277,153758115
0.517333103448276,0.142857142857143,0.1,-2.98519693711344,1.02808369213339,0.303903799976921,0.136416921719265,-3.73515941497315,3.67999999999999e-05,5301405,210938.447952782,201562.640146197,0,0,0,0,0,-184.22153889685,801415502
0.517333103448276,0.142857142857143,0.1,-7.59743019810646,3.42540336841253,0.643980677439027,-0.536766635608174,0.644646359816456,3.68e-05,5301405,60940.0506475443,51562.982169241,0,0,0,0,0,-249.944853142048,648120365
0.517333103448276,0.142857142857143,0.1,-8.45222244846071,3.44731274110279,0.7947384644682,-0.0262062520668256,0.337458815028742,3.68e-05,5301405,60936.7351771657,51564.1026753103,0,0,0,0,0,-248.825998356879,1039433138
0.517333103448276,0.142857142857143,0.1,-8.0082091148333,3.05307288690261,0.646179257980048,0.0470059470495122,-0.0219369327836248,3.68e-05,5301405,60938.7191078151,51564.6455393975,0,0,0,0,0,-244.15800175103,74100819
0.517333103448276,0.142857142857143,0.1,-9.50991561033288,4.34281837790645,0.53970073211635,-0.417857655099005,0.893453112820393,3.68e-05,5301405,60938.0401884866,51564.0262138372,0,0,0,0,0,-269.403410421246,758729035
0.517333103448276,0.142857142857143,0.1,-7.80031280345282,3.08867781350162,0.673397985904622,0.0426220680897577,0.321524311551025,3.68e-05,5301405,60939.2020203523,51563.3183635906,0,0,0,0,0,-246.985101144828,634887193
0.517333103448276,0.142857142857143,0.1,-0.00845000387142578,12.5923599609842,0.388860453503532,0.290943693119773,5.58048634962987,3.68000000000001e-05,5301405,173436.728792273,164062.56031113,0,0,0,0,0,-335.184780369306,606779587
0.517333103448276,0.142857142857143,0.1,-1.23226000100377,20.2020828739032,0.280780762512472,-0.868896415004736,5.26982726576206,3.68e-05,5301405,173438.681750376,164064.285727023,0,0,0,0,0,-363.159174158159,813779545
0.517333103448276,0.142857142857143,0.1,-1.04912051182561,16.063839979219,0.250690360454754,-0.0515545401098522,5.39615791552003,3.68e-05,5301405,173436.863318475,164066.314263431,0,0,0,0,0,-357.989598303141,918917006
0.517333103448276,0.142857142857143,0.1,-0.548272976673789,20.1083155087045,0.266068828980408,-0.771266397327592,6.26940267987203,3.68e-05,5301405,173437.561299982,164063.947454037,0,0,0,0,0,-354.414186604828,918835914
0.517333103448276,0.142857142857143,0.1,-1.53854572860182,18.4605298509722,0.389494359260398,-1.07297769153634,6.24202322764126,3.68e-05,5301405,173437.760463627,164063.29504053,0,0,0,0,0,-351.292401836098,758729035
0.517333103448276,0.142857142857143,0.1,-11.304637515897,10.4736597756121,0.704511887967382,3.38044058239611,0.263272352434843,3.68e-05,5301405,23437.3294990933,14064.6080868163,0,0,0,0,0,-295.553664620593,736590173
0.517333103448276,0.142857142857143,0.1,-11.3081806167308,10.53131375123,0.830681070376026,3.70006475599001,0.804399706399417,3.68e-05,5301405,23436.8686802112,14063.4724348573,0,0,0,0,0,-294.2030164146,8179185
0.517333103448276,0.142857142857143,0.1,-11.1382664340242,10.4100441309285,0.805333562376392,3.03505976212815,2.3381704650244,3.68e-05,5301405,23439.599647913,14061.649692264,0,0,0,0,0,-291.275698305279,211886057
0.517333103448276,0.142857142857143,0.1,-10.8864720868159,10.4377426032042,0.737728464602232,3.2472079129927,1.29657242473444,3.68e-05,5301405,23438.4858234475,14062.1625163602,0,0,0,0,0,-292.51548775887,994993930
0.517333103448276,0.142857142857143,0.1,-10.3174880151511,10.372918800191,0.739646819052639,2.88893361443861,1.85514193805178,3.68e-05,5301405,23440.1746785342,14064.8954615984,0,0,0,0,0,-290.641858312587,684104980
0.517333103448276,0.142857142857143,0.1,-2.8618956540755,0.592824622582591,0.0409135236304484,-0.339522959469455,-2.71885947262281,3.68e-05,5301405,98437.6061906778,239062.714825182,0,0,0,0,0,-169.248161408694,781306714
0.517333103448276,0.142857142857143,0.1,-2.82393154061704,0.58291317752876,0.0344493098103519,-0.374116897158548,-2.63289862672348,3.68000000000001e-05,5301405,98437.2953320857,239062.736443763,0,0,0,0,0,-169.036812821337,1068579123
0.517333103448276,0.142857142857143,0.1,-2.82440402105288,0.582121146826128,0.0341696736528058,-0.371120486980712,-2.62791811551765,3.68e-05,5301405,98438.1355143439,239062.041179348,0,0,0,0,0,-169.027328899529,691631711
0.517333103448276,0.142857142857143,0.1,-2.82920317334364,0.579695865789662,0.0343841379270533,-0.369635939303873,-2.62985409356158,3.68e-05,5301405,98438.754835124,239061.736156756,0,0,0,0,0,-169.010298499111,1025887463
0.517333103448276,0.142857142857143,0.1,-2.82430328822163,0.584688329454719,0.035755845128722,-0.37275875246626,-2.66196049064064,3.68e-05,5301405,98438.9314560028,239062.083600908,0,0,0,0,0,-169.027799777314,644848455
0.517333103448276,0.142857142857143,0.1,4.00177331607997,1.69770211610337,0.205168545984805,3.53333404809768,5.50389561148796,3.68000000000001e-05,5301405,248436.245033551,89061.3011600565,0,0,0,0,0,-201.128389356052,947743584
0.517333103448276,0.142857142857143,0.1,1.44623784772741,1.72909972948188,0.425766333003928,7.5544539666425,4.41657311575331,3.68e-05,5301405,248439.217142447,89063.7380972559,0,0,0,0,0,-201.949817848339,284739705
0.517333103448276,0.142857142857143,0.1,3.56514041517046,1.68867047580946,0.221435320859176,3.73640168949087,5.97520649318564,3.68e-05,5301405,248437.700734133,89063.1634968236,0,0,0,0,0,-200.993858752338,717218654
0.517333103448276,0.142857142857143,0.1,0.784588534815603,1.59257026351499,0.429865152109501,6.21473744596491,5.78579742843027,3.68e-05,5301405,248437.783523174,89061.1911926389,0,0,0,0,0,-198.674777180795,383219150
0.517333103448276,0.142857142857143,0.1,0.887344461111291,1.59630742387212,0.450478716469057,6.09532061615928,5.44909713963049,3.68e-05,5301405,248437.889899322,89062.1022679075,0,0,0,0,0,-198.776118132997,111048296
0.517333103448276,0.142857142857143,0.1,-4.70660450772265,1.35911355294443,0.746846021902751,1.17732598088334,-3.09478520591573,3.68e-05,5301405,110156.945273848,203905.258773598,0,0,0,0,0,-196.523701739898,975639061
0.517333103448276,0.142857142857143,0.1,-7.6082126452853,2.09995835100727,0.800627997526104,2.18631239337432,-3.03047939611984,3.68000000000001e-05,5301405,110158.077947608,203906.596961086,0,0,0,0,0,-227.609795634515,696168663
0.517333103448276,0.142857142857143,0.1,-6.27358344469237,1.75618992337796,0.773213584326005,1.58169371794482,-2.60451351498705,3.68e-05,5301405,110159.005553138,203905.818013829,0,0,0,0,0,-211.785792488285,764920105
0.517333103448276,0.142857142857143,0.1,-5.90893275293171,1.65490469761511,0.711428211127046,1.5696567171585,-2.82106103553572,3.68e-05,5301405,110156.843418573,203905.870793174,0,0,0,0,0,-208.544258827155,952610715
0.517333103448276,0.142857142857143,0.1,-6.98917380216305,2.23540271229319,0.767936484808896,2.41569988770553,-3.74367055878752,3.68e-05,5301405,110157.03844462,203906.653465638,0,0,0,0,0,-225.100437319653,655652799
0.517333103448276,0.142857142857143,0.1,2.87271677478794,1.67127142899541,0.247238864074551,4.06353503148351,6.65037796303391,3.68e-05,5301405,260156.883554379,53907.1971339718,0,0,0,0,0,-200.507979131374,448550917
0.517333103448276,0.142857142857143,0.1,3.46283335832273,1.68403230024138,0.221773970797548,3.66026227622814,6.63701466385878,3.68e-05,5301405,260156.28280697,53907.4255778132,0,0,0,0,0,-200.772372686952,1064716076
0.517333103448276,0.142857142857143,0.1,2.65580054628002,1.6619372010352,0.255941539917732,4.21210703772694,6.7957273156569,3.68e-05,5301405,260157.13367469,53907.4871612604,0,0,0,0,0,-200.318432603109,787203700
