"E_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
113793.724137931,0.142857142857143,0.1,-12.55909507158,0.054867109375,110.89311278476,0.25559706074358,0.0857438729996494,-2.01159105663737,3.68e-05,5301405,128906.411560706,0,0,0,0,0,-398.609070521063,424063362
113793.724137931,0.142857142857143,0.1,-11.639585654203,0.054867109375,4.61356877035452,0.5503728439298,0.983537212257686,-0.154294258095722,3.68e-05,5301405,128906.235870215,0,0,0,0,0,-272.667708104505,90564201
113793.724137931,0.142857142857143,0.1,-12.6973705017618,0.054867109375,95.3274358744289,0.300260237250068,-1.36708420662804,-1.9590983167941,3.68e-05,5301405,128907.86100927,0,0,0,0,0,-400.314875698268,380221827
113793.724137931,0.142857142857143,0.1,-13.2848153395408,0.054867109375,116.07186669993,0.304261522202679,-1.2696005956209,-1.62525616681064,3.68e-05,5301405,128907.361824769,0,0,0,0,0,-405.308588985754,560306640
113793.724137931,0.142857142857143,0.1,-3.03339118850591,0.929700859375,0.854168673605461,0.37960469575913,-0.133246323369685,-3.38727336550922,3.68e-05,5301405,241406.937525649,0,0,0,0,0,-181.101611598831,586857073
113793.724137931,0.142857142857143,0.1,-3.01423489868299,0.929700859375,0.625472635824754,0.0986890992409691,-0.273913173670603,-2.97573699711438,3.68e-05,5301405,241404.119174659,0,0,0,0,0,-173.274691016024,137778927
113793.724137931,0.142857142857143,0.1,-2.98348810893573,0.929700859375,0.706676360052851,0.150267305658745,-0.281179659728123,-3.10039889183215,3.68e-05,5301405,241406.175444765,0,0,0,0,0,-175.583789800507,971349782
113793.724137931,0.142857142857143,0.1,-3.05609812872199,0.929700859375,0.686963455637244,0.141102606929116,-0.229477851514246,-3.07489155947292,3.68000000000001e-05,5301405,241407.171269183,0,0,0,0,0,-175.165480119177,968506750
113793.724137931,0.142857142857143,0.1,-2.99307461385906,0.929700859375,0.622602778502889,0.105086620063518,-0.291581422704814,-2.99441293260484,3.68e-05,5301405,241404.006276863,0,0,0,0,0,-173.58699157735,721813913
113793.724137931,0.142857142857143,0.1,-7.53293024428176,0.429795859375,9.52755716858776,0.736054778771115,1.74056334342808,0.585426636954368,3.67999999999999e-05,5301405,91408.1938816297,0,0,0,0,0,-285.759628345662,538231295
113793.724137931,0.142857142857143,0.1,-7.54204443124752,0.429795859375,9.33848291162122,0.748097413073195,1.23186868427647,0.121041669455766,3.67999999999999e-05,5301405,91404.7299161873,0,0,0,0,0,-285.260965674519,122001639
113793.724137931,0.142857142857143,0.1,-7.34877542779824,0.429795859375,9.63289560323948,0.776032273650193,1.54414151630317,0.359285817156444,3.68e-05,5301405,91407.2021502547,0,0,0,0,0,-285.219365713464,628450839
113793.724137931,0.142857142857143,0.1,-7.42648998597764,0.429795859375,8.54866180858348,0.676813849304202,1.46597152921108,0.674513204392104,3.68e-05,5301405,91406.5142881672,0,0,0,0,0,-274.506189945926,239748890
113793.724137931,0.142857142857143,0.1,-6.83220433978631,0.429795859375,5.7091730383385,0.63565301086442,1.31841378558664,0.423048145151703,3.68000000000001e-05,5301405,91408.3220445157,0,0,0,0,0,-255.817535074586,1009594568
113793.724137931,0.142857142857143,0.1,-16.3352181323738,0.679748359375,0.0279356298871557,0.0401359988114859,3.41249616164109,-2.98166281167036,3.68e-05,5301405,166406.861939886,0,0,0,0,0,-963.722028628884,915823960
113793.724137931,0.142857142857143,0.1,-16.5127843493536,0.679748359375,0.010769685465496,0.0433724447158308,2.19127759690402,-4.57743089779178,3.67999999999999e-05,5301405,166406.278519779,0,0,0,0,0,-984.100621658571,820838843
113793.724137931,0.142857142857143,0.1,-16.6695960459496,0.679748359375,0.00977205143428687,0.0436030108785922,2.27113122226411,-4.76702563257004,3.68e-05,5301405,166406.319863682,0,0,0,0,0,-984.052582243105,162395796
113793.724137931,0.142857142857143,0.1,-16.8462268621607,0.679748359375,0.0101405849281923,0.0430427876906461,2.51607921178576,-4.3172850530691,3.68e-05,5301405,166405.908379774,0,0,0,0,0,-984.120362479263,948582882
113793.724137931,0.142857142857143,0.1,-16.3451052663257,0.679748359375,0.0102880164339409,0.04334665292163,1.92188022769285,-4.56639221681539,3.68e-05,5301405,166406.522001204,0,0,0,0,0,-984.090579792655,1059101143
113793.724137931,0.142857142857143,0.1,-3.25260417794096,0.179843359375,1.26461541779217,0.0310003440072242,-0.755070996401661,-1.65270825937538,3.68e-05,5301405,16406.8373564771,0,0,0,0,0,-183.575606759472,427355186
113793.724137931,0.142857142857143,0.1,-2.75057222020511,0.179843359375,0.599110308640793,0.0243147747370894,-0.614317221190212,-2.48121481114031,3.67999999999999e-05,5301405,16404.1488122534,0,0,0,0,0,-166.813681071481,574698540
113793.724137931,0.142857142857143,0.1,-4.54514327839914,0.179843359375,25.8396924559764,0.00875388150984863,-1.35343988490854,0.0335690693433292,3.68e-05,5301405,16406.0289190691,0,0,0,0,0,-325.076065936208,682523406
113793.724137931,0.142857142857143,0.1,-5.21123435119625,0.179843359375,22.118499411591,0.00907690345575599,-0.982350584217802,0.1280240861349,3.68e-05,5301405,16408.3208550555,0,0,0,0,0,-318.590609831962,614516642
113793.724137931,0.142857142857143,0.1,-3.99240895339652,0.179843359375,2.82862373990057,0.0425943992789254,-0.816755754675709,-0.599032137921419,3.67999999999999e-05,5301405,16406.9543505854,0,0,0,0,0,-216.247953649117,656259937
124138.517241379,0.142857142857143,0.1,-2.81817133822971,0.57820515625,0.553682308575358,0.0307124472143049,-0.483370200519704,-2.5976901518815,3.68e-05,5301405,60937.3869610829,0,0,0,0,0,-167.401963886059,168798737
124138.517241379,0.142857142857143,0.1,-2.8182183773507,0.57820515625,0.549955873136527,0.0302572534734182,-0.480899407199022,-2.5890873383218,3.68e-05,5301405,60939.3443607582,0,0,0,0,0,-167.403967492589,645525334
124138.517241379,0.142857142857143,0.1,-2.81374481252811,0.57820515625,0.5520208317644,0.029744608023556,-0.487534096139467,-2.58412036329896,3.68e-05,5301405,60937.0328229397,0,0,0,0,0,-167.391093419386,443292481
124138.517241379,0.142857142857143,0.1,-2.80787877246577,0.57820515625,0.55441215982955,0.0302700497830537,-0.476853370405457,-2.59854998267934,3.68e-05,5301405,60937.786742846,0,0,0,0,0,-167.426245128294,333851951
124138.517241379,0.142857142857143,0.1,-2.81604667966025,0.57820515625,0.547334440590215,0.0304538138509462,-0.485680830566191,-2.58936028145236,3.68e-05,5301405,60937.5281055916,0,0,0,0,0,-167.385263624201,103344462
124138.517241379,0.142857142857143,0.1,-15.5987330727078,0.07830015625,8.52265845583389,0.796714757088192,5.17822180374853,-4.9160195441955,3.67999999999999e-05,5301405,210939.352715085,0,0,0,0,0,-298.158664896172,830584776
124138.517241379,0.142857142857143,0.1,-15.785391077533,0.07830015625,8.56277594523564,0.537273046998472,5.39519857729144,-6.12484541236456,3.67999999999999e-05,5301405,210937.224383046,0,0,0,0,0,-289.79831625802,406828593
124138.517241379,0.142857142857143,0.1,-14.1703987435787,0.07830015625,6.11093829667056,0.493427257545603,4.44022306739967,-5.03327829919528,3.68e-05,5301405,210938.540182476,0,0,0,0,0,-279.052775818201,326795022
124138.517241379,0.142857142857143,0.1,-14.4625128303292,0.07830015625,9.44865706276932,0.662446017143228,5.61937567516525,-6.36233369972005,3.68e-05,5301405,210935.815389982,0,0,0,0,0,-298.981930229404,726335325
124138.517241379,0.142857142857143,0.1,-15.2274394192045,0.07830015625,10.0361778704993,0.624312940212909,5.30768960210089,-5.63132678573518,3.68e-05,5301405,210936.430217571,0,0,0,0,0,-299.364948990385,517062140
124138.517241379,0.142857142857143,0.1,-10.120389423897,0.82815765625,22.1340690693682,0.0673888527863532,3.47226446301742,4.65622356190355,3.68e-05,5301405,135940.61260618,0,0,0,0,0,-355.139366048787,528292641
124138.517241379,0.142857142857143,0.1,-8.28987487812683,0.82815765625,10.1257725342008,0.330915909469939,2.0635756305838,0.68115656641864,3.68e-05,5301405,135938.437589683,0,0,0,0,0,-289.120261460324,1051827860
124138.517241379,0.142857142857143,0.1,-9.23902027408067,0.82815765625,18.5921108296004,0.0614413370890066,4.00697818841321,4.51035678582058,3.68e-05,5301405,135935.910888285,0,0,0,0,0,-346.361758021215,783627971
124138.517241379,0.142857142857143,0.1,-9.06283246708314,0.82815765625,106.049682108313,0.0167323400831442,2.94275504093436,3.94310080918156,3.68e-05,5301405,135939.247693801,0,0,0,0,0,-406.712462199078,114701471
124138.517241379,0.142857142857143,0.1,-9.08350967786638,0.82815765625,26.5529592088208,0.0297353524921835,4.15988607438197,4.61260763272339,3.68e-05,5301405,135937.991362558,0,0,0,0,0,-354.440528782521,1037293067
124138.517241379,0.142857142857143,0.1,-2.84057612044491,0.32825265625,0.6392203905016,0.0388722360144142,-0.326615108105939,-2.6635535221647,3.68e-05,5301405,285938.417359184,0,0,0,0,0,-170.478806366084,936442952
124138.517241379,0.142857142857143,0.1,-2.87151280121281,0.32825265625,0.663535692750295,0.0468916834872593,-0.294030189046978,-2.75081677275638,3.68e-05,5301405,285936.962944611,0,0,0,0,0,-170.827864070984,217378643
124138.517241379,0.142857142857143,0.1,-2.7164739122486,0.32825265625,1.01642722023486,0.257933212380064,-0.605855932147434,-3.01067658605283,3.68000000000001e-05,5301405,285937.109386322,0,0,0,0,0,-182.28884302369,98837315
124138.517241379,0.142857142857143,0.1,-2.86007146397108,0.32825265625,0.645528209030604,0.0406755353293676,-0.305754959639245,-2.68695179172626,3.68e-05,5301405,285940.081186249,0,0,0,0,0,-170.497882101858,257806346
124138.517241379,0.142857142857143,0.1,-1.4754103031514,0.32825265625,1.6260520773833,0.579887218083817,-1.34522520392219,-3.59226791435396,3.68e-05,5301405,285937.106924322,0,0,0,0,0,-200.435041007801,17597229
124138.517241379,0.142857142857143,0.1,-11.2097849176265,0.70318140625,114.684841419535,0.232595420036521,0.683015920758091,-8.23086032069566,3.68e-05,5301405,98439.8021156661,0,0,0,0,0,-413.107174767558,519062472
124138.517241379,0.142857142857143,0.1,-11.8878867886887,0.70318140625,23.0314856105236,0.406995014784649,1.46011456232741,-7.92562556524683,3.68e-05,5301405,98438.6411414945,0,0,0,0,0,-385.632826548516,782698215
124138.517241379,0.142857142857143,0.1,-10.6968930554284,0.70318140625,68.3829730106582,0.43837392673837,1.29870939639292,-6.76943094879414,3.68e-05,5301405,98436.1940353095,0,0,0,0,0,-384.512678153128,427608881
124138.517241379,0.142857142857143,0.1,-11.8351984243525,0.70318140625,26.3421922259006,0.371301127510563,2.13737514771418,-6.33669970462716,3.68000000000001e-05,5301405,98437.1229268452,0,0,0,0,0,-352.333512401807,651589850
124138.517241379,0.142857142857143,0.1,-12.478686218151,0.70318140625,28.3497394079815,0.266500247876074,2.5249871240434,-6.13400463952091,3.68e-05,5301405,98436.5027794456,0,0,0,0,0,-347.602928381599,356430425
124138.517241379,0.142857142857143,0.1,-2.57357356206757,0.20327640625,1.40531974303188,0.829974301656332,1.54817164291856,-0.847667898886548,3.68e-05,5301405,248438.605364515,0,0,0,0,0,-199.418756614197,622429434
124138.517241379,0.142857142857143,0.1,-2.62186739437159,0.20327640625,1.37423891366589,0.681697931284885,1.5524202262066,-0.847808650686695,3.68000000000001e-05,5301405,248438.333202758,0,0,0,0,0,-199.142352984922,5051002
124138.517241379,0.142857142857143,0.1,2.33693329534542,0.20327640625,1.51481795932339,0.568889747188624,4.78185002570052,2.38559848511373,3.68e-05,5301405,248436.671630982,0,0,0,0,0,-196.888886455003,260301560
124138.517241379,0.142857142857143,0.1,-2.59428732052484,0.20327640625,1.41271453476207,0.860879736848011,2.07544904418806,-0.801652929105998,3.68e-05,5301405,248438.583441088,0,0,0,0,0,-200.782390315186,20160834
124138.517241379,0.142857142857143,0.1,2.34201961747864,0.20327640625,1.51120324518773,0.566863473157727,4.77936327187375,2.39765275962451,3.68e-05,5301405,248437.963420427,0,0,0,0,0,-196.887481817745,425594738
124138.517241379,0.142857142857143,0.1,2.53110516817005,0.95313390625,1.53870956179207,0.598398335643958,4.80923954157216,2.1639962225437,3.68e-05,5301405,23438.1534627183,0,0,0,0,0,-198.094661804697,892640264
124138.517241379,0.142857142857143,0.1,6.84349465665953,0.95313390625,2.08063869451255,0.651997095139774,6.62092583399095,1.64764580568238,3.68e-05,5301405,23439.1384965585,0,0,0,0,0,-210.589548438607,533652579
124138.517241379,0.142857142857143,0.1,4.22817982855165,0.95313390625,3.14441034347572,0.607661850900313,4.77671559693099,0.0151820539059489,3.68e-05,5301405,23437.4230919049,0,0,0,0,0,-237.535468089324,148676018
124138.517241379,0.142857142857143,0.1,2.97425785928427,0.95313390625,2.53513097119574,0.797170596771899,5.14028452443581,-0.0421771315790506,3.68e-05,5301405,23439.8312266517,0,0,0,0,0,-223.587469508304,181400395
124138.517241379,0.142857142857143,0.1,4.36799604776621,0.95313390625,8.02049231459274,0.557238839441243,5.29455941136421,-1.86777325173391,3.68000000000001e-05,5301405,23439.5953577399,0,0,0,0,0,-290.200821848699,825343996
124138.517241379,0.142857142857143,0.1,-6.17910410381817,0.45322890625,117.840229789847,0.112836118725836,-2.03985626720014,3.20733716934982,3.68e-05,5301405,173437.203963476,0,0,0,0,0,-416.832142660754,953353025
124138.517241379,0.142857142857143,0.1,-5.84818446284623,0.45322890625,2.63673874678781,0.317079516614403,0.317885651056731,-0.556880555905463,3.68e-05,5301405,173438.013962556,0,0,0,0,0,-223.302899143154,377252183
124138.517241379,0.142857142857143,0.1,-4.47995053977759,0.45322890625,1.50292931102185,0.315659131505249,0.0660401612506262,-1.36129353216187,3.67999999999999e-05,5301405,173438.436066216,0,0,0,0,0,-197.523329413308,26705009
124138.517241379,0.142857142857143,0.1,-7.19528073406526,0.45322890625,81.4992330158681,0.0833559019160964,-1.16567420960887,2.100897985603,3.68e-05,5301405,173438.16009597,0,0,0,0,0,-393.26304034033,77851846
124138.517241379,0.142857142857143,0.1,-7.29583154357288,0.45322890625,14.6020564212094,0.293524675874724,-1.62053758673673,1.16310660792591,3.68000000000001e-05,5301405,173437.774093796,0,0,0,0,0,-315.522842184692,663832676
124138.517241379,0.142857142857143,0.1,-2.83442977886265,0.14078828125,0.598688202411793,0.0331160811713782,-0.42673665051437,-2.63673785196057,3.68e-05,5301405,154687.474330583,0,0,0,0,0,-167.420241065642,885722231
124138.517241379,0.142857142857143,0.1,-2.8478025761203,0.14078828125,0.609764700494435,0.0333975381997931,-0.423457823590513,-2.62218556323193,3.67999999999999e-05,5301405,154688.50132365,0,0,0,0,0,-167.47122315185,278816728
124138.517241379,0.142857142857143,0.1,-2.83649453681759,0.14078828125,0.599616830005512,0.0333288245391999,-0.423854369665617,-2.64295844005265,3.68e-05,5301405,154687.045643671,0,0,0,0,0,-167.417488583562,268954700
124138.517241379,0.142857142857143,0.1,-2.83460929224948,0.14078828125,0.600569093878563,0.0331435482192153,-0.42590498057911,-2.63614095844436,3.68e-05,5301405,154689.699530907,0,0,0,0,0,-167.425131919846,565874135
124138.517241379,0.142857142857143,0.1,-2.83805318320492,0.14078828125,0.596812652141118,0.033206864734722,-0.419851227786625,-2.6393323461046,3.68e-05,5301405,154688.547720488,0,0,0,0,0,-167.417534836787,950202074
124138.517241379,0.142857142857143,0.1,-9.30302404704774,0.64069328125,10.0285447294182,0.823653258012503,2.32860573757862,1.58075487115841,3.68e-05,5301405,4688.30917670576,0,0,0,0,0,-288.641167404731,296308799
124138.517241379,0.142857142857143,0.1,-8.92939183640089,0.64069328125,9.97454111242993,0.840581230082991,2.20492141225944,1.36399386879828,3.68e-05,5301405,4685.95001902764,0,0,0,0,0,-287.974759092119,912012895
124138.517241379,0.142857142857143,0.1,-9.28955389244993,0.64069328125,9.96259367095038,0.85728624166453,2.10570432223946,1.57388418612691,3.68e-05,5301405,4689.21304426117,0,0,0,0,0,-288.349513478964,241850890
124138.517241379,0.142857142857143,0.1,-8.96405212178984,0.64069328125,9.89372974888768,0.830178676189078,2.15770297032529,1.52101717765823,3.68e-05,5301405,4687.62403154459,0,0,0,0,0,-288.048821022151,860162759
124138.517241379,0.142857142857143,0.1,-8.80314812254158,0.64069328125,9.91210657799504,0.821390924981054,2.05726693310099,1.36125540867033,3.68e-05,5301405,4688.0884289331,0,0,0,0,0,-287.709375962173,381147503
124138.517241379,0.142857142857143,0.1,-16.0407137583681,0.39074078125,92.1863523110273,0.025898202034854,3.23473547391317,-5.55637425705322,3.68e-05,5301405,229688.472507574,0,0,0,0,0,-397.369793003282,1024309129
124138.517241379,0.142857142857143,0.1,-16.8418360686787,0.39074078125,116.392428905544,0.0218337416357632,2.57981315094685,-6.35944409437567,3.68000000000001e-05,5301405,229686.83849192,0,0,0,0,0,-415.276128452943,258671288
124138.517241379,0.142857142857143,0.1,-16.7062497768903,0.39074078125,98.0028959320305,0.0290792614164128,4.03422828457137,-6.32507625345616,3.68e-05,5301405,229687.691559982,0,0,0,0,0,-394.085615820063,951097133
124138.517241379,0.142857142857143,0.1,-18.5041034295855,0.39074078125,98.9763979330697,0.0355515998456442,3.87673975130206,-6.53754075734135,3.68e-05,5301405,229686.430612706,0,0,0,0,0,-400.64126337869,174600352
124138.517241379,0.142857142857143,0.1,-17.687371423091,0.39074078125,120.466904178918,0.0264385053288936,3.31613967005595,-7.23379986313604,3.68000000000001e-05,5301405,229688.031260172,0,0,0,0,0,-413.100381743537,115300356
124138.517241379,0.142857142857143,0.1,-2.8272372867768,0.89064578125,0.51442359650899,0.0320883098621125,-0.449570973051083,-2.56629193566512,3.68000000000001e-05,5301405,79687.2524639599,0,0,0,0,0,-167.893415935892,264342107
124138.517241379,0.142857142857143,0.1,-2.81061673897288,0.89064578125,0.512116427592355,0.0321059384297811,-0.459718902101215,-2.58442735959552,3.68e-05,5301405,79687.1087561356,0,0,0,0,0,-167.883267269754,739244878
124138.517241379,0.142857142857143,0.1,-2.82104464474091,0.89064578125,0.512386532946775,0.0314140901881471,-0.457307630701254,-2.56884413068088,3.68e-05,5301405,79687.7828019328,0,0,0,0,0,-167.874827848004,1011409652
124138.517241379,0.142857142857143,0.1,-2.83684930597708,0.89064578125,0.518787020828428,0.0316513130920632,-0.444978628606863,-2.56593161739045,3.68e-05,5301405,79688.8084583153,0,0,0,0,0,-167.887740830905,504241697
124138.517241379,0.142857142857143,0.1,-2.84321078169791,0.89064578125,0.51138881252426,0.0329291334869631,-0.451995917840728,-2.57669156981095,3.68e-05,5301405,79688.5222278799,0,0,0,0,0,-167.873804775229,22978214
124138.517241379,0.142857142857143,0.1,-6.74609662848133,0.01581203125,14.1158298518047,0.617267185528717,2.04775458053849,5.49006169538936,3.68e-05,5301405,267187.764938309,0,0,0,0,0,-323.698907545814,532523411
124138.517241379,0.142857142857143,0.1,-6.6007554658606,0.01581203125,9.02372470096137,0.602974516029112,4.25647274550916,4.61769987137928,3.67999999999999e-05,5301405,267187.414995104,0,0,0,0,0,-296.090769725962,30518815
124138.517241379,0.142857142857143,0.1,-6.96936213624933,0.01581203125,10.8789459569123,0.564116137537605,3.31436078732966,5.5303047885292,3.68e-05,5301405,267185.588512946,0,0,0,0,0,-308.88010572451,384517012
124138.517241379,0.142857142857143,0.1,-7.32198989671958,0.01581203125,11.7575596464488,0.502909829967054,2.58658061507436,6.16566148060594,3.68e-05,5301405,267188.531979908,0,0,0,0,0,-320.211533312431,932893378
124138.517241379,0.142857142857143,0.1,-8.63691160420958,0.01581203125,16.1299555448428,0.28844888599461,3.00872672349878,4.69134952818149,3.68e-05,5301405,267187.93796414,0,0,0,0,0,-334.296161192576,579740726
124138.517241379,0.142857142857143,0.1,5.46851764457061,0.51571703125,1.89350766285582,0.296477403286844,8.6294450329801,4.54795880530056,3.68e-05,5301405,117186.68649348,0,0,0,0,0,-205.82179037582,954764333
124138.517241379,0.142857142857143,0.1,5.69210300028345,0.51571703125,1.88693896472434,0.291527864165232,9.17139243045475,4.59452932177823,3.68000000000001e-05,5301405,117187.770239938,0,0,0,0,0,-205.748217976624,91059412
124138.517241379,0.142857142857143,0.1,5.58143143585642,0.51571703125,1.88970009301741,0.290308336162559,7.89432953947361,4.95520636422055,3.68e-05,5301405,117187.998144979,0,0,0,0,0,-205.703278370645,182687062
124138.517241379,0.142857142857143,0.1,2.18634169882677,0.51571703125,1.81643326251908,0.451796890359199,7.7689806456613,3.94412908739983,3.68e-05,5301405,117188.813325474,0,0,0,0,0,-204.02615880297,693265598
124138.517241379,0.142857142857143,0.1,5.0029239963824,0.51571703125,1.88739400255806,0.300011534841686,8.697415784146,4.63454164921281,3.68e-05,5301405,117186.823798466,0,0,0,0,0,-205.7943314494,152674305
124138.517241379,0.142857142857143,0.1,0.0542281834310561,0.26576453125,0.0291690927498717,0.0986772359400774,5.41505491972215,4.03588403778153,3.67999999999999e-05,5301405,192188.094535875,0,0,0,0,0,-692.990661084843,356386358
124138.517241379,0.142857142857143,0.1,-0.705010957227659,0.26576453125,0.0113547619663444,0.0929731897587006,5.83607869561756,2.37704975339845,3.68e-05,5301405,192186.546747729,0,0,0,0,0,-851.566457719859,761582180
124138.517241379,0.142857142857143,0.1,0.859859028888766,0.26576453125,0.0151406964659964,0.0900824552938198,5.13352091058382,3.412750132861,3.68e-05,5301405,192186.842524795,0,0,0,0,0,-710.404239924237,883335588
124138.517241379,0.142857142857143,0.1,0.472643500094076,0.26576453125,0.0111528232872716,0.0847612838638378,5.26759863575307,3.46134824572223,3.68e-05,5301405,192188.668102281,0,0,0,0,0,-713.417614065514,678109558
124138.517241379,0.142857142857143,0.1,0.946389743067337,0.26576453125,0.0468966340716692,0.0958831895751872,5.48543519873003,3.04712246720496,3.68e-05,5301405,192187.964059415,0,0,0,0,0,-715.772860493718,1026566684
124138.517241379,0.142857142857143,0.1,-14.7392377644145,0.76566953125,118.768364403477,0.0932224065160543,-0.194780783708661,-4.37029095292773,3.68e-05,5301405,42188.9382714012,0,0,0,0,0,-416.947164615554,41489205
124138.517241379,0.142857142857143,0.1,-13.4268134096694,0.76566953125,120.480981127306,0.0910323705856404,0.147642709614371,-5.15929208802886,3.68000000000001e-05,5301405,42187.855366768,0,0,0,0,0,-416.915014156892,308314052
124138.517241379,0.142857142857143,0.1,-13.4151282140789,0.76566953125,120.228389237267,0.109728164028308,-0.072055490128096,-5.31118700516973,3.68e-05,5301405,42187.6836720255,0,0,0,0,0,-416.913751610088,121790121
124138.517241379,0.142857142857143,0.1,-13.7408737172697,0.76566953125,120.593768031487,0.116726312544855,-1.17591622182603,-4.92575518053751,3.68000000000001e-05,5301405,42188.5833013531,0,0,0,0,0,-416.907077235524,844871650
124138.517241379,0.142857142857143,0.1,-13.313346511471,0.76566953125,120.188032558064,0.087800064862915,-0.427122080938929,-4.75568275468728,3.67999999999999e-05,5301405,42189.3066967323,0,0,0,0,0,-416.92090755878,789328891
124138.517241379,0.142857142857143,0.1,-9.02181528827791,0.98437796875,9.94593368649796,0.572695985610066,2.25664400048492,0.519328573828951,3.68e-05,5301405,107812.931680015,0,0,0,0,0,-288.875786305809,182438704
124138.517241379,0.142857142857143,0.1,-9.3473425928308,0.98437796875,10.0098306433479,0.734779672173706,2.72498822926549,0.278140928626591,3.68e-05,5301405,107814.22225559,0,0,0,0,0,-289.452565920266,159175073
124138.517241379,0.142857142857143,0.1,-8.85529996968379,0.98437796875,9.9539994810114,0.596057823857835,2.46414978613482,-0.383448823849273,3.68e-05,5301405,107812.712010767,0,0,0,0,0,-289.177674648726,853236305
124138.517241379,0.142857142857143,0.1,-9.66093940740624,0.98437796875,10.2510651038654,0.667075501380574,2.84087153421365,0.278516742468173,3.68e-05,5301405,107815.773531012,0,0,0,0,0,-290.329531880326,380964417
124138.517241379,0.142857142857143,0.1,-8.1703317850197,0.98437796875,9.87259163223507,0.568152957860214,2.03027209818451,0.216892012347247,3.68e-05,5301405,107812.928796927,0,0,0,0,0,-287.302806103251,156815071
124138.517241379,0.142857142857143,0.1,1.02089490776824,0.48447296875,1.58818553445665,0.376165356740278,5.75197936615972,6.49016499088478,3.68e-05,5301405,257812.475345374,0,0,0,0,0,-198.606123839372,909480560
124138.517241379,0.142857142857143,0.1,2.57620521803006,0.48447296875,1.5567878510053,0.379927532584872,4.52276924229496,3.22743489403831,3.68e-05,5301405,257811.117871682,0,0,0,0,0,-197.992923294265,92998042
124138.517241379,0.142857142857143,0.1,1.65760360941266,0.48447296875,1.61901496915396,0.320608803881748,5.06352840945252,6.72755729732404,3.68e-05,5301405,257813.281531986,0,0,0,0,0,-199.23229384415,773575383
124138.517241379,0.142857142857143,0.1,2.42337715412237,0.48447296875,1.51616264153527,0.489775419190847,4.72330491483133,2.56432484796011,3.67999999999999e-05,5301405,257812.991583541,0,0,0,0,0,-197.099456374333,751829020
124138.517241379,0.142857142857143,0.1,1.30064937733314,0.48447296875,1.60135572773996,0.373088886316294,5.45370692555293,6.22172656753285,3.68e-05,5301405,257813.525918056,0,0,0,0,0,-198.905687569149,389013564
124138.517241379,0.142857142857143,0.1,-3.20518192805778,0.73442546875,0.728304485301837,0.276532105723382,-0.296879028942538,-3.12986254257185,3.68e-05,5301405,32812.5513708379,0,0,0,0,0,-176.437073031204,596101243
124138.517241379,0.142857142857143,0.1,-3.01141291381809,0.73442546875,0.632702958665447,0.109684189418444,-0.404234688784697,-3.01718631533266,3.68e-05,5301405,32814.7178089821,0,0,0,0,0,-171.969521305467,29156344
124138.517241379,0.142857142857143,0.1,-2.9389646135539,0.73442546875,0.582163922809405,0.0637648718025784,-0.436384878098055,-2.88844117559394,3.68e-05,5301405,32813.0416183187,0,0,0,0,0,-169.659948686082,137015200
124138.517241379,0.142857142857143,0.1,-2.88454047319174,0.73442546875,0.544483011150982,0.048016322437517,-0.461770353992435,-2.80418626350996,3.68000000000001e-05,5301405,32813.2377696357,0,0,0,0,0,-168.499711746128,653983003
124138.517241379,0.142857142857143,0.1,-3.45734078745865,0.73442546875,0.925129040251222,0.534407408245876,0.122847459791536,-3.47097780246668,3.67999999999999e-05,5301405,32811.9795247644,0,0,0,0,0,-181.48770218741,568650133
124138.517241379,0.142857142857143,0.1,-14.9997208103404,0.23452046875,10.6332959150132,0.827332072261194,3.19148553718561,2.17942584564359,3.68e-05,5301405,182811.2454408,0,0,0,0,0,-295.799571561489,371624680
124138.517241379,0.142857142857143,0.1,-15.4334322456977,0.23452046875,10.5004987280662,0.847376752639552,3.28392004812984,2.43674893608508,3.68e-05,5301405,182811.854182773,0,0,0,0,0,-295.954518087891,817588297
124138.517241379,0.142857142857143,0.1,-15.8455307877345,0.23452046875,10.6431052658854,0.867386196565749,3.72517553081996,2.37994788328446,3.68e-05,5301405,182812.523245741,0,0,0,0,0,-296.252496244279,424421731
124138.517241379,0.142857142857143,0.1,-16.196999071663,0.23452046875,10.8189629174002,0.778602747462175,3.52655026095016,2.62374361492366,3.67999999999999e-05,5301405,182812.556963875,0,0,0,0,0,-296.910219071396,778440516
124138.517241379,0.142857142857143,0.1,-16.1840261449291,0.23452046875,10.2787122330147,0.904081736139455,3.65112133027774,2.57031897894736,3.67999999999999e-05,5301405,182811.596308106,0,0,0,0,0,-296.268318172178,86698830
124138.517241379,0.142857142857143,0.1,0.861235492026701,0.85940171875,1.58904797359572,0.414878949892992,6.03701966111347,6.13599253982533,3.68e-05,5301405,70312.3374949214,0,0,0,0,0,-198.669336415773,690842869
124138.517241379,0.142857142857143,0.1,0.830667547352005,0.85940171875,1.59029892184148,0.445439634051282,6.11941992953265,5.81018107226554,3.68e-05,5301405,70311.8665601273,0,0,0,0,0,-198.729483688292,327124498
124138.517241379,0.142857142857143,0.1,0.82940187023417,0.85940171875,1.59538162542687,0.428981540110792,6.10543338909696,6.01148977532034,3.68e-05,5301405,70314.726994476,0,0,0,0,0,-198.691714920325,450134315
