"","time","R_eff_median","R_eff_low_Q","R_eff_high_Q","combo_num"
"158",181,0.520326438369838,0.516760727999891,0.5233323610389,7
"159",212,0.472326794139157,0.468604465857942,0.475471591703916,7
"160",243,0.513099960258198,0.508850472119209,0.516651411262787,7
"161",273,0.671357800440628,0.665585060062258,0.676088156962469,7
"162",304,0.983179019453063,0.974357566402244,0.990117498665885,7
"163",334,1.40094480086142,1.38758759872599,1.41083341800977,7
"164",365,1.75892280249099,1.73997767210049,1.77118481673267,7
"165",396,1.7313810173057,1.69747605519222,1.74703402371813,7
"166",424,1.39104376772194,1.3258475582596,1.42156296882551,7
"167",455,0.936033100005096,0.856117041328637,0.980201210776741,7
"168",485,0.63416012176445,0.56598400949568,0.671145606578161,7
"169",516,0.45648347451509,0.405749093645888,0.485186904405379,7
"170",546,0.366893505218704,0.326105308927931,0.390384284202128,7
"171",577,0.334576991949698,0.297417987226853,0.356005743019669,7
"172",608,0.364359942286784,0.323964510255695,0.387645908960177,7
"173",638,0.47750153927495,0.424667257349907,0.507945296788008,7
"174",669,0.700330264264101,0.622985070958313,0.744873850176864,7
"175",699,0.999920438525459,0.889712080164311,1.06332735928062,7
"176",730,1.26259530638723,1.12376052270488,1.34218410885129,7
"177",761,1.27206779293317,1.13257356385505,1.35121825790934,7
"178",790,1.08276564014024,0.964485146989855,1.14872681529837,7
"179",821,0.81738877228493,0.728582994044876,0.865993727928689,7
"180",851,0.599436897434876,0.534581670173718,0.634498853494672,7
"181",882,0.447994465500981,0.399669417645852,0.473983333522207,7
"182",912,0.365204608470203,0.325887265754605,0.386301918838348,7
"183",151,0.650074567124943,0.646541958911049,0.653119589350171,8
"184",181,0.520358042408165,0.516491678717262,0.523680342193971,8
"185",212,0.47367452276291,0.469632160502609,0.477133992532078,8
"186",243,0.515251063422159,0.51075321601877,0.519094176020384,8
"187",273,0.673492256878129,0.667478533093168,0.678568713433613,8
"188",304,0.983451927407434,0.974549058292654,0.990857439736592,8
"189",334,1.39647173444519,1.38362463805373,1.40675331664853,8
"190",365,1.74796594912617,1.73241425056822,1.76129637789386,8
"191",396,1.71772540927802,1.69100513673199,1.73618697634594,8
"192",424,1.38254184770146,1.3188035642609,1.42240529987701,8
"193",455,0.937448654422068,0.86377331817555,0.996858178851798,8
"194",485,0.638436079338273,0.582359185242762,0.690087333996848,8
"195",516,0.461622561058741,0.421259276240461,0.501349083008454,8
"196",546,0.372517022427939,0.34017346150365,0.40478867358313,8
"197",577,0.340699223062368,0.311295616300758,0.370138028104362,8
"198",608,0.37147894173175,0.339545651670148,0.403473467586899,8
"199",638,0.486285673598568,0.444597536546942,0.528040853118627,8
"200",669,0.71113020855337,0.650336996705867,0.77204099643918,8
"201",699,1.01175650013049,0.925496570775058,1.09813472535983,8
"202",730,1.2732421997224,1.16503413632959,1.38127988369533,8
"203",761,1.27994854520253,1.17164092407284,1.38716170252447,8
"204",790,1.08858438211512,0.996929834894808,1.17795766635229,8
"205",821,0.822025971380203,0.753454600513838,0.888377915198537,8
"206",851,0.603864650663515,0.553831745023856,0.652070969223752,8
"207",882,0.45273303203509,0.41536135988865,0.488641801101412,8
"208",912,0.37034197387545,0.339848424458848,0.399611923427298,8
"209",151,0.64896127992916,0.627003735480872,0.661306945625716,9
"210",181,0.504802778842443,0.480075306276053,0.515384867268663,9
"211",212,0.447942678760555,0.425156668900161,0.459192609347902,9
"212",243,0.481819533202022,0.457071928975059,0.494555446682558,9
"213",273,0.634992891969564,0.601852626602367,0.651940175864913,9
"214",304,0.948567669390996,0.898392146521273,0.974245019809987,9
"215",334,1.3851200114943,1.31072184712417,1.42050272020951,9
"216",365,1.78022530158707,1.6814301497513,1.82413889004061,9
"217",396,1.7796635240335,1.69195177566323,1.84567840415101,9
"218",424,1.4622203367362,1.20635159699561,1.55774200459096,9
"219",455,1.01518073715856,0.669245351441784,1.13929766220181,9
"220",485,0.681056103186794,0.419296137442211,0.813315568133721,9
"221",516,0.48266635796327,0.295576788565242,0.588786812291484,9
"222",546,0.379167671599291,0.232694961318744,0.46497512471459,9
"223",577,0.338547922032385,0.208258401121316,0.41570948887203,9
"224",608,0.365208421482407,0.224964329600976,0.448432607109111,9
"225",638,0.482010792059715,0.297267262902884,0.591706792883462,9
"226",669,0.720976806564267,0.445131113778359,0.884751401532526,9
"227",699,1.05449795552803,0.651798995745914,1.2936282334472,9
"228",730,1.36235259248481,0.843187431688307,1.67082955539249,9
