"b_3","gamma","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-2.27586206896552,0.0588235294117647,0.14078828125,1.65196382484104,0.677898126348412,-2.43236809552267,-4.04737888355352,3.68e-05,5301405,421876.964276219,0,0,0,0,0,-204.188790654464,795298729
-2.27586206896552,0.0588235294117647,0.14078828125,1.65005652664613,0.652029242108599,-2.43229448462396,-4.06523122288697,3.68e-05,5301405,421874.444160886,0,0,0,0,0,-204.14901306019,614211238
-2.27586206896552,0.0588235294117647,0.64069328125,1.58401344151481,0.518565604321207,6.33064075926534,8.25837592917239,3.68000000000001e-05,5301405,121874.240274549,0,0,0,0,0,-198.415535757241,933847164
-2.27586206896552,0.0588235294117647,0.64069328125,1.58030737813095,0.490320248370826,6.3054328871433,8.56259448996311,3.68000000000001e-05,5301405,121875.954066791,0,0,0,0,0,-198.296358923027,538984717
-2.27586206896552,0.0588235294117647,0.64069328125,1.57838520761915,0.517284083073321,6.35932358276427,8.31287949305328,3.68e-05,5301405,121876.071057096,0,0,0,0,0,-198.392832832993,828486800
-2.27586206896552,0.0588235294117647,0.64069328125,1.57925443527902,0.483064612598902,6.36095348387447,8.5379159304827,3.68e-05,5301405,121875.206600102,0,0,0,0,0,-198.301806731302,836965657
-2.27586206896552,0.0588235294117647,0.64069328125,1.58228425190249,0.516540311251653,6.3789544638533,8.16693818142604,3.68e-05,5301405,121876.453785963,0,0,0,0,0,-198.447468094353,21152952
-2.27586206896552,0.0588235294117647,0.39074078125,13.5505779455045,0.814863758579652,-0.224288150080407,-4.6662533227479,3.67999999999999e-05,5301405,571872.176164273,0,0,0,0,0,-304.748105200462,859898968
-2.27586206896552,0.0588235294117647,0.39074078125,20.7490849200367,0.897095962337362,2.91679843071416,-5.84820241438087,3.68e-05,5301405,571876.054438699,0,0,0,0,0,-339.651811549283,1065550658
-2.27586206896552,0.0588235294117647,0.39074078125,10.5141067715805,0.814714943163419,-0.652797200712963,-4.5891539161732,3.67999999999999e-05,5301405,571876.807845184,0,0,0,0,0,-290.574098209543,124201863
-2.27586206896552,0.0588235294117647,0.39074078125,20.8788703025918,0.869490487423937,2.34379193405676,-5.83658699485948,3.68e-05,5301405,571873.873251469,0,0,0,0,0,-339.323032059916,234927106
-2.27586206896552,0.0588235294117647,0.39074078125,18.6723864934553,0.828732938045625,1.7872065279764,-5.13990446006969,3.68e-05,5301405,571875.1064092,0,0,0,0,0,-336.327997610553,358676697
-2.27586206896552,0.0588235294117647,0.89064578125,2.76154126006192,0.263106465391365,0.583098290601313,-1.02286749167571,3.67999999999999e-05,5301405,271874.385815374,0,0,0,0,0,-242.001507546389,407477877
-2.27586206896552,0.0588235294117647,0.89064578125,1.63043967947724,0.197314043999079,-0.305664871735179,-1.8721872991434,3.68e-05,5301405,271874.3318086,0,0,0,0,0,-205.779427898007,177103384
-2.27586206896552,0.0588235294117647,0.89064578125,1.41383036234275,0.407039715085024,-0.277281510108509,-2.02552300219274,3.68e-05,5301405,271875.586052726,0,0,0,0,0,-204.462086751732,215973768
-2.27586206896552,0.0588235294117647,0.89064578125,1.79891624224341,0.20048587473188,0.128090655549006,-1.6146765106162,3.68e-05,5301405,271876.456591899,0,0,0,0,0,-209.442429107837,341892429
-2.27586206896552,0.0588235294117647,0.89064578125,2.24157316728021,0.304608108452147,0.567199592852659,-1.30235778185457,3.68e-05,5301405,271877.71508216,0,0,0,0,0,-221.431057587514,899881272
-2.27586206896552,0.0588235294117647,0.07830015625,1.65291216073665,0.918036911091081,-0.22459972778725,-2.32903051268433,3.68e-05,5301405,384374.980667275,0,0,0,0,0,-208.108785303735,478861578
-2.27586206896552,0.0588235294117647,0.07830015625,1.67564619737861,0.927427706679827,-0.0977443747129606,-2.30394258153934,3.68e-05,5301405,384374.663933856,0,0,0,0,0,-208.058926825547,185789828
-2.27586206896552,0.0588235294117647,0.07830015625,1.65088907917329,0.643582049296831,-2.45398044049377,-4.0672386951175,3.68e-05,5301405,384376.566737943,0,0,0,0,0,-203.889793184679,30149441
-2.27586206896552,0.0588235294117647,0.07830015625,1.69364451821004,0.899078431608269,-0.202170175523602,-2.32403765356788,3.68e-05,5301405,384375.001434105,0,0,0,0,0,-208.169491383119,436270448
-2.27586206896552,0.0588235294117647,0.07830015625,1.68254684695865,0.917261767556031,-0.12631232350961,-2.31404129043729,3.68e-05,5301405,384376.544238964,0,0,0,0,0,-208.068050994869,25810651
-2.27586206896552,0.0588235294117647,0.57820515625,17.0831983650958,0.938726092600711,4.42963695509891,-3.78023472946863,3.68e-05,5301405,84377.0068899416,0,0,0,0,0,-330.692143804312,767304333
-2.27586206896552,0.0588235294117647,0.57820515625,13.3189568549447,0.889919189728715,5.56979829536553,-3.66603083571834,3.68e-05,5301405,84377.7438473931,0,0,0,0,0,-324.187006518348,467361434
-2.27586206896552,0.0588235294117647,0.57820515625,16.8593560349685,0.921866864424217,4.00526051281118,-4.57169220304947,3.68e-05,5301405,84376.0242006721,0,0,0,0,0,-334.336896115232,438804539
-2.27586206896552,0.0588235294117647,0.57820515625,13.1531695695333,0.928532156328508,5.12809110987926,-4.01199871400561,3.68e-05,5301405,84376.5901175598,0,0,0,0,0,-328.380157126366,839079807
-2.27586206896552,0.0588235294117647,0.57820515625,17.4861414746682,0.899521890285572,2.4395028237418,-4.45684800544283,3.67999999999999e-05,5301405,84376.5679126398,0,0,0,0,0,-334.112941866419,739279724
-2.27586206896552,0.0588235294117647,0.32825265625,1.58693159092565,0.574135885843822,6.40890514960275,7.78294161354922,3.68e-05,5301405,534372.931039959,0,0,0,0,0,-198.61712056794,457333400
-2.27586206896552,0.0588235294117647,0.32825265625,1.62310772180068,0.748224655297671,6.51179585200603,6.3997144005009,3.68e-05,5301405,534375.65943408,0,0,0,0,0,-199.902821013227,90290917
-2.27586206896552,0.0588235294117647,0.32825265625,1.59993317739673,0.635909197921289,6.49748029418916,7.14276173922628,3.68e-05,5301405,534376.041931689,0,0,0,0,0,-199.090581758989,1008076722
-2.27586206896552,0.0588235294117647,0.32825265625,1.59161542563942,0.575151963820732,6.4289537545179,7.62544208581343,3.68e-05,5301405,534374.3677302,0,0,0,0,0,-198.700513230827,251942123
-2.27586206896552,0.0588235294117647,0.32825265625,1.60329889106016,0.626262793991976,6.47725645076009,7.06354197867108,3.67999999999999e-05,5301405,534375.633951981,0,0,0,0,0,-199.142541417149,245210358
-2.27586206896552,0.0588235294117647,0.82815765625,1.68018378823808,0.266058433989689,1.13360942544776,-1.34198914024869,3.68e-05,5301405,234375.738786538,0,0,0,0,0,-214.39296610285,268252286
-2.27586206896552,0.0588235294117647,0.82815765625,1.66745165238628,0.197093061490418,1.24445411332031,-1.13707201593694,3.68e-05,5301405,234375.863775702,0,0,0,0,0,-247.872919577164,933791386
-2.27586206896552,0.0588235294117647,0.82815765625,2.90499338802865,0.213192465955253,2.75422527286369,-0.844397281893088,3.68e-05,5301405,234376.514359406,0,0,0,0,0,-271.356550387253,437336892
-2.27586206896552,0.0588235294117647,0.82815765625,1.84275073329751,0.33075655463031,1.99356602102521,-1.39650142052632,3.68e-05,5301405,234375.369850894,0,0,0,0,0,-222.375673052777,61824305
-2.27586206896552,0.0588235294117647,0.82815765625,2.29847421379222,0.354054428097477,2.41067731105622,-1.39495452404153,3.68e-05,5301405,234377.09113992,0,0,0,0,0,-229.407896502059,312367029
-2.27586206896552,0.0588235294117647,0.45322890625,1.75855384638666,0.866204298155937,0.886184530737562,-1.94460505831841,3.68e-05,5301405,309375.841807999,0,0,0,0,0,-210.633239842211,893691075
-2.27586206896552,0.0588235294117647,0.45322890625,1.66417701300353,0.898401353414237,0.872397641292145,-1.95443152262282,3.67999999999999e-05,5301405,309375.452417423,0,0,0,0,0,-210.106415963735,826776642
-2.27586206896552,0.0588235294117647,0.45322890625,1.76067845884754,0.878846756259401,1.31827195698755,-1.84347583211106,3.68e-05,5301405,309376.482345594,0,0,0,0,0,-213.383994820502,873913598
-2.27586206896552,0.0588235294117647,0.45322890625,1.69645796099505,0.877310152437468,0.546480470237233,-2.02873625001353,3.67999999999999e-05,5301405,309375.692541001,0,0,0,0,0,-208.917839576302,252143987
-2.27586206896552,0.0588235294117647,0.45322890625,1.64616506965211,0.813842304631871,1.46419737833785,-1.83688057306537,3.68e-05,5301405,309375.980244151,0,0,0,0,0,-214.976816501143,68595895
-2.27586206896552,0.0588235294117647,0.95313390625,1.57120061123977,0.666011276771614,4.88673330412013,8.42268117036047,3.68e-05,5301405,9375.62774677875,0,0,0,0,0,-199.062230266473,710005832
-2.27586206896552,0.0588235294117647,0.95313390625,1.57444826765925,0.727818753866935,4.88878642929719,7.79042792514926,3.68e-05,5301405,9374.12078892174,0,0,0,0,0,-199.369299662845,347859810
-2.27586206896552,0.0588235294117647,0.95313390625,1.56919459717448,0.684731834671397,4.92722906925817,8.06876519729056,3.68000000000001e-05,5301405,9375.4490481842,0,0,0,0,0,-199.226570636642,215638678
-2.27586206896552,0.0588235294117647,0.95313390625,1.57334479419688,0.777634876722914,4.8789878517442,7.73817158418991,3.68000000000001e-05,5301405,9376.19214097185,0,0,0,0,0,-199.432024062143,189314709
-2.27586206896552,0.0588235294117647,0.95313390625,1.57446090535639,0.63750975283657,4.90243653789991,8.65700057173422,3.68e-05,5301405,9377.98311090136,0,0,0,0,0,-198.981588590282,631362260
-2.27586206896552,0.0588235294117647,0.20327640625,1.63438411198287,0.717964229447232,-2.41901642802496,-4.03388657920218,3.68e-05,5301405,459374.981466499,0,0,0,0,0,-204.430731274079,57702871
-2.27586206896552,0.0588235294117647,0.20327640625,1.6624214758243,0.735959598137504,-2.41671687450274,-4.03490312571017,3.68000000000001e-05,5301405,459373.971838323,0,0,0,0,0,-204.400581025249,728046305
-2.27586206896552,0.0588235294117647,0.20327640625,1.64796572959357,0.68768080974464,-2.4118457345296,-4.03710584367563,3.68e-05,5301405,459375.171230247,0,0,0,0,0,-204.387808531314,1019214775
-2.27586206896552,0.0588235294117647,0.20327640625,1.65039636618021,0.688072738457138,-2.41189161848444,-4.04577869859537,3.68e-05,5301405,459376.320204122,0,0,0,0,0,-204.374538442219,472066340
-2.27586206896552,0.0588235294117647,0.20327640625,1.65792870141545,0.70644606211574,-2.42629512803045,-4.0064561594634,3.68e-05,5301405,459374.046707144,0,0,0,0,0,-204.394001041393,80864919
-2.27586206896552,0.0588235294117647,0.70318140625,1.67747828680049,0.940684093104751,4.03045601758698,1.96783641963336,3.68000000000001e-05,5301405,159375.157780411,0,0,0,0,0,-206.887407558778,764479251
-2.27586206896552,0.0588235294117647,0.70318140625,1.68091281551997,0.941087478354663,4.01271438927136,1.93882484657566,3.68000000000001e-05,5301405,159374.356605467,0,0,0,0,0,-206.866060696442,308762097
-2.27586206896552,0.0588235294117647,0.70318140625,1.72773458391139,0.921712779352817,3.99895049582315,1.97257452977317,3.68e-05,5301405,159373.802715121,0,0,0,0,0,-207.073779939074,250047890
-2.27586206896552,0.0588235294117647,0.70318140625,1.70638958262408,0.939311741973803,4.03709493041437,1.94494612027241,3.68e-05,5301405,159374.660568259,0,0,0,0,0,-206.889347197402,951583860
-2.27586206896552,0.0588235294117647,0.70318140625,1.69749134390749,0.955522490437382,4.01857907620886,1.95148883057504,3.68e-05,5301405,159374.701740827,0,0,0,0,0,-206.688736904197,471044278
-2.27586206896552,0.0588235294117647,0.23452046875,1.57778505946858,0.469701189857194,6.26624156308367,8.79311553661185,3.68000000000001e-05,5301405,215625.855071093,0,0,0,0,0,-198.18034157364,835405851
-2.27586206896552,0.0588235294117647,0.23452046875,1.57290227067748,0.460612219224964,6.22744568415902,9.0506111965539,3.68e-05,5301405,215626.541073286,0,0,0,0,0,-198.110913274925,289913515
-2.27586206896552,0.0588235294117647,0.23452046875,1.57543426506774,0.475205519756164,6.31264285673554,8.69331802841451,3.68e-05,5301405,215623.925843566,0,0,0,0,0,-198.205002789983,21004445
-2.27586206896552,0.0588235294117647,0.23452046875,1.58070304924262,0.482755581202907,6.39657614007869,8.3836049638654,3.68e-05,5301405,215627.267981921,0,0,0,0,0,-198.316874631213,50994204
-2.27586206896552,0.0588235294117647,0.23452046875,1.57465543152198,0.463358947562439,6.22983212604727,9.03658099468193,3.68e-05,5301405,215625.382404331,0,0,0,0,0,-198.120854954601,718847530
-2.27586206896552,0.0588235294117647,0.73442546875,2.06744390406154,0.570241212580851,1.6979318639044,-1.45130647967711,3.68e-05,5301405,515624.037776252,0,0,0,0,0,-218.938842590165,643592077
-2.27586206896552,0.0588235294117647,0.73442546875,2.22611738394458,0.570702454751226,2.41503600226087,-1.41742212865903,3.68e-05,5301405,515627.177104733,0,0,0,0,0,-225.076348913289,606586736
-2.27586206896552,0.0588235294117647,0.73442546875,1.92017327260585,0.761334717760626,1.91969180202984,-1.42522792950543,3.68e-05,5301405,515624.872041747,0,0,0,0,0,-218.06929242402,5852206
-2.27586206896552,0.0588235294117647,0.73442546875,2.03014497966864,0.663014595067049,2.64348215160561,-1.48910415529033,3.68e-05,5301405,515626.509953381,0,0,0,0,0,-225.576138453125,29025423
-2.27586206896552,0.0588235294117647,0.73442546875,2.04419904046319,0.474868995691757,2.10468743187424,-1.80864622866065,3.68e-05,5301405,515624.766802111,0,0,0,0,0,-222.997603039789,702665330
-2.27586206896552,0.0588235294117647,0.48447296875,2.02503027182546,0.772856960287505,3.34384746133092,4.85612513998447,3.68000000000001e-05,5301405,65626.6450839468,0,0,0,0,0,-214.901271971027,326600434
-2.27586206896552,0.0588235294117647,0.48447296875,1.79673013413464,0.86998098337392,3.88123275718036,2.08800811419024,3.68e-05,5301405,65625.1851482837,0,0,0,0,0,-208.546868236405,938660111
-2.27586206896552,0.0588235294117647,0.48447296875,3.0819493430171,0.747815691700418,2.47664822548151,3.99517970882581,3.68e-05,5301405,65628.1574559097,0,0,0,0,0,-233.491073565203,830596994
-2.27586206896552,0.0588235294117647,0.48447296875,1.60110656091101,0.769594491909119,4.86109539274633,6.11845680653365,3.68e-05,5301405,65626.4082235034,0,0,0,0,0,-201.062323948355,255684913
-2.27586206896552,0.0588235294117647,0.48447296875,1.80889162318628,0.792832132561827,4.15883561412193,4.61419898474783,3.68e-05,5301405,65625.7170487149,0,0,0,0,0,-208.947904674479,722323579
-2.27586206896552,0.0588235294117647,0.98437796875,0.0181721647105798,0.00973936895507356,6.09971458383316,-4.61781566239114,3.68e-05,5301405,365624.133118157,0,0,0,0,0,-749.883953641251,845612121
-2.27586206896552,0.0588235294117647,0.98437796875,0.0360115706009831,0.0120243021493693,5.90864958980233,-4.57415441892003,3.68e-05,5301405,365622.924177004,0,0,0,0,0,-750.424594164469,231123190
-2.27586206896552,0.0588235294117647,0.98437796875,0.0307738467093209,0.0117560679256922,5.98120846438694,-4.47958530698585,3.68e-05,5301405,365625.790841205,0,0,0,0,0,-746.926375191662,938817822
-2.27586206896552,0.0588235294117647,0.98437796875,0.0154914556882926,0.00871812473228054,4.62604345187514,-4.02017637335185,3.68e-05,5301405,365624.032392752,0,0,0,0,0,-873.021801379458,681847044
-2.27586206896552,0.0588235294117647,0.98437796875,0.0198860474769151,0.0117676325953913,5.16585103923842,-4.68397640012459,3.68e-05,5301405,365624.291834932,0,0,0,0,0,-830.964686835197,121772744
-2.27586206896552,0.0588235294117647,0.35949671875,1.58828058209831,0.383892863878514,-2.45715464793845,-3.99956412595849,3.68e-05,5301405,290625.75564446,0,0,0,0,0,-202.116385745149,985421267
-2.27586206896552,0.0588235294117647,0.35949671875,1.58793959961137,0.379243033817252,-2.44388220078678,-4.01352068022567,3.68000000000001e-05,5301405,290624.523542814,0,0,0,0,0,-202.137089368513,1046023403
-2.27586206896552,0.0588235294117647,0.35949671875,1.60689290954582,0.379403033079095,-2.45088624042173,-3.99980642670268,3.68e-05,5301405,290624.226734921,0,0,0,0,0,-202.157636125608,960938218
-2.27586206896552,0.0588235294117647,0.35949671875,1.5849581758981,0.362278761529786,-2.46896966102575,-3.97579417857236,3.68e-05,5301405,290625.422214211,0,0,0,0,0,-202.113638732694,634974130
-2.27586206896552,0.0588235294117647,0.35949671875,1.59071632872899,0.38953990668467,-2.46738103730324,-3.98611567778329,3.68e-05,5301405,290624.399503992,0,0,0,0,0,-202.129742535669,583268481
-2.27586206896552,0.0588235294117647,0.85940171875,1.66222135458163,0.952156639999284,4.06835031253744,1.98438843231241,3.68e-05,5301405,590626.19615456,0,0,0,0,0,-206.317495498131,520318339
-2.27586206896552,0.0588235294117647,0.85940171875,1.66038881612852,0.960494678120347,4.09287140612064,1.97108679078186,3.68000000000001e-05,5301405,590624.319684775,0,0,0,0,0,-206.199349152904,611569366
-2.27586206896552,0.0588235294117647,0.85940171875,1.6535794002777,0.936867564899951,4.03955781878658,2.04558894884523,3.68e-05,5301405,590626.641531121,0,0,0,0,0,-206.434366953773,400807535
-2.27586206896552,0.0588235294117647,0.85940171875,1.6469295613962,0.952375899186001,4.08907273037729,1.98978274886112,3.68e-05,5301405,590624.920201648,0,0,0,0,0,-206.318855299099,616486824
-2.27586206896552,0.0588235294117647,0.85940171875,1.64514927956687,0.951834499349168,4.08309142188307,1.97674329661421,3.68000000000001e-05,5301405,590623.88433614,0,0,0,0,0,-206.246490383915,408889704
-2.27586206896552,0.0588235294117647,0.10954421875,1.80290669407838,0.808107638833295,7.5079717427433,4.7207943552272,3.68000000000001e-05,5301405,140625.980566573,0,0,0,0,0,-204.321890656652,140429704
-2.27586206896552,0.0588235294117647,0.10954421875,1.82699467859252,0.8959545208383,3.94826916871878,1.82239394571496,3.68e-05,5301405,140623.923579305,0,0,0,0,0,-208.608873146907,388662074
-2.27586206896552,0.0588235294117647,0.10954421875,1.84201397548795,0.74789734840099,8.17034947862589,4.48948839428274,3.68e-05,5301405,140624.69830607,0,0,0,0,0,-205.943828621214,524443034
-2.27586206896552,0.0588235294117647,0.10954421875,1.8173364859886,0.899325074435083,3.9558938307318,1.81366312160809,3.68e-05,5301405,140624.469827661,0,0,0,0,0,-208.552433482261,680094384
-2.27586206896552,0.0588235294117647,0.10954421875,1.80492365083697,0.923665920476647,3.96141772790233,1.81666023773972,3.68e-05,5301405,140625.753316689,0,0,0,0,0,-208.243598203442,339027967
-2.27586206896552,0.0588235294117647,0.60944921875,1.58334920781528,0.578682214340883,6.0883791795237,8.03901255444768,3.68e-05,5301405,440624.966897259,0,0,0,0,0,-198.590684124888,69024088
-2.27586206896552,0.0588235294117647,0.60944921875,1.58387512582426,0.774566716490865,4.84681795717635,7.67118455678061,3.68e-05,5301405,440625.510869945,0,0,0,0,0,-199.504164461796,183384385
-2.27586206896552,0.0588235294117647,0.60944921875,1.58448469138477,0.822542666011181,4.73940838911437,7.84931864489161,3.67999999999999e-05,5301405,440626.782023384,0,0,0,0,0,-199.452717298391,909997186
-2.27586206896552,0.0588235294117647,0.60944921875,1.5914614918148,0.839924928394505,4.86986702768842,7.0236920837832,3.68e-05,5301405,440625.976210631,0,0,0,0,0,-199.92381325242,532760095
-2.27586206896552,0.0588235294117647,0.60944921875,1.6939652887746,0.955644907506231,4.02321392441627,1.91065488145068,3.68e-05,5301405,440625.911467681,0,0,0,0,0,-207.071872991472,493037700
-2.27586206896552,0.0588235294117647,0.42198484375,1.77524227976181,0.908595393837261,3.9579906448121,1.90894673778789,3.68e-05,5301405,253125.345692253,0,0,0,0,0,-208.056238098517,337724515
-2.27586206896552,0.0588235294117647,0.42198484375,1.80330420497543,0.859990262769782,3.93620275193764,1.96830533552203,3.67999999999999e-05,5301405,253125.213520519,0,0,0,0,0,-208.741148129948,441529874
-2.27586206896552,0.0588235294117647,0.42198484375,1.76218444158621,0.944010129855601,3.96866906731513,1.88673282110547,3.68000000000001e-05,5301405,253125.94228992,0,0,0,0,0,-207.599544238679,987596798
-2.27586206896552,0.0588235294117647,0.42198484375,1.59411695856558,0.768610399853217,4.86748262103866,6.77296456154885,3.68e-05,5301405,253124.744993304,0,0,0,0,0,-200.203138585046,851200817
-2.27586206896552,0.0588235294117647,0.42198484375,1.58590374822281,0.781609242963348,4.88394104840411,6.73620002796576,3.68e-05,5301405,253124.449572483,0,0,0,0,0,-200.230578397674,759416638
-2.27586206896552,0.0588235294117647,0.92188984375,1.84710443735473,0.838135933921572,8.24254903365026,4.03510097622662,3.68e-05,5301405,553125.767938744,0,0,0,0,0,-207.114981506268,167811119
-2.27586206896552,0.0588235294117647,0.92188984375,1.94448223987689,0.799012376648271,4.71282370651952,0.886441059950621,3.68e-05,5301405,553126.503597253,0,0,0,0,0,-215.060349872784,697836425
-2.27586206896552,0.0588235294117647,0.92188984375,1.87036496542338,0.798535744094315,7.91524341976061,3.81121852970433,3.68e-05,5301405,553125.244345663,0,0,0,0,0,-208.604179564634,1043453391
-2.27586206896552,0.0588235294117647,0.92188984375,2.22234023578226,0.747837479162111,9.11846210816242,2.73989939891139,3.68e-05,5301405,553125.899798584,0,0,0,0,0,-217.45072259987,955150452
-2.27586206896552,0.0588235294117647,0.92188984375,2.0395603926329,0.827040042558087,9.47060479926013,3.24707306024971,3.68e-05,5301405,553125.794628532,0,0,0,0,0,-211.500598311714,65363576
-2.27586206896552,0.0588235294117647,0.17203234375,1.78145246931223,0.958722011907159,3.94951112273436,1.83654110963615,3.68e-05,5301405,103126.952215798,0,0,0,0,0,-207.752586123185,965653186
-2.27586206896552,0.0588235294117647,0.17203234375,1.79344815445318,0.964882975714541,3.94835382245992,1.82761845751069,3.68e-05,5301405,103124.578971719,0,0,0,0,0,-207.66153333501,155346667
-2.27586206896552,0.0588235294117647,0.17203234375,1.76723178981579,0.902556865351052,0.263916133728225,-2.03952066967084,3.68000000000001e-05,5301405,103125.130153608,0,0,0,0,0,-211.863610088439,497081359
-2.27586206896552,0.0588235294117647,0.17203234375,1.78160726483372,0.970278963829236,3.95640278063414,1.83920969234433,3.67999999999999e-05,5301405,103125.594170168,0,0,0,0,0,-207.617485629097,996418675
-2.27586206896552,0.0588235294117647,0.17203234375,1.78874749714678,0.940166747803292,0.333105739315988,-2.03525218353129,3.68e-05,5301405,103127.485577885,0,0,0,0,0,-211.668074308969,62226506
-2.27586206896552,0.0588235294117647,0.67193734375,1.51580779926122,0.188463927582556,-2.29160052330905,-3.69738826317355,3.68e-05,5301405,403123.810274348,0,0,0,0,0,-201.745445618393,436242412
-2.27586206896552,0.0588235294117647,0.67193734375,1.4996437356542,0.189838637724901,-2.28472179679283,-3.69092729378067,3.67999999999999e-05,5301405,403127.625020741,0,0,0,0,0,-201.786326290703,1007193421
-2.27586206896552,0.0588235294117647,0.67193734375,1.50634867177944,0.180814912096283,-2.28544939331327,-3.67549717632615,3.68e-05,5301405,403125.907607669,0,0,0,0,0,-201.734912176977,155781170
-2.27586206896552,0.0588235294117647,0.67193734375,1.51300532239976,0.180432427112942,-2.26925635779368,-3.72715031385622,3.68e-05,5301405,403124.74458792,0,0,0,0,0,-201.738710070309,546933877
-2.27586206896552,0.0588235294117647,0.67193734375,1.52798540669113,0.200334125489702,-2.29077393468808,-3.73944547805742,3.68e-05,5301405,403124.869953498,0,0,0,0,0,-201.729142361445,307970868
-2.27586206896552,0.0588235294117647,0.04705609375,1.78153718271854,0.868260718764548,0.597322115444426,-2.07307025381149,3.68e-05,5301405,178126.567153894,0,0,0,0,0,-211.622271640699,629057814
-2.27586206896552,0.0588235294117647,0.04705609375,1.74107605196297,0.895198307732935,0.235446965305035,-2.1316924897556,3.68000000000001e-05,5301405,178126.70668531,0,0,0,0,0,-210.597349809531,279206130
-2.27586206896552,0.0588235294117647,0.04705609375,1.7340190253391,0.891624802962852,0.080576845429682,-2.16222112016092,3.68e-05,5301405,178124.913491473,0,0,0,0,0,-210.447811353387,754467882
-2.27586206896552,0.0588235294117647,0.04705609375,1.62755721626529,0.737726676830412,-2.3806319928197,-4.55462027774823,3.68e-05,5301405,178126.743446777,0,0,0,0,0,-201.466812321355,269777338
-2.27586206896552,0.0588235294117647,0.04705609375,1.6315449150295,0.769011962606742,-2.48600408491272,-4.41295633116079,3.68e-05,5301405,178125.698965041,0,0,0,0,0,-201.475761665924,822131402
-2.27586206896552,0.0588235294117647,0.54696109375,1.63733365645211,0.090827217841224,-1.1145979134732,-2.43246108733572,3.68e-05,5301405,478124.389775932,0,0,0,0,0,-215.016030725658,975960102
-2.27586206896552,0.0588235294117647,0.54696109375,16.0008739741286,0.576938373824783,-0.331292998146804,3.36756523277795,3.67999999999999e-05,5301405,478125.631342497,0,0,0,0,0,-325.616451910106,808191424
-2.27586206896552,0.0588235294117647,0.54696109375,1.82914419327507,0.0678988713049652,-1.5548605084687,-2.53730718007299,3.68e-05,5301405,478126.273685249,0,0,0,0,0,-215.580513603659,894452673
-2.27586206896552,0.0588235294117647,0.54696109375,1.6638526391851,0.349963862854573,0.0417200622659635,-2.13745864029858,3.68e-05,5301405,478126.514014104,0,0,0,0,0,-209.528595894524,695167
-2.27586206896552,0.0588235294117647,0.54696109375,30.7032882639555,0.378844490576663,-2.0825043428136,2.2924659152214,3.68e-05,5301405,478125.406382017,0,0,0,0,0,-367.880397176596,1005479247
-2.27586206896552,0.0588235294117647,0.29700859375,1.83377320626005,0.909626225885134,0.422498091248491,-1.83533521938369,3.68e-05,5301405,28124.8726936405,0,0,0,0,0,-214.211260335003,857549492
-2.27586206896552,0.0588235294117647,0.29700859375,1.80357799115294,0.872260936696781,0.396635154800829,-1.82796320374852,3.68e-05,5301405,28128.0278402735,0,0,0,0,0,-214.580524370343,120930934
-2.27586206896552,0.0588235294117647,0.29700859375,1.84067372337471,0.885558256293916,0.467518911117951,-1.8292925961379,3.68e-05,5301405,28126.8588666169,0,0,0,0,0,-214.58784498033,397857980
-2.27586206896552,0.0588235294117647,0.29700859375,1.78652385079534,0.906605908034539,0.462572830173527,-1.81701476607254,3.67999999999999e-05,5301405,28126.7809732593,0,0,0,0,0,-214.332751446185,219666182
-2.27586206896552,0.0588235294117647,0.29700859375,1.82219162429544,0.899915086815398,0.623586255793518,-1.80510054312334,3.68e-05,5301405,28127.2553508544,0,0,0,0,0,-214.681735925018,793548384
-2.27586206896552,0.0588235294117647,0.79691359375,1.57556217307903,0.465019045957065,6.27340025456912,9.00702701720594,3.68e-05,5301405,328124.25742365,0,0,0,0,0,-198.181156544396,988604914
-2.27586206896552,0.0588235294117647,0.79691359375,1.58194227761336,0.492930923165203,6.34584684721489,8.55093324126421,3.68000000000001e-05,5301405,328123.757776435,0,0,0,0,0,-198.306575949498,683619810
-2.27586206896552,0.0588235294117647,0.79691359375,1.57466882051394,0.456606458818303,6.2859251551917,9.08700456734861,3.68e-05,5301405,328126.975677885,0,0,0,0,0,-198.162882927655,302124458
-2.27586206896552,0.0588235294117647,0.79691359375,1.57965625443094,0.47925917275465,6.2971127850239,8.77008537754124,3.68e-05,5301405,328125.304896643,0,0,0,0,0,-198.237208147078,546627268
-2.27586206896552,0.0588235294117647,0.79691359375,1.57180156405667,0.461938544029249,6.26318740466758,9.00014082086183,3.67999999999999e-05,5301405,328125.403954209,0,0,0,0,0,-198.173239800734,115419079
-2.27586206896552,0.0588235294117647,0.398551796875,1.71064555365713,0.727046963114264,3.75815880027324,6.52815550469029,3.68e-05,5301405,145313.179806338,0,0,0,0,0,-205.046118482767,157685167
-2.27586206896552,0.0588235294117647,0.398551796875,1.58644976297885,0.726877526929996,4.85333608003132,6.9753108404689,3.68e-05,5301405,145315.883064518,0,0,0,0,0,-200.070583577504,678509716
-2.27586206896552,0.0588235294117647,0.398551796875,1.58776449010363,0.739151137974068,4.81774033077114,7.45856481854066,3.68e-05,5301405,145314.446014583,0,0,0,0,0,-199.672628555082,193577222
