"b_3","gamma","mu_EI","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-8.06896551724138,0.142857142857143,0.1,0.60944921875,2.28929891145716,0.869200391884838,1.67511104867555,-2.0906585645684,3.68e-05,5301405,14062.4963343403,60937.8793486389,0,0,0,0,0,-235.04888376756,443460337
-8.06896551724138,0.142857142857143,0.1,0.60944921875,2.35342581492662,0.885587518891273,1.84408050762966,-2.363130551598,3.68e-05,5301405,14062.2585733522,60937.0132566538,0,0,0,0,0,-235.56103858867,847557434
-8.06896551724138,0.142857142857143,0.1,0.10954421875,3.2095147743551,0.678660788201921,0.500253275127872,0.21039256148332,3.68e-05,5301405,164064.102478498,210939.722861922,0,0,0,0,0,-246.306255501193,517998004
-8.06896551724138,0.142857142857143,0.1,0.10954421875,4.50929847326386,0.510926766346473,0.157145786815882,0.436277487335977,3.68e-05,5301405,164062.568512787,210937.829968413,0,0,0,0,0,-256.738562448,534893320
-8.06896551724138,0.142857142857143,0.1,0.10954421875,5.0766544208894,0.548713833447205,-0.226545752225866,0.672235281331783,3.68e-05,5301405,164062.640554982,210936.296956719,0,0,0,0,0,-265.485876459357,384124039
-8.06896551724138,0.142857142857143,0.1,0.10954421875,3.96148820269561,0.673938306932144,-0.00712542913031741,0.677681664882183,3.68e-05,5301405,164062.932057706,210937.722229635,0,0,0,0,0,-256.134028178331,371819146
-8.06896551724138,0.142857142857143,0.1,0.10954421875,2.77759212815343,0.563415298639109,0.395114708407954,0.105739399178544,3.68e-05,5301405,164065.120331822,210938.870722699,0,0,0,0,0,-249.176372007467,530823124
-8.06896551724138,0.142857142857143,0.1,0.35949671875,2.22364345713956,0.732149232970339,1.88543045996203,-2.45001984002541,3.68e-05,5301405,239061.87543272,135936.377643121,0,0,0,0,0,-230.832844635078,535827924
-8.06896551724138,0.142857142857143,0.1,0.35949671875,2.28776049538026,0.767402780147525,1.91281445276525,-2.40387746532721,3.68e-05,5301405,239061.301574405,135939.807436931,0,0,0,0,0,-230.327391746322,313996891
-8.06896551724138,0.142857142857143,0.1,0.35949671875,2.21276440940984,0.757875947998808,1.62766945449066,-2.10879762380294,3.68e-05,5301405,239063.554119931,135938.009469058,0,0,0,0,0,-230.054106134697,440117294
-8.06896551724138,0.142857142857143,0.1,0.35949671875,2.65554257556571,0.750163480941653,0.968643384757806,-1.03615982025396,3.68e-05,5301405,239061.111599011,135936.65866061,0,0,0,0,0,-233.645372356177,650277140
-8.06896551724138,0.142857142857143,0.1,0.35949671875,2.29037881166734,0.740538076466597,2.00931796020535,-2.74356184007918,3.68e-05,5301405,239063.716393361,135937.342853384,0,0,0,0,0,-230.737907146925,1048228746
-8.06896551724138,0.142857142857143,0.1,0.85940171875,5.28880555419598,0.223344238916706,3.46585821947449,-5.72314615285935,3.67999999999999e-05,5301405,89062.4313330115,285937.610101274,0,0,0,0,0,-268.952155588263,473901357
-8.06896551724138,0.142857142857143,0.1,0.85940171875,6.09153212618322,0.106091890583156,3.41270180646611,-5.14632903111521,3.68e-05,5301405,89063.8401876398,285936.818350819,0,0,0,0,0,-280.327602869939,597997706
-8.06896551724138,0.142857142857143,0.1,0.85940171875,12.1385136330959,0.0664764918455019,3.29595339207997,-5.94587980262326,3.68000000000001e-05,5301405,89062.966705073,285936.216343107,0,0,0,0,0,-301.556892706187,748134607
-8.06896551724138,0.142857142857143,0.1,0.85940171875,50.0831465808431,0.0262185130789365,2.16883255644303,-8.62076091357287,3.68e-05,5301405,89064.8230245137,285938.267588654,0,0,0,0,0,-389.940177469451,881986980
-8.06896551724138,0.142857142857143,0.1,0.85940171875,5.60411604724925,0.20794694230804,3.78573505806549,-6.26252029399585,3.67999999999999e-05,5301405,89062.2414075043,285939.251243649,0,0,0,0,0,-272.851181122389,826260549
-8.06896551724138,0.142857142857143,0.1,0.23452046875,1.94956978703782,0.91695210837208,1.73538666456657,-2.2105281060138,3.68e-05,5301405,276561.217307802,98439.4109895029,0,0,0,0,0,-227.56880547896,848778971
-8.06896551724138,0.142857142857143,0.1,0.23452046875,2.1564903312082,0.891482258197491,1.60855834367531,-2.11087734405152,3.68e-05,5301405,276563.39782194,98437.4216598604,0,0,0,0,0,-227.809059790453,1066694918
-8.06896551724138,0.142857142857143,0.1,0.23452046875,2.17375391168666,0.884512260989825,1.5575694980802,-2.04516697032648,3.67999999999999e-05,5301405,276562.18688762,98437.8194210798,0,0,0,0,0,-227.939202592103,823837074
-8.06896551724138,0.142857142857143,0.1,0.23452046875,2.092837656909,0.88816607052113,1.94432551692815,-2.67642460487622,3.68e-05,5301405,276561.733278122,98438.8397718043,0,0,0,0,0,-227.912454802221,303952069
-8.06896551724138,0.142857142857143,0.1,0.23452046875,2.05693576220528,0.902693372577076,1.68166640986199,-2.18999082489013,3.68e-05,5301405,276562.200653336,98438.2837538456,0,0,0,0,0,-227.585806665874,727289606
-8.06896551724138,0.142857142857143,0.1,0.73442546875,10.7967515832686,0.600133441747429,7.4135995765241,4.12770556766102,3.68e-05,5301405,126563.145652421,248440.034285551,0,0,0,0,0,-297.177392820349,464757488
-8.06896551724138,0.142857142857143,0.1,0.73442546875,10.040179808133,0.395341170755174,5.51982234303897,3.65162551440012,3.68e-05,5301405,126563.262044686,248437.633096915,0,0,0,0,0,-299.257778791503,763288753
-8.06896551724138,0.142857142857143,0.1,0.73442546875,11.2338858885019,0.469469722537526,7.15923130757257,5.30552685220245,3.68e-05,5301405,126562.600182194,248438.69062553,0,0,0,0,0,-299.039015577256,391845550
-8.06896551724138,0.142857142857143,0.1,0.73442546875,11.06603470612,0.478163295698073,6.60697632113459,2.92186950029584,3.67999999999999e-05,5301405,126563.344762215,248439.571908878,0,0,0,0,0,-298.737927000338,512035019
-8.06896551724138,0.142857142857143,0.1,0.73442546875,10.8817503203148,0.763514277626647,7.15953752515586,5.12169439718402,3.68e-05,5301405,126563.664657255,248437.377756329,0,0,0,0,0,-297.24442728368,28130553
-8.06896551724138,0.142857142857143,0.1,0.98437796875,3.49881275105019,0.47621750588977,-0.365185433509215,1.17547223859871,3.68e-05,5301405,51564.1054199449,23436.9841093558,0,0,0,0,0,-259.085370554026,549284432
-8.06896551724138,0.142857142857143,0.1,0.98437796875,4.33651338240951,0.540626775618712,-0.217923608185149,1.1415595693955,3.68e-05,5301405,51562.4744163508,23438.327524789,0,0,0,0,0,-257.900002053924,996858574
-8.06896551724138,0.142857142857143,0.1,0.98437796875,5.10515767735102,0.372217692697497,-0.238347585477049,1.47647986401906,3.68e-05,5301405,51563.5978535946,23437.8708875841,0,0,0,0,0,-268.967899246999,702001689
-8.06896551724138,0.142857142857143,0.1,0.98437796875,5.07382731721575,0.364395220645008,-0.83768420665772,1.75615823019782,3.68e-05,5301405,51563.6431591468,23438.8699226787,0,0,0,0,0,-277.264113567908,63200227
-8.06896551724138,0.142857142857143,0.1,0.98437796875,3.10027159869033,0.458291208531044,-0.224473612039238,0.89356760804854,3.68e-05,5301405,51564.9355124755,23437.7982749151,0,0,0,0,0,-256.476754412068,304871646
-8.06896551724138,0.142857142857143,0.1,0.48447296875,2.19175336246956,0.897314108511097,2.18851345635367,-2.9130424038516,3.68e-05,5301405,201563.642699197,173437.76373661,0,0,0,0,0,-228.402577073824,365420253
-8.06896551724138,0.142857142857143,0.1,0.48447296875,2.19687988625702,0.902777732069173,2.43011056341013,-3.40165892311452,3.68000000000001e-05,5301405,201562.604324003,173438.119766651,0,0,0,0,0,-229.303669485351,274259299
-8.06896551724138,0.142857142857143,0.1,0.48447296875,2.14862895494791,0.94195008195321,2.45440832890662,-3.34325156903133,3.68e-05,5301405,201562.792381381,173436.860679491,0,0,0,0,0,-228.584838901069,650376673
-8.06896551724138,0.142857142857143,0.1,0.48447296875,2.16561970420391,0.882352324852296,2.49411572614659,-3.75773367805101,3.68e-05,5301405,201563.047340935,173440.529172223,0,0,0,0,0,-230.660420692117,853928652
-8.06896551724138,0.142857142857143,0.1,0.48447296875,2.07935328670224,0.913695091235512,2.16700982666671,-2.99503288990329,3.68e-05,5301405,201562.051094492,173437.878371676,0,0,0,0,0,-228.362717842275,204711257
-8.06896551724138,0.142857142857143,0.1,0.79691359375,2.14334342111851,0.936365862571758,1.58754807826104,-1.76916607000292,3.68e-05,5301405,32814.3022039886,154686.942931793,0,0,0,0,0,-228.660264070427,859721074
-8.06896551724138,0.142857142857143,0.1,0.79691359375,2.13691418049989,0.876726475055126,2.11660035645034,-2.71957884711756,3.68e-05,5301405,32810.9866050046,154688.331409551,0,0,0,0,0,-231.480990294787,320496048
-8.06896551724138,0.142857142857143,0.1,0.79691359375,2.01853536145029,0.887260581871588,1.52627330235006,-1.73153115242422,3.68000000000001e-05,5301405,32812.8621908364,154689.705491003,0,0,0,0,0,-229.167978375512,228313020
-8.06896551724138,0.142857142857143,0.1,0.79691359375,2.22195780319028,0.876900355838318,1.7752634238162,-2.18320605155591,3.68e-05,5301405,32811.9345031752,154689.702389851,0,0,0,0,0,-230.110616234226,924381609
-8.06896551724138,0.142857142857143,0.1,0.79691359375,2.19927017187779,0.785871585495983,2.19442194082717,-2.67102244851489,3.67999999999999e-05,5301405,32814.8484516464,154689.571608945,0,0,0,0,0,-233.505826122186,295761535
-8.06896551724138,0.142857142857143,0.1,0.29700859375,3.34416368695716,0.573534233102596,-0.206063258965441,0.296432226698309,3.68e-05,5301405,182813.900228243,4688.77207033072,0,0,0,0,0,-251.665737598472,626943131
-8.06896551724138,0.142857142857143,0.1,0.29700859375,4.24226827704248,0.57653767722685,-0.241777951940085,0.603789665461427,3.68e-05,5301405,182811.188603104,4690.33336324197,0,0,0,0,0,-256.842679207908,569923992
-8.06896551724138,0.142857142857143,0.1,0.29700859375,4.00123281664781,0.528325415752495,-0.590170689617362,1.32146380070731,3.68e-05,5301405,182812.210832649,4689.08884366635,0,0,0,0,0,-268.619356127615,542454976
-8.06896551724138,0.142857142857143,0.1,0.29700859375,3.67402288311945,0.464248854050808,-0.390185212818636,0.490055637442158,3.68e-05,5301405,182813.772351742,4687.10061326923,0,0,0,0,0,-258.461107076589,586136394
-8.06896551724138,0.142857142857143,0.1,0.29700859375,3.50419568849803,0.640255389885114,-0.221228375200359,0.187669969212154,3.68e-05,5301405,182814.553800739,4689.69185044328,0,0,0,0,0,-249.018029218812,69627158
-8.06896551724138,0.142857142857143,0.1,0.04705609375,9.72289353726381,0.730464111318813,1.83562807257065,-0.0360416850295442,3.68e-05,5301405,257811.839045361,229684.784317169,0,0,0,0,0,-286.669813574526,754376238
-8.06896551724138,0.142857142857143,0.1,0.04705609375,2.4178640009639,0.649400331318788,1.14037596477147,-1.28007609434702,3.68e-05,5301405,257812.343141976,229686.344190524,0,0,0,0,0,-234.621383308619,888974699
-8.06896551724138,0.142857142857143,0.1,0.04705609375,7.17610655615567,0.601547183329563,1.37543623130215,-0.473962674071086,3.68e-05,5301405,257814.64496166,229684.658057145,0,0,0,0,0,-267.968794148829,651200126
-8.06896551724138,0.142857142857143,0.1,0.04705609375,8.56641322039236,0.594607582113926,3.19994801975475,0.917730258356097,3.67999999999999e-05,5301405,257813.632639131,229689.253614985,0,0,0,0,0,-287.315011162728,285371563
-8.06896551724138,0.142857142857143,0.1,0.04705609375,2.61616827913041,0.65381772075312,0.87994422810991,-0.740647502282357,3.68e-05,5301405,257813.079285425,229687.64656035,0,0,0,0,0,-237.371417641549,61731660
-8.06896551724138,0.142857142857143,0.1,0.54696109375,2.59442584519589,0.695134335114538,2.73783413602563,-4.27094318204397,3.68e-05,5301405,107811.915934018,79688.5660736625,0,0,0,0,0,-239.395826787781,423783565
-8.06896551724138,0.142857142857143,0.1,0.54696109375,2.1172198982889,0.892617281824386,2.27551009126286,-3.19948990875571,3.67999999999999e-05,5301405,107814.488561485,79686.1577344722,0,0,0,0,0,-231.925479845466,457502907
-8.06896551724138,0.142857142857143,0.1,0.54696109375,2.64427733660461,0.734163689233835,3.32031249652574,-5.26872656347711,3.68000000000001e-05,5301405,107813.699068807,79687.3664037407,0,0,0,0,0,-242.584396076121,636817417
-8.06896551724138,0.142857142857143,0.1,0.54696109375,2.28130035656076,0.850265237349437,2.3712735398772,-3.40435655677029,3.68000000000001e-05,5301405,107813.884240042,79687.7194309485,0,0,0,0,0,-233.054744495804,151377005
-8.06896551724138,0.142857142857143,0.1,0.54696109375,2.56747438672367,0.791698767976159,3.02688007335083,-4.88007134002068,3.67999999999999e-05,5301405,107813.72563393,79688.8979388862,0,0,0,0,0,-239.319528398849,1007447187
-8.06896551724138,0.142857142857143,0.1,0.42198484375,0.00232484741518595,0.0247174999663677,3.11078738789292,-1.45117356997299,3.68e-05,5301405,295313.77373545,267186.424522719,0,0,0,0,0,-925.371805173388,455850143
-8.06896551724138,0.142857142857143,0.1,0.42198484375,0.0421918464766786,0.0774420529985107,3.06673098719566,-2.85020265887567,3.67999999999999e-05,5301405,295313.410429012,267187.039713782,0,0,0,0,0,-926.87898297134,823154703
-8.06896551724138,0.142857142857143,0.1,0.42198484375,0.00589205349399272,0.0744623368328138,2.94921495765634,-2.74483930169391,3.68e-05,5301405,295313.212090722,267186.98584778,0,0,0,0,0,-926.94956465312,59514104
-8.06896551724138,0.142857142857143,0.1,0.42198484375,0.0161183153883024,0.0249384354012788,3.15480518151992,-1.46738916412633,3.68e-05,5301405,295313.279262371,267187.139945919,0,0,0,0,0,-925.383084809787,251532668
-8.06896551724138,0.142857142857143,0.1,0.42198484375,0.0176368363189115,0.0242906491120164,3.060215884233,-1.43531456789405,3.68e-05,5301405,295314.082445921,267188.422084519,0,0,0,0,0,-925.478009229745,439162664
-8.06896551724138,0.142857142857143,0.1,0.92188984375,4.47519611783513,0.600384631441077,8.82252194054758,6.42620415540403,3.68e-05,5301405,145312.677755289,117188.085874725,0,0,0,0,0,-256.09144878391,332407941
-8.06896551724138,0.142857142857143,0.1,0.92188984375,2.5207785439915,0.747104800634731,9.51073019647255,6.35317508545721,3.68e-05,5301405,145314.266299153,117187.064971835,0,0,0,0,0,-243.812529682097,996046387
-8.06896551724138,0.142857142857143,0.1,0.92188984375,3.62776134700329,0.542772823980944,9.10326832524214,6.04092456123204,3.68e-05,5301405,145313.590196617,117189.603614399,0,0,0,0,0,-254.018050781059,337656557
-8.06896551724138,0.142857142857143,0.1,0.92188984375,2.71764202522662,0.580944805804797,10.4094488944777,6.1484079887827,3.68e-05,5301405,145312.119527385,117188.992738953,0,0,0,0,0,-245.364720681754,116336496
-8.06896551724138,0.142857142857143,0.1,0.92188984375,2.51509900934333,0.68056963785054,9.34648834873514,6.73171195103725,3.68000000000001e-05,5301405,145313.360726658,117188.64911375,0,0,0,0,0,-244.394481796187,172607824
-8.06896551724138,0.142857142857143,0.1,0.67193734375,2.62786002111462,0.638570732448489,0.615077919332941,-0.279266774568668,3.68e-05,5301405,70313.4187286534,192189.11902254,0,0,0,0,0,-239.908691301888,1001874292
-8.06896551724138,0.142857142857143,0.1,0.67193734375,2.22015210136107,0.809413242111046,1.22101091288111,-1.33071705440737,3.68e-05,5301405,70312.3209307533,192186.597304138,0,0,0,0,0,-230.643451302626,729809238
-8.06896551724138,0.142857142857143,0.1,0.67193734375,2.21573508678665,0.738269178817976,0.90626156051686,-0.733797093777754,3.68e-05,5301405,70313.6386724249,192188.622525482,0,0,0,0,0,-234.675022150175,192397835
-8.06896551724138,0.142857142857143,0.1,0.67193734375,2.92531348097145,0.741553640142601,0.330745777171535,0.142398600483356,3.68e-05,5301405,70312.5101520617,192186.282385552,0,0,0,0,0,-241.532672845477,594423422
-8.06896551724138,0.142857142857143,0.1,0.67193734375,2.15963224796577,0.739302307670762,1.03842603607004,-0.988955102755351,3.68e-05,5301405,70312.2135966952,192187.391690735,0,0,0,0,0,-233.381401322117,265479117
-8.06896551724138,0.142857142857143,0.1,0.17203234375,2.19748484409606,0.904017103195819,2.43770683023504,-3.56060754124081,3.68e-05,5301405,220313.075110449,42185.9739391528,0,0,0,0,0,-230.221957028574,968789141
-8.06896551724138,0.142857142857143,0.1,0.17203234375,2.18874659940202,0.893920508709487,2.62348763007411,-3.92340763040919,3.68e-05,5301405,220313.169768688,42186.8323007388,0,0,0,0,0,-231.225735338353,328397347
-8.06896551724138,0.142857142857143,0.1,0.17203234375,2.15506974240724,0.923889930943279,2.54552312769606,-3.82144496165277,3.67999999999999e-05,5301405,220312.937565948,42188.0711343277,0,0,0,0,0,-230.376103447554,807029137
-8.06896551724138,0.142857142857143,0.1,0.17203234375,2.15249513195388,0.897040628146432,2.03004214721043,-2.94828970686393,3.68e-05,5301405,220315.274949843,42188.0385508133,0,0,0,0,0,-229.010677860767,230923404
-8.06896551724138,0.142857142857143,0.1,0.17203234375,2.2102802967965,0.898481418585716,2.60263290777672,-4.01943796597971,3.68e-05,5301405,220315.390080497,42189.5369260465,0,0,0,0,0,-231.14538044625,315114688
-8.06896551724138,0.142857142857143,0.1,0.26576453125,10.7067359317162,0.506318454551798,5.15875747771921,1.51166147312272,3.68e-05,5301405,117186.720527145,107814.33037481,0,0,0,0,0,-290.276547823648,446905507
-8.06896551724138,0.142857142857143,0.1,0.26576453125,8.96589645678804,0.658950051608816,5.63680500258252,1.55866202506387,3.67999999999999e-05,5301405,117188.977541533,107812.798566379,0,0,0,0,0,-285.275589958736,79815939
-8.06896551724138,0.142857142857143,0.1,0.26576453125,8.53793218047003,0.559405424367836,4.94067125788086,1.52675634744137,3.68000000000001e-05,5301405,117187.665830117,107813.517787192,0,0,0,0,0,-281.12094184997,983553308
-8.06896551724138,0.142857142857143,0.1,0.26576453125,10.8453662923962,0.503025516656654,5.04449553124314,1.39539892530947,3.68e-05,5301405,117188.067208525,107813.944835139,0,0,0,0,0,-294.030499511601,519569951
-8.06896551724138,0.142857142857143,0.1,0.26576453125,11.172059496186,0.454664314219883,5.6782997098367,1.43354618451178,3.67999999999999e-05,5301405,117189.04367542,107813.122005218,0,0,0,0,0,-293.322642622931,349456071
-8.06896551724138,0.142857142857143,0.1,0.76566953125,2.14682480283127,0.927494479101942,2.15942005058256,-2.68742436315333,3.68e-05,5301405,267186.474905775,257810.473447361,0,0,0,0,0,-226.144464192375,171839197
-8.06896551724138,0.142857142857143,0.1,0.76566953125,2.09945151670933,0.908708893042115,2.09071499971736,-2.51284940860724,3.68e-05,5301405,267188.884218312,257812.587735688,0,0,0,0,0,-226.315544568211,182791902
-8.06896551724138,0.142857142857143,0.1,0.76566953125,2.00513537288102,0.925976895729372,2.03151641298659,-2.43936149380202,3.68000000000001e-05,5301405,267189.687784285,257811.693894717,0,0,0,0,0,-226.103742395732,130927587
-8.06896551724138,0.142857142857143,0.1,0.76566953125,2.07025123307209,0.903590156824203,2.21555387189072,-2.7309941248354,3.68e-05,5301405,267188.403932711,257814.254416497,0,0,0,0,0,-226.448523772452,929593382
-8.06896551724138,0.142857142857143,0.1,0.76566953125,2.06414444646574,0.922481213503583,2.10265745516799,-2.47854589303589,3.68e-05,5301405,267187.983130218,257814.394476134,0,0,0,0,0,-226.063796277865,619857466
-8.06896551724138,0.142857142857143,0.1,0.51571703125,2.17744956506446,0.911701257655166,2.79190722275883,-4.23677172011851,3.68e-05,5301405,192188.509107208,32813.797737231,0,0,0,0,0,-232.322008173364,425194408
-8.06896551724138,0.142857142857143,0.1,0.51571703125,2.44544760668806,0.901218992081483,3.15410260887864,-5.13019084443375,3.68e-05,5301405,192188.23436602,32812.6020612154,0,0,0,0,0,-235.073007837137,578212765
-8.06896551724138,0.142857142857143,0.1,0.51571703125,2.39290652609972,0.905704638444256,2.81836575643234,-4.38089283835899,3.68e-05,5301405,192188.479076431,32813.0460389046,0,0,0,0,0,-232.717980472022,521238483
-8.06896551724138,0.142857142857143,0.1,0.51571703125,2.55492870959066,0.902988828550116,3.53455320349641,-6.15272895390748,3.68e-05,5301405,192187.122879159,32812.4935381644,0,0,0,0,0,-238.689383457806,413026180
-8.06896551724138,0.142857142857143,0.1,0.51571703125,2.30542395626256,0.881284493579208,2.86841748490123,-4.40988085440902,3.68e-05,5301405,192188.719555692,32816.297116737,0,0,0,0,0,-233.226898615423,1065532503
-8.06896551724138,0.142857142857143,0.1,0.01581203125,2.17702214176272,0.839307115584619,1.23764598995492,-1.61512065839945,3.68000000000001e-05,5301405,42188.8654502971,182813.073889478,0,0,0,0,0,-231.78714782345,194674485
-8.06896551724138,0.142857142857143,0.1,0.01581203125,2.38705656202862,0.845436692000924,1.24839246302827,-1.68792692324304,3.68000000000001e-05,5301405,42190.5439009284,182810.229570476,0,0,0,0,0,-231.600412545705,312700824
-8.06896551724138,0.142857142857143,0.1,0.01581203125,2.21352587382929,0.830185181790559,1.16160236272066,-1.47710159692849,3.68e-05,5301405,42187.5914310643,182813.206662362,0,0,0,0,0,-231.98956307324,374328069
-8.06896551724138,0.142857142857143,0.1,0.01581203125,2.33938611994395,0.902493608122042,1.22652217488455,-1.54316210919913,3.68e-05,5301405,42187.7738143053,182814.028993809,0,0,0,0,0,-230.459169838867,83534109
-8.06896551724138,0.142857142857143,0.1,0.01581203125,2.32306682194137,0.843670332670938,1.3461714172323,-1.76609396683524,3.68e-05,5301405,42189.1091206198,182812.971928897,0,0,0,0,0,-231.254230032948,171185930
-8.06896551724138,0.142857142857143,0.1,0.89064578125,23.3536812556185,0.416076106354674,-1.90212777069022,3.97287046572039,3.68e-05,5301405,154688.158442164,70313.6381019765,0,0,0,0,0,-396.229278268508,929742398
-8.06896551724138,0.142857142857143,0.1,0.89064578125,29.2251135205762,0.285909837027531,-1.23320481180241,4.70398762923253,3.68e-05,5301405,154687.12717503,70310.6316904885,0,0,0,0,0,-383.787784862367,284537878
-8.06896551724138,0.142857142857143,0.1,0.89064578125,23.3965364248586,0.479686489485378,-1.07272224254995,4.72664114603776,3.68e-05,5301405,154686.835696151,70312.2202707473,0,0,0,0,0,-373.286080199689,576072467
-8.06896551724138,0.142857142857143,0.1,0.89064578125,4.41094155399617,0.402521531496925,-2.60339179894562,2.28733875514024,3.68e-05,5301405,154688.130810796,70314.7893763746,0,0,0,0,0,-339.731089603555,892027126
-8.06896551724138,0.142857142857143,0.1,0.89064578125,5.60490753614074,0.393981075697086,-1.42058355002187,1.45466412110864,3.68e-05,5301405,154690.548820928,70313.0259495743,0,0,0,0,0,-285.643140681574,799419233
-8.06896551724138,0.142857142857143,0.1,0.39074078125,2.15512626712167,0.81564700595189,1.27003720622596,-1.54332818688997,3.68e-05,5301405,4688.82810191464,220314.603669752,0,0,0,0,0,-231.964128367505,293836302
-8.06896551724138,0.142857142857143,0.1,0.39074078125,2.26364345079957,0.881978116063669,1.40416652066312,-1.80395769639626,3.68e-05,5301405,4686.59282488954,220312.524609565,0,0,0,0,0,-230.426815962441,65858880
-8.06896551724138,0.142857142857143,0.1,0.39074078125,2.3064531421382,0.848338047957867,1.47880256621602,-1.93999750345711,3.68e-05,5301405,4690.44767139139,220312.690194742,0,0,0,0,0,-231.037938829101,619870486
-8.06896551724138,0.142857142857143,0.1,0.39074078125,2.19561903188423,0.89010852017999,1.72918211055648,-2.27999417198162,3.68e-05,5301405,4688.23089706068,220312.121258628,0,0,0,0,0,-230.812283473274,44407460
-8.06896551724138,0.142857142857143,0.1,0.39074078125,2.21404995073963,0.886982003877085,1.55110250945369,-2.01546276997119,3.68e-05,5301405,4688.10470439034,220312.591418807,0,0,0,0,0,-230.27772719201,688248212
-8.06896551724138,0.142857142857143,0.1,0.14078828125,3.2941367395872,0.460073217217863,2.72424464529692,-4.31750987204677,3.68e-05,5301405,79688.8779610508,145312.349618048,0,0,0,0,0,-248.36184260021,470565538
-8.06896551724138,0.142857142857143,0.1,0.14078828125,2.39394272942478,0.783013736349685,2.49931243991436,-3.74045621131891,3.68e-05,5301405,79690.1057025555,145314.257563396,0,0,0,0,0,-236.158094957681,55995444
-8.06896551724138,0.142857142857143,0.1,0.14078828125,2.41045761330203,0.812904132141149,2.17918550900401,-3.16217780218999,3.68e-05,5301405,79687.0125922444,145313.425429416,0,0,0,0,0,-233.420951289803,460764599
-8.06896551724138,0.142857142857143,0.1,0.14078828125,2.27990011891063,0.838400480573745,1.9681405642519,-2.79957238370235,3.68e-05,5301405,79688.7594407124,145310.26345954,0,0,0,0,0,-232.130547133047,350060239
-8.06896551724138,0.142857142857143,0.1,0.14078828125,2.43065366695209,0.830774021099805,2.19527562973096,-3.29887485045642,3.68e-05,5301405,79687.8345515513,145313.67757174,0,0,0,0,0,-233.774967727383,915201373
-8.06896551724138,0.142857142857143,0.1,0.64069328125,9.44803473646052,0.49302608394547,3.52817851039944,0.638588320176968,3.68e-05,5301405,229687.529996319,295312.161068786,0,0,0,0,0,-281.59647639223,767067265
-8.06896551724138,0.142857142857143,0.1,0.64069328125,8.67197528048886,0.453348862009865,4.61812346832445,0.967383076758099,3.68000000000001e-05,5301405,229689.611758393,295312.452274363,0,0,0,0,0,-281.98727487614,999963799
-8.06896551724138,0.142857142857143,0.1,0.64069328125,9.03728998789031,0.706735122655003,5.26265697946985,1.10421231048055,3.68e-05,5301405,229688.524351798,295312.820779998,0,0,0,0,0,-281.527026207894,313675489
-8.06896551724138,0.142857142857143,0.1,0.64069328125,7.8767465660925,0.64838284309241,4.26193312859425,1.09268209865531,3.68e-05,5301405,229687.969913444,295314.08467445,0,0,0,0,0,-276.157137263419,889320276
-8.06896551724138,0.142857142857143,0.1,0.64069328125,8.54373608719994,0.578380991298422,4.25183155581344,1.02132578185446,3.68e-05,5301405,229688.102263165,295313.217953525,0,0,0,0,0,-279.670799353908,404045814
-8.06896551724138,0.142857142857143,0.1,0.07830015625,9.37149041930118,0.831778533394955,5.97251985484315,2.93218323069584,3.68e-05,5301405,135938.436134426,276565.820646759,0,0,0,0,0,-289.226519525401,21645681
-8.06896551724138,0.142857142857143,0.1,0.07830015625,11.1178615972995,0.642961510074427,6.76088171563745,2.5847156607551,3.68e-05,5301405,135938.22765783,276563.457267974,0,0,0,0,0,-296.568945287025,658083089
-8.06896551724138,0.142857142857143,0.1,0.07830015625,11.2117499593797,0.737343474340155,6.29619209259141,3.68865368262886,3.68e-05,5301405,135939.018730002,276560.885420855,0,0,0,0,0,-300.208410416929,920102735
-8.06896551724138,0.142857142857143,0.1,0.07830015625,9.86448420698976,0.72997026079248,7.97226593091632,5.63944533017902,3.68e-05,5301405,135939.384453964,276562.133314214,0,0,0,0,0,-286.889029232489,703783850
-8.06896551724138,0.142857142857143,0.1,0.07830015625,10.1042643184087,0.522238843109109,5.85445909154328,3.60947961399794,3.68e-05,5301405,135938.827687933,276564.580503407,0,0,0,0,0,-298.213955251545,710592084
-8.06896551724138,0.142857142857143,0.1,0.57820515625,2.14418760865084,0.770794707731204,1.89352228200494,-2.33469279483329,3.68000000000001e-05,5301405,285937.348897555,126564.101366119,0,0,0,0,0,-229.036382425105,900142235
-8.06896551724138,0.142857142857143,0.1,0.57820515625,2.26412151804403,0.679816547512019,1.92824858060743,-2.46041075821508,3.68e-05,5301405,285936.212547981,126563.581872901,0,0,0,0,0,-231.017612474388,595272637
-8.06896551724138,0.142857142857143,0.1,0.57820515625,2.2813639202663,0.772143103755009,1.8233786408427,-2.16180965614202,3.67999999999999e-05,5301405,285938.22727173,126563.317641264,0,0,0,0,0,-229.104673889825,480323775
-8.06896551724138,0.142857142857143,0.1,0.57820515625,2.02209620122612,0.833154684626642,1.72530580254422,-2.15311373452609,3.68e-05,5301405,285937.589207362,126563.541456935,0,0,0,0,0,-228.06749673166,207207906
-8.06896551724138,0.142857142857143,0.1,0.57820515625,2.2424415899602,0.710913667484186,1.99628844787497,-2.54840121652479,3.68e-05,5301405,285938.056391544,126564.12145384,0,0,0,0,0,-230.532102181533,207312317
