"I_0","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","R_0","C_0","r","g","epsilon","LL","seed"
258620.827586207,0.142857142857143,0.1,-12.4693191470919,0.70318140625,95.8335833478911,0.100426864824721,1.36117405269585,-5.94088898642262,3.67999999999999e-05,5301405,98438.4439031439,0,0,0,0,0,-400.013421545603,503960737
258620.827586207,0.142857142857143,0.1,-12.2967330036085,0.70318140625,102.223147289084,0.174456974789124,1.41818928026687,-7.10670801532826,3.68000000000001e-05,5301405,98439.2352384769,0,0,0,0,0,-404.868138925108,228624831
258620.827586207,0.142857142857143,0.1,2.34551334243065,0.20327640625,1.51505453218125,0.562750006983451,4.77843276204716,2.39037088380801,3.68e-05,5301405,248436.822889037,0,0,0,0,0,-196.876480700741,372380264
258620.827586207,0.142857142857143,0.1,-2.61976778542791,0.20327640625,1.39177883233893,0.72424821362106,1.59017731603193,-0.926621002903885,3.67999999999999e-05,5301405,248437.501436003,0,0,0,0,0,-198.948798522491,60844019
258620.827586207,0.142857142857143,0.1,-2.60319387179126,0.20327640625,1.36667055624786,0.508834938126858,0.819675655143326,-1.05314496278627,3.68e-05,5301405,248437.75200977,0,0,0,0,0,-196.669554560093,166248254
258620.827586207,0.142857142857143,0.1,-2.67716501925924,0.20327640625,1.38264683509213,0.778178743809804,1.46857951841991,-0.920114127918782,3.68e-05,5301405,248434.770342667,0,0,0,0,0,-198.844671932844,892439702
258620.827586207,0.142857142857143,0.1,2.3435293549313,0.20327640625,1.50990581357261,0.564290080525611,4.77760138547796,2.38571315921332,3.68e-05,5301405,248438.756038565,0,0,0,0,0,-196.875266808872,740745052
258620.827586207,0.142857142857143,0.1,3.45403096039184,0.95313390625,2.18620957937441,0.73689710374334,5.03730262800079,0.266429139010414,3.68e-05,5301405,23437.9018556653,0,0,0,0,0,-219.737510510817,276601621
258620.827586207,0.142857142857143,0.1,2.84805115386095,0.95313390625,1.78914971028847,0.771338664714174,4.95890546169066,0.828179883603497,3.68e-05,5301405,23436.6480855244,0,0,0,0,0,-206.023331667721,769205486
258620.827586207,0.142857142857143,0.1,3.3194830974083,0.95313390625,1.68426996242507,0.756151597024169,4.60523140742689,1.34746977570507,3.68e-05,5301405,23439.8044790535,0,0,0,0,0,-202.529169368076,8469464
258620.827586207,0.142857142857143,0.1,3.06250256634743,0.95313390625,2.13949424740998,0.767032759378229,5.00986189738995,0.380678080839118,3.68e-05,5301405,23439.9691435037,0,0,0,0,0,-214.372855000732,26239329
258620.827586207,0.142857142857143,0.1,4.70596859535113,0.95313390625,4.95335190493204,0.70220989748561,4.33038761732569,-0.619801877270767,3.68e-05,5301405,23438.1493665204,0,0,0,0,0,-259.563328038682,789987630
258620.827586207,0.142857142857143,0.1,-5.48413745861242,0.45322890625,119.707227284353,0.120527941868582,-1.2209417597931,2.66179442239265,3.68e-05,5301405,173436.870063629,0,0,0,0,0,-416.790043282942,61544180
258620.827586207,0.142857142857143,0.1,-6.55550960245464,0.45322890625,9.43375144518411,0.265903797732966,-0.834321832151574,0.403004851344732,3.68e-05,5301405,173439.260892193,0,0,0,0,0,-291.286513484701,1055085588
258620.827586207,0.142857142857143,0.1,-5.68073480619363,0.45322890625,119.956501228494,0.084154597019347,-0.630941337342192,2.71209064257902,3.68e-05,5301405,173438.615125563,0,0,0,0,0,-416.76494552573,138888936
258620.827586207,0.142857142857143,0.1,-6.0440294813344,0.45322890625,74.2235160891621,0.0408155615907301,-1.55022824277313,1.44914708155713,3.68e-05,5301405,173437.999498588,0,0,0,0,0,-396.097609723295,282910792
258620.827586207,0.142857142857143,0.1,-5.77065415889217,0.45322890625,5.41490518273479,0.19441124576119,-0.136789074061699,0.131848314918873,3.68e-05,5301405,173437.448573678,0,0,0,0,0,-258.847609268022,722133709
258620.827586207,0.142857142857143,0.1,-2.87707293801519,0.14078828125,0.672418191853402,0.0414494879176038,-0.322972821573565,-2.65206897110692,3.68e-05,5301405,154688.060700333,0,0,0,0,0,-170.617316851053,965169710
258620.827586207,0.142857142857143,0.1,-2.85896400245374,0.14078828125,0.669188112406935,0.0399618242764402,-0.338183289572435,-2.64123254625073,3.68e-05,5301405,154689.46153408,0,0,0,0,0,-170.615594113013,263225025
258620.827586207,0.142857142857143,0.1,-3.08969693629938,0.14078828125,1.00448442339375,0.0910607063953901,-0.60542053522021,-2.14787144245091,3.68e-05,5301405,154687.965812683,0,0,0,0,0,-182.076419349193,924399306
258620.827586207,0.142857142857143,0.1,-2.85955503845091,0.14078828125,0.669456208829718,0.0407736459573058,-0.331988104745254,-2.65642586740202,3.68e-05,5301405,154687.700760418,0,0,0,0,0,-170.619493434579,594355287
258620.827586207,0.142857142857143,0.1,-2.83344637860554,0.14078828125,1.15948681209247,0.0920163802351918,-0.538828294460493,-1.56050176617723,3.67999999999999e-05,5301405,154685.999660589,0,0,0,0,0,-187.038066546156,712955628
258620.827586207,0.142857142857143,0.1,-8.6609474095312,0.64069328125,9.8797866328949,0.837316436991006,2.43958875814386,0.651248439087813,3.68e-05,5301405,4686.25081587733,0,0,0,0,0,-288.020731677641,170437207
258620.827586207,0.142857142857143,0.1,-9.10446541957102,0.64069328125,10.3448956105318,0.65651017412497,3.73119616677355,0.931313005944519,3.68e-05,5301405,4688.59276837262,0,0,0,0,0,-291.498951555554,350709514
258620.827586207,0.142857142857143,0.1,-10.3111639935243,0.64069328125,10.6290390055638,0.742475335708434,6.90458641309221,2.67643294648695,3.68e-05,5301405,4687.13406360523,0,0,0,0,0,-300.167919042942,188606384
258620.827586207,0.142857142857143,0.1,-10.2055895844674,0.64069328125,10.0532080433046,0.87871183259338,2.89222947857664,0.910604824047946,3.68e-05,5301405,4689.79482539741,0,0,0,0,0,-290.358754738252,235929108
258620.827586207,0.142857142857143,0.1,-9.74858323368893,0.64069328125,11.0285608762837,0.803551621130394,6.51552893036475,3.44013063877804,3.68e-05,5301405,4687.8375167936,0,0,0,0,0,-300.531226428554,417523789
258620.827586207,0.142857142857143,0.1,-16.0177941546252,0.39074078125,25.6259502455803,0.0626338440971838,3.94160060174017,-6.02293130050882,3.68e-05,5301405,229687.116020391,0,0,0,0,0,-344.960855643975,885150353
258620.827586207,0.142857142857143,0.1,-17.5354968318893,0.39074078125,116.141076845612,0.0649981392942824,2.78537920670685,-6.14820805039223,3.68e-05,5301405,229686.702101443,0,0,0,0,0,-407.622579753192,112710630
258620.827586207,0.142857142857143,0.1,-16.5488425124719,0.39074078125,77.0915786533218,0.0801371488805608,3.97072832369208,-7.66741554831908,3.67999999999999e-05,5301405,229690.582946919,0,0,0,0,0,-387.406725659944,38341423
258620.827586207,0.142857142857143,0.1,-16.5928820436396,0.39074078125,90.5732841419732,0.0844866264932635,3.38078591091641,-6.3175433251283,3.68e-05,5301405,229686.610287332,0,0,0,0,0,-392.362445564712,981841521
258620.827586207,0.142857142857143,0.1,-17.2614147367347,0.39074078125,105.799790320428,0.028639979219154,3.28369672633758,-5.81216790988053,3.68e-05,5301405,229685.267758805,0,0,0,0,0,-400.098620133257,960457932
258620.827586207,0.142857142857143,0.1,-2.81013945168565,0.89064578125,0.52737052834293,0.0335078793942172,-0.37242189623739,-2.58032374847548,3.68e-05,5301405,79688.3602640054,0,0,0,0,0,-168.957046649618,861449598
258620.827586207,0.142857142857143,0.1,-2.79169910891387,0.89064578125,0.514228697135652,0.0331545040509783,-0.373941583619531,-2.5914304728553,3.67999999999999e-05,5301405,79689.1179402782,0,0,0,0,0,-168.945611847644,198188149
258620.827586207,0.142857142857143,0.1,-2.80104061040196,0.89064578125,0.518309682983053,0.0323238078490135,-0.357151036266307,-2.58113808525338,3.68e-05,5301405,79688.7860273237,0,0,0,0,0,-168.96083350941,292389008
258620.827586207,0.142857142857143,0.1,-2.81655618343819,0.89064578125,0.522015831406928,0.0344966567824835,-0.371571426624337,-2.60006906066028,3.68e-05,5301405,79688.6406080714,0,0,0,0,0,-168.931801164414,283554026
258620.827586207,0.142857142857143,0.1,-2.80764487370334,0.89064578125,0.516583794090156,0.0347672583341772,-0.355691466864351,-2.63017430359934,3.68e-05,5301405,79689.5257455432,0,0,0,0,0,-168.9400433955,933426537
258620.827586207,0.142857142857143,0.1,-7.5216495065636,0.01581203125,20.779871294019,0.0802790167564087,1.21436197659672,6.11811279496446,3.68e-05,5301405,267187.115622018,0,0,0,0,0,-376.309838228718,95740234
258620.827586207,0.142857142857143,0.1,-8.249608611298,0.01581203125,14.5052532425306,0.363234164926811,3.4026585903715,5.31149806748581,3.68000000000001e-05,5301405,267187.337828201,0,0,0,0,0,-319.709160782801,621349266
258620.827586207,0.142857142857143,0.1,-7.03342722252753,0.01581203125,10.173680423508,0.48508312153486,4.05951812858724,5.25103683129841,3.68e-05,5301405,267187.931550798,0,0,0,0,0,-304.787833132655,230875610
258620.827586207,0.142857142857143,0.1,-7.43512896434236,0.01581203125,12.3587108232739,0.47814052313511,2.31904594670257,5.59282494379282,3.68e-05,5301405,267187.824019788,0,0,0,0,0,-328.169952675379,676940590
258620.827586207,0.142857142857143,0.1,-8.63989747963853,0.01581203125,16.2831906118656,0.454422709795432,1.81230404255479,5.94535452330069,3.68e-05,5301405,267187.459109672,0,0,0,0,0,-333.651542076234,754202094
258620.827586207,0.142857142857143,0.1,4.99833122395209,0.51571703125,1.89025647035702,0.298499097036114,9.69515632296256,4.44587590775355,3.68000000000001e-05,5301405,117188.99258866,0,0,0,0,0,-205.754095445199,496025233
258620.827586207,0.142857142857143,0.1,5.45905737587921,0.51571703125,1.89042663324631,0.292721859420892,10.1460434498005,4.35016961474932,3.68e-05,5301405,117187.557007281,0,0,0,0,0,-205.728695120833,639406032
258620.827586207,0.142857142857143,0.1,5.33101643379863,0.51571703125,1.88951394612992,0.291359570286888,9.13757879657887,4.63420741902222,3.68e-05,5301405,117187.374191715,0,0,0,0,0,-205.73105408472,294813721
258620.827586207,0.142857142857143,0.1,5.26301008849863,0.51571703125,1.89649512161131,0.303633650955619,8.98531799416846,4.35505625694326,3.67999999999999e-05,5301405,117186.723149282,0,0,0,0,0,-205.853304286014,735579957
258620.827586207,0.142857142857143,0.1,5.28987846429197,0.51571703125,1.88297901512248,0.288629460057057,9.36950543879975,4.84175462314652,3.68e-05,5301405,117187.557020344,0,0,0,0,0,-205.650562066448,1063485816
258620.827586207,0.142857142857143,0.1,0.32647031040283,0.26576453125,0.0104153593323895,0.0975507067112866,4.99075497424321,3.93364331738788,3.68e-05,5301405,192188.82302981,0,0,0,0,0,-683.14783069446,55905198
258620.827586207,0.142857142857143,0.1,0.689892586944919,0.26576453125,0.00801784283812695,0.0985694460201707,5.22254218268205,3.76723543356393,3.68000000000001e-05,5301405,192188.367702929,0,0,0,0,0,-693.616071491052,422651022
258620.827586207,0.142857142857143,0.1,0.820044899829018,0.26576453125,0.0641600805940899,0.0900720555337454,5.38731858511592,3.59610133695308,3.68e-05,5301405,192186.675823594,0,0,0,0,0,-687.505856412851,386770606
258620.827586207,0.142857142857143,0.1,1.58869038526282,0.26576453125,0.0596011264771306,0.0974280354463464,4.51133212162961,3.56704860256268,3.68e-05,5301405,192187.475553152,0,0,0,0,0,-678.305862025708,343067995
258620.827586207,0.142857142857143,0.1,-0.4145608834598,0.26576453125,0.00748934854452271,0.104718638612548,5.0122276321113,4.07912291032656,3.67999999999999e-05,5301405,192188.220962351,0,0,0,0,0,-709.705927650211,297298010
258620.827586207,0.142857142857143,0.1,-13.6291645547853,0.76566953125,120.652466568065,0.132907159444128,-0.957538613718533,-4.73680631438672,3.68000000000001e-05,5301405,42187.6464454676,0,0,0,0,0,-416.94507171584,149583690
258620.827586207,0.142857142857143,0.1,-13.9479961272088,0.76566953125,120.520212273369,0.133612195335609,-0.966889337338613,-3.98315402643769,3.68e-05,5301405,42188.0676253893,0,0,0,0,0,-416.938100872257,174382208
258620.827586207,0.142857142857143,0.1,-14.312984483876,0.76566953125,112.517639303707,0.0598265161594864,1.15187978311548,-4.00340578270856,3.68e-05,5301405,42186.8664802566,0,0,0,0,0,-417.344432424279,548993017
258620.827586207,0.142857142857143,0.1,-13.6972636894397,0.76566953125,120.54168385039,0.234377727558468,-1.45767590227668,-5.12155080301095,3.68e-05,5301405,42190.0609469239,0,0,0,0,0,-416.929406667135,291837012
258620.827586207,0.142857142857143,0.1,-14.0732437064116,0.76566953125,120.239618543312,0.177333549036957,-0.403832444333587,-4.29086617540043,3.67999999999999e-05,5301405,42188.461803328,0,0,0,0,0,-415.301614274621,265006962
258620.827586207,0.142857142857143,0.1,-10.3238265605078,0.98437796875,5.86666664581691,0.42803742142922,2.96701385681434,-2.3926222631789,3.68e-05,5301405,107814.567618353,0,0,0,0,0,-267.634375135394,303288948
258620.827586207,0.142857142857143,0.1,-9.52602104421988,0.98437796875,9.9473468959964,0.643438126196975,2.59275307918131,-0.756000794749753,3.68e-05,5301405,107812.965693744,0,0,0,0,0,-290.179087815825,325239735
258620.827586207,0.142857142857143,0.1,-9.45674210797262,0.98437796875,9.99205439884827,0.640847201043869,2.51846541246075,0.546475221620678,3.68e-05,5301405,107813.709647044,0,0,0,0,0,-289.604006676954,902700920
258620.827586207,0.142857142857143,0.1,-9.19393049113822,0.98437796875,9.20831750883277,0.639676694441098,2.30771213823947,-0.178339652349744,3.68e-05,5301405,107811.497303278,0,0,0,0,0,-289.107671966151,891123309
258620.827586207,0.142857142857143,0.1,-9.00663893723359,0.98437796875,8.22905326259324,0.513448062408333,2.29247992183399,-1.16694906170433,3.68e-05,5301405,107811.230454841,0,0,0,0,0,-273.25716199633,465316421
258620.827586207,0.142857142857143,0.1,2.41935441731258,0.48447296875,1.54573652617459,0.452598113757289,4.58639060172784,3.31298639568514,3.68e-05,5301405,257811.97756274,0,0,0,0,0,-197.909839679765,607143632
258620.827586207,0.142857142857143,0.1,1.21843673451428,0.48447296875,1.5982117537619,0.362129858435806,5.56572723917733,6.28510043654506,3.68e-05,5301405,257812.43240068,0,0,0,0,0,-198.783681528156,682742676
258620.827586207,0.142857142857143,0.1,2.36517255245031,0.48447296875,1.51073522644688,0.525478091644829,4.74569183931721,2.62194206331213,3.68e-05,5301405,257813.448009261,0,0,0,0,0,-197.109709789298,243997048
258620.827586207,0.142857142857143,0.1,2.58850157187643,0.48447296875,3.39973587393387,0.557460104159186,2.69797488439661,5.53566105444304,3.68000000000001e-05,5301405,257810.274879377,0,0,0,0,0,-230.7927341641,488807615
258620.827586207,0.142857142857143,0.1,2.12615608266111,0.48447296875,1.64162979995164,0.307836747493561,4.70143880781494,6.31191081337765,3.68e-05,5301405,257813.386149273,0,0,0,0,0,-199.9463402852,781744771
258620.827586207,0.142857142857143,0.1,-2.96208460655067,0.73442546875,0.61181783003027,0.0847471441592946,-0.324336315606414,-2.96925618862437,3.68e-05,5301405,32811.4145359408,0,0,0,0,0,-171.224333701047,731496761
258620.827586207,0.142857142857143,0.1,-2.93834693266224,0.73442546875,0.599723802832364,0.0746946698715242,-0.345613713231469,-2.92422251016694,3.68000000000001e-05,5301405,32812.6985204555,0,0,0,0,0,-170.659452246207,37520372
258620.827586207,0.142857142857143,0.1,-3.31997533808161,0.73442546875,0.760303758302416,0.222360388166202,-0.180469754074487,-2.98813713970776,3.68e-05,5301405,32811.6657744168,0,0,0,0,0,-176.838015740639,138610549
258620.827586207,0.142857142857143,0.1,-2.93109425230037,0.73442546875,0.589483739830755,0.0779955711581798,-0.34491956791023,-2.94259302449772,3.68e-05,5301405,32812.7597607971,0,0,0,0,0,-170.820668867407,1009805931
258620.827586207,0.142857142857143,0.1,-3.22460481848102,0.73442546875,0.774841546977271,0.294237717005708,-0.247587949804069,-3.04584313132258,3.68e-05,5301405,32814.5955429216,0,0,0,0,0,-177.690591544443,312200657
258620.827586207,0.142857142857143,0.1,-16.9944682388919,0.23452046875,10.5998499430374,0.746574229256884,4.18354707886301,2.25026740604487,3.68e-05,5301405,182812.45727987,0,0,0,0,0,-297.794183353925,541917731
258620.827586207,0.142857142857143,0.1,-15.8355503463945,0.23452046875,10.5766624884772,0.827861286912343,3.32585438806201,2.10122572981294,3.68e-05,5301405,182812.907453511,0,0,0,0,0,-296.510580218088,158424966
258620.827586207,0.142857142857143,0.1,-15.302099521852,0.23452046875,10.6258460131579,0.84226425837949,4.17575316386628,2.07270819635553,3.68e-05,5301405,182812.678791701,0,0,0,0,0,-296.112467790871,907200316
258620.827586207,0.142857142857143,0.1,-15.9067415410232,0.23452046875,10.5908681517326,0.829910721127116,4.23838251027223,2.1217523122158,3.67999999999999e-05,5301405,182812.059956228,0,0,0,0,0,-296.611083728898,902727322
258620.827586207,0.142857142857143,0.1,-16.3172583080412,0.23452046875,10.675891526306,0.821531384970074,3.62906086639599,2.17189506471347,3.68e-05,5301405,182810.683648361,0,0,0,0,0,-296.888257720844,531054233
258620.827586207,0.142857142857143,0.1,0.821802558610874,0.85940171875,1.59055995783912,0.433472480702978,6.11763368864779,6.00540331429475,3.68e-05,5301405,70314.3241582802,0,0,0,0,0,-198.660612644988,465543897
258620.827586207,0.142857142857143,0.1,0.861681266123041,0.85940171875,1.58854664324368,0.416483817189366,6.04465684521226,6.12356516648167,3.68e-05,5301405,70313.4065429483,0,0,0,0,0,-198.636845174419,872484358
258620.827586207,0.142857142857143,0.1,0.854077906946774,0.85940171875,1.58943330315897,0.436480111783538,6.08051066203154,5.92232954454133,3.68e-05,5301405,70313.0371091203,0,0,0,0,0,-198.670283833617,694134751
258620.827586207,0.142857142857143,0.1,0.84750565262716,0.85940171875,1.58570058625883,0.43306574511518,6.09610349539051,5.93023887580387,3.68e-05,5301405,70312.194593142,0,0,0,0,0,-198.664695962871,1003605969
258620.827586207,0.142857142857143,0.1,2.35104564160129,0.85940171875,1.50078051102039,0.515830715663157,4.80170800592615,2.53288887557109,3.68e-05,5301405,70313.5579553364,0,0,0,0,0,-197.32745842556,938082012
258620.827586207,0.142857142857143,0.1,-2.87144672938835,0.35949671875,0.677202580872756,0.0430306243614543,-0.280883571750428,-2.65859078933332,3.67999999999999e-05,5301405,220313.853612781,0,0,0,0,0,-172.43827718668,530057617
258620.827586207,0.142857142857143,0.1,-2.90387287849065,0.35949671875,0.703265129668008,0.0505152340296974,-0.249757957773935,-2.72604234004153,3.68e-05,5301405,220313.739798012,0,0,0,0,0,-172.763356677786,419778456
258620.827586207,0.142857142857143,0.1,-3.01659453651486,0.35949671875,0.785287704985514,0.0874778126793128,-0.160059206810983,-2.92757001246128,3.68e-05,5301405,220313.555903717,0,0,0,0,0,-175.325831964174,87656965
258620.827586207,0.142857142857143,0.1,-3.10161552125036,0.35949671875,0.827047343441924,0.146550934710886,-0.131687366748487,-3.03960395578976,3.68e-05,5301405,220312.774410864,0,0,0,0,0,-178.197827480937,430469255
258620.827586207,0.142857142857143,0.1,-2.87046843421651,0.35949671875,0.688457123299182,0.0435916575410052,-0.271972281671397,-2.67392838668616,3.68e-05,5301405,220314.264693925,0,0,0,0,0,-172.451268204405,498776909
258620.827586207,0.142857142857143,0.1,-13.5791121516768,0.60944921875,12.2233419487646,0.472742641393445,-0.715210588922797,0.465753132848649,3.68e-05,5301405,145312.624659032,0,0,0,0,0,-316.104518538938,647531885
258620.827586207,0.142857142857143,0.1,-13.8019645382919,0.60944921875,4.70198792676679,0.427456709639529,0.845580157399263,0.478157993840277,3.68e-05,5301405,145311.985689643,0,0,0,0,0,-289.327155259923,1017727469
258620.827586207,0.142857142857143,0.1,-15.2002906038062,0.60944921875,23.2492865803519,0.284425116981806,0.201579845353671,-0.753370449865287,3.68e-05,5301405,145313.062754117,0,0,0,0,0,-332.929556038644,341740499
258620.827586207,0.142857142857143,0.1,-13.8974030716152,0.60944921875,16.8020866078626,0.176524318360738,-0.560564360222368,0.0713587653988929,3.68e-05,5301405,145314.841909355,0,0,0,0,0,-334.266140929999,288008155
258620.827586207,0.142857142857143,0.1,-13.6557938984021,0.60944921875,11.2076697628628,0.409343525931219,0.560554560388725,1.4303052004135,3.68e-05,5301405,145313.952990907,0,0,0,0,0,-303.52410861396,582982704
258620.827586207,0.142857142857143,0.1,-2.97653555449565,0.10954421875,0.794803840090244,0.0764928314104047,-0.146742903114383,-2.8467631972728,3.67999999999999e-05,5301405,295314.542239341,0,0,0,0,0,-175.623908324567,785633371
258620.827586207,0.142857142857143,0.1,-3.06826528173823,0.10954421875,0.88560719033962,0.127049447927442,-0.104826242612179,-2.96810117844934,3.68000000000001e-05,5301405,295313.745529114,0,0,0,0,0,-178.412466283981,457445930
258620.827586207,0.142857142857143,0.1,-3.25938545724355,0.10954421875,0.975069567022343,0.260990647400172,0.078884561718908,-3.21033371636043,3.68e-05,5301405,295313.25778639,0,0,0,0,0,-182.576730218275,552472082
258620.827586207,0.142857142857143,0.1,-3.60431502656609,0.10954421875,1.2054669749154,0.595527608928357,0.800627147661549,-4.00964170312462,3.68e-05,5301405,295313.773451668,0,0,0,0,0,-190.965217267353,1057445799
258620.827586207,0.142857142857143,0.1,-2.90511847682555,0.10954421875,0.754522908654257,0.0517528959871851,-0.239555537176919,-2.64078753236717,3.68e-05,5301405,295313.560112453,0,0,0,0,0,-174.370359250331,900009497
258620.827586207,0.142857142857143,0.1,-15.2064324395658,0.29700859375,10.7870400246501,0.836721648091718,5.05505779123647,0.94667300663493,3.67999999999999e-05,5301405,276564.778811626,0,0,0,0,0,-296.814170874529,195566956
258620.827586207,0.142857142857143,0.1,-14.6827261636111,0.29700859375,10.6998186689729,0.800479209218066,4.61898829666542,1.19985755814068,3.67999999999999e-05,5301405,276560.988090359,0,0,0,0,0,-296.22455221692,570503098
258620.827586207,0.142857142857143,0.1,-15.2096198748716,0.29700859375,10.6197047851091,0.72145193647168,4.59054441338484,0.00840750839283543,3.68000000000001e-05,5301405,276561.684280369,0,0,0,0,0,-298.004162236363,440949367
258620.827586207,0.142857142857143,0.1,-14.7457731775842,0.29700859375,10.6132393090972,0.767588564817815,4.26569205892496,-0.4814496410101,3.67999999999999e-05,5301405,276561.596298982,0,0,0,0,0,-297.441744460282,183605795
258620.827586207,0.142857142857143,0.1,-16.2285399798362,0.29700859375,10.3975139661181,0.795225251586507,4.0410362982811,-1.57567666843668,3.68e-05,5301405,276562.80248272,0,0,0,0,0,-298.93324981777,469097137
258620.827586207,0.142857142857143,0.1,-2.79668342879887,0.79691359375,0.549976448944697,0.0339003021337244,-0.341577103504217,-2.60991853573335,3.67999999999999e-05,5301405,126562.554995483,0,0,0,0,0,-169.875660098422,593877287
258620.827586207,0.142857142857143,0.1,-2.86458158279196,0.79691359375,0.583055027096562,0.0461853432707361,-0.309846015075574,-2.75546910324387,3.67999999999999e-05,5301405,126563.845941198,0,0,0,0,0,-170.408218536324,647525711
258620.827586207,0.142857142857143,0.1,-2.81765147982294,0.79691359375,0.555437695488902,0.0342468313784324,-0.337035154099258,-2.6035692022325,3.68e-05,5301405,126562.654862273,0,0,0,0,0,-169.847233631543,911007874
258620.827586207,0.142857142857143,0.1,-2.83269109601555,0.79691359375,0.568906101533918,0.0376873379255978,-0.304868969546352,-2.67862915789583,3.68e-05,5301405,126562.625855014,0,0,0,0,0,-169.931541888902,686407412
258620.827586207,0.142857142857143,0.1,-2.80870111690465,0.79691359375,0.558543641946271,0.0335291528728046,-0.33436816082163,-2.60440452262968,3.67999999999999e-05,5301405,126565.640872176,0,0,0,0,0,-169.834269215357,1060917535
258620.827586207,0.142857142857143,0.1,2.29090140767735,0.04705609375,24.1895254940508,0.36857287604509,-0.16290380188839,3.58898211617045,3.68e-05,5301405,201563.811434222,0,0,0,0,0,-351.628781215208,911759180
258620.827586207,0.142857142857143,0.1,2.88399006272387,0.04705609375,28.0263061933234,0.341637334702006,-2.53179692123849,1.86657681470155,3.68e-05,5301405,201563.70268692,0,0,0,0,0,-392.924182850319,194670978
258620.827586207,0.142857142857143,0.1,2.77137750318732,0.04705609375,20.5238882925769,0.486415860885717,0.191688727963483,3.23104789387557,3.68e-05,5301405,201562.291834177,0,0,0,0,0,-340.23224208401,326448289
258620.827586207,0.142857142857143,0.1,2.43448928633178,0.04705609375,27.7168385122847,0.278359162806477,-1.26693973000153,2.07349471840187,3.68e-05,5301405,201562.24927401,0,0,0,0,0,-391.897266066544,579798302
258620.827586207,0.142857142857143,0.1,2.49160754702907,0.04705609375,25.3802464189098,0.435589750059959,-0.392077884208097,1.67269462151425,3.68e-05,5301405,201563.095891228,0,0,0,0,0,-372.971307625738,221347509
258620.827586207,0.142857142857143,0.1,-5.87848323952378,0.54696109375,1.67264547237382,0.860138224315975,1.85892848353745,-3.36137466804475,3.68e-05,5301405,51564.4927637848,0,0,0,0,0,-209.529850120818,16256909
258620.827586207,0.142857142857143,0.1,-3.97304219136057,0.54696109375,0.970002207841087,0.907114182075004,0.367830783691475,-3.28335164976044,3.68e-05,5301405,51566.4339122811,0,0,0,0,0,-186.511228573386,436097448
258620.827586207,0.142857142857143,0.1,-4.70988237725162,0.54696109375,1.38622477258679,0.828491944482946,1.08361940247144,-3.10132453334388,3.67999999999999e-05,5301405,51561.7047998137,0,0,0,0,0,-196.444833447706,283650981
258620.827586207,0.142857142857143,0.1,-6.9701851459785,0.54696109375,1.93218583865748,0.884430211374612,1.89848417603168,-2.86858496252889,3.68e-05,5301405,51562.4740303114,0,0,0,0,0,-219.366256535488,174829348
258620.827586207,0.142857142857143,0.1,-7.71371998728375,0.54696109375,2.2046799465561,0.906250544433875,2.49134292543138,-3.66384842747416,3.68e-05,5301405,51561.8559210122,0,0,0,0,0,-230.007746629702,823208164
258620.827586207,0.142857142857143,0.1,-1.64655607928087,0.42198484375,14.8372725548058,0.75020895094076,9.63183036262056,-4.69510944871989,3.67999999999999e-05,5301405,164062.907077907,0,0,0,0,0,-320.187313471578,382238744
258620.827586207,0.142857142857143,0.1,-1.93078148108875,0.42198484375,12.3634178161255,0.61271997752869,10.2609462742908,-3.43811064416129,3.68e-05,5301405,164059.575975725,0,0,0,0,0,-310.654228380715,1070920484
258620.827586207,0.142857142857143,0.1,-0.476598945061558,0.42198484375,10.000206178238,0.645212627348112,9.94118808140985,-4.14028240353137,3.68e-05,5301405,164063.889313835,0,0,0,0,0,-311.097381251412,575095426
258620.827586207,0.142857142857143,0.1,-2.32144053135228,0.42198484375,19.6177146981574,0.656096395661555,7.96496472315314,-5.70837807950351,3.68e-05,5301405,164063.325176206,0,0,0,0,0,-337.141740362421,637845390
258620.827586207,0.142857142857143,0.1,-0.31127501629519,0.42198484375,12.6467122020891,0.719398783879197,9.18368249533753,-4.76641068151894,3.68e-05,5301405,164063.112576857,0,0,0,0,0,-318.330283637189,270041235
258620.827586207,0.142857142857143,0.1,-12.8986877248629,0.92188984375,0.0538375362065617,0.0223381681695773,1.54551723383242,0.273446052515327,3.67999999999999e-05,5301405,14063.8188533133,0,0,0,0,0,-874.726012489069,149828098
258620.827586207,0.142857142857143,0.1,-9.95757650470567,0.92188984375,10.4161270959661,0.43327425096751,2.34622513690123,0.606545326055747,3.67999999999999e-05,5301405,14061.6877591932,0,0,0,0,0,-291.549605222063,240850029
258620.827586207,0.142857142857143,0.1,-12.6694893377139,0.92188984375,0.946928123035059,0.0184910456070721,2.29539343958079,-0.00649526076036036,3.68000000000001e-05,5301405,14064.3320472012,0,0,0,0,0,-796.621206166375,373535512
258620.827586207,0.142857142857143,0.1,-13.8205903775836,0.92188984375,0.110730629253055,0.0231612093949836,2.69551200595383,-0.777395368583137,3.68e-05,5301405,14062.0281239461,0,0,0,0,0,-855.727267808029,1031041444
258620.827586207,0.142857142857143,0.1,-11.789193677677,0.92188984375,11.7991711031593,0.133853707232846,2.62079072371907,1.24610309400019,3.68e-05,5301405,14061.9194068108,0,0,0,0,0,-301.120461949757,1007004856
