"sigma_M","gamma","mu_EI","b_3","sigma_P","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.517289655172414,0.142857142857143,0.1,-5.58648667589769,0.804724609375,0.222969481273336,1.94860195897522,-1.91417393687772,3.68e-05,5301405,110155.699150756,203906.153998969,0,0,0,0,0,-633.548639254739,1055463797
0.517289655172414,0.142857142857143,0.1,-6.52687166023234,0.804724609375,0.388792299807976,2.68303601246051,-1.0827609945797,3.68e-05,5301405,110157.046061125,203906.250308071,0,0,0,0,0,-614.95826914089,835948319
0.517289655172414,0.142857142857143,0.1,-5.39956426811924,0.804724609375,0.2316579806947,1.87159044765176,-2.1037766229515,3.68e-05,5301405,110156.826686856,203903.866119789,0,0,0,0,0,-482.98446554242,113351088
0.517289655172414,0.142857142857143,0.1,-6.59777255227354,0.804724609375,0.462595175673871,2.5096373382381,-1.89665006711009,3.68e-05,5301405,110156.017317565,203908.333170413,0,0,0,0,0,-616.193548481947,1043070467
0.517289655172414,0.142857142857143,0.1,5.57472098664098,0.304819609375,0.0744273359479346,2.58890509338597,4.70355142465445,3.68e-05,5301405,260156.774215085,53906.689878787,0,0,0,0,0,-356.298992140622,836048572
0.517289655172414,0.142857142857143,0.1,5.57735867389537,0.304819609375,0.07372982204284,2.6098415252785,4.69957244799049,3.68e-05,5301405,260155.960773762,53908.1697188524,0,0,0,0,0,-356.31600534941,528198180
0.517289655172414,0.142857142857143,0.1,5.60755983179508,0.304819609375,0.0736212690413861,2.58414693854806,4.68252114022788,3.68e-05,5301405,260156.459027915,53908.4319595947,0,0,0,0,0,-356.449190937548,547657049
0.517289655172414,0.142857142857143,0.1,4.95465863626211,0.304819609375,0.0637445410980931,1.79033810875546,5.61861171941168,3.68e-05,5301405,260156.928926201,53907.0240437455,0,0,0,0,0,-352.908311704736,41422965
0.517289655172414,0.142857142857143,0.1,1.71820607045508,0.304819609375,0.307360792684268,4.71123256018568,6.87633503320686,3.68e-05,5301405,260156.641368284,53907.7573535251,0,0,0,0,0,-305.218253228168,673689003
0.517289655172414,0.142857142857143,0.1,-1.3686591634805,0.554772109375,0.206594042684511,3.46504803947187,-0.739897641291677,3.68e-05,5301405,185158.798624506,278905.523763856,0,0,0,0,0,-390.42037257141,459625802
0.517289655172414,0.142857142857143,0.1,-1.47855134703894,0.554772109375,0.154548080629472,4.40763815959282,-0.57732347544891,3.67999999999999e-05,5301405,185157.780052828,278906.716270224,0,0,0,0,0,-454.481469237298,73015735
0.517289655172414,0.142857142857143,0.1,-1.3409950197838,0.554772109375,0.200845221060806,3.50874688155226,-0.689640167070687,3.68e-05,5301405,185156.456800664,278906.739708432,0,0,0,0,0,-495.221363281081,383184876
0.517289655172414,0.142857142857143,0.1,-2.31191892640783,0.554772109375,0.275363067002898,3.53242657254934,-0.655112258156054,3.68e-05,5301405,185157.152374553,278907.476770447,0,0,0,0,0,-313.906946246697,536493469
0.517289655172414,0.142857142857143,0.1,-1.38684963355087,0.554772109375,0.207559507702118,3.40409392269601,-0.628865217784988,3.68000000000001e-05,5301405,185156.570953202,278905.941896868,0,0,0,0,0,-456.851848743702,135887919
0.517289655172414,0.142857142857143,0.1,-12.4787457321476,0.054867109375,0.865175631721595,-0.98705893321253,-5.73590947139209,3.68e-05,5301405,35156.8158564422,128907.403739727,0,0,0,0,0,-963.565180653429,103893929
0.517289655172414,0.142857142857143,0.1,-12.2174435168735,0.054867109375,0.884995348836484,-0.779453912798134,-1.06356258354056,3.68e-05,5301405,35158.0872658302,128906.131113213,0,0,0,0,0,-930.351079919595,661230455
0.517289655172414,0.142857142857143,0.1,-11.149793369583,0.054867109375,0.902997296389754,-0.00534028043258651,-1.51994965536972,3.68e-05,5301405,35156.8577703944,128908.10606844,0,0,0,0,0,-903.800216413852,891018772
0.517289655172414,0.142857142857143,0.1,-11.79040696159,0.054867109375,0.921104136759386,-0.900683944199249,-0.984555608044628,3.68e-05,5301405,35157.1885176449,128907.209650159,0,0,0,0,0,-920.162293251994,503063189
0.517289655172414,0.142857142857143,0.1,-12.5787768446054,0.054867109375,0.884190589527013,-0.797722917476175,-2.87065796888852,3.68e-05,5301405,35155.6373311127,128907.787199126,0,0,0,0,0,-951.579657945521,265678343
0.517289655172414,0.142857142857143,0.1,-0.601208939712933,0.929700859375,0.00390883788384074,1.36119357430502,-2.13175042606463,3.68e-05,5301405,222654.744439713,241405.578131565,0,0,0,0,0,-751.203031281442,1020676757
0.517289655172414,0.142857142857143,0.1,-1.36037330704029,0.929700859375,0.00481550946614559,1.53983578637999,-2.16293440455102,3.68e-05,5301405,222658.94889711,241407.93046843,0,0,0,0,0,-729.250794469071,239005772
0.517289655172414,0.142857142857143,0.1,-2.5815504328705,0.929700859375,0.00763061995374893,0.947017926094855,-1.90517048169552,3.68e-05,5301405,222659.8657044,241405.825636585,0,0,0,0,0,-531.779704329096,819144789
0.517289655172414,0.142857142857143,0.1,-2.66179443248408,0.929700859375,0.0091463648236004,0.615000826882849,-1.7560405450506,3.68e-05,5301405,222656.84602126,241407.209549332,0,0,0,0,0,-410.045818884362,825829108
0.517289655172414,0.142857142857143,0.1,-1.43927768178863,0.929700859375,0.0190716794163919,2.11365585201662,-1.90753604900278,3.68e-05,5301405,222655.583380058,241404.249879314,0,0,0,0,0,-532.969992442287,896914384
0.517289655172414,0.142857142857143,0.1,-8.44974892343195,0.429795859375,0.750487857524767,2.87926826089207,0.0415180946447327,3.68e-05,5301405,72656.4156627208,91407.4167438239,0,0,0,0,0,-689.627123784339,382145876
0.517289655172414,0.142857142857143,0.1,-8.82340077066335,0.429795859375,0.735307473341441,3.95226122164786,-0.356040135129915,3.68e-05,5301405,72655.5095146892,91407.1608050558,0,0,0,0,0,-567.388773558832,891291116
0.517289655172414,0.142857142857143,0.1,-9.49874249774613,0.429795859375,0.770094345176442,3.2746624104083,0.0362983517637463,3.68e-05,5301405,72658.0603160003,91406.7186800003,0,0,0,0,0,-697.359015150114,914228242
0.517289655172414,0.142857142857143,0.1,-8.04442394608681,0.429795859375,0.770018594937264,2.69902614906227,-0.415358410634732,3.68e-05,5301405,72657.7766821847,91407.4480011604,0,0,0,0,0,-675.136279157225,107601191
0.517289655172414,0.142857142857143,0.1,-10.1895837305441,0.429795859375,0.742340684268803,4.63137546923174,0.549859654650391,3.68e-05,5301405,72658.6851843715,91405.8771003679,0,0,0,0,0,-710.560430280679,713510712
0.517289655172414,0.142857142857143,0.1,-15.5739819947063,0.679748359375,0.531420549601638,2.20381282616263,-0.687046711311906,3.68e-05,5301405,147655.749332209,166406.907654451,0,0,0,0,0,-525.819163468208,404930096
0.517289655172414,0.142857142857143,0.1,-15.2050923030784,0.679748359375,0.691644247101808,2.92692212028361,0.0958131536826005,3.68e-05,5301405,147656.171222124,166407.705748262,0,0,0,0,0,-722.740150126977,846484447
0.517289655172414,0.142857142857143,0.1,-14.4093206153356,0.679748359375,0.776869118880406,2.40882596140562,0.611228281574468,3.68e-05,5301405,147658.080666794,166407.997529223,0,0,0,0,0,-724.045258388026,36857269
0.517289655172414,0.142857142857143,0.1,-16.6878268721547,0.679748359375,0.59934749835658,2.71987268933996,-0.545686380616348,3.68e-05,5301405,147656.069262215,166407.839546103,0,0,0,0,0,-547.926066296588,689444048
0.517289655172414,0.142857142857143,0.1,-15.7056861305501,0.679748359375,0.669999876446643,1.98837775967648,1.08940017859988,3.68e-05,5301405,147657.13025187,166406.533169451,0,0,0,0,0,-705.231093902079,803102446
0.517289655172414,0.142857142857143,0.1,-4.69704144832397,0.179843359375,0.0329484314362346,1.1416806647881,-1.38099543518454,3.68e-05,5301405,297655.495672955,16407.5678869209,0,0,0,0,0,-662.994285091167,591197237
0.517289655172414,0.142857142857143,0.1,-4.53024923290354,0.179843359375,0.0618451883307391,0.746432897413315,-2.01336335111718,3.68000000000001e-05,5301405,297656.686112552,16406.5773581038,0,0,0,0,0,-438.046131339508,175066731
0.517289655172414,0.142857142857143,0.1,-4.04932942238077,0.179843359375,0.00868132949219978,2.77794097950186,-0.525723469400191,3.68e-05,5301405,297657.254489728,16407.0010461358,0,0,0,0,0,-715.279598284282,668248119
0.517289655172414,0.142857142857143,0.1,-4.40707500650889,0.179843359375,0.0103001808914684,2.22785708096965,-0.623058792524412,3.68e-05,5301405,297658.481749171,16407.0199129642,0,0,0,0,0,-707.150219316601,814339433
0.517289655172414,0.142857142857143,0.1,-4.59206367497229,0.179843359375,0.0528589562792892,0.778429466902264,-1.7911907807118,3.68e-05,5301405,297655.082660528,16408.5242556842,0,0,0,0,0,-559.779943458605,860602982
0.551768965517241,0.142857142857143,0.1,-2.94278071164287,0.57820515625,0.197021361111686,-0.529646681282825,-3.04454346721119,3.68e-05,5301405,14063.1940636618,60940.6891158081,0,0,0,0,0,-172.111001698968,150771927
0.551768965517241,0.142857142857143,0.1,-2.92312522256632,0.57820515625,0.185037240859189,-0.553942102852131,-3.03080928220909,3.68e-05,5301405,14063.0588477491,60937.8491681129,0,0,0,0,0,-172.114342472952,488921573
0.551768965517241,0.142857142857143,0.1,-2.94020127188248,0.57820515625,0.176980855895762,-0.54261360871023,-3.02634681274805,3.68e-05,5301405,14063.402252931,60937.2128363012,0,0,0,0,0,-172.068708285439,35227110
0.551768965517241,0.142857142857143,0.1,-2.94458425075124,0.57820515625,0.185743921806026,-0.533295075452174,-3.04248288541327,3.68e-05,5301405,14062.9722455934,60938.0796405818,0,0,0,0,0,-172.124887155001,1037059312
0.551768965517241,0.142857142857143,0.1,-2.9368870720872,0.57820515625,0.171526380276109,-0.54961568072558,-3.01490330573485,3.68e-05,5301405,14065.7960868952,60938.6459584137,0,0,0,0,0,-172.127187895801,290303168
0.551768965517241,0.142857142857143,0.1,-14.1881232784612,0.0783001562500001,0.626497113215235,-1.41045580959948,3.82628147811779,3.68000000000001e-05,5301405,164063.239581724,210937.769638474,0,0,0,0,0,-708.781256067626,289169403
0.551768965517241,0.142857142857143,0.1,-14.7113393571753,0.0783001562500001,0.465102863222717,-1.48354589762909,3.36194259351532,3.68000000000001e-05,5301405,164062.677479905,210937.125341123,0,0,0,0,0,-531.079610875068,702134055
0.551768965517241,0.142857142857143,0.1,-14.3845664788991,0.0783001562500001,0.531333715546361,-1.46588442552886,3.14058017857194,3.68000000000001e-05,5301405,164061.509908993,210937.176899203,0,0,0,0,0,-506.771610909085,101232937
0.551768965517241,0.142857142857143,0.1,-13.9294567581916,0.0783001562500001,0.479406972376408,-0.250022642883783,2.9126477381432,3.68000000000001e-05,5301405,164064.051999067,210937.725404541,0,0,0,0,0,-498.453092973314,528924661
0.551768965517241,0.142857142857143,0.1,-15.4854139504628,0.0783001562500001,0.594344752710172,-1.52016445689681,3.00398311620837,3.68000000000001e-05,5301405,164063.880224745,210938.155326304,0,0,0,0,0,-538.559637188283,1646852
0.551768965517241,0.142857142857143,0.1,-8.87941228289749,0.82815765625,0.552258761844805,4.45488405630295,-0.147336333026153,3.68000000000001e-05,5301405,239064.811847137,135936.397244392,0,0,0,0,0,-530.460039291111,235976
0.551768965517241,0.142857142857143,0.1,-8.35940832659691,0.82815765625,0.619654233761259,4.69686652872401,-0.713716987859346,3.68000000000001e-05,5301405,239060.671406615,135935.550337155,0,0,0,0,0,-535.136384615854,289512378
0.551768965517241,0.142857142857143,0.1,-8.76881157707791,0.82815765625,0.792030239286146,4.33442957999124,-0.723145698732658,3.68e-05,5301405,239061.840791465,135937.487180446,0,0,0,0,0,-525.528066716885,692456657
0.551768965517241,0.142857142857143,0.1,-8.93884265990157,0.82815765625,0.674892314927878,4.24160318774519,-0.106370337513624,3.68000000000001e-05,5301405,239063.854621998,135939.125842,0,0,0,0,0,-558.550904307106,715554198
0.551768965517241,0.142857142857143,0.1,-7.17509874913956,0.82815765625,0.485842540178473,2.87308579800085,-0.826292780479346,3.68000000000001e-05,5301405,239062.691212509,135937.722653673,0,0,0,0,0,-583.639713617918,353739867
0.551768965517241,0.142857142857143,0.1,6.39144449050204,0.32825265625,0.00948822089418767,4.89490953596075,-4.90049320203615,3.68e-05,5301405,89061.2706717287,285938.50801168,0,0,0,0,0,-648.827070094291,922767340
0.551768965517241,0.142857142857143,0.1,5.51545813753402,0.32825265625,0.0383611767487865,4.67370680237429,-3.76432239902818,3.68e-05,5301405,89062.4961725867,285938.2342681,0,0,0,0,0,-607.856950424181,1034761873
0.551768965517241,0.142857142857143,0.1,6.02469674710542,0.32825265625,0.0100328028736928,4.95969563821414,-4.91983852866926,3.68000000000001e-05,5301405,89062.5876008674,285938.070627726,0,0,0,0,0,-645.173981599106,113222435
0.551768965517241,0.142857142857143,0.1,5.37233036701294,0.32825265625,0.00874705335780143,6.06275658752591,-5.07117673490945,3.68000000000001e-05,5301405,89063.7494149022,285937.548535441,0,0,0,0,0,-644.307050602922,41258410
0.551768965517241,0.142857142857143,0.1,6.29447969662326,0.32825265625,0.0101072578704737,5.0670401228013,-5.35468305372621,3.68000000000001e-05,5301405,89064.8815327096,285936.689406677,0,0,0,0,0,-645.750711090584,66450083
0.551768965517241,0.142857142857143,0.1,-10.9156740477308,0.70318140625,0.539049193094127,0.36844106589057,-0.714036497439355,3.68000000000001e-05,5301405,276561.291064147,98438.8964390254,0,0,0,0,0,-479.058738930179,576328332
0.551768965517241,0.142857142857143,0.1,-10.9244987698328,0.70318140625,0.7463473343908,0.218625874719474,-0.522808989269289,3.68e-05,5301405,276562.385281371,98438.3424602022,0,0,0,0,0,-438.047733271631,577666606
0.551768965517241,0.142857142857143,0.1,-10.8890489144808,0.70318140625,0.560750248402533,1.47151236779439,-0.478464868171359,3.67999999999999e-05,5301405,276562.640819872,98438.0315969737,0,0,0,0,0,-465.810378453671,414625924
0.551768965517241,0.142857142857143,0.1,-11.241699810817,0.70318140625,0.652554456906683,0.417934158401748,-0.412169942379117,3.67999999999999e-05,5301405,276561.52129714,98437.5487442334,0,0,0,0,0,-449.29696234532,82586639
0.551768965517241,0.142857142857143,0.1,-10.9955283704541,0.70318140625,0.668613536516301,0.150720345804223,-0.191385279842432,3.68e-05,5301405,276563.116912518,98436.8543899873,0,0,0,0,0,-447.981589438904,381775031
0.551768965517241,0.142857142857143,0.1,2.19479022950635,0.20327640625,0.479412948298342,4.74688114187319,2.51537096715495,3.67999999999999e-05,5301405,126562.652050673,248436.28520468,0,0,0,0,0,-268.97943946796,263428750
0.551768965517241,0.142857142857143,0.1,0.831884640397959,0.20327640625,0.392191015911432,5.69429161356041,6.50456946521595,3.68e-05,5301405,126563.642756996,248437.304353636,0,0,0,0,0,-283.32082561293,1046015089
0.551768965517241,0.142857142857143,0.1,0.848445836896965,0.20327640625,0.398351595699724,5.68806596463916,6.43589108772396,3.68e-05,5301405,126563.136951921,248437.137157742,0,0,0,0,0,-283.293660668672,506650370
0.551768965517241,0.142857142857143,0.1,0.825458796659675,0.20327640625,0.398931642599521,5.72430084638877,6.44441247502656,3.68e-05,5301405,126562.635219,248438.952777801,0,0,0,0,0,-283.297914389565,413626098
0.551768965517241,0.142857142857143,0.1,0.830420972543787,0.20327640625,0.397388063955286,5.70454038448281,6.48070283049001,3.68e-05,5301405,126561.267103749,248437.280968225,0,0,0,0,0,-283.311498662856,545250119
0.551768965517241,0.142857142857143,0.1,8.7217618221827,0.95313390625,0.0514162164175354,1.01528731786242,2.73678851675367,3.68e-05,5301405,51561.6122014856,23436.3563402421,0,0,0,0,0,-420.647943928918,80410750
0.551768965517241,0.142857142857143,0.1,8.46901876888487,0.95313390625,0.103737562221599,-1.77072119219191,1.1174312935152,3.68000000000001e-05,5301405,51562.3744621613,23438.2263673325,0,0,0,0,0,-594.997778866334,406886918
0.551768965517241,0.142857142857143,0.1,7.94576516358054,0.95313390625,0.107315600448313,1.57450850405121,1.6905278577733,3.68e-05,5301405,51563.8288848462,23438.731367658,0,0,0,0,0,-431.474036962247,130825723
0.551768965517241,0.142857142857143,0.1,8.29257828076956,0.95313390625,0.0595125038762135,2.77224499006578,3.39237064193565,3.68e-05,5301405,51563.0247581854,23438.7574078854,0,0,0,0,0,-349.432160385476,617919867
0.551768965517241,0.142857142857143,0.1,8.65745254941601,0.95313390625,0.096216342320832,0.690870361888985,2.5779528519923,3.68e-05,5301405,51564.4869020382,23438.8744079697,0,0,0,0,0,-435.176246768488,432787200
0.551768965517241,0.142857142857143,0.1,-2.9496057279592,0.45322890625,0.0628234405603169,-0.271559181618951,-2.90215230203885,3.68000000000001e-05,5301405,201563.410735077,173438.725067071,0,0,0,0,0,-173.158330203311,588031053
0.551768965517241,0.142857142857143,0.1,-3.14295543752178,0.45322890625,0.165827645151347,-0.15222424112625,-3.1349750548059,3.68e-05,5301405,201563.604341765,173438.217785067,0,0,0,0,0,-181.662083521173,65227148
0.551768965517241,0.142857142857143,0.1,-2.96755962542439,0.45322890625,0.0629253589999713,-0.228333196188188,-2.92380386907202,3.67999999999999e-05,5301405,201562.292387878,173437.027935847,0,0,0,0,0,-173.175072500338,714392774
0.551768965517241,0.142857142857143,0.1,-3.41970382397655,0.45322890625,0.407266487745019,-0.0236094244066717,-3.20148636472633,3.68e-05,5301405,201561.666820168,173436.696241173,0,0,0,0,0,-190.66818509861,891346878
0.551768965517241,0.142857142857143,0.1,-3.21722878712215,0.45322890625,0.187435237850576,-0.140590063874406,-3.11405942170974,3.68e-05,5301405,201564.010491532,173436.324700062,0,0,0,0,0,-182.805258605663,1017065617
0.551768965517241,0.142857142857143,0.1,-1.37460508004835,0.14078828125,0.23586346831559,4.31183768142823,-1.01652814419036,3.68e-05,5301405,32812.8884815222,154687.448586394,0,0,0,0,0,-399.472498340954,369526303
0.551768965517241,0.142857142857143,0.1,-1.28709916803192,0.14078828125,0.609766158262238,4.94539497561399,-0.923073533604908,3.68e-05,5301405,32813.1156104681,154689.176077096,0,0,0,0,0,-364.655867445809,607584395
