"b_2","gamma","mu_EI","b_3","sigma_P","sigma_M","rho","b_1","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
-4.86206896551724,0.142857142857143,0.1,-12.8455198890033,0.054867109375,120.191650426269,0.226945815877867,-2.08317915290381,3.68e-05,5301405,35156.8627827628,128906.499990586,0,0,0,0,0,-416.945846778772,953741564
-4.86206896551724,0.142857142857143,0.1,-13.7695416080256,0.054867109375,120.406048066571,0.251305670465512,-1.61320301379202,3.67999999999999e-05,5301405,35157.6801013362,128907.366013353,0,0,0,0,0,-416.941268065131,871964268
-4.86206896551724,0.142857142857143,0.1,-13.3057067890393,0.054867109375,120.383532830598,0.244543569878207,-1.32213956483676,3.68e-05,5301405,35157.3310461212,128906.723177233,0,0,0,0,0,-416.940905243569,666468268
-4.86206896551724,0.142857142857143,0.1,-2.81614028605942,0.929700859375,1.30370474753588,0.513449460499771,0.783110347737948,3.68e-05,5301405,222658.733813352,241407.129024,0,0,0,0,0,-195.892589295553,246181430
-4.86206896551724,0.142857142857143,0.1,-2.86854865604009,0.929700859375,1.30918068446808,0.54443483104602,0.812114669334123,3.68000000000001e-05,5301405,222658.248681751,241407.058758127,0,0,0,0,0,-195.776503118717,171117355
-4.86206896551724,0.142857142857143,0.1,-2.8669731413857,0.929700859375,1.30811625216708,0.542860212154365,0.815079330084645,3.68000000000001e-05,5301405,222656.244933274,241404.807608024,0,0,0,0,0,-195.799969574946,557187804
-4.86206896551724,0.142857142857143,0.1,-2.59161940432854,0.929700859375,1.33325993903045,0.51561578643637,0.593111921131079,3.67999999999999e-05,5301405,222657.438124935,241405.285292849,0,0,0,0,0,-196.237965577137,1021142057
-4.86206896551724,0.142857142857143,0.1,-2.83822521028335,0.929700859375,1.29875505565862,0.533945387038735,0.800830575495236,3.67999999999999e-05,5301405,222654.813325572,241406.236903699,0,0,0,0,0,-195.838181694444,606245963
-4.86206896551724,0.142857142857143,0.1,-10.0908475950759,0.429795859375,3.09391114891643,0.798861760237523,3.48187431354663,3.68e-05,5301405,72653.9032682043,91407.7797812,0,0,0,0,0,-252.885428155717,430945754
-4.86206896551724,0.142857142857143,0.1,-9.17199118676729,0.429795859375,2.83741069760796,0.722604803472451,3.41009815469736,3.68000000000001e-05,5301405,72655.7513577711,91405.8148471005,0,0,0,0,0,-250.959404715043,688268960
-4.86206896551724,0.142857142857143,0.1,-9.00406231672143,0.429795859375,3.17794419975311,0.671232675915031,3.28667406590064,3.68e-05,5301405,72658.0254284332,91405.867974787,0,0,0,0,0,-250.610296112342,230301102
-4.86206896551724,0.142857142857143,0.1,-8.26558585547944,0.429795859375,2.80366349045886,0.819878145875875,3.11800229728645,3.68e-05,5301405,72655.430127546,91409.0463026797,0,0,0,0,0,-242.057892864565,500891230
-4.86206896551724,0.142857142857143,0.1,-11.4385432031973,0.429795859375,3.36626602964405,0.813973716339441,3.96924755956287,3.68000000000001e-05,5301405,72657.3936344681,91406.1640688421,0,0,0,0,0,-259.516064766706,361317693
-4.86206896551724,0.142857142857143,0.1,-16.3175762674179,0.679748359375,0.00823041378346377,0.0338815970434365,2.28438640883197,3.68e-05,5301405,147657.099954986,166407.168018696,0,0,0,0,0,-983.975335183373,890523250
-4.86206896551724,0.142857142857143,0.1,-16.3117911596806,0.679748359375,0.00957729294111123,0.0338790873233444,2.18197483170857,3.68e-05,5301405,147656.743079884,166407.103044149,0,0,0,0,0,-984.011980275007,142477080
-4.86206896551724,0.142857142857143,0.1,-16.3587474884207,0.679748359375,0.00759189062327001,0.0338612281561403,2.39762199100633,3.67999999999999e-05,5301405,147656.652740569,166406.545346499,0,0,0,0,0,-983.960309586033,904908335
-4.86206896551724,0.142857142857143,0.1,-16.4844395772835,0.679748359375,0.0100462355911078,0.0338914214436458,2.39763082140652,3.68e-05,5301405,147657.173971764,166406.813710158,0,0,0,0,0,-984.025532579265,920133095
-4.86206896551724,0.142857142857143,0.1,-16.4451948138175,0.679748359375,0.00941216139066184,0.0338580119933822,2.49452883648158,3.68e-05,5301405,147656.517334513,166406.662385514,0,0,0,0,0,-984.010007612745,929073990
-4.86206896551724,0.142857142857143,0.1,-2.39928093021781,0.179843359375,5.49730616795571,0.0244231557242638,0.318605853177502,3.68e-05,5301405,297656.055278318,16406.724283785,0,0,0,0,0,-249.095771672248,251395750
-4.86206896551724,0.142857142857143,0.1,-2.7187592587374,0.179843359375,1.52770424660088,0.241050908838213,0.590285039926548,3.68e-05,5301405,297657.137090547,16407.5517230208,0,0,0,0,0,-200.39012403093,393659266
-4.86206896551724,0.142857142857143,0.1,-2.90228097332513,0.179843359375,1.39023920395832,0.384995542102835,0.714860109291133,3.68e-05,5301405,297653.105492579,16406.8339859624,0,0,0,0,0,-196.855140119897,962204086
-4.86206896551724,0.142857142857143,0.1,-2.27040965177934,0.179843359375,2.02467129185548,0.147024842473803,0.208127770314291,3.68e-05,5301405,297655.565491586,16407.6750730937,0,0,0,0,0,-210.008968665787,820551859
-4.86206896551724,0.142857142857143,0.1,-2.74277865553215,0.179843359375,1.62438078267242,0.202995813234468,0.616313617904213,3.68e-05,5301405,297655.271238475,16406.1813678887,0,0,0,0,0,-202.182696414042,573773813
-4.41379310344828,0.142857142857143,0.1,-2.62226936940456,0.57820515625,1.05014067659518,0.765490406976671,0.182505815213432,3.68000000000001e-05,5301405,14063.7694472738,60938.3069600458,0,0,0,0,0,-187.431017753629,730237769
-4.41379310344828,0.142857142857143,0.1,-2.61250831866569,0.57820515625,1.04279426145397,0.792585225579761,0.164039721593861,3.68000000000001e-05,5301405,14063.5753796999,60938.7452485972,0,0,0,0,0,-187.470969492434,761376928
-4.41379310344828,0.142857142857143,0.1,-2.63696868589521,0.57820515625,1.05557856710657,0.773465088401805,0.190219269280547,3.68e-05,5301405,14064.3101929098,60937.8986425935,0,0,0,0,0,-187.468287831005,743490230
-4.41379310344828,0.142857142857143,0.1,-2.59888126765515,0.57820515625,1.05396630378027,0.748575663292219,0.15424673944703,3.68e-05,5301405,14063.1962734254,60938.0416808642,0,0,0,0,0,-187.437841879039,445551466
-4.41379310344828,0.142857142857143,0.1,-2.60198151344095,0.57820515625,1.04172399356496,0.782002895771025,0.164949588540345,3.68e-05,5301405,14062.5427752703,60937.6007524252,0,0,0,0,0,-187.44440288047,535303293
-4.41379310344828,0.142857142857143,0.1,-16.3897008277442,0.07830015625,10.3106891194091,0.669382392752392,5.03082630561898,3.67999999999999e-05,5301405,164064.440127582,210936.062265465,0,0,0,0,0,-299.957981441478,66179441
-4.41379310344828,0.142857142857143,0.1,-14.3794963619153,0.07830015625,9.62763206369581,0.489858735253775,4.60418687534677,3.68e-05,5301405,164063.356162381,210936.953628251,0,0,0,0,0,-296.131845672853,405583727
-4.41379310344828,0.142857142857143,0.1,-14.6003439073896,0.07830015625,4.75703336598744,0.727430850223927,4.38021026071403,3.68e-05,5301405,164060.889438603,210938.759697132,0,0,0,0,0,-269.983782760608,374547279
-4.41379310344828,0.142857142857143,0.1,-15.0489673732037,0.07830015625,8.61212683958748,0.652894790025221,4.56536040614299,3.68e-05,5301405,164062.914040196,210940.711830438,0,0,0,0,0,-287.356829780232,910768423
-4.41379310344828,0.142857142857143,0.1,-14.5473023422992,0.07830015625,7.10817983469585,0.55205695238712,4.38419854768883,3.68e-05,5301405,164063.747461607,210938.481982241,0,0,0,0,0,-281.03493159104,318051539
-4.41379310344828,0.142857142857143,0.1,-3.90304327746568,0.82815765625,1.27965022337451,0.723401345579214,1.21070172580566,3.68e-05,5301405,239060.671001354,135937.866676893,0,0,0,0,0,-194.518734484885,877790885
-4.41379310344828,0.142857142857143,0.1,-4.21174508894892,0.82815765625,1.31012694072361,0.836148569329611,1.41504306775755,3.68e-05,5301405,239063.466353169,135938.736797777,0,0,0,0,0,-196.584444852473,170352810
-4.41379310344828,0.142857142857143,0.1,-5.48013957681956,0.82815765625,1.69103291926111,0.797394766817969,2.18393668302691,3.68e-05,5301405,239062.935304416,135941.539684152,0,0,0,0,0,-209.503991586042,810668588
-4.41379310344828,0.142857142857143,0.1,-3.33924119950426,0.82815765625,1.16942543058526,0.72448043959817,0.751830923326641,3.68e-05,5301405,239061.674370006,135938.225684945,0,0,0,0,0,-191.933216569294,841257475
-4.41379310344828,0.142857142857143,0.1,-5.21172915106871,0.82815765625,1.69396967709283,0.822834075965199,2.08550493184194,3.68e-05,5301405,239064.316242752,135936.573018375,0,0,0,0,0,-206.703134821627,835223995
-4.41379310344828,0.142857142857143,0.1,-2.80935362488431,0.32825265625,1.19842513147227,0.384643422043182,0.461405840438314,3.68e-05,5301405,89062.5575698701,285938.495409727,0,0,0,0,0,-190.006987307501,561751965
-4.41379310344828,0.142857142857143,0.1,-2.83018245225189,0.32825265625,1.19444375741992,0.396566065336509,0.474398284694708,3.68e-05,5301405,89063.7332930946,285939.15175843,0,0,0,0,0,-189.984194492751,43387634
-4.41379310344828,0.142857142857143,0.1,-2.84294573633735,0.32825265625,1.20132253515472,0.429824328106356,0.472091300255366,3.68e-05,5301405,89064.327904241,285937.590330231,0,0,0,0,0,-190.032998193189,471892289
-4.41379310344828,0.142857142857143,0.1,-2.81334858502444,0.32825265625,1.19545369058762,0.414871954935007,0.455415029111512,3.68e-05,5301405,89062.6742737662,285937.987344373,0,0,0,0,0,-190.00667355638,266572146
-4.41379310344828,0.142857142857143,0.1,-2.82449650206697,0.32825265625,1.19241787570598,0.387796132401354,0.470757178721718,3.68e-05,5301405,89062.1554701886,285937.313759297,0,0,0,0,0,-189.984161652447,358548085
-4.41379310344828,0.142857142857143,0.1,-11.4219768132139,0.70318140625,3.8244706419389,0.624007589981016,3.66728797130321,3.67999999999999e-05,5301405,276563.957846537,98438.2779147046,0,0,0,0,0,-256.767442269147,205795600
-4.41379310344828,0.142857142857143,0.1,-11.6675895799059,0.70318140625,2.98938035932586,0.659590648759421,3.72015127388832,3.68e-05,5301405,276562.187542281,98440.1448347055,0,0,0,0,0,-256.443806832163,865125880
-4.41379310344828,0.142857142857143,0.1,-12.0037498944995,0.70318140625,3.68976811469021,0.546265475232145,3.68620798104587,3.68000000000001e-05,5301405,276563.080244927,98437.5585791358,0,0,0,0,0,-262.041652441172,861686798
-4.41379310344828,0.142857142857143,0.1,-8.18286994672992,0.70318140625,2.35596189435746,0.782154469403798,3.02431734100014,3.67999999999999e-05,5301405,276563.605974336,98435.4788205614,0,0,0,0,0,-233.883419474393,959653558
-4.41379310344828,0.142857142857143,0.1,-12.3023143735377,0.70318140625,4.15016664500382,0.466345600459704,3.78076247878616,3.68e-05,5301405,276562.814636098,98435.2605926826,0,0,0,0,0,-266.114598231601,209558394
-4.41379310344828,0.142857142857143,0.1,0.314585389063515,0.20327640625,11.5053462491807,0.69815609283013,8.46326539905601,3.67999999999999e-05,5301405,126564.026380937,248436.911158125,0,0,0,0,0,-313.300913613936,1008947545
-4.41379310344828,0.142857142857143,0.1,0.0239562103064141,0.20327640625,10.9401078484547,0.609645257523454,9.46071121471064,3.67999999999999e-05,5301405,126563.834159627,248437.763878353,0,0,0,0,0,-314.566141501126,867776423
-4.41379310344828,0.142857142857143,0.1,-0.582824043806004,0.20327640625,11.5092073997048,0.696859536957931,9.42611780804316,3.68e-05,5301405,126562.915254214,248439.26001919,0,0,0,0,0,-313.576153508998,686927073
-4.41379310344828,0.142857142857143,0.1,0.240532055882416,0.20327640625,13.7823383548387,0.63987348088261,8.42146334763885,3.68e-05,5301405,126563.474781895,248436.831873641,0,0,0,0,0,-318.883067891154,925443083
-4.41379310344828,0.142857142857143,0.1,1.17600784443206,0.20327640625,11.2795215503114,0.678031938835935,9.58414504157028,3.68e-05,5301405,126563.855460919,248439.44390993,0,0,0,0,0,-310.038901460425,298683851
-4.41379310344828,0.142857142857143,0.1,4.58503839603543,0.95313390625,14.3326618981934,0.637043883890379,5.89148556448373,3.68e-05,5301405,51562.9558236415,23438.9678996505,0,0,0,0,0,-321.365304061323,579643518
-4.41379310344828,0.142857142857143,0.1,4.03158276487226,0.95313390625,11.5907098948863,0.638909016032973,6.56502000320762,3.68e-05,5301405,51563.4793934276,23438.262441025,0,0,0,0,0,-316.307875250553,131346545
-4.41379310344828,0.142857142857143,0.1,6.0264368132675,0.95313390625,9.65707240725813,0.801034064931252,7.62278137938143,3.68e-05,5301405,51561.3310593295,23438.4612563857,0,0,0,0,0,-304.054168212626,255285985
-4.41379310344828,0.142857142857143,0.1,5.6625618075415,0.95313390625,14.080637928328,0.751178615211068,6.0741509082712,3.68e-05,5301405,51562.9636133981,23437.2260412275,0,0,0,0,0,-320.150602918958,483140539
-4.41379310344828,0.142857142857143,0.1,3.46584383387723,0.95313390625,9.22012272461645,0.766716731894288,6.79050873944613,3.67999999999999e-05,5301405,51563.2585869462,23437.2351014063,0,0,0,0,0,-312.431264027455,577685764
-4.41379310344828,0.142857142857143,0.1,-6.76964326476735,0.45322890625,0.00985228464831363,0.0229278695222961,-1.85746924056944,3.68e-05,5301405,201563.076989239,173437.170488806,0,0,0,0,0,-984.147745905453,441226181
-4.41379310344828,0.142857142857143,0.1,-2.92751721018784,0.45322890625,1.21067344530863,0.350576247737502,0.536288329080084,3.68000000000001e-05,5301405,201562.312260768,173439.381710484,0,0,0,0,0,-190.837209103202,252020534
-4.41379310344828,0.142857142857143,0.1,-6.58797104567687,0.45322890625,0.0106858507522463,0.0227381965445344,-1.61686924988032,3.68e-05,5301405,201562.568761475,173438.365823313,0,0,0,0,0,-984.187145215066,645891170
-4.41379310344828,0.142857142857143,0.1,-6.48339554320599,0.45322890625,0.011434083701646,0.0226514616005334,-1.48442443491873,3.68e-05,5301405,201562.641041428,173437.853167643,0,0,0,0,0,-984.216050224884,905109689
-4.41379310344828,0.142857142857143,0.1,-6.72995666066109,0.45322890625,0.0103381271393941,0.0228695156340124,-1.78006502023692,3.68e-05,5301405,201562.363638681,173438.698420887,0,0,0,0,0,-984.166318524369,915326543
-4.41379310344828,0.142857142857143,0.1,-2.64599200401808,0.14078828125,1.14774252841235,0.405590607237193,0.285785789999977,3.68e-05,5301405,32814.1984831309,154686.725225001,0,0,0,0,0,-188.082345958124,878224874
-4.41379310344828,0.142857142857143,0.1,-2.64055160266389,0.14078828125,1.1509270110438,0.397057287819557,0.280437517745841,3.68e-05,5301405,32812.3011686464,154686.704052304,0,0,0,0,0,-188.085979274413,730298575
-4.41379310344828,0.142857142857143,0.1,-2.63276567025382,0.14078828125,1.16502962547269,0.383292106969262,0.27857012137521,3.68e-05,5301405,32816.3750748494,154688.993919135,0,0,0,0,0,-188.103582864887,358874545
-4.41379310344828,0.142857142857143,0.1,-2.64637632505766,0.14078828125,1.15756553952474,0.396320581731086,0.287965878949747,3.67999999999999e-05,5301405,32812.07379572,154689.495602953,0,0,0,0,0,-188.08590587244,880487414
-4.41379310344828,0.142857142857143,0.1,-2.62572102230726,0.14078828125,1.15211044766513,0.388579740630566,0.268682347119187,3.68000000000001e-05,5301405,32813.6906378289,154688.91570096,0,0,0,0,0,-188.093215373675,423641102
-4.41379310344828,0.142857142857143,0.1,-9.33349912657708,0.64069328125,2.77644829672203,0.778956587881392,3.24188937484679,3.68e-05,5301405,182815.283616695,4688.01763234785,0,0,0,0,0,-244.058446408789,1015675008
-4.41379310344828,0.142857142857143,0.1,-10.469585325267,0.64069328125,2.58164293360852,0.884895960236387,3.58530595655737,3.68e-05,5301405,182813.671864602,4686.40427406941,0,0,0,0,0,-247.646754672237,99840600
-4.41379310344828,0.142857142857143,0.1,-10.6038706662896,0.64069328125,2.92150928093128,0.743902199053504,3.4810395972552,3.68e-05,5301405,182813.133670175,4688.74471468463,0,0,0,0,0,-251.464685733097,62280209
-4.41379310344828,0.142857142857143,0.1,-8.31032298032528,0.64069328125,2.23991294952254,0.869416381278682,2.90019867381437,3.68e-05,5301405,182813.632970802,4687.74658351777,0,0,0,0,0,-235.685342745993,541814428
-4.41379310344828,0.142857142857143,0.1,-8.93324018890226,0.64069328125,2.63200583996345,0.839866719050475,3.00869167437803,3.68e-05,5301405,182813.535180584,4687.04627463635,0,0,0,0,0,-240.112755508176,104962224
-4.41379310344828,0.142857142857143,0.1,-15.4931613646209,0.39074078125,16.4069414101741,0.189932609574062,3.17771679546259,3.68e-05,5301405,257812.481791732,229689.340642536,0,0,0,0,0,-323.56150052981,986573734
-4.41379310344828,0.142857142857143,0.1,-17.1862440154392,0.39074078125,22.2022946349894,0.0625516441805963,3.07351747025016,3.68e-05,5301405,257811.825264362,229688.395600106,0,0,0,0,0,-349.512130506026,351869518
-4.41379310344828,0.142857142857143,0.1,-16.7816567918622,0.39074078125,73.7138949939797,0.0800242653558787,3.11972395334628,3.68e-05,5301405,257814.1569178,229689.6724543,0,0,0,0,0,-380.063055058187,178575376
-4.41379310344828,0.142857142857143,0.1,-17.0265827395184,0.39074078125,13.2815517219741,0.119150932743169,4.25741686072365,3.67999999999999e-05,5301405,257812.793631438,229688.454836203,0,0,0,0,0,-314.748163990717,817507918
-4.41379310344828,0.142857142857143,0.1,-16.9495486851128,0.39074078125,11.0451068861664,0.205825128682154,5.00135651907696,3.68e-05,5301405,257813.533839416,229688.150412199,0,0,0,0,0,-305.246356752181,430518885
-4.41379310344828,0.142857142857143,0.1,-2.80012265218247,0.89064578125,1.07509544371846,0.39982510832147,0.376185589064578,3.68000000000001e-05,5301405,107813.731579816,79688.8121356796,0,0,0,0,0,-188.393418406278,738308382
-4.41379310344828,0.142857142857143,0.1,-2.74996562426333,0.89064578125,1.09059652558312,0.340781856960765,0.35957850755502,3.68e-05,5301405,107813.807894627,79689.0691826405,0,0,0,0,0,-188.367116334052,328826756
-4.41379310344828,0.142857142857143,0.1,-2.76185957894506,0.89064578125,1.07804022394021,0.354663056037938,0.363551122976957,3.68e-05,5301405,107811.630224882,79687.5485788447,0,0,0,0,0,-188.350209214666,1015517202
-4.41379310344828,0.142857142857143,0.1,-2.75908138245468,0.89064578125,1.08454791860552,0.369581912819993,0.351560192048246,3.68e-05,5301405,107813.244489949,79688.958532447,0,0,0,0,0,-188.344602561889,712633329
-4.41379310344828,0.142857142857143,0.1,-2.77032946204013,0.89064578125,1.08877637167256,0.358381693283917,0.367338841270994,3.68000000000001e-05,5301405,107813.640899418,79688.4218341894,0,0,0,0,0,-188.386731660986,558364189
-4.41379310344828,0.142857142857143,0.1,-3.04157839824934,0.01581203125,1.27779761820098,0.468588749011229,0.647549791615566,3.68e-05,5301405,295312.055318414,267187.146745948,0,0,0,0,0,-192.735826924143,312785385
-4.41379310344828,0.142857142857143,0.1,-3.03363630634334,0.01581203125,1.27055705305737,0.467985293062699,0.644187665034939,3.67999999999999e-05,5301405,295314.237609547,267186.461615825,0,0,0,0,0,-192.741987668994,328761676
-4.41379310344828,0.142857142857143,0.1,-3.04017842161935,0.01581203125,1.27690482877034,0.464947398092017,0.651922019825327,3.68e-05,5301405,295313.754448233,267187.423139412,0,0,0,0,0,-192.716579564879,409095918
-4.41379310344828,0.142857142857143,0.1,-3.04817201099473,0.01581203125,1.27066116090084,0.46478417033232,0.651659271231134,3.68e-05,5301405,295312.901144269,267186.246463121,0,0,0,0,0,-192.725785714867,983890398
-4.41379310344828,0.142857142857143,0.1,-3.04193240631326,0.01581203125,1.27609112891345,0.46352725402139,0.650659859078635,3.68e-05,5301405,295312.183361539,267188.067001453,0,0,0,0,0,-192.73028442147,41284118
-4.41379310344828,0.142857142857143,0.1,2.25832834808079,0.51571703125,14.3268789421457,0.49906253749058,7.33729468645354,3.68e-05,5301405,145312.346056539,117188.379529782,0,0,0,0,0,-322.492484850327,277684722
-4.41379310344828,0.142857142857143,0.1,4.47757184032348,0.51571703125,11.1775918314033,0.631674477139116,9.39199412630092,3.68e-05,5301405,145312.70462401,117188.126498124,0,0,0,0,0,-302.75926516085,108023429
-4.41379310344828,0.142857142857143,0.1,2.8578989400301,0.51571703125,14.4747165877662,0.55078421084917,6.51329358986731,3.68000000000001e-05,5301405,145313.587307901,117186.90336564,0,0,0,0,0,-321.710972232057,674677391
-4.41379310344828,0.142857142857143,0.1,4.61655908698833,0.51571703125,11.4734491516646,0.597021012370637,8.65368690012343,3.67999999999999e-05,5301405,145311.995981561,117188.602388222,0,0,0,0,0,-308.194132169512,771814825
-4.41379310344828,0.142857142857143,0.1,4.66049731007375,0.51571703125,7.75687054227657,0.651197249695601,10.7500768866722,3.68000000000001e-05,5301405,145312.107511337,117187.571296934,0,0,0,0,0,-291.347936038151,115160797
-4.41379310344828,0.142857142857143,0.1,-1.58631405847151,0.26576453125,0.00642994387697899,0.0512282128118188,4.99786457911381,3.68e-05,5301405,70313.805990105,192187.592292037,0,0,0,0,0,-917.767856033175,140346810
-4.41379310344828,0.142857142857143,0.1,-1.58667787637927,0.26576453125,0.00769082391514411,0.0510607015167089,4.99411432985431,3.68e-05,5301405,70313.0883291535,192189.074537408,0,0,0,0,0,-917.769872713692,703356620
-4.41379310344828,0.142857142857143,0.1,-2.7797243472794,0.26576453125,1.16716241422653,0.387230977963113,0.401993209434382,3.68e-05,5301405,70313.9571156618,192187.970398467,0,0,0,0,0,-188.927791937017,382158487
-4.41379310344828,0.142857142857143,0.1,-3.217262548907,0.26576453125,1.21029743911113,0.444397451234451,0.752854488643456,3.68e-05,5301405,70313.7588976035,192188.083378945,0,0,0,0,0,-190.299778537014,506794196
-4.41379310344828,0.142857142857143,0.1,-2.78427338386967,0.26576453125,1.16976121363545,0.349706962844124,0.423094168568643,3.68000000000001e-05,5301405,70315.0189799849,192188.253719728,0,0,0,0,0,-188.957302976014,296676405
-4.41379310344828,0.142857142857143,0.1,-12.8058896117642,0.76566953125,109.332935389466,0.101524857779412,0.434972676195974,3.68e-05,5301405,220312.254727721,42185.9200400824,0,0,0,0,0,-405.795135850107,247139191
-4.41379310344828,0.142857142857143,0.1,-14.6967070221511,0.76566953125,103.635316895063,0.152842333530812,-0.323722727577324,3.68000000000001e-05,5301405,220312.511632703,42187.7824657319,0,0,0,0,0,-418.420539909813,66302662
-4.41379310344828,0.142857142857143,0.1,-13.7521443624421,0.76566953125,120.543481926536,0.0569732283422144,-1.06402580031822,3.68e-05,5301405,220312.861921958,42188.2669629821,0,0,0,0,0,-416.90537406877,941814007
-4.41379310344828,0.142857142857143,0.1,-13.6975436927629,0.76566953125,120.019919304063,0.0798040509936324,-0.129001404879307,3.68e-05,5301405,220313.750170809,42188.2569590119,0,0,0,0,0,-413.063863072718,573517482
-4.41379310344828,0.142857142857143,0.1,-13.8223955776399,0.76566953125,120.145823271854,0.0827107010885728,-0.549126454373082,3.68e-05,5301405,220312.573234043,42188.5474346052,0,0,0,0,0,-416.896741439301,680926106
-4.41379310344828,0.142857142857143,0.1,-11.2366055754807,0.98437796875,7.67334335991297,0.205648533066346,3.91256645558448,3.68000000000001e-05,5301405,117188.244501779,107812.265288796,0,0,0,0,0,-286.146728075934,548274789
-4.41379310344828,0.142857142857143,0.1,-9.72204085416638,0.98437796875,3.56677227189173,0.51180828994976,3.46806475023277,3.68e-05,5301405,117187.732944949,107812.962866719,0,0,0,0,0,-255.469110680491,918067449
-4.41379310344828,0.142857142857143,0.1,-10.2204862025249,0.98437796875,7.52310353628071,0.123038559188737,3.8485380825847,3.68e-05,5301405,117185.872236726,107811.412112428,0,0,0,0,0,-289.739898279206,410374791
-4.41379310344828,0.142857142857143,0.1,-11.0511258108096,0.98437796875,4.14603099635839,0.371396257354673,3.90277244182887,3.68e-05,5301405,117187.955813205,107812.760967184,0,0,0,0,0,-269.728765223203,139565428
-4.41379310344828,0.142857142857143,0.1,-10.6577333622937,0.98437796875,4.10584766244468,0.434346891633444,3.65398979333018,3.68e-05,5301405,117186.488403057,107812.700427674,0,0,0,0,0,-264.233117301855,519585938
-4.41379310344828,0.142857142857143,0.1,-2.97624566351618,0.48447296875,1.24318508568343,0.419216961130709,0.617750105025053,3.68e-05,5301405,267187.421703875,257810.7710654,0,0,0,0,0,-192.283436262533,101920697
-4.41379310344828,0.142857142857143,0.1,-2.97997361966148,0.48447296875,1.24001167244041,0.423550022811428,0.613024856921499,3.68e-05,5301405,267186.822033551,257812.307942971,0,0,0,0,0,-192.268554573625,153338117
-4.41379310344828,0.142857142857143,0.1,-2.99159733638527,0.48447296875,1.23720007286815,0.430701109019677,0.625505476422465,3.68e-05,5301405,267186.48680144,257813.110141516,0,0,0,0,0,-192.258115785016,318620769
-4.41379310344828,0.142857142857143,0.1,-2.99208041364526,0.48447296875,1.24023215570325,0.425156776549534,0.620310485559594,3.68000000000001e-05,5301405,267185.134000602,257812.010712154,0,0,0,0,0,-192.268416177346,932175609
-4.41379310344828,0.142857142857143,0.1,-2.98056824396841,0.48447296875,1.24758266862081,0.402169998555141,0.625136535311378,3.68e-05,5301405,267187.422124508,257812.619834587,0,0,0,0,0,-192.283089356816,756287994
-4.41379310344828,0.142857142857143,0.1,-2.91793753368776,0.73442546875,1.13482624021765,0.406452619865838,0.451078222877312,3.68000000000001e-05,5301405,192187.88965325,32812.7752876871,0,0,0,0,0,-189.514988644804,576169707
-4.41379310344828,0.142857142857143,0.1,-2.81553621975964,0.73442546875,1.13765470091288,0.329872206560861,0.408311682242178,3.68000000000001e-05,5301405,192187.398483216,32813.3597275196,0,0,0,0,0,-189.36768856103,157502861
-4.41379310344828,0.142857142857143,0.1,-2.94236041509146,0.73442546875,1.13474281302857,0.397752626908973,0.470739974709584,3.68e-05,5301405,192187.29938384,32814.2425069355,0,0,0,0,0,-189.470644435102,628283796
-4.41379310344828,0.142857142857143,0.1,-2.97014754750071,0.73442546875,1.14023142797594,0.462149709086154,0.476662121795364,3.68e-05,5301405,192187.456540726,32813.3875436736,0,0,0,0,0,-189.671647446404,349852734
-4.41379310344828,0.142857142857143,0.1,-2.88198853869982,0.73442546875,1.13079308358329,0.359638127336382,0.434838995990355,3.68e-05,5301405,192189.143806775,32813.9497791423,0,0,0,0,0,-189.400491074609,363768749
-4.41379310344828,0.142857142857143,0.1,-17.1594327853535,0.23452046875,112.036924752971,0.320960585125425,3.85406365291823,3.68000000000001e-05,5301405,42190.5491778518,182812.291391696,0,0,0,0,0,-397.248173533365,367629790
-4.41379310344828,0.142857142857143,0.1,-16.7213404323545,0.23452046875,118.245516256958,0.327518760397357,2.5001573546854,3.68e-05,5301405,42187.5342776238,182813.75403401,0,0,0,0,0,-416.966680614802,276000196
-4.41379310344828,0.142857142857143,0.1,-18.114960037342,0.23452046875,118.933050160569,0.310392653770779,2.42211635127794,3.68e-05,5301405,42189.3601519566,182815.094693098,0,0,0,0,0,-416.951952509966,1038975496
-4.41379310344828,0.142857142857143,0.1,-18.1552484818146,0.23452046875,117.731137939039,0.350040343021302,3.13762625997547,3.68e-05,5301405,42188.7208760987,182813.889962187,0,0,0,0,0,-401.69429917643,145477579
-4.41379310344828,0.142857142857143,0.1,-18.0171870273062,0.23452046875,120.163638730681,0.153566071304273,3.03616891940051,3.68e-05,5301405,42186.9839905435,182813.069607295,0,0,0,0,0,-404.854059915691,265850050
-4.41379310344828,0.142857142857143,0.1,3.92008827906484,0.85940171875,12.7583317561898,0.558071200458555,6.8265555449604,3.68e-05,5301405,154687.743417477,70312.1971531024,0,0,0,0,0,-321.459596879777,318265874
-4.41379310344828,0.142857142857143,0.1,3.39555949122804,0.85940171875,8.91431941415052,0.743139327920734,6.57350490020917,3.68000000000001e-05,5301405,154688.029468087,70313.0683127286,0,0,0,0,0,-315.545148734248,953811406
-4.41379310344828,0.142857142857143,0.1,3.04271499139649,0.85940171875,13.8502977935178,0.5934470018489,7.01044358260421,3.68e-05,5301405,154689.086605101,70313.5716856128,0,0,0,0,0,-317.880141922705,12243302
