"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"1336",0.14078828125,0.142857142857143,0.1,-3.17990591700974,0.84279870324309,0.0124962933004903,-0.697196158782784,-1.47471488160578,3.68e-05,5301405,154687.244724345,1.24374144823416,0,0,0,0,849.418738634536,-246.489893918636,239632426,"LHS_search"
"1337",0.14078828125,0.142857142857143,0.1,-3.19292065702323,0.84104809276429,0.0125924998940807,-0.692961439199015,-1.46738546286673,3.67999999999999e-05,5301405,154688.249459877,1.63585242794661,0,0,0,0,857.175940445659,-246.482467387924,131256888,"LHS_search"
"1338",0.14078828125,0.142857142857143,0.1,-3.19011280009021,0.841047943185372,0.0125776014311849,-0.695826071164634,-1.46615493428124,3.67999999999999e-05,5301405,154688.701996402,1.19326334278593,0,0,0,0,857.429227704193,-246.486553807423,839264831,"LHS_search"
"1339",0.14078828125,0.142857142857143,0.1,-3.19128825828367,0.841316219460184,0.0126231576377313,-0.693277437206756,-1.47119940534816,3.68e-05,5301405,154687.75983147,1.49170514455706,0,0,0,0,851.940302688259,-246.478381103246,989428721,"LHS_search"
"1340",0.14078828125,0.142857142857143,0.1,-3.18334395997287,0.843666607553764,0.0125225968407796,-0.696512685790103,-1.47656330407929,3.68e-05,5301405,154686.562198575,1.05472727692794,0,0,0,0,854.375670027438,-246.483335127977,124543174,"LHS_search"
"1341",0.14078828125,0.142857142857143,0.1,-3.19715184494339,0.842662991434417,0.0125115038817045,-0.695448083065574,-1.46367035081155,3.68e-05,5301405,154686.621187146,1.35441436315129,0,0,0,0,869.898883387844,-246.490267821763,173728819,"LHS_search"
"1342",0.14078828125,0.142857142857143,0.1,-3.18679084633922,0.841496279849303,0.0124815960061552,-0.697213591837265,-1.47115508969794,3.67999999999999e-05,5301405,154687.796345675,2.31803090939571,0,0,0,0,864.958444620553,-246.48492043456,361937782,"LHS_search"
"1343",0.14078828125,0.142857142857143,0.1,-3.20061771570172,0.841035479920761,0.0126335163710296,-0.691784136716939,-1.46070851862878,3.68e-05,5301405,154687.691384295,2.15845547748718,0,0,0,0,864.687412203225,-246.488007524925,50392215,"LHS_search"
"1344",0.14078828125,0.142857142857143,0.1,-3.19474865639262,0.842999968747945,0.0126581484463113,-0.692607383084388,-1.46753385651031,3.68e-05,5301405,154686.922003294,1.45856234586744,0,0,0,0,866.866569619511,-246.49343518426,843533384,"LHS_search"
"1345",0.14078828125,0.142857142857143,0.1,-3.19246580234984,0.843864961113388,0.0125255407356583,-0.694193135682028,-1.46606222600925,3.68e-05,5301405,154687.043782127,1.29274537997028,0,0,0,0,864.971310409026,-246.483699322109,705057036,"LHS_search"
"1346",0.14078828125,0.142857142857143,0.1,-3.19011714544151,0.843979833218985,0.0125542139920439,-0.693147820803423,-1.47083063125687,3.68e-05,5301405,154686.295364913,1.5279837788893,0,0,0,0,863.932894443928,-246.485105816128,92344346,"LHS_search"
"1347",0.14078828125,0.142857142857143,0.1,-3.18420707715963,0.839843639173546,0.0125045421324384,-0.698000260146889,-1.47166899038759,3.68e-05,5301405,154687.1170352,1.19593722288274,0,0,0,0,857.716920306345,-246.484321635314,72422525,"LHS_search"
"1348",0.14078828125,0.142857142857143,0.1,-3.20273443253332,0.842276225076268,0.0125802376247348,-0.693648283780527,-1.46197921540022,3.68e-05,5301405,154686.80333185,1.22112808714095,0,0,0,0,875.831896722897,-246.488188896345,965765921,"LHS_search"
"1349",0.14078828125,0.142857142857143,0.1,-3.19394890122344,0.842222243740546,0.012576526449344,-0.693960726382837,-1.47140947429876,3.68e-05,5301405,154687.062013551,1.22897345176234,0,0,0,0,863.492949113859,-246.484132819188,313926840,"LHS_search"
"1350",0.14078828125,0.142857142857143,0.1,-3.20288904638912,0.841995303738801,0.0125202440927239,-0.693248179824967,-1.46694627200049,3.67999999999999e-05,5301405,154687.887121656,1.37210199330779,0,0,0,0,874.019124879422,-246.483570156162,511520388,"LHS_search"
"1351",0.14078828125,0.142857142857143,0.1,-3.18447023494895,0.841621783810542,0.012434942369609,-0.697563250205564,-1.47387865090248,3.68e-05,5301405,154687.581880857,1.4044524823568,0,0,0,0,863.998712723863,-246.485722528789,726061706,"LHS_search"
"1352",0.14078828125,0.142857142857143,0.1,-3.17700250617623,0.841984235843843,0.012551669101872,-0.697793938014977,-1.47577695937198,3.68e-05,5301405,154687.194645449,1.28425026223101,0,0,0,0,851.715053856043,-246.490607165089,1034482388,"LHS_search"
"1353",0.14078828125,0.142857142857143,0.1,-3.19043390966031,0.843549529799849,0.0125381479746852,-0.695083035031509,-1.46973066257762,3.67999999999999e-05,5301405,154687.70766719,1.44325140403416,0,0,0,0,859.710125468403,-246.487366571958,88401945,"LHS_search"
"1354",0.14078828125,0.142857142857143,0.1,-3.19966235270675,0.843856271595097,0.0125326665401145,-0.692210119325728,-1.45857019743019,3.67999999999999e-05,5301405,154687.763912031,1.08672385980115,0,0,0,0,877.911929085036,-246.493830622192,179309295,"LHS_search"
"1355",0.14078828125,0.142857142857143,0.1,-3.18436794027091,0.8416967801528,0.0124775367984132,-0.696261199539256,-1.46893197771165,3.68e-05,5301405,154687.83509091,1.60264341114944,0,0,0,0,863.634155843777,-246.482201910365,158155133,"LHS_search"
"1356",0.14078828125,0.142857142857143,0.1,-3.19360439327856,0.840308956057511,0.0125947616200242,-0.696581134203481,-1.46608137114494,3.68000000000001e-05,5301405,154687.118391948,1.61602464903024,0,0,0,0,863.312851361854,-246.490465210606,4031445,"LHS_search"
"1357",0.14078828125,0.142857142857143,0.1,-3.18578042091806,0.841565766327471,0.0124431224405104,-0.69812099984633,-1.46317553496545,3.68e-05,5301405,154687.54548299,1.4772695541499,0,0,0,0,864.810670019156,-246.489245299433,461762183,"LHS_search"
"1358",0.14078828125,0.142857142857143,0.1,-3.18326929794554,0.844396739952712,0.0126055455379171,-0.694797996177256,-1.47174787867965,3.68e-05,5301405,154686.910982325,1.41412246344599,0,0,0,0,846.853555098085,-246.490966237051,433389647,"LHS_search"
"1359",0.14078828125,0.142857142857143,0.1,-3.2013144099784,0.840607954741366,0.0125765474786165,-0.694340039199301,-1.46256784146313,3.68e-05,5301405,154687.151585208,2.13280392799724,0,0,0,0,878.401698615169,-246.494213428535,572215757,"LHS_search"
"1360",0.14078828125,0.142857142857143,0.1,-3.17949673459464,0.839343490868363,0.0125902277123348,-0.696956794671016,-1.47752606990509,3.68e-05,5301405,154687.729667624,1.45108569649636,0,0,0,0,846.207925188371,-246.48106257395,409742325,"LHS_search"
"1361",0.14078828125,0.142857142857143,0.1,-3.18671728697018,0.840602636370918,0.0125431465366713,-0.696623132450158,-1.4716590288813,3.68000000000001e-05,5301405,154687.855043311,1.97556948741174,0,0,0,0,854.229693476357,-246.480925774185,527422493,"LHS_search"
"1362",0.14078828125,0.142857142857143,0.1,-3.19076463419437,0.839640374995425,0.0124961950224134,-0.695436117099152,-1.46070169787034,3.67999999999999e-05,5301405,154687.497352809,1.38332147278439,0,0,0,0,870.656438532716,-246.486825108949,360776068,"LHS_search"
"1363",0.14078828125,0.142857142857143,0.1,-3.19983138119668,0.84162862689451,0.0126339627295002,-0.693734317213944,-1.46247773480353,3.68e-05,5301405,154687.040815424,1.64536983831477,0,0,0,0,866.040090467604,-246.490608879606,295087603,"LHS_search"
"1364",0.14078828125,0.142857142857143,0.1,-3.19625934891692,0.841898247328763,0.0125632753013186,-0.694875685298594,-1.4614276068129,3.67999999999999e-05,5301405,154686.469100252,2.04513654018297,0,0,0,0,869.121788445897,-246.493327807613,130535167,"LHS_search"
"1365",0.14078828125,0.142857142857143,0.1,-3.19400742538119,0.842064998011832,0.0126823998542507,-0.69227291343662,-1.47177987940444,3.68e-05,5301405,154687.123854912,1.35585175091175,0,0,0,0,855.133578776259,-246.481935589604,383946840,"LHS_search"
"1366",0.14078828125,0.142857142857143,0.1,-3.18781879942269,0.84237759071675,0.0126284725075999,-0.695851569970769,-1.47216940301205,3.68000000000001e-05,5301405,154687.032401386,1.14429924796293,0,0,0,0,848.512811812461,-246.492488873087,455982417,"LHS_search"
"1367",0.14078828125,0.142857142857143,0.1,-3.19280955036373,0.844731512157359,0.0125395097395459,-0.693911719381635,-1.46942292515958,3.68e-05,5301405,154687.328990073,1.92808437111693,0,0,0,0,870.816686418188,-246.491572513043,127236819,"LHS_search"
"1368",0.14078828125,0.142857142857143,0.1,-3.18757300134239,0.84124681620214,0.0126062088413821,-0.693711912216625,-1.47293621217792,3.68e-05,5301405,154687.827392319,1.38346751454768,0,0,0,0,854.890979697148,-246.480710429196,491292046,"LHS_search"
"1369",0.14078828125,0.142857142857143,0.1,-3.17914281553182,0.841497823065896,0.0125320495424312,-0.69876760072567,-1.4696214115121,3.68e-05,5301405,154686.748091795,2.03234787671088,0,0,0,0,851.215685746054,-246.489517559061,565339428,"LHS_search"
"1370",0.14078828125,0.142857142857143,0.1,-3.19376216732708,0.838473368572079,0.0125256522803559,-0.695191096455283,-1.46088009554058,3.68000000000001e-05,5301405,154686.733818231,1.53689353129633,0,0,0,0,866.230414102789,-246.483304761992,383886972,"LHS_search"
"1371",0.14078828125,0.142857142857143,0.1,-3.18071532542439,0.842680686174937,0.0125346970326667,-0.695596238887188,-1.47061831202622,3.68000000000001e-05,5301405,154687.710801125,1.35503131770824,0,0,0,0,861.233435916973,-246.489112428667,847101189,"LHS_search"
"1372",0.14078828125,0.142857142857143,0.1,-3.18836581462357,0.844096543757596,0.0125361191609989,-0.695600479046705,-1.47118789608834,3.68e-05,5301405,154686.59443165,1.58736865283873,0,0,0,0,859.795645423996,-246.488188485011,790487893,"LHS_search"
"1373",0.14078828125,0.142857142857143,0.1,-3.18209522048705,0.841195728714304,0.0125731452211533,-0.69631053808466,-1.47789309564946,3.68e-05,5301405,154687.242901715,1.48401749951193,0,0,0,0,845.559932207526,-246.481062066568,729480006,"LHS_search"
"1374",0.14078828125,0.142857142857143,0.1,-3.18884777681805,0.844256206214092,0.0125103824289938,-0.69438658873783,-1.46657076398626,3.68e-05,5301405,154688.060879067,1.8265662138521,0,0,0,0,867.906226520891,-246.490124841162,349489267,"LHS_search"
"1375",0.14078828125,0.142857142857143,0.1,-3.18624839880053,0.841785307510267,0.0124454566789786,-0.698218137509091,-1.46887816218527,3.68000000000001e-05,5301405,154687.606831409,1.40925370675704,0,0,0,0,863.833840067517,-246.488516029673,439942934,"LHS_search"
"1376",0.14078828125,0.142857142857143,0.1,-3.19577459604244,0.840950405550025,0.01265317661307,-0.693256600028648,-1.46583251217897,3.68000000000001e-05,5301405,154687.624380891,1.27622077780006,0,0,0,0,860.168427087731,-246.485194562109,863931472,"LHS_search"
"1377",0.14078828125,0.142857142857143,0.1,-3.1961257040212,0.843456095129235,0.0125925388303525,-0.694497836440794,-1.46221128707178,3.68e-05,5301405,154687.385700644,1.53530967558905,0,0,0,0,861.858184206356,-246.493889640982,266583460,"LHS_search"
"1378",0.14078828125,0.142857142857143,0.1,-3.0783496699327,0.841710034186486,0.0130100449333586,-0.714611230983889,-1.55843318277581,3.68000000000001e-05,5301405,154687.072428584,0.64111919210538,0,0,0,0,665.878277349433,-246.573100507074,198579607,"LHS_search"
"1379",0.14078828125,0.142857142857143,0.1,-3.01813083778852,0.842899146629581,0.0133323927522629,-0.730134701706549,-1.60615425078935,3.68e-05,5301405,154686.09505025,0.47000904938584,0,0,0,0,578.1207307061,-246.734227784987,640396253,"LHS_search"
"1380",0.14078828125,0.142857142857143,0.1,-3.13608422894165,0.843990465392233,0.0127228819931608,-0.704662170236792,-1.50578051913518,3.68000000000001e-05,5301405,154686.802301605,1.11394825461671,0,0,0,0,775.459669391875,-246.510758195828,209647909,"LHS_search"
"1381",0.14078828125,0.142857142857143,0.1,-3.13940386914164,0.843509501107738,0.012764928472492,-0.699474034549067,-1.51796071433667,3.68e-05,5301405,154686.178991735,0.969375796960949,0,0,0,0,771.962583340209,-246.495072009033,460196733,"LHS_search"
"1382",0.14078828125,0.142857142857143,0.1,-3.18586216874881,0.841654837937588,0.0125192230146239,-0.69687313947475,-1.47431377311541,3.68e-05,5301405,154687.344541215,1.78789700710521,0,0,0,0,856.447084475132,-246.485553667066,627627538,"LHS_search"
"1383",0.14078828125,0.142857142857143,0.1,-3.18853260968321,0.840762980770724,0.012614906252256,-0.694645653200337,-1.46759579308341,3.68e-05,5301405,154686.633552953,1.84215042809394,0,0,0,0,860.147573420921,-246.484364355387,123355822,"LHS_search"
"1384",0.14078828125,0.142857142857143,0.1,-3.19072395513157,0.844475523884454,0.0126665923995155,-0.69087183585087,-1.47497585049916,3.68e-05,5301405,154687.011648247,1.72213676774673,0,0,0,0,852.285254458745,-246.485512553871,126137276,"LHS_search"
"1385",0.14078828125,0.142857142857143,0.1,-3.19917078310762,0.841795650023842,0.0125203901695676,-0.69216884417437,-1.46226042498524,3.67999999999999e-05,5301405,154687.396881155,1.32455310693331,0,0,0,0,874.181732653501,-246.482233325139,543259485,"LHS_search"
"1386",0.14078828125,0.142857142857143,0.1,-3.18968534876104,0.844154783119735,0.0126076791871888,-0.694509840963694,-1.46730730392311,3.68e-05,5301405,154687.056883885,1.29478005487185,0,0,0,0,861.9295152768,-246.493932725547,908130755,"LHS_search"
"1387",0.14078828125,0.142857142857143,0.1,-3.18579584073199,0.843217440343422,0.012559866794943,-0.697025072177472,-1.47116931214931,3.68e-05,5301405,154687.031850546,1.44359286980644,0,0,0,0,855.824797508397,-246.497477262495,786030281,"LHS_search"
"1388",0.14078828125,0.142857142857143,0.1,-3.19394264894644,0.842255369861284,0.0125578695068493,-0.696363381233516,-1.46116669389071,3.68e-05,5301405,154686.241361454,1.23161522885319,0,0,0,0,863.789861018925,-246.493769012664,114823242,"LHS_search"
"1389",0.14078828125,0.142857142857143,0.1,-3.19558232872657,0.843873639877453,0.0125779319278217,-0.692488424713634,-1.47069385582024,3.68e-05,5301405,154686.405857506,1.62619499080593,0,0,0,0,860.390060934185,-246.487111809269,264089482,"LHS_search"
"1390",0.14078828125,0.142857142857143,0.1,-3.18473438478435,0.839813511204704,0.0125873267659559,-0.694732320973848,-1.47048265064444,3.68e-05,5301405,154686.298997581,1.34733950430097,0,0,0,0,853.916972797479,-246.477942237351,863332207,"LHS_search"
"1391",0.14078828125,0.142857142857143,0.1,-3.18952251500332,0.843793403051489,0.0124385956364797,-0.698445526352395,-1.46545820514461,3.68e-05,5301405,154687.099946142,1.21332659942105,0,0,0,0,871.060289027129,-246.498178885398,609322247,"LHS_search"
"1392",0.14078828125,0.142857142857143,0.1,-3.18241695587729,0.843119239717563,0.012463750401346,-0.699028326840661,-1.46953182367524,3.68e-05,5301405,154686.832018425,1.2892276053649,0,0,0,0,864.188539293542,-246.497598781269,43976452,"LHS_search"
"1393",0.14078828125,0.142857142857143,0.1,-3.18560798266552,0.841646195567887,0.0125765743689118,-0.695284919501194,-1.47384767074109,3.68e-05,5301405,154688.093533965,1.89274298343243,0,0,0,0,852.190786325312,-246.483004195924,505125412,"LHS_search"
"1394",0.14078828125,0.142857142857143,0.1,-3.18365875219886,0.841200939317566,0.0127316647682992,-0.693441559495687,-1.4774770589672,3.68000000000001e-05,5301405,154687.228085435,1.38325577178212,0,0,0,0,834.770857556556,-246.4819413772,404960139,"LHS_search"
"1395",0.14078828125,0.142857142857143,0.1,-3.18947763401149,0.841643502518839,0.0125564027684998,-0.695512584660333,-1.47157518476629,3.68e-05,5301405,154686.97530273,1.58289831049398,0,0,0,0,859.260885549312,-246.484195699137,170063149,"LHS_search"
"1396",0.14078828125,0.142857142857143,0.1,-3.19985480226082,0.842983301733322,0.0125557288391305,-0.694053094416872,-1.46403826569076,3.68e-05,5301405,154686.768042827,1.27566200771131,0,0,0,0,869.81420830435,-246.488223343636,512352675,"LHS_search"
"1397",0.14078828125,0.142857142857143,0.1,-3.19106001475007,0.841590781168064,0.0125123751933695,-0.693325277866685,-1.46838015691916,3.68e-05,5301405,154687.634756806,1.68427768192913,0,0,0,0,861.71520035191,-246.479225451241,229164266,"LHS_search"
"1398",0.14078828125,0.142857142857143,0.1,-3.19451118193599,0.841336640688317,0.0126068769736545,-0.694236397614837,-1.46361917236595,3.68e-05,5301405,154686.719945978,1.69347074871477,0,0,0,0,858.50876542138,-246.487491102188,350692796,"LHS_search"
"1399",0.14078828125,0.142857142857143,0.1,-3.18618500984495,0.841217538958313,0.0125468231395853,-0.696502783936308,-1.47019404243658,3.67999999999999e-05,5301405,154686.758510434,1.58357802779606,0,0,0,0,866.793648684645,-246.487407224601,601724665,"LHS_search"
"1400",0.14078828125,0.142857142857143,0.1,-3.18092491035957,0.840946756851846,0.0126288278280469,-0.697612770848774,-1.47136281845599,3.68e-05,5301405,154687.432113575,1.52292449782427,0,0,0,0,848.172640638983,-246.491344274809,97564475,"LHS_search"
"1401",0.14078828125,0.142857142857143,0.1,-3.19499314655776,0.841765892672213,0.0125212705994388,-0.695158796394684,-1.46523149591688,3.68e-05,5301405,154687.572691618,1.1417559179305,0,0,0,0,865.098404420161,-246.483999499331,401733557,"LHS_search"
"1402",0.14078828125,0.142857142857143,0.1,-3.19253453283863,0.842082818378344,0.0126255347839914,-0.693568980158974,-1.46937363895769,3.67999999999999e-05,5301405,154686.397773568,2.16678427666505,0,0,0,0,853.13682517139,-246.481880236512,1067892053,"LHS_search"
"1403",0.14078828125,0.142857142857143,0.1,-3.19136538274113,0.845420118894309,0.0124623132778631,-0.694889085234864,-1.4752461758315,3.68000000000001e-05,5301405,154687.112396921,1.33506631974223,0,0,0,0,869.815814429331,-246.493664413443,450614798,"LHS_search"
"1404",0.14078828125,0.142857142857143,0.1,-3.18767798763386,0.844394308589944,0.0125415758745009,-0.696650548094759,-1.47501109171444,3.68e-05,5301405,154686.63527713,2.55137036235692,0,0,0,0,858.162198942065,-246.49305734756,538904660,"LHS_search"
"1405",0.14078828125,0.142857142857143,0.1,-3.20727483441011,0.844342729518484,0.0125457200772059,-0.693477616716443,-1.45652826802137,3.68e-05,5301405,154686.838032586,1.32502841917421,0,0,0,0,880.620571161139,-246.500099335058,419645054,"LHS_search"
"1406",0.14078828125,0.142857142857143,0.1,-3.1901390119079,0.842455637026256,0.0125776472923232,-0.696298434059137,-1.46166468119474,3.68e-05,5301405,154687.551539273,1.71001953690832,0,0,0,0,866.803557753182,-246.497280430853,1036379409,"LHS_search"
"1407",0.14078828125,0.142857142857143,0.1,-3.18365499475697,0.8447135481948,0.0125710610659117,-0.697081759854191,-1.47174095980523,3.68e-05,5301405,154687.063781572,1.56935987129124,0,0,0,0,854.254456861133,-246.49736992384,19927272,"LHS_search"
"1408",0.14078828125,0.142857142857143,0.1,-3.18563531602581,0.842491659805256,0.0125875122668539,-0.696168312554986,-1.4765598174087,3.68e-05,5301405,154686.344918021,1.34551177208401,0,0,0,0,849.895967970108,-246.48518531822,322090347,"LHS_search"
"1409",0.14078828125,0.142857142857143,0.1,-3.18451261879157,0.841043099125817,0.0126222479851391,-0.695838674622519,-1.47421937896849,3.68000000000001e-05,5301405,154686.973644906,1.66776754486943,0,0,0,0,847.683628806231,-246.483554899059,877165585,"LHS_search"
"1410",0.14078828125,0.142857142857143,0.1,-3.18245335610885,0.840711181151228,0.0124756388865429,-0.699079350237277,-1.46425968187712,3.68e-05,5301405,154686.534315499,1.68845514082866,0,0,0,0,860.583181177016,-246.492591579108,355944139,"LHS_search"
"1411",0.14078828125,0.142857142857143,0.1,-3.18798543046609,0.840538855337392,0.0125410735984774,-0.69599624741328,-1.46471662003134,3.68e-05,5301405,154688.143919367,1.83854145030971,0,0,0,0,863.845528799268,-246.489515432055,97207927,"LHS_search"
"1412",0.14078828125,0.142857142857143,0.1,-3.19234023328898,0.84068873095953,0.0126308280939255,-0.694042488042114,-1.47172157311468,3.68e-05,5301405,154686.459783692,1.3995455354645,0,0,0,0,858.847740912455,-246.481026775328,687349246,"LHS_search"
"1413",0.14078828125,0.142857142857143,0.1,-3.18228283383431,0.841187465362881,0.0125810019250973,-0.696263019342562,-1.47304321185362,3.68000000000001e-05,5301405,154686.880082015,1.45652948131311,0,0,0,0,841.329745597253,-246.484047885277,838632015,"LHS_search"
"1414",0.14078828125,0.142857142857143,0.1,-3.18526096139962,0.841120525422714,0.0124565096228788,-0.695257945796499,-1.46710670410181,3.68e-05,5301405,154687.520023534,0.962504853530122,0,0,0,0,869.939925208424,-246.480188787539,317609671,"LHS_search"
"1415",0.14078828125,0.142857142857143,0.1,-3.18525669892018,0.844145872534508,0.0126066216839012,-0.695891100177687,-1.47097454022639,3.68e-05,5301405,154686.897772624,1.6163084511796,0,0,0,0,853.047097304833,-246.491020741383,658805034,"LHS_search"
"1416",0.14078828125,0.142857142857143,0.1,-3.19046574006535,0.841961999624644,0.0126530836884124,-0.694506714566,-1.47320081191022,3.67999999999999e-05,5301405,154686.41535421,1.51203752511743,0,0,0,0,850.541907976058,-246.487097116351,819333381,"LHS_search"
"1417",0.14078828125,0.142857142857143,0.1,-3.1959895378229,0.839407200458813,0.0126374746740822,-0.694346279017691,-1.46772140570444,3.67999999999999e-05,5301405,154687.208535128,1.4227735923422,0,0,0,0,863.720260759098,-246.484723489035,852819717,"LHS_search"
"1418",0.14078828125,0.142857142857143,0.1,-3.18448672261518,0.843714163530351,0.0125308102368863,-0.697002610382641,-1.47100468104455,3.67999999999999e-05,5301405,154685.836502501,1.69415055552898,0,0,0,0,850.583815779732,-246.490726328985,831600612,"LHS_search"
"1419",0.14078828125,0.142857142857143,0.1,-3.19267243445612,0.842810755684214,0.012653966659849,-0.69088559897803,-1.47053205694356,3.68000000000001e-05,5301405,154687.123414324,1.418037071304,0,0,0,0,861.574828697335,-246.4834903789,617844997,"LHS_search"
"1420",0.14078828125,0.142857142857143,0.1,-3.19397735828207,0.842170930889866,0.0125747110498462,-0.696326374034917,-1.46535133230523,3.68e-05,5301405,154687.347927858,1.25121446884095,0,0,0,0,864.082156134352,-246.498053068061,548408789,"LHS_search"
"1421",0.14078828125,0.142857142857143,0.1,-3.19434671206704,0.844311734372884,0.0125959807824964,-0.695960383038912,-1.47149588498211,3.68e-05,5301405,154687.715016496,1.8912214737947,0,0,0,0,857.734470531122,-246.497859829256,1028606774,"LHS_search"
"1422",0.14078828125,0.142857142857143,0.1,-3.18759368721118,0.839317944617934,0.0125852624356752,-0.69361012471604,-1.47730941376386,3.68e-05,5301405,154687.703072125,1.72571124284079,0,0,0,0,845.670750890754,-246.470372310455,434425,"LHS_search"
"1423",0.14078828125,0.142857142857143,0.1,-3.18744928093914,0.841523309310016,0.0126346259730665,-0.694522207987432,-1.47111200353325,3.68e-05,5301405,154686.89748708,1.26295824651602,0,0,0,0,852.114233012922,-246.487927648164,253870581,"LHS_search"
"1424",0.14078828125,0.142857142857143,0.1,-3.19761611360754,0.83999298872557,0.0126527543417393,-0.692668959879016,-1.46213671600243,3.68e-05,5301405,154685.964160198,1.18809878830642,0,0,0,0,865.730603764002,-246.483855961537,324315427,"LHS_search"
"1425",0.14078828125,0.142857142857143,0.1,-3.17887734526831,0.840249737448987,0.0124808067368773,-0.700256084796115,-1.46372610036071,3.68000000000001e-05,5301405,154686.861438997,1.69101035277345,0,0,0,0,861.490164964589,-246.496414066885,203323806,"LHS_search"
"1426",0.14078828125,0.142857142857143,0.1,-3.18871009930115,0.84181678691504,0.0126015417911141,-0.692784703664256,-1.47312841496261,3.68e-05,5301405,154686.157833825,1.12201025191071,0,0,0,0,861.276489419469,-246.481196048028,1709905,"LHS_search"
"1427",0.14078828125,0.142857142857143,0.1,-3.19176195866375,0.84315393117062,0.0125467647529031,-0.694160384685159,-1.47535400026986,3.68e-05,5301405,154690.97415876,1.74454719966514,0,0,0,0,855.728687352425,-246.485531887258,272802610,"LHS_search"
"1428",0.14078828125,0.142857142857143,0.1,-3.18661639278502,0.843409360955257,0.0125544429108034,-0.697127994237966,-1.47008361347926,3.68e-05,5301405,154690.003445091,1.63599979135686,0,0,0,0,852.027436877369,-246.491711150959,35032673,"LHS_search"
"1429",0.14078828125,0.142857142857143,0.1,-3.18458193806525,0.84460276480376,0.0126319921717458,-0.693505910680784,-1.47173489108803,3.68e-05,5301405,154689.514292932,1.55371745824381,0,0,0,0,850.265858229042,-246.486862899931,464493429,"LHS_search"
"1430",0.14078828125,0.142857142857143,0.1,-3.18601782308393,0.84352577690336,0.0125845767441551,-0.695487098282086,-1.47481206607219,3.68e-05,5301405,154689.845757435,1.35731406994249,0,0,0,0,851.217909725776,-246.487041418946,84847476,"LHS_search"
"1431",0.14078828125,0.142857142857143,0.1,-3.18392496333869,0.841607628131897,0.012597563493146,-0.694476468241505,-1.47138254397525,3.68e-05,5301405,154689.00924822,2.23378373249575,0,0,0,0,850.820484029576,-246.483434274749,844464034,"LHS_search"
"1432",0.14078828125,0.142857142857143,0.1,-3.1893393808553,0.844925847170482,0.0125162502945231,-0.695068711437362,-1.46606404770797,3.68e-05,5301405,154690.582410115,1.40398017606607,0,0,0,0,869.643252885744,-246.496524095375,730472285,"LHS_search"
"1433",0.14078828125,0.142857142857143,0.1,-3.20127862544678,0.842468268660487,0.0125632821781883,-0.692368581724054,-1.46684401116199,3.67999999999999e-05,5301405,154690.914330153,1.67392539112817,0,0,0,0,868.49051329678,-246.487330387918,1003131568,"LHS_search"
"1434",0.14078828125,0.142857142857143,0.1,-3.20038778462117,0.841421012030018,0.012567893410434,-0.69282539498935,-1.45959759262016,3.68e-05,5301405,154691.371882431,1.63742674695313,0,0,0,0,871.911138490163,-246.482537351243,709976771,"LHS_search"
"1435",0.14078828125,0.142857142857143,0.1,-3.18521661846074,0.841047118807814,0.0124969747105252,-0.697917585199598,-1.46872969326116,3.68e-05,5301405,154690.861341151,1.84244966477877,0,0,0,0,863.36881934779,-246.491113172323,1061287634,"LHS_search"
"1436",0.14078828125,0.142857142857143,0.1,-3.20264482610759,0.844433715092298,0.0125874479733214,-0.691356706199008,-1.46329561471602,3.68e-05,5301405,154690.166455101,1.20344961080127,0,0,0,0,871.867242661932,-246.490833513147,507296633,"LHS_search"
"1437",0.14078828125,0.142857142857143,0.1,-3.18811914493153,0.843833231566579,0.0125356210233381,-0.695667556620639,-1.47043133743933,3.67999999999999e-05,5301405,154690.212156323,1.42657647013736,0,0,0,0,862.164045507727,-246.489910725264,769546198,"LHS_search"
"1438",0.14078828125,0.142857142857143,0.1,-3.20253053015267,0.844229470080854,0.0125208061568574,-0.693254130960338,-1.4640692532927,3.68e-05,5301405,154690.244633776,1.64457975148168,0,0,0,0,874.705535514096,-246.490209269766,439578894,"LHS_search"
"1439",0.14078828125,0.142857142857143,0.1,-3.19321359205408,0.841991912449337,0.0126426884110441,-0.690733319309261,-1.47403346662264,3.68e-05,5301405,154689.590956788,1.72059662665606,0,0,0,0,855.004055146049,-246.473232739986,614312723,"LHS_search"
"1440",0.14078828125,0.142857142857143,0.1,-3.17860418086576,0.842267704783019,0.0125632502547382,-0.700081582449033,-1.47002544007816,3.67999999999999e-05,5301405,154690.022663621,1.4918731094453,0,0,0,0,845.526668756619,-246.496044260824,1046048450,"LHS_search"
"1441",0.14078828125,0.142857142857143,0.1,-3.17533052373383,0.844263591335202,0.0124070985915739,-0.698654726033497,-1.47648048557839,3.68e-05,5301405,154688.382604612,1.44211378209824,0,0,0,0,857.756127921345,-246.489156270076,955402883,"LHS_search"
"1442",0.14078828125,0.142857142857143,0.1,-3.19829994762578,0.84167237723385,0.0125564256029135,-0.693114014538678,-1.46755875014593,3.68e-05,5301405,154689.712393879,1.58620526088757,0,0,0,0,861.495267700608,-246.480642990169,401508488,"LHS_search"
