"rho","gamma","mu_EI","b_3","sigma_P","sigma_M","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.0472413793103448,0.142857142857143,0.1,-17.9398701956448,0.23452046875,120.168240171735,-0.838554167542538,-0.856801645044248,3.68000000000001e-05,5301405,42187.9741016275,182813.17768248,0,0,0,0,0,-416.962875037751,11156505
0.0472413793103448,0.142857142857143,0.1,4.53902733085822,0.85940171875,2.20378054594347,3.34429583666955,6.39909366270182,3.68e-05,5301405,154688.556056614,70313.1167408073,0,0,0,0,0,-213.138065231054,648861281
0.0472413793103448,0.142857142857143,0.1,4.66588784953746,0.85940171875,2.20769777190042,3.325492125679,6.15866355790064,3.68e-05,5301405,154687.856749313,70311.5927890547,0,0,0,0,0,-213.239153569952,619380465
0.0472413793103448,0.142857142857143,0.1,4.50439493689346,0.85940171875,2.2078978367469,3.32047119821196,6.75998052910527,3.68e-05,5301405,154688.259434774,70313.4708402594,0,0,0,0,0,-213.143084008512,571868920
0.0472413793103448,0.142857142857143,0.1,4.49349263051915,0.85940171875,2.20516607966268,3.3529456960905,6.43370465847629,3.68e-05,5301405,154688.039105882,70314.2327176164,0,0,0,0,0,-213.120551189204,725034240
0.0472413793103448,0.142857142857143,0.1,4.83087063694128,0.85940171875,2.21476914574686,3.19342477471866,6.95439509248475,3.68e-05,5301405,154689.4963039,70315.6206748308,0,0,0,0,0,-213.363176315704,81728275
0.0472413793103448,0.142857142857143,0.1,-2.87724142889005,0.35949671875,0.589902239707141,-0.36683893779926,-2.80506747891755,3.68000000000001e-05,5301405,4686.36691808605,220313.758695222,0,0,0,0,0,-168.229715064675,864772485
0.0472413793103448,0.142857142857143,0.1,-2.87120554886012,0.35949671875,0.58441070327803,-0.374124574628225,-2.80692714008288,3.67999999999999e-05,5301405,4688.38786054385,220314.062833546,0,0,0,0,0,-168.223271993075,134298479
0.0472413793103448,0.142857142857143,0.1,-2.87207336550469,0.35949671875,0.596309648862825,-0.365108424781112,-2.80731832653562,3.68e-05,5301405,4688.76970397154,220311.657158394,0,0,0,0,0,-168.235711063139,870918548
0.0472413793103448,0.142857142857143,0.1,-2.86475368124628,0.35949671875,0.580624300293805,-0.384041543006214,-2.80514174702648,3.68e-05,5301405,4689.04939495367,220313.003811281,0,0,0,0,0,-168.231826295036,796904022
0.0472413793103448,0.142857142857143,0.1,-2.86081962573603,0.35949671875,0.589304665319778,-0.378906496693295,-2.80389911276794,3.68e-05,5301405,4690.09678159245,220313.557437957,0,0,0,0,0,-168.223613824817,663588019
0.0472413793103448,0.142857142857143,0.1,-13.9903545728285,0.60944921875,120.146415076677,1.0355359953971,-5.60355555676971,3.68e-05,5301405,79688.0119237082,145314.465324907,0,0,0,0,0,-416.966134983903,1010803941
0.0472413793103448,0.142857142857143,0.1,-13.6384492645189,0.60944921875,109.818627932875,2.00660448924784,-7.22277976785201,3.68e-05,5301405,79688.0040840354,145313.657525005,0,0,0,0,0,-417.614914772873,664375927
0.0472413793103448,0.142857142857143,0.1,-13.6825660685999,0.60944921875,117.939199593598,1.3798056191227,-4.92348406980574,3.68e-05,5301405,79687.5920094015,145311.527317553,0,0,0,0,0,-408.457931129519,871103205
0.0472413793103448,0.142857142857143,0.1,-14.6127574415517,0.60944921875,119.758609934516,0.459750544455918,-5.47731124678224,3.68e-05,5301405,79687.6038619141,145313.179037808,0,0,0,0,0,-416.98780078198,910799125
0.0472413793103448,0.142857142857143,0.1,-15.050479472658,0.60944921875,111.587976769382,1.1733474941741,-5.82360651373534,3.67999999999999e-05,5301405,79688.426727258,145314.475759029,0,0,0,0,0,-417.429475457519,287319745
0.0472413793103448,0.142857142857143,0.1,4.11219174283098,0.10954421875,2.24423836644301,3.66484306854495,4.27271928910598,3.68e-05,5301405,229688.340891264,295313.497755882,0,0,0,0,0,-213.602272452595,81240458
0.0472413793103448,0.142857142857143,0.1,4.24267023403073,0.10954421875,2.21266200679865,3.58241526763494,4.73331439536958,3.68e-05,5301405,229687.14120671,295312.716861591,0,0,0,0,0,-213.048758170526,1052622326
0.0472413793103448,0.142857142857143,0.1,3.70718615437368,0.10954421875,2.35017482004165,3.91809608630556,3.45499542092713,3.68e-05,5301405,229688.175921159,295312.415010273,0,0,0,0,0,-215.709404815671,271294568
0.0472413793103448,0.142857142857143,0.1,4.26532955736503,0.10954421875,2.21142750835867,3.56587222520902,4.86563336063995,3.67999999999999e-05,5301405,229688.74252729,295313.422661857,0,0,0,0,0,-212.950641360734,279784361
0.0472413793103448,0.142857142857143,0.1,4.20340200459727,0.10954421875,2.22715729166178,3.60948349791319,4.57737535001448,3.68e-05,5301405,229686.655363322,295312.375231222,0,0,0,0,0,-213.198851548216,265855025
0.0472413793103448,0.142857142857143,0.1,-15.120841451654,0.29700859375,15.4092146345078,4.18926159865063,1.6754552041243,3.68e-05,5301405,135937.432484578,276565.088167125,0,0,0,0,0,-317.272670789593,1063575695
0.0472413793103448,0.142857142857143,0.1,-13.6870578909961,0.29700859375,15.0655681212163,3.7799218021865,1.14777962612257,3.68e-05,5301405,135939.626321085,276562.816084433,0,0,0,0,0,-314.961356378598,17824355
0.0472413793103448,0.142857142857143,0.1,-13.928768673876,0.29700859375,15.4656615250335,3.84978310598365,1.40428379325195,3.68e-05,5301405,135937.054568367,276562.813331487,0,0,0,0,0,-315.371168427046,843169600
0.0472413793103448,0.142857142857143,0.1,-14.1759670325254,0.29700859375,15.1515719317211,3.92406262968275,1.33796039724471,3.68000000000001e-05,5301405,135936.937507105,276562.550661076,0,0,0,0,0,-315.854705061531,168858391
0.0472413793103448,0.142857142857143,0.1,-13.2429338917272,0.29700859375,14.8635202978715,3.67961572148177,1.17385211931181,3.68e-05,5301405,135937.607109779,276563.252658249,0,0,0,0,0,-314.190020597011,827843757
0.0472413793103448,0.142857142857143,0.1,-2.90571484588866,0.79691359375,0.618088426475117,-0.292802117397556,-2.73757445521049,3.68000000000001e-05,5301405,285937.605824287,126563.047107871,0,0,0,0,0,-171.951440864136,1020342885
0.0472413793103448,0.142857142857143,0.1,-2.91612634021899,0.79691359375,0.615674427528067,-0.288833496546891,-2.724061052436,3.68e-05,5301405,285936.785819991,126561.336153709,0,0,0,0,0,-171.937119886904,567740639
0.0472413793103448,0.142857142857143,0.1,-2.90176406646288,0.79691359375,0.617254663106843,-0.296418648826824,-2.73449547140691,3.68e-05,5301405,285937.151987549,126563.491911072,0,0,0,0,0,-171.933355877331,668306358
0.0472413793103448,0.142857142857143,0.1,-2.91155473527811,0.79691359375,0.619832279420641,-0.280141616144606,-2.74272650240968,3.68e-05,5301405,285937.806820087,126564.727983602,0,0,0,0,0,-171.938057599613,815399270
0.0472413793103448,0.142857142857143,0.1,-2.90944066749274,0.79691359375,0.611844686537645,-0.277795791748065,-2.74258917522463,3.68e-05,5301405,285937.44233728,126563.74288266,0,0,0,0,0,-171.936052654043,805123569
0.0472413793103448,0.142857142857143,0.1,-3.0761704064385,0.04705609375,3.60371206753894,1.1559874026907,-5.18036804282292,3.68e-05,5301405,210938.50267139,201562.70139845,0,0,0,0,0,-239.328906059811,40585759
0.0472413793103448,0.142857142857143,0.1,-3.06884530524879,0.04705609375,3.50248492475206,1.06669535148882,-5.00905107344843,3.68e-05,5301405,210937.697355803,201562.863916557,0,0,0,0,0,-235.339797156526,996372198
0.0472413793103448,0.142857142857143,0.1,-2.97529588323991,0.04705609375,1.15746972930144,0.0774750456275977,-3.28823360832513,3.68000000000001e-05,5301405,210939.777733541,201563.98478505,0,0,0,0,0,-182.772597140662,1039525258
0.0472413793103448,0.142857142857143,0.1,-3.05849294949625,0.04705609375,2.07420209800601,0.589839478019723,-4.10754012400063,3.68000000000001e-05,5301405,210936.138920602,201563.689278092,0,0,0,0,0,-209.174747492322,652719665
0.0472413793103448,0.142857142857143,0.1,-2.92798410592935,0.04705609375,0.97160775727174,-0.0884415135890714,-3.06323102863615,3.68e-05,5301405,210940.092480531,201564.65000104,0,0,0,0,0,-176.392744017523,504475493
0.0472413793103448,0.142857142857143,0.1,-7.53817427302807,0.54696109375,11.3699498105521,0.739053677626953,0.811950052732596,3.68e-05,5301405,60938.4153049,51563.3432978841,0,0,0,0,0,-296.564497881028,2648812
0.0472413793103448,0.142857142857143,0.1,-6.39216149272981,0.54696109375,5.51896594587082,0.0605806312320518,-0.454810827810704,3.68e-05,5301405,60937.4438491311,51562.0022737915,0,0,0,0,0,-272.046666064919,769261006
0.0472413793103448,0.142857142857143,0.1,-6.42557901032045,0.54696109375,10.4235933626229,0.885881082378614,0.338727946912691,3.68e-05,5301405,60936.7106449473,51563.4790282488,0,0,0,0,0,-289.079034100173,725522508
0.0472413793103448,0.142857142857143,0.1,-9.46899340349302,0.54696109375,11.8875458137894,0.482694082685911,1.8118714926977,3.68e-05,5301405,60939.5725932109,51564.8176261744,0,0,0,0,0,-311.214646484534,1033379581
0.0472413793103448,0.142857142857143,0.1,-7.73699554534925,0.54696109375,11.5571052365197,1.4021659556445,0.743442776995633,3.67999999999999e-05,5301405,60937.8761352546,51562.8678665783,0,0,0,0,0,-296.046871110894,837435507
0.0472413793103448,0.142857142857143,0.1,-1.13125839819795,0.42198484375,32.2434187481705,1.31043220778278,4.63816354724509,3.68000000000001e-05,5301405,173437.104237171,164061.945714106,0,0,0,0,0,-371.101233654047,692582459
0.0472413793103448,0.142857142857143,0.1,-0.698557885831722,0.42198484375,42.3984439623115,-0.235412909281859,5.32470169345802,3.68e-05,5301405,173436.81136458,164064.53602489,0,0,0,0,0,-387.073088776421,971513447
0.0472413793103448,0.142857142857143,0.1,-0.991674004663732,0.42198484375,119.045626621372,-1.41767854231848,5.01472474078371,3.68e-05,5301405,173437.856653585,164061.509054559,0,0,0,0,0,-415.331305171709,970053274
0.0472413793103448,0.142857142857143,0.1,0.292993445348243,0.42198484375,40.6141332737398,-0.446183669425927,4.95440817918461,3.68e-05,5301405,173437.333624717,164064.104485345,0,0,0,0,0,-392.919245666375,389792306
0.0472413793103448,0.142857142857143,0.1,-1.83013609501967,0.42198484375,115.020461479547,-1.33138383461145,5.55477902934154,3.68e-05,5301405,173438.791101885,164060.865944384,0,0,0,0,0,-409.683614022702,61535399
0.0472413793103448,0.142857142857143,0.1,-12.5216654580937,0.92188984375,0.0542304153137945,4.82669251148013,-0.44970467004707,3.68e-05,5301405,23437.0362976053,14063.1702812302,0,0,0,0,0,-967.44447579526,456969277
0.0472413793103448,0.142857142857143,0.1,-12.6187434895626,0.92188984375,0.0519841458339469,4.44935931215909,-1.98227674227856,3.68000000000001e-05,5301405,23438.9092608626,14063.9010821692,0,0,0,0,0,-996.240071495881,360316981
0.0472413793103448,0.142857142857143,0.1,-11.5879779976245,0.92188984375,14.8043812416335,3.80990449487425,1.89970316336069,3.68e-05,5301405,23437.2971150264,14060.1989479434,0,0,0,0,0,-310.740488235106,974547026
0.0472413793103448,0.142857142857143,0.1,-13.1638340589101,0.92188984375,0.0932680080780706,3.13562809204454,-2.1417477287365,3.68e-05,5301405,23438.1325925468,14064.3086089375,0,0,0,0,0,-955.203771425834,786838609
0.0472413793103448,0.142857142857143,0.1,-12.9388683064785,0.92188984375,0.0481677275350977,4.94525480855881,-2.10966694282416,3.68e-05,5301405,23438.320149333,14060.7110095484,0,0,0,0,0,-995.516680093263,805920623
0.0472413793103448,0.142857142857143,0.1,-2.88546495899295,0.17203234375,0.643969631327493,-0.307661499170313,-2.78600615836245,3.68e-05,5301405,98438.6036629701,239062.610683784,0,0,0,0,0,-169.359867958956,487115285
0.0472413793103448,0.142857142857143,0.1,-2.88627833727716,0.17203234375,0.642836169203926,-0.307204926260501,-2.78850545303143,3.68000000000001e-05,5301405,98437.0748324629,239061.74651054,0,0,0,0,0,-169.355268066088,774414860
0.0472413793103448,0.142857142857143,0.1,-2.88800725323306,0.17203234375,0.642860707439337,-0.308057776033068,-2.78097582181753,3.68e-05,5301405,98437.4481712636,239061.498053407,0,0,0,0,0,-169.362290931914,223750000
0.0472413793103448,0.142857142857143,0.1,-2.88349945617888,0.17203234375,0.639680909448383,-0.314698577660409,-2.7825611573038,3.68e-05,5301405,98437.7419071304,239063.398837865,0,0,0,0,0,-169.384843613151,487825601
0.0472413793103448,0.142857142857143,0.1,-2.88874544486132,0.17203234375,0.640651266488945,-0.305196177004072,-2.78751190790306,3.68e-05,5301405,98437.8532623804,239062.599166143,0,0,0,0,0,-169.363352250653,554406558
0.0472413793103448,0.142857142857143,0.1,4.41607137837585,0.67193734375,2.20025367594289,3.43859181489108,5.84817618793609,3.68000000000001e-05,5301405,248438.42629037,89063.7389882648,0,0,0,0,0,-212.988750832802,128637664
0.0472413793103448,0.142857142857143,0.1,4.62016477743325,0.67193734375,2.20884818092968,3.31775220578288,6.54228763993334,3.68e-05,5301405,248437.50406151,89062.008491789,0,0,0,0,0,-213.059455213373,541074101
0.0472413793103448,0.142857142857143,0.1,4.4383031769432,0.67193734375,2.20364585239017,3.41823607438371,5.9599903515225,3.68000000000001e-05,5301405,248436.705961571,89063.5833791418,0,0,0,0,0,-212.98556623392,319050857
0.0472413793103448,0.142857142857143,0.1,4.45314957872005,0.67193734375,2.19722761834881,3.42216176314486,5.88396355327714,3.67999999999999e-05,5301405,248438.666704419,89063.6489049718,0,0,0,0,0,-212.992978470703,519287462
0.0472413793103448,0.142857142857143,0.1,5.13154902874492,0.67193734375,2.35089635170945,3.89165814336434,6.79861963320415,3.68e-05,5301405,248438.043874701,89062.8161645402,0,0,0,0,0,-215.532767697362,879821658
0.0472413793103448,0.142857142857143,0.1,-7.0465562446842,0.804724609375,15.3917767239898,4.11524288645999,-2.92755325455839,3.68e-05,5301405,110158.593269243,203905.991753309,0,0,0,0,0,-313.089593257257,6411357
0.0472413793103448,0.142857142857143,0.1,-6.81687484536382,0.804724609375,7.58079859683875,1.27362290419508,-0.95512364312009,3.68e-05,5301405,110157.877416433,203904.401108298,0,0,0,0,0,-276.064641870786,47586984
0.0472413793103448,0.142857142857143,0.1,-8.18906494020937,0.804724609375,15.9086333665781,4.40939659763487,-2.18752549156052,3.68000000000001e-05,5301405,110157.030117365,203907.026120578,0,0,0,0,0,-314.752743430729,102046498
0.0472413793103448,0.142857142857143,0.1,-6.41980372539986,0.804724609375,4.82062483784068,2.01229683113121,-2.75453721179296,3.68e-05,5301405,110157.995097098,203906.886797565,0,0,0,0,0,-263.274224961221,223266554
0.0472413793103448,0.142857142857143,0.1,-7.49372914284556,0.804724609375,9.22404051134892,2.85413397588075,-3.76847371185992,3.68e-05,5301405,110157.046253533,203908.191987186,0,0,0,0,0,-288.500432018032,662999940
0.0472413793103448,0.142857142857143,0.1,4.44486973464303,0.304819609375,2.20007127371671,3.41949748877028,5.91097102550249,3.67999999999999e-05,5301405,260156.71693635,53906.5497430117,0,0,0,0,0,-212.779352719998,7351304
0.0472413793103448,0.142857142857143,0.1,4.45525758496325,0.304819609375,2.20532850413651,3.41381827645143,5.91990005296106,3.68e-05,5301405,260156.207105786,53907.0967789026,0,0,0,0,0,-212.782117365826,279395434
0.0472413793103448,0.142857142857143,0.1,4.44349588994549,0.304819609375,2.19269310927278,3.41985905074652,5.9241925974848,3.68000000000001e-05,5301405,260155.775390794,53907.8216508678,0,0,0,0,0,-212.781484279829,778868289
0.0472413793103448,0.142857142857143,0.1,4.4454942668947,0.304819609375,2.19428321531614,3.42712566001684,5.86632559977623,3.68e-05,5301405,260156.290935315,53907.1915176302,0,0,0,0,0,-212.78116057965,954143514
0.0472413793103448,0.142857142857143,0.1,4.44812516418523,0.304819609375,2.19427920015109,3.42108516307305,5.87349291598506,3.68e-05,5301405,260155.741599983,53906.8265557002,0,0,0,0,0,-212.781702073097,1058474551
0.0472413793103448,0.142857142857143,0.1,3.99268813319378,0.554772109375,2.25777591224948,3.74901733323843,4.18722586320139,3.68000000000001e-05,5301405,185156.701008838,278905.894294654,0,0,0,0,0,-214.245392127037,541255241
0.0472413793103448,0.142857142857143,0.1,4.14815431416651,0.554772109375,2.24109040238567,3.66267130109426,4.47896510868567,3.68000000000001e-05,5301405,185157.691066514,278906.146996767,0,0,0,0,0,-213.707049446056,677497206
0.0472413793103448,0.142857142857143,0.1,4.21349534565189,0.554772109375,2.22043789080354,3.60813210661679,4.75276448671552,3.68e-05,5301405,185160.070188138,278907.487874691,0,0,0,0,0,-213.385008996233,125111074
0.0472413793103448,0.142857142857143,0.1,4.18270558164625,0.554772109375,2.22903257825447,3.63233802852744,4.58984827256868,3.68e-05,5301405,185156.931800495,278906.626556847,0,0,0,0,0,-213.552761671325,85513040
0.0472413793103448,0.142857142857143,0.1,4.07038143649199,0.554772109375,2.25409102597429,3.70024210792541,4.30347849054518,3.68000000000001e-05,5301405,185156.486385003,278906.872534562,0,0,0,0,0,-213.996957364173,882348070
0.0472413793103448,0.142857142857143,0.1,-13.4805265485245,0.054867109375,120.699983838597,-2.11752279155983,-5.41270497643259,3.68e-05,5301405,35156.9190445474,128906.727385585,0,0,0,0,0,-417.04286801702,1001419248
0.0472413793103448,0.142857142857143,0.1,-13.4816298692752,0.054867109375,120.666705768992,-1.84537375629737,-5.65172499102397,3.68e-05,5301405,35158.0902366586,128907.030213796,0,0,0,0,0,-417.045113735986,1015859325
0.0472413793103448,0.142857142857143,0.1,-13.3739969275597,0.054867109375,120.648513174529,-0.969491074945559,-5.85134520424914,3.68e-05,5301405,35158.1432378598,128907.60917217,0,0,0,0,0,-417.045201492875,528119279
0.0472413793103448,0.142857142857143,0.1,-13.0531107943356,0.054867109375,120.56051755871,-1.23974242859485,-5.41912602282563,3.67999999999999e-05,5301405,35158.1212827626,128906.936319379,0,0,0,0,0,-417.041659452432,468153124
0.0472413793103448,0.142857142857143,0.1,-13.0398760592192,0.054867109375,120.747304749941,-2.54230504147605,-5.50256136970067,3.68000000000001e-05,5301405,35156.2697818135,128906.756699193,0,0,0,0,0,-417.042449084363,727600151
0.0472413793103448,0.142857142857143,0.1,-2.87580911879972,0.929700859375,0.593191015999531,-0.269814368147725,-2.7188235942352,3.68e-05,5301405,222657.125339175,241406.869787343,0,0,0,0,0,-171.957553326798,178434388
0.0472413793103448,0.142857142857143,0.1,-2.87177561174564,0.929700859375,0.590476847968752,-0.262029274022477,-2.72481587467878,3.68e-05,5301405,222660.076779592,241406.923938393,0,0,0,0,0,-171.961838412836,47828902
0.0472413793103448,0.142857142857143,0.1,-2.87847405532845,0.929700859375,0.594813838186261,-0.25600481253341,-2.72636830023798,3.68e-05,5301405,222656.221468601,241407.796464978,0,0,0,0,0,-171.94239120073,28733907
0.0472413793103448,0.142857142857143,0.1,-2.85463841085578,0.929700859375,0.588320977050764,-0.26888198075189,-2.74046439564524,3.68e-05,5301405,222655.344387352,241405.591262471,0,0,0,0,0,-171.963284590175,285554276
0.0472413793103448,0.142857142857143,0.1,-2.87147241920721,0.929700859375,0.594617658830735,-0.261281087258943,-2.71625788069798,3.68e-05,5301405,222656.063134093,241406.55089712,0,0,0,0,0,-171.986600956667,384458157
0.0472413793103448,0.142857142857143,0.1,-6.03790483892053,0.429795859375,10.1168079660578,0.859133943447207,-0.0979904839682051,3.68e-05,5301405,72656.844940819,91407.3523956709,0,0,0,0,0,-287.035114119233,454959073
0.0472413793103448,0.142857142857143,0.1,-5.72353080459571,0.429795859375,7.22081790185644,0.540190118345442,-0.0350218087654824,3.68e-05,5301405,72657.7099197976,91409.2207157439,0,0,0,0,0,-272.322006944894,144291203
0.0472413793103448,0.142857142857143,0.1,-5.42405657734489,0.429795859375,7.29238263566765,0.246747534274891,-0.600153508197732,3.68e-05,5301405,72656.1979674927,91406.3350102231,0,0,0,0,0,-262.098113539187,378905684
0.0472413793103448,0.142857142857143,0.1,-5.59864072886024,0.429795859375,9.28467371248813,0.692670095705198,-0.159980972067688,3.68e-05,5301405,72656.9697571345,91409.2120476444,0,0,0,0,0,-277.789162016875,532470987
0.0472413793103448,0.142857142857143,0.1,-5.3701072014618,0.429795859375,7.67796684877472,0.679972881127834,0.0922700889978248,3.68e-05,5301405,72657.2945085943,91405.9312263932,0,0,0,0,0,-268.457906417495,436011974
0.0472413793103448,0.142857142857143,0.1,-16.1549961270367,0.679748359375,16.6227207645335,2.02811143068709,0.422091797994325,3.68000000000001e-05,5301405,147656.882790192,166407.685411293,0,0,0,0,0,-328.593077487335,196637515
0.0472413793103448,0.142857142857143,0.1,-16.8886103516719,0.679748359375,34.009432816579,2.68222289111092,-1.36527197374304,3.68e-05,5301405,147657.393580742,166405.946849965,0,0,0,0,0,-343.354446951481,574159321
0.0472413793103448,0.142857142857143,0.1,-15.1810491072419,0.679748359375,15.8679258283401,3.33114891430541,1.11162364159616,3.68e-05,5301405,147657.306814297,166405.870011731,0,0,0,0,0,-317.236769799362,179023860
0.0472413793103448,0.142857142857143,0.1,-15.7470224924954,0.679748359375,19.068685154703,3.22979191484062,-0.577083813434497,3.68e-05,5301405,147654.825145503,166406.281637185,0,0,0,0,0,-322.700591689912,815679151
0.0472413793103448,0.142857142857143,0.1,-15.8568105587121,0.679748359375,14.4489677259399,3.08771882715355,-0.348412773607153,3.68e-05,5301405,147657.754892333,166403.985766004,0,0,0,0,0,-320.877032900814,790896916
0.0472413793103448,0.142857142857143,0.1,-5.56149176960844,0.179843359375,18.0724310062034,6.58295234908727,-8.02352084099494,3.67999999999999e-05,5301405,297655.987159165,16404.4121971049,0,0,0,0,0,-333.640835707473,276532187
0.0472413793103448,0.142857142857143,0.1,-5.18843377421384,0.179843359375,18.8682630808218,6.70828151396199,-7.8668073102416,3.68e-05,5301405,297656.260809451,16406.0370439804,0,0,0,0,0,-332.700384943415,597555551
0.0472413793103448,0.142857142857143,0.1,-5.09002128950972,0.179843359375,22.5187408756955,6.97240864356678,-7.94496904347185,3.68e-05,5301405,297656.961187615,16407.8934924684,0,0,0,0,0,-333.72015743822,973465046
0.0472413793103448,0.142857142857143,0.1,-5.56335150438386,0.179843359375,18.1206799206399,6.33559165134083,-7.32174524496316,3.68e-05,5301405,297657.03859979,16406.7004409523,0,0,0,0,0,-332.335876151838,772824485
0.0472413793103448,0.142857142857143,0.1,-5.71970464999055,0.179843359375,20.9394642066602,6.33326183154294,-7.47303448131379,3.68e-05,5301405,297656.211105224,16405.6611944403,0,0,0,0,0,-331.975465128581,1044576327
0.0421034482758621,0.142857142857143,0.1,-2.85651692703036,0.57820515625,0.601673548230112,-0.508128563265016,-2.62243028880608,3.68e-05,5301405,14061.8811500594,60937.3934314915,0,0,0,0,0,-171.384442604452,881016655
0.0421034482758621,0.142857142857143,0.1,-2.84656416428571,0.57820515625,0.599865602532961,-0.53422924169005,-2.60860821516581,3.68e-05,5301405,14061.5690860499,60940.0687716233,0,0,0,0,0,-171.413773473463,981160077
0.0421034482758621,0.142857142857143,0.1,-2.84929666063292,0.57820515625,0.591786187819535,-0.53414399348222,-2.61170589762475,3.68e-05,5301405,14062.2849120322,60937.8200415804,0,0,0,0,0,-171.371568261875,719779687
0.0421034482758621,0.142857142857143,0.1,-2.84937044835252,0.57820515625,0.606632420619448,-0.537913780842398,-2.60828777483778,3.68e-05,5301405,14064.2973497126,60936.767266738,0,0,0,0,0,-171.402418878049,983638644
0.0421034482758621,0.142857142857143,0.1,-2.8502298896098,0.57820515625,0.604114652989566,-0.52581826030594,-2.61646031406506,3.68e-05,5301405,14062.5501630732,60939.2016450193,0,0,0,0,0,-171.393786263365,252520749
0.0421034482758621,0.142857142857143,0.1,-15.0428882888974,0.07830015625,21.4090603432066,-0.561268168169854,3.0029009683715,3.68e-05,5301405,164062.023714461,210937.848188133,0,0,0,0,0,-346.345428871575,872988686
0.0421034482758621,0.142857142857143,0.1,-14.4494617349119,0.07830015625,16.3686680029829,-0.0224806412309131,2.71612860645335,3.67999999999999e-05,5301405,164062.674546502,210936.560163176,0,0,0,0,0,-344.521914763976,56391246
0.0421034482758621,0.142857142857143,0.1,-13.8446797038669,0.07830015625,21.1944472381266,-0.305460763995188,2.40778430693087,3.68e-05,5301405,164063.298531752,210938.82597829,0,0,0,0,0,-339.372605711433,339663645
0.0421034482758621,0.142857142857143,0.1,-13.9373400088632,0.07830015625,21.6296609308978,-0.648233513442527,2.99531378292807,3.68e-05,5301405,164064.273674417,210938.989440463,0,0,0,0,0,-347.834856090596,562343899
0.0421034482758621,0.142857142857143,0.1,-14.9604355451963,0.07830015625,20.2088593374507,-0.720509350837836,3.03587233168872,3.68e-05,5301405,164062.126891964,210939.333269671,0,0,0,0,0,-348.190177281892,260030073
0.0421034482758621,0.142857142857143,0.1,-6.9174233492936,0.82815765625,8.39205884915729,1.47264671818103,-0.897161443227143,3.68000000000001e-05,5301405,239062.876410777,135938.202242269,0,0,0,0,0,-282.114029981893,425492809
0.0421034482758621,0.142857142857143,0.1,-7.74467773551106,0.82815765625,11.3867208904387,1.92986871067735,-0.772117921542718,3.68e-05,5301405,239063.228208902,135938.056653074,0,0,0,0,0,-296.159270099348,977158772
0.0421034482758621,0.142857142857143,0.1,-7.33795578890613,0.82815765625,11.0343174941305,1.690381329773,-0.121316809248782,3.68e-05,5301405,239064.48400409,135939.03935044,0,0,0,0,0,-294.262997856211,269295521
0.0421034482758621,0.142857142857143,0.1,-6.85103421628499,0.82815765625,10.5960454512504,1.55260879901686,-0.599539674143556,3.68e-05,5301405,239064.919889748,135939.87566343,0,0,0,0,0,-288.167996794851,138272573
0.0421034482758621,0.142857142857143,0.1,-7.92983422635297,0.82815765625,10.8929670054729,2.0367727186459,-1.26135139967901,3.68e-05,5301405,239063.017724275,135938.054930825,0,0,0,0,0,-297.054962378174,309093721
0.0421034482758621,0.142857142857143,0.1,-2.66250770655355,0.32825265625,0.916137629482531,-0.214124468315182,-3.12726778807523,3.67999999999999e-05,5301405,89062.584542461,285936.888400842,0,0,0,0,0,-175.832594049532,62184380
0.0421034482758621,0.142857142857143,0.1,-2.681569474978,0.32825265625,1.49902234207246,0.11202237390598,-3.64728807704794,3.68e-05,5301405,89065.4837732354,285938.41138216,0,0,0,0,0,-192.334389379594,605843705
0.0421034482758621,0.142857142857143,0.1,-2.80513321352945,0.32825265625,0.894932876936808,-0.113756197595944,-3.11403254950074,3.68e-05,5301405,89065.1062854884,285935.851701146,0,0,0,0,0,-175.435037072546,97890287
0.0421034482758621,0.142857142857143,0.1,-2.71510064708177,0.32825265625,0.978931541358758,-0.167887945327515,-3.11983748978457,3.67999999999999e-05,5301405,89062.5393034832,285939.40095402,0,0,0,0,0,-176.576855343047,71109341
0.0421034482758621,0.142857142857143,0.1,-2.68239191096651,0.32825265625,1.08479540946352,-0.0972060409691032,-3.29158185873502,3.68000000000001e-05,5301405,89064.9792376512,285937.113075373,0,0,0,0,0,-180.553940847963,655019010
0.0421034482758621,0.142857142857143,0.1,-12.1211966478795,0.70318140625,30.9127005209171,0.423362385898155,-2.82895689315619,3.68e-05,5301405,276561.501968439,98438.0991766682,0,0,0,0,0,-368.798248161075,745192194
0.0421034482758621,0.142857142857143,0.1,-10.1346645768096,0.70318140625,12.8629608714136,2.05320219094994,-1.11386240725496,3.68e-05,5301405,276562.688765298,98438.6948930428,0,0,0,0,0,-307.167381660936,281367239
0.0421034482758621,0.142857142857143,0.1,-12.5137845923911,0.70318140625,109.19033344495,0.0580015584826533,-2.87316393294924,3.68e-05,5301405,276562.331055689,98438.7349196244,0,0,0,0,0,-405.822813996733,792458985
0.0421034482758621,0.142857142857143,0.1,-12.5136012497244,0.70318140625,98.7267558579121,0.00342693654744728,-3.12060332083801,3.67999999999999e-05,5301405,276562.618273028,98435.623712373,0,0,0,0,0,-403.248679780114,444913463
0.0421034482758621,0.142857142857143,0.1,-11.1535850639828,0.70318140625,14.2397836458851,1.86031695845274,-2.06995387416577,3.68e-05,5301405,276561.607034723,98438.9396464884,0,0,0,0,0,-315.539138896589,230936560
