"I_0","gamma","b_3","sigma_P","sigma_M","rho","b_1","b_2","mu_H","N_0","R_0","C_0","r","g","epsilon","LL","seed"
351724.551724138,0.0588235294117647,-0.0414794586450243,0.73442546875,1.50238703787578,0.45678033487126,3.75524118206369,5.54081609359794,3.68e-05,5301405,0,0,0,0,0,-196.230058883889,786783709
351724.551724138,0.0588235294117647,-0.056881510769364,0.73442546875,1.50014166807222,0.460240302561351,3.75327400106165,5.60195219259741,3.68e-05,5301405,0,0,0,0,0,-196.225507994721,391753996
351724.551724138,0.0588235294117647,-4.59956212433606,0.98437796875,0.654524676656374,0.152612770090676,-1.19378397013095,-3.39346775979817,3.68e-05,5301405,0,0,0,0,0,-174.333765327029,387936150
351724.551724138,0.0588235294117647,-4.88422018327525,0.98437796875,0.733851023236421,0.305883351625356,-1.08712544057785,-3.45876848739051,3.68e-05,5301405,0,0,0,0,0,-178.024709763987,906714211
351724.551724138,0.0588235294117647,-4.5281402973743,0.98437796875,0.609410577207019,0.121493169065149,-1.20404998108999,-3.38972705511604,3.68e-05,5301405,0,0,0,0,0,-173.197221563717,692490818
351724.551724138,0.0588235294117647,-4.41679346090597,0.98437796875,0.567622333558563,0.0795529580473898,-1.24530117258346,-3.25727091839711,3.68e-05,5301405,0,0,0,0,0,-171.317200835036,1025189983
351724.551724138,0.0588235294117647,-4.32936478148501,0.98437796875,0.554488239300942,0.0693538537324952,-1.28965503257627,-3.25167084795308,3.68e-05,5301405,0,0,0,0,0,-170.692906618896,423977219
351724.551724138,0.0588235294117647,4.48172237217092,0.48447296875,3.8927527791562,0.864911584970336,6.11591806387947,-0.868108439376317,3.67999999999999e-05,5301405,0,0,0,0,0,-238.935569063476,807292370
351724.551724138,0.0588235294117647,4.72581455800798,0.48447296875,9.89674475908964,0.747139038185002,5.30198263474646,-2.92005538030556,3.68000000000001e-05,5301405,0,0,0,0,0,-294.449177568604,597832322
351724.551724138,0.0588235294117647,4.61468227330499,0.48447296875,6.51993701355689,0.729317794335032,5.49214108857022,-1.87181208320064,3.68e-05,5301405,0,0,0,0,0,-270.906711383962,691504672
351724.551724138,0.0588235294117647,2.58403675860767,0.48447296875,7.85431156994545,0.857513078813563,4.63753990793037,-2.44379963843822,3.68e-05,5301405,0,0,0,0,0,-286.289643869666,671017247
351724.551724138,0.0588235294117647,4.41112778203452,0.48447296875,2.25520653672834,0.882176489662695,5.83237912239108,0.637910805169139,3.68000000000001e-05,5301405,0,0,0,0,0,-212.789657978437,1032206689
351724.551724138,0.0588235294117647,-11.7900978999784,0.79691359375,2.87070138021233,0.860035574306411,0.713438764293395,-2.38630450980258,3.67999999999999e-05,5301405,0,0,0,0,0,-237.466549177353,788866515
351724.551724138,0.0588235294117647,-11.5230349651395,0.79691359375,2.84280228630139,0.849334655452373,0.981176634760764,-2.78381351768576,3.67999999999999e-05,5301405,0,0,0,0,0,-235.814927481372,98114497
351724.551724138,0.0588235294117647,-10.5252551068864,0.79691359375,2.47169867034224,0.867410833301241,1.10192855083059,-3.44130730913696,3.68000000000001e-05,5301405,0,0,0,0,0,-225.730271920492,610603916
351724.551724138,0.0588235294117647,-11.3018966054078,0.79691359375,2.64904410172616,0.873675786081135,0.817263216183801,-2.66502808226204,3.68e-05,5301405,0,0,0,0,0,-232.266489874026,455692791
351724.551724138,0.0588235294117647,-11.1506336763912,0.79691359375,2.82808754920896,0.850423187564639,1.33765265475668,-3.60880635851633,3.68e-05,5301405,0,0,0,0,0,-233.920425950289,896314325
351724.551724138,0.0588235294117647,-2.36811949056612,0.29700859375,4.46370996889778,0.719654511165804,1.50438936630063,5.70626727449534,3.68e-05,5301405,0,0,0,0,0,-251.126837888878,651971243
351724.551724138,0.0588235294117647,-2.21849856466081,0.29700859375,3.47095266232383,0.786613079704838,1.69794031364935,5.87159374057357,3.68000000000001e-05,5301405,0,0,0,0,0,-240.992451147414,191836198
351724.551724138,0.0588235294117647,-2.48325621789609,0.29700859375,2.57994642235749,0.785778960160012,2.51917143350518,5.91822556976291,3.68e-05,5301405,0,0,0,0,0,-225.253067543386,576787370
351724.551724138,0.0588235294117647,-3.35104965921917,0.29700859375,4.22399778575466,0.802408941624778,1.51773599934119,5.56796381567874,3.68e-05,5301405,0,0,0,0,0,-256.209350596585,754430137
351724.551724138,0.0588235294117647,-2.9646006677686,0.29700859375,4.06666973134391,0.777640323462239,1.34863216154308,5.83745165387722,3.68e-05,5301405,0,0,0,0,0,-254.83099096008,971005616
351724.551724138,0.0588235294117647,-6.89600624422586,0.04705609375,1.62322269717877,0.851342149790113,1.18765021881366,-0.394633232561101,3.68000000000001e-05,5301405,0,0,0,0,0,-207.339316075352,531066977
351724.551724138,0.0588235294117647,-5.3571409668548,0.04705609375,1.36728812690473,0.773774669529469,0.283495209634957,-1.02081947687607,3.68000000000001e-05,5301405,0,0,0,0,0,-196.206650059025,87108
351724.551724138,0.0588235294117647,-6.14724377285235,0.04705609375,1.42587381421831,0.897315705867301,0.557760327287286,-0.711901965626164,3.68e-05,5301405,0,0,0,0,0,-199.264528368464,944635274
351724.551724138,0.0588235294117647,-7.24163770452578,0.04705609375,2.15046180314993,0.837100327101183,2.06609685181317,-0.221261288027597,3.68000000000001e-05,5301405,0,0,0,0,0,-218.407016934197,865310634
351724.551724138,0.0588235294117647,-7.67358580694126,0.04705609375,2.09436160754141,0.777718824951735,1.87664609224292,-0.088054689234373,3.68e-05,5301405,0,0,0,0,0,-221.016549145438,162858020
351724.551724138,0.0588235294117647,2.74617129067944,0.54696109375,23.4200222325418,0.881360482935056,2.29582462252848,-5.96406756384008,3.68e-05,5301405,0,0,0,0,0,-360.613068757151,255528662
351724.551724138,0.0588235294117647,1.14946462506402,0.54696109375,31.4076588745501,0.84246926386329,1.16717667455786,-7.16023690113779,3.68e-05,5301405,0,0,0,0,0,-365.165092993887,369505452
351724.551724138,0.0588235294117647,-1.20295236665796,0.54696109375,23.956915827682,0.836115035372697,1.45139957373599,-6.23269254947231,3.68e-05,5301405,0,0,0,0,0,-348.226418170579,793289980
351724.551724138,0.0588235294117647,-3.58190027325447,0.54696109375,1.31853851924096,0.599698252999169,-1.1891983992709,-4.69673063079167,3.68e-05,5301405,0,0,0,0,0,-192.018492027742,1045818830
351724.551724138,0.0588235294117647,2.08873504274161,0.54696109375,21.6547732809801,0.769733803496316,1.97091648180379,-5.50362114283597,3.67999999999999e-05,5301405,0,0,0,0,0,-364.763850133762,694642354
351724.551724138,0.0588235294117647,-4.51275676356271,0.42198484375,0.00934537213373755,0.075626363151671,-1.28119169402226,-3.29060307795984,3.68e-05,5301405,0,0,0,0,0,-285.315601577325,316783737
351724.551724138,0.0588235294117647,-4.12620850982645,0.42198484375,0.556976968195083,0.036746102512852,-1.3021829905551,-3.09730053229917,3.68e-05,5301405,0,0,0,0,0,-168.450080678407,758842538
351724.551724138,0.0588235294117647,-4.38760645545482,0.42198484375,0.0677712146986705,0.0214892799953407,-1.07739598812876,-2.47513654865417,3.68e-05,5301405,0,0,0,0,0,-273.356721166389,22241090
351724.551724138,0.0588235294117647,-4.33958100927654,0.42198484375,0.0113585689251284,0.0280096637736272,-1.24708379031144,-2.7756631173631,3.68e-05,5301405,0,0,0,0,0,-281.624678389925,363526370
351724.551724138,0.0588235294117647,-4.11020456750165,0.42198484375,0.592496580516117,0.0360458510604413,-1.30671199186241,-3.0764241853807,3.68e-05,5301405,0,0,0,0,0,-168.472671665043,164719327
351724.551724138,0.0588235294117647,4.39907733779659,0.92188984375,1.81977278223043,0.275440050216108,4.17739948639092,5.84474948633261,3.68e-05,5301405,0,0,0,0,0,-204.074919712712,518664633
351724.551724138,0.0588235294117647,5.53986538924121,0.92188984375,1.83386440531058,0.28465879758168,4.50643042697252,5.67535240610392,3.68e-05,5301405,0,0,0,0,0,-204.338715929999,13977052
351724.551724138,0.0588235294117647,4.19538838077243,0.92188984375,1.80099545635128,0.270236054936354,3.64915857787084,6.10629706894875,3.68e-05,5301405,0,0,0,0,0,-203.613293035965,256253655
351724.551724138,0.0588235294117647,4.46451649494407,0.92188984375,1.80611972820928,0.27219499336828,3.74909570789083,5.66194234782296,3.68e-05,5301405,0,0,0,0,0,-203.769996989313,453677442
351724.551724138,0.0588235294117647,4.46996935575538,0.92188984375,1.82481747202962,0.287171438477882,4.48276182543356,6.24383300570858,3.68e-05,5301405,0,0,0,0,0,-204.212321287855,719118252
351724.551724138,0.0588235294117647,-9.85979579154949,0.67193734375,2.80057687454894,0.640781116280509,-0.472355991240881,-0.12487017575038,3.68e-05,5301405,0,0,0,0,0,-230.830464797836,28388862
351724.551724138,0.0588235294117647,-9.90197735487434,0.67193734375,2.18642173516821,0.87143086177742,-0.728301420679623,-0.0935986634058944,3.68e-05,5301405,0,0,0,0,0,-224.388432184715,852517265
351724.551724138,0.0588235294117647,-9.94215171458447,0.67193734375,2.06748815061717,0.844368721805456,-0.331338530591534,-1.44345164338358,3.67999999999999e-05,5301405,0,0,0,0,0,-218.381225984767,168614086
351724.551724138,0.0588235294117647,-10.5251295277965,0.67193734375,2.6880208123645,0.747293620165053,0.041628841064572,0.27792421550176,3.68e-05,5301405,0,0,0,0,0,-242.027744083455,411690565
351724.551724138,0.0588235294117647,-9.04949197455559,0.67193734375,1.86084010724452,0.803546729256088,-0.665140488148452,-1.10366661779971,3.68000000000001e-05,5301405,0,0,0,0,0,-212.096489815157,951085524
351724.551724138,0.0588235294117647,-0.148003749974589,0.17203234375,1.47446842847902,0.813698258392794,3.81479362217163,1.47460087616609,3.68e-05,5301405,0,0,0,0,0,-195.745410605978,58361249
351724.551724138,0.0588235294117647,0.131574712430029,0.17203234375,1.45244839172174,0.713872728218557,3.73372762407448,1.70080439364983,3.67999999999999e-05,5301405,0,0,0,0,0,-195.025228778801,1068213583
351724.551724138,0.0588235294117647,-0.283201981595693,0.17203234375,1.53666670442316,0.723849494708829,3.8956190022884,1.34724464456837,3.68e-05,5301405,0,0,0,0,0,-197.147248102756,445827729
351724.551724138,0.0588235294117647,0.344735583375831,0.17203234375,1.44802713121023,0.659071777205009,3.67285577816683,1.90151202353781,3.68e-05,5301405,0,0,0,0,0,-194.813242368965,15236121
351724.551724138,0.0588235294117647,0.646400907927412,0.17203234375,2.01848595040382,0.8597637909713,7.56114377182228,1.9550766605203,3.68e-05,5301405,0,0,0,0,0,-208.18576437305,189318455
351724.551724138,0.0588235294117647,-8.11594793895462,0.26576453125,2.9211071356044,0.721956162159602,9.66615099436067,6.28776030345363,3.68e-05,5301405,0,0,0,0,0,-236.77161291333,73281618
351724.551724138,0.0588235294117647,-8.6149901978344,0.26576453125,2.63729254444467,0.84448721825869,9.28683131017471,7.55391841190692,3.67999999999999e-05,5301405,0,0,0,0,0,-231.680766916689,159449807
351724.551724138,0.0588235294117647,-8.21058549437893,0.26576453125,2.58100400668897,0.770869544307199,8.83861848990925,7.52517134175773,3.68e-05,5301405,0,0,0,0,0,-231.011239350032,442192769
351724.551724138,0.0588235294117647,-6.29159358120648,0.26576453125,2.06309542356805,0.787679184596069,9.00048940981841,7.79356363930825,3.68e-05,5301405,0,0,0,0,0,-213.854673802218,443493462
351724.551724138,0.0588235294117647,-8.63769554130717,0.26576453125,2.62240599980687,0.817823027571619,9.92842825723465,7.38036906217373,3.68e-05,5301405,0,0,0,0,0,-231.761272216754,443061805
351724.551724138,0.0588235294117647,-3.38475330948887,0.76566953125,1.39523158586068,0.62317407085127,0.945971955496281,-1.53834282029177,3.68e-05,5301405,0,0,0,0,0,-200.088590461529,913889265
351724.551724138,0.0588235294117647,-2.63846430241927,0.76566953125,1.74411159626326,0.755737234359671,2.29846547599443,-1.56013923334191,3.68e-05,5301405,0,0,0,0,0,-214.997757254485,257900114
351724.551724138,0.0588235294117647,-2.84311940879491,0.76566953125,1.81862159091237,0.592503912552098,2.14318885835392,-1.29972051808321,3.67999999999999e-05,5301405,0,0,0,0,0,-215.286762291985,158198578
351724.551724138,0.0588235294117647,-2.34851505926767,0.76566953125,1.81897867449621,0.760269920511105,2.32906757532749,-1.58975500696592,3.68e-05,5301405,0,0,0,0,0,-218.35053931435,382960743
351724.551724138,0.0588235294117647,-2.46960960981158,0.76566953125,1.95603216637947,0.612995371254061,2.07659006311932,-1.56076388007394,3.68e-05,5301405,0,0,0,0,0,-217.127277203599,661309341
351724.551724138,0.0588235294117647,-5.38360696650995,0.51571703125,0.933841692382402,0.791758898069596,-0.762410834739377,-3.7217297091677,3.68e-05,5301405,0,0,0,0,0,-183.889592070828,937688882
351724.551724138,0.0588235294117647,-5.88781135797061,0.51571703125,1.09299538052015,0.840170126610034,-0.158186879838135,-4.26851006819675,3.68e-05,5301405,0,0,0,0,0,-187.854078298476,89677738
351724.551724138,0.0588235294117647,-7.61794966971808,0.51571703125,2.18755142032751,0.877969841661821,0.854572611566315,-4.71236409372515,3.68e-05,5301405,0,0,0,0,0,-204.660533834354,935533718
351724.551724138,0.0588235294117647,-5.54936502924407,0.51571703125,1.11447864623804,0.568020041986373,-0.144013088469475,-4.4727731006996,3.67999999999999e-05,5301405,0,0,0,0,0,-187.255661554654,507038541
351724.551724138,0.0588235294117647,-6.42289340075358,0.51571703125,1.27098557664146,0.854744337445719,0.272468885251551,-4.5105856702324,3.68e-05,5301405,0,0,0,0,0,-191.475934488802,677137942
351724.551724138,0.0588235294117647,6.40917913287997,0.01581203125,1.80345435075587,0.277358744688882,2.95509353627395,4.64743488087169,3.68e-05,5301405,0,0,0,0,0,-203.63363757573,786726312
351724.551724138,0.0588235294117647,6.78812800874451,0.01581203125,1.80966233223185,0.274802590749801,3.11198971767871,4.68276448973133,3.68e-05,5301405,0,0,0,0,0,-203.80934940434,525149946
351724.551724138,0.0588235294117647,6.93178163629385,0.01581203125,1.81937046333686,0.288617883868028,3.46766513499963,4.56843679152486,3.68e-05,5301405,0,0,0,0,0,-204.086106086501,972447903
351724.551724138,0.0588235294117647,4.13410332841267,0.01581203125,1.72999697374457,0.240621506040642,2.55222172238879,4.67826745628614,3.67999999999999e-05,5301405,0,0,0,0,0,-201.811428169107,1005845782
351724.551724138,0.0588235294117647,4.66195850011616,0.01581203125,1.74447461934055,0.240356980723731,2.54973026823181,4.76240034915757,3.68000000000001e-05,5301405,0,0,0,0,0,-202.187130809395,685155188
351724.551724138,0.0588235294117647,-7.63674013853674,0.89064578125,7.91347977686344,0.800815024829945,0.216560145174529,6.10279415169669,3.68e-05,5301405,0,0,0,0,0,-298.953846050341,386829126
351724.551724138,0.0588235294117647,-6.87665013411589,0.89064578125,4.90451345932114,0.824807273764876,1.73491376222756,6.2933474078138,3.68e-05,5301405,0,0,0,0,0,-273.767121471438,334826016
351724.551724138,0.0588235294117647,-8.00766136996124,0.89064578125,7.89341471951041,0.867973442405226,0.43877742148875,6.15529501596995,3.68e-05,5301405,0,0,0,0,0,-296.692470337484,763022565
351724.551724138,0.0588235294117647,-6.73088641226455,0.89064578125,4.98038761520165,0.823302284347649,2.41618349217663,5.99629123370623,3.68e-05,5301405,0,0,0,0,0,-266.28355372191,190767410
351724.551724138,0.0588235294117647,-6.3861473440945,0.89064578125,3.77855447221479,0.815704287580607,2.652104235886,7.35862621690863,3.68e-05,5301405,0,0,0,0,0,-251.527217696116,321686822
351724.551724138,0.0588235294117647,0.500159136543467,0.39074078125,1.44513086437259,0.560585241185976,3.62238547047359,2.12091549930734,3.67999999999999e-05,5301405,0,0,0,0,0,-194.900947295309,604978685
351724.551724138,0.0588235294117647,0.496768333279298,0.39074078125,1.44647312629463,0.566054591557219,3.6270750663325,2.11369105204308,3.68e-05,5301405,0,0,0,0,0,-194.895663542365,645411625
351724.551724138,0.0588235294117647,0.486541404363308,0.39074078125,1.44369606715911,0.573353820226991,3.62901869292807,2.10683565529718,3.67999999999999e-05,5301405,0,0,0,0,0,-194.891913507407,631516632
351724.551724138,0.0588235294117647,0.470257818605177,0.39074078125,1.444965761305,0.576934487604756,3.63049086373542,2.09174492524466,3.68e-05,5301405,0,0,0,0,0,-194.895649102636,984774944
351724.551724138,0.0588235294117647,0.489604060821988,0.39074078125,1.44662384843987,0.569014662118112,3.62700360195031,2.10659684423,3.67999999999999e-05,5301405,0,0,0,0,0,-194.896080686625,382297628
351724.551724138,0.0588235294117647,-9.15919431908826,0.14078828125,1.92419958636892,0.866602711630961,0.621052929700901,-3.57678236626699,3.68000000000001e-05,5301405,0,0,0,0,0,-211.575245846838,393266452
351724.551724138,0.0588235294117647,-8.9541740349147,0.14078828125,1.84292462892805,0.837355550200225,0.327811104851045,-3.13660576060865,3.68e-05,5301405,0,0,0,0,0,-208.75052893828,428746343
351724.551724138,0.0588235294117647,-8.40346759164484,0.14078828125,1.60957704887213,0.883934268956778,0.161929034988279,-3.05817299088243,3.67999999999999e-05,5301405,0,0,0,0,0,-202.271942114229,977070284
351724.551724138,0.0588235294117647,-8.40659737028941,0.14078828125,1.58293550672646,0.856349417484742,0.289433555002814,-3.26887161162107,3.68e-05,5301405,0,0,0,0,0,-202.806094170984,777393956
351724.551724138,0.0588235294117647,-8.69034168228084,0.14078828125,1.76092991791256,0.851736354379969,0.260675634503148,-3.13360608145623,3.67999999999999e-05,5301405,0,0,0,0,0,-205.711390258758,57071444
351724.551724138,0.0588235294117647,0.450312995218786,0.64069328125,1.44100113337385,0.57876591829215,3.65548668585498,2.1314232094919,3.68e-05,5301405,0,0,0,0,0,-195.092659921035,212838195
351724.551724138,0.0588235294117647,0.443805009987626,0.64069328125,1.4386192073393,0.582640142411977,3.65530599135262,2.11766098396797,3.68e-05,5301405,0,0,0,0,0,-195.095015364594,203146870
351724.551724138,0.0588235294117647,0.401973551581591,0.64069328125,1.43779435762519,0.607502628826471,3.67617304086036,2.06924264926032,3.68e-05,5301405,0,0,0,0,0,-195.098987259695,714640686
351724.551724138,0.0588235294117647,-0.620871497242758,0.64069328125,1.51721264061746,0.51390654844166,4.23681703688975,5.97755865489604,3.68e-05,5301405,0,0,0,0,0,-196.75408462154,712334600
351724.551724138,0.0588235294117647,0.389545483418957,0.64069328125,1.43844032634612,0.618827584832271,3.6786394474948,2.05973049203674,3.68e-05,5301405,0,0,0,0,0,-195.114132098226,551197993
351724.551724138,0.0588235294117647,-2.01632874321252,0.07830015625,1.5850688225683,0.547973350372582,6.30141127511748,7.77286988664505,3.68e-05,5301405,0,0,0,0,0,-198.338413836121,459635073
351724.551724138,0.0588235294117647,-2.14970951439194,0.07830015625,1.58537416064753,0.532937839433953,6.40828414374089,8.13511285595643,3.68e-05,5301405,0,0,0,0,0,-198.341388548161,777226728
351724.551724138,0.0588235294117647,-1.58276511943232,0.07830015625,1.56743287811281,0.502102717542853,5.6805387138296,7.76542498393615,3.67999999999999e-05,5301405,0,0,0,0,0,-197.859255043246,438320011
351724.551724138,0.0588235294117647,-1.410653037538,0.07830015625,1.57135046364871,0.530996738032997,5.71746800094221,6.99537894387374,3.68e-05,5301405,0,0,0,0,0,-197.956536391738,413009867
351724.551724138,0.0588235294117647,-1.70316541905715,0.07830015625,1.57787918264176,0.516800538704457,6.06096952307217,7.34019858959665,3.68e-05,5301405,0,0,0,0,0,-198.121954893632,813024621
351724.551724138,0.0588235294117647,5.90820453664824,0.57820515625,2.04422730826862,0.59733035419054,4.25324387694147,1.73440599859344,3.68e-05,5301405,0,0,0,0,0,-209.236274673441,907006337
351724.551724138,0.0588235294117647,5.57449441508949,0.57820515625,4.15017400925973,0.399934553529155,3.53938013376845,0.521016831130679,3.67999999999999e-05,5301405,0,0,0,0,0,-237.03493889171,709497143
351724.551724138,0.0588235294117647,3.29676432702019,0.57820515625,6.5861720074691,0.541984743824184,3.61214585745388,-0.874252300480068,3.67999999999999e-05,5301405,0,0,0,0,0,-264.868879689266,988347142
351724.551724138,0.0588235294117647,5.8074868738162,0.57820515625,2.01262987339254,0.583692383212874,4.39111590660298,1.91331728054774,3.68000000000001e-05,5301405,0,0,0,0,0,-208.442394922479,1071099782
351724.551724138,0.0588235294117647,5.17103988091705,0.57820515625,4.92377694444386,0.639151136776399,4.15764238185879,-0.527750241310307,3.68e-05,5301405,0,0,0,0,0,-249.945918220265,344170830
351724.551724138,0.0588235294117647,-13.8384371373495,0.82815765625,0.106377147919186,0.0806726038020538,3.24521387283869,-6.77978470503134,3.68e-05,5301405,0,0,0,0,0,-895.283297132466,1057595907
351724.551724138,0.0588235294117647,-12.3157191645729,0.82815765625,6.11522757305983,0.471411927809574,2.83642820765086,-5.72991706000443,3.68e-05,5301405,0,0,0,0,0,-272.206463905058,180096836
351724.551724138,0.0588235294117647,-13.8922633980938,0.82815765625,0.0470036109284823,0.100961373738605,3.23133032523803,-7.3146850051694,3.67999999999999e-05,5301405,0,0,0,0,0,-887.978115631229,71332958
351724.551724138,0.0588235294117647,-12.8039645300458,0.82815765625,1.21908567759455,0.0547293107456253,3.25157246537372,-6.22955672617362,3.68000000000001e-05,5301405,0,0,0,0,0,-653.619559964744,732938177
351724.551724138,0.0588235294117647,-10.640948160173,0.82815765625,3.16995792788851,0.71975749465659,2.24314992356467,-5.25436534099833,3.68e-05,5301405,0,0,0,0,0,-240.946263338445,699725391
351724.551724138,0.0588235294117647,-4.09637356439,0.32825265625,0.597512501504842,0.0354075459285173,-1.31615295391974,-3.07748562990184,3.68e-05,5301405,0,0,0,0,0,-168.224639455808,140860502
351724.551724138,0.0588235294117647,-4.08816630783297,0.32825265625,0.598002470926159,0.0352617687094854,-1.31585085096464,-3.08526830569282,3.68e-05,5301405,0,0,0,0,0,-168.230288755234,542637656
351724.551724138,0.0588235294117647,-4.11012913670333,0.32825265625,0.596871921472141,0.0358867113647094,-1.31286878825471,-3.08049466148553,3.68e-05,5301405,0,0,0,0,0,-168.214198188856,301958626
351724.551724138,0.0588235294117647,-4.10302161323126,0.32825265625,0.601586455259266,0.0356670903958717,-1.31088186032315,-3.07670276108095,3.68e-05,5301405,0,0,0,0,0,-168.249818196034,511728580
351724.551724138,0.0588235294117647,-4.0948222185916,0.32825265625,0.598731560090974,0.0355833834336744,-1.32207980470722,-3.0716911918877,3.68e-05,5301405,0,0,0,0,0,-168.245045699657,379094552
351724.551724138,0.0588235294117647,-16.4416409951197,0.70318140625,9.49750156559017,0.692801212057326,-1.15629413103622,2.53249340878579,3.68e-05,5301405,0,0,0,0,0,-297.80841627637,934811200
351724.551724138,0.0588235294117647,-15.3717183642209,0.70318140625,7.86072106297682,0.724887779791824,-0.797937529881789,2.3855426229975,3.68e-05,5301405,0,0,0,0,0,-288.908436380977,971694453
351724.551724138,0.0588235294117647,-15.8152030267323,0.70318140625,8.07573242627049,0.693498312104384,-1.38981548077376,2.25604539387236,3.68e-05,5301405,0,0,0,0,0,-292.627118789455,772716591
351724.551724138,0.0588235294117647,-15.5773092258644,0.70318140625,9.45662837859881,0.661576765505602,-0.475231126534001,2.61272650876959,3.67999999999999e-05,5301405,0,0,0,0,0,-295.073482623938,277600964
351724.551724138,0.0588235294117647,-16.7123285389159,0.70318140625,9.11564316284099,0.675736465151847,-1.28492011333474,2.60154662148312,3.67999999999999e-05,5301405,0,0,0,0,0,-300.341970753756,712860369
351724.551724138,0.0588235294117647,-4.30234148757712,0.20327640625,0.735237061390347,0.0449682491301835,-1.27302616501507,-2.96727765360467,3.68e-05,5301405,0,0,0,0,0,-170.03458341605,450050847
351724.551724138,0.0588235294117647,-4.13216402827708,0.20327640625,0.614776654438609,0.0374195779832855,-1.29708555049044,-3.09226294510313,3.68e-05,5301405,0,0,0,0,0,-167.90308383318,593372508
351724.551724138,0.0588235294117647,-4.34059409501077,0.20327640625,0.689077236374883,0.045918392966409,-1.26536505471785,-2.93051749996731,3.68e-05,5301405,0,0,0,0,0,-170.150652824967,101399394
351724.551724138,0.0588235294117647,-4.26423597419387,0.20327640625,1.10158697130791,0.101853219287559,-1.25434674624145,-1.96467424842919,3.68e-05,5301405,0,0,0,0,0,-185.955774769737,10470851
351724.551724138,0.0588235294117647,-4.36089499407061,0.20327640625,1.05367370662693,0.08145052629241,-1.36479597551356,-2.1749684870769,3.68e-05,5301405,0,0,0,0,0,-183.354298946794,497453168
351724.551724138,0.0588235294117647,-4.63603884698868,0.45322890625,0.759108868749482,0.195755294463393,-1.12597046642923,-3.5282384180449,3.68e-05,5301405,0,0,0,0,0,-176.404855564167,160065477
351724.551724138,0.0588235294117647,-4.88413119689297,0.45322890625,0.856120550017343,0.444410829433718,-1.0817264829033,-3.52401227607988,3.68e-05,5301405,0,0,0,0,0,-180.496229647085,729624350
351724.551724138,0.0588235294117647,-4.66499781153898,0.45322890625,0.795959278980871,0.249891885039087,-1.13823282249003,-3.53062709273448,3.68e-05,5301405,0,0,0,0,0,-177.578074644795,105815810
351724.551724138,0.0588235294117647,-4.43542942992055,0.45322890625,0.706921948170455,0.11851821594938,-1.18635498910464,-3.49064852113788,3.68e-05,5301405,0,0,0,0,0,-173.870960687145,729740022
351724.551724138,0.0588235294117647,-4.71293144021847,0.45322890625,0.786402505567831,0.228172839638661,-1.0970091851481,-3.52743638307135,3.67999999999999e-05,5301405,0,0,0,0,0,-177.195537791957,336535348
351724.551724138,0.0588235294117647,-0.0243839516922633,0.95313390625,1.50290701693602,0.476571086243866,3.77725121451209,5.30243376676849,3.68e-05,5301405,0,0,0,0,0,-196.34699311314,713085836
351724.551724138,0.0588235294117647,0.0607760505366633,0.95313390625,1.50133076297923,0.48909287204779,3.72415063594734,5.01422921477155,3.68e-05,5301405,0,0,0,0,0,-196.38470556717,906692885
351724.551724138,0.0588235294117647,0.57368157620498,0.95313390625,1.45330021664446,0.560518055037939,3.48868575315055,3.02929582107158,3.68e-05,5301405,0,0,0,0,0,-195.653477579849,627212163
351724.551724138,0.0588235294117647,-0.0149246643427151,0.95313390625,1.50266319287554,0.481847023673618,3.78275949463425,5.21567358503471,3.68e-05,5301405,0,0,0,0,0,-196.357821251778,618567206
351724.551724138,0.0588235294117647,-0.098925296571303,0.95313390625,1.50353545106844,0.48977615407451,3.85561564231467,5.25614431540073,3.68000000000001e-05,5301405,0,0,0,0,0,-196.373219094723,976175454
351724.551724138,0.0588235294117647,-6.44614411387057,0.445417890625,2.17241168592899,0.902108772148561,3.07799920633285,-0.40488161368056,3.68e-05,5301405,0,0,0,0,0,-225.401752588676,704832683
351724.551724138,0.0588235294117647,-6.72838830626105,0.445417890625,1.8862580182525,0.87858520468266,2.09368083732076,-0.407455726156269,3.68e-05,5301405,0,0,0,0,0,-214.731059195381,502161187
351724.551724138,0.0588235294117647,-7.08329528909611,0.445417890625,2.6499499906292,0.850755091131508,3.57496922113478,-0.176514981186639,3.68e-05,5301405,0,0,0,0,0,-236.579943973575,452907298
351724.551724138,0.0588235294117647,-5.95682444917664,0.445417890625,1.71256337771943,0.870328184930521,2.22123889421927,-0.592708346843248,3.68e-05,5301405,0,0,0,0,0,-212.260842498797,904725261
351724.551724138,0.0588235294117647,-7.74820206568603,0.445417890625,3.04415110984861,0.789340939378013,4.13184967817082,0.098994882707939,3.67999999999999e-05,5301405,0,0,0,0,0,-249.225591990717,635303275
351724.551724138,0.0588235294117647,0.215399777540596,0.945322890625,1.50256478402391,0.436966436587367,3.59750551456039,5.21407384979105,3.67999999999999e-05,5301405,0,0,0,0,0,-196.422158916053,273500862
351724.551724138,0.0588235294117647,0.7555208752906,0.945322890625,1.45106303354374,0.453027813505169,3.41275132229023,3.20483277651772,3.68e-05,5301405,0,0,0,0,0,-195.764924246271,240158699
351724.551724138,0.0588235294117647,0.709469803134452,0.945322890625,1.47009628238629,0.467951636010234,3.32418612570926,3.76762226203074,3.68e-05,5301405,0,0,0,0,0,-196.08353992422,902543296
351724.551724138,0.0588235294117647,0.639754794864141,0.945322890625,1.49632092150142,0.423488555428088,3.31320140108914,4.40563455654731,3.68e-05,5301405,0,0,0,0,0,-196.508152963795,885741749
