"b_1","gamma","b_3","sigma_P","sigma_M","rho","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
1.94827586206897,0.0588235294117647,-4.41198601233732,0.85940171875,1.44993445727181,0.678093775220716,-0.960895256094008,3.68e-05,5301405,196875.625248752,0,0,0,0,0,-205.941261576199,632578178
1.94827586206897,0.0588235294117647,-4.05480506118833,0.85940171875,1.52353021339745,0.476368959550005,-0.88698277553032,3.68e-05,5301405,196876.550834469,0,0,0,0,0,-208.261371952279,41847636
1.94827586206897,0.0588235294117647,-4.20975064654162,0.85940171875,1.42670179922349,0.725575000554353,-1.03743016862255,3.68e-05,5301405,196876.689215968,0,0,0,0,0,-205.513590286583,854058025
1.94827586206897,0.0588235294117647,-8.77914859302415,0.23452046875,2.41447800348341,0.946383996666799,-5.95980372823391,3.68000000000001e-05,5301405,421874.383985707,0,0,0,0,0,-223.58268818622,696674922
1.94827586206897,0.0588235294117647,-8.25676339035986,0.23452046875,2.10943739267782,0.903807190523354,-6.03376950978516,3.67999999999999e-05,5301405,421876.620135777,0,0,0,0,0,-223.765121212647,381972606
1.94827586206897,0.0588235294117647,-8.50221512256767,0.23452046875,2.2220259881998,0.908445323995525,-6.10889574022401,3.68e-05,5301405,421874.764367676,0,0,0,0,0,-223.450726305932,681933902
1.94827586206897,0.0588235294117647,-8.76699777997787,0.23452046875,2.2392208924622,0.94602746102032,-6.0330212671281,3.68e-05,5301405,421873.699299081,0,0,0,0,0,-223.359965602201,176633866
1.94827586206897,0.0588235294117647,-8.26095876250678,0.23452046875,1.90775970527448,0.936072441123822,-6.13038763288275,3.67999999999999e-05,5301405,421874.929417606,0,0,0,0,0,-222.872348962567,465695945
1.94827586206897,0.0588235294117647,1.72126841768279,0.73442546875,1.73604182898583,0.641867838030452,5.60477381319721,3.68000000000001e-05,5301405,121876.493972196,0,0,0,0,0,-203.691268896938,96754511
1.94827586206897,0.0588235294117647,1.64214148133077,0.73442546875,1.73277232004074,0.774652424795369,6.00455778485438,3.68e-05,5301405,121874.997438669,0,0,0,0,0,-203.09416613273,644808915
1.94827586206897,0.0588235294117647,1.94778085767229,0.73442546875,1.69428454507667,0.549175224442339,6.40851274641041,3.68e-05,5301405,121876.070971711,0,0,0,0,0,-202.014577953837,266472661
1.94827586206897,0.0588235294117647,1.644171267991,0.73442546875,1.71052689271255,0.670921803660742,6.0736680438338,3.68e-05,5301405,121879.411257312,0,0,0,0,0,-202.832931454131,764683284
1.94827586206897,0.0588235294117647,1.69322244367599,0.73442546875,1.72765281220366,0.711631437345152,5.77328213505623,3.68e-05,5301405,121876.501154628,0,0,0,0,0,-203.38601294787,570322688
1.94827586206897,0.0588235294117647,-7.5169866514217,0.98437796875,1.7465472723799,0.892244557035148,-5.66847623495536,3.68e-05,5301405,571874.963563863,0,0,0,0,0,-211.568607309699,903906129
1.94827586206897,0.0588235294117647,-7.51259869327135,0.98437796875,1.59751201497826,0.85133958955393,-5.77942652923604,3.68e-05,5301405,571875.903073659,0,0,0,0,0,-211.984008243255,242439168
1.94827586206897,0.0588235294117647,-7.51535931889379,0.98437796875,1.73556754711229,0.861804847336043,-5.87511929157547,3.68e-05,5301405,571872.904037127,0,0,0,0,0,-211.686896160784,375775140
1.94827586206897,0.0588235294117647,-7.49759602453505,0.98437796875,1.65171606933494,0.864426378166454,-5.91031082096045,3.68e-05,5301405,571876.186489667,0,0,0,0,0,-211.742654027507,209916256
1.94827586206897,0.0588235294117647,-7.90101104673905,0.98437796875,1.61303167059307,0.872970802253493,-5.37929606208227,3.68e-05,5301405,571873.024118684,0,0,0,0,0,-211.522659800703,566140323
1.94827586206897,0.0588235294117647,4.07818271217008,0.48447296875,1.72501782182004,0.285029276586561,6.00964323990505,3.68e-05,5301405,271877.481802766,0,0,0,0,0,-201.857639833926,1011346463
1.94827586206897,0.0588235294117647,4.30254463233936,0.48447296875,1.72263899478189,0.26653421367077,6.08898273163301,3.68e-05,5301405,271875.227728794,0,0,0,0,0,-201.826390048644,384949962
1.94827586206897,0.0588235294117647,4.06514039970646,0.48447296875,1.71999539948335,0.270262348305954,6.21224409176678,3.68e-05,5301405,271875.787420478,0,0,0,0,0,-201.716198837134,240426951
1.94827586206897,0.0588235294117647,4.22877492187392,0.48447296875,1.72679652478026,0.274289022029479,6.02649256198579,3.68e-05,5301405,271874.80816111,0,0,0,0,0,-201.854258869313,8478430
1.94827586206897,0.0588235294117647,4.03866798502193,0.48447296875,1.72326338817904,0.286939222152006,5.96635716092183,3.68e-05,5301405,271875.470777993,0,0,0,0,0,-201.885012255252,509100302
1.94827586206897,0.0588235294117647,-13.8197119615243,0.79691359375,7.27188606343384,0.841551032360647,1.37474877679059,3.68e-05,5301405,384377.768504875,0,0,0,0,0,-284.971675963699,732850794
1.94827586206897,0.0588235294117647,-13.9088418369697,0.79691359375,7.81707143513708,0.864283343976034,1.09183662821107,3.68e-05,5301405,384374.881159997,0,0,0,0,0,-281.728000251758,605427971
1.94827586206897,0.0588235294117647,-13.3418406663755,0.79691359375,7.48543132572683,0.72280304952145,0.938109626363652,3.67999999999999e-05,5301405,384376.380906874,0,0,0,0,0,-289.650793501721,626006875
1.94827586206897,0.0588235294117647,-14.3395136454346,0.79691359375,4.23217804033695,0.751346863246336,-3.19430534013599,3.68e-05,5301405,384376.672248626,0,0,0,0,0,-270.976016467385,527888791
1.94827586206897,0.0588235294117647,-13.7417938849673,0.79691359375,4.35354570028911,0.826898589609078,-3.59838011908601,3.67999999999999e-05,5301405,384375.533509118,0,0,0,0,0,-262.592551963262,592540685
1.94827586206897,0.0588235294117647,-6.54395214517171,0.29700859375,2.84469394128427,0.749901260751391,-7.18210486394881,3.68e-05,5301405,84373.6901369741,0,0,0,0,0,-233.669965375719,678495662
1.94827586206897,0.0588235294117647,-6.53619887905251,0.29700859375,3.81407559907296,0.727374316366105,-7.09933961819917,3.68000000000001e-05,5301405,84376.8601293645,0,0,0,0,0,-236.810288214202,362786962
1.94827586206897,0.0588235294117647,-6.46147871956898,0.29700859375,3.77676925424986,0.579844945977412,-7.67040380977376,3.68e-05,5301405,84375.8537977945,0,0,0,0,0,-241.910385521388,599025730
1.94827586206897,0.0588235294117647,-6.72307320447463,0.29700859375,3.52043432872676,0.673823690302002,-7.06569843798984,3.68e-05,5301405,84376.3741953422,0,0,0,0,0,-237.016785837821,257681753
1.94827586206897,0.0588235294117647,-6.43940080470389,0.29700859375,2.92635170554924,0.670353433056092,-7.34583238027817,3.67999999999999e-05,5301405,84375.3413805411,0,0,0,0,0,-235.169645909208,660865598
1.94827586206897,0.0588235294117647,-6.26666663310172,0.04705609375,4.69370042654221,0.869740269598584,4.53476516085315,3.68e-05,5301405,534375.81745162,0,0,0,0,0,-269.929291850962,499973404
1.94827586206897,0.0588235294117647,-6.88994205106464,0.04705609375,5.49446763725515,0.825675698869583,4.42955692868549,3.68e-05,5301405,534375.672014366,0,0,0,0,0,-274.887903829329,94382981
1.94827586206897,0.0588235294117647,-5.29689903475237,0.04705609375,3.99341049169611,0.829979316416119,6.24062460663329,3.68e-05,5301405,534374.132451558,0,0,0,0,0,-259.512606157148,925568840
1.94827586206897,0.0588235294117647,-5.58449359643448,0.04705609375,4.54583889153819,0.815442211284613,4.46187986513739,3.68e-05,5301405,534372.862847945,0,0,0,0,0,-266.859700317842,364641687
1.94827586206897,0.0588235294117647,-6.41061899535664,0.04705609375,5.01525351291026,0.792699048269226,4.74634951616656,3.68e-05,5301405,534376.113428315,0,0,0,0,0,-273.675157076878,972789729
1.94827586206897,0.0588235294117647,4.28519969300958,0.54696109375,2.28465696627545,0.793326973492399,2.32797171816668,3.68e-05,5301405,234377.392659286,0,0,0,0,0,-216.530058721751,6975477
1.94827586206897,0.0588235294117647,0.191617178029649,0.54696109375,8.94802581065513,0.686437951699992,-2.94673065685832,3.68e-05,5301405,234374.345207624,0,0,0,0,0,-298.431632705401,360057048
1.94827586206897,0.0588235294117647,-1.43022049754851,0.54696109375,2.64857764012383,0.730465121724501,-2.19366241624121,3.68e-05,5301405,234376.217187071,0,0,0,0,0,-236.86089410371,960330451
1.94827586206897,0.0588235294117647,3.51876570078893,0.54696109375,12.2959895165609,0.678780067276128,-2.39826334925688,3.67999999999999e-05,5301405,234374.878944208,0,0,0,0,0,-335.751905817494,247729545
1.94827586206897,0.0588235294117647,-1.62341492690025,0.54696109375,3.31369710828261,0.52173397426614,-2.07453000075036,3.68e-05,5301405,234375.221802109,0,0,0,0,0,-239.204861791516,269458104
1.94827586206897,0.0588235294117647,-4.1169727102232,0.42198484375,0.0486020333672384,0.00437351155348304,-2.23573632118475,3.68e-05,5301405,309374.355683088,0,0,0,0,0,-834.625615180001,79474782
1.94827586206897,0.0588235294117647,-4.22893846131414,0.42198484375,0.0197556557020153,0.00485111404072659,-2.30519504216914,3.68e-05,5301405,309373.763181243,0,0,0,0,0,-837.4718619697,878395531
1.94827586206897,0.0588235294117647,-4.14658558810736,0.42198484375,0.377280893741284,0.00462324068164449,-2.24267510513351,3.68e-05,5301405,309374.165266768,0,0,0,0,0,-787.816361916046,18667555
1.94827586206897,0.0588235294117647,-3.81792520470218,0.42198484375,0.0181849917448723,0.00356936833340498,-2.17440830486408,3.68e-05,5301405,309374.965160797,0,0,0,0,0,-833.696302164035,571451485
1.94827586206897,0.0588235294117647,-5.63187081756243,0.42198484375,0.031592047474531,0.016432583154755,-3.36064331560472,3.68e-05,5301405,309376.003345542,0,0,0,0,0,-950.112435950917,477049248
1.94827586206897,0.0588235294117647,2.41481247842699,0.92188984375,1.6592593837441,0.325495747455955,7.92809626047449,3.68e-05,5301405,9377.82368586008,0,0,0,0,0,-200.637766130091,514231650
1.94827586206897,0.0588235294117647,2.76137350774966,0.92188984375,1.66769126717574,0.292862739125718,7.85526743226374,3.68e-05,5301405,9374.67681671042,0,0,0,0,0,-200.824182330061,395849940
1.94827586206897,0.0588235294117647,2.28143331296985,0.92188984375,1.65053056570562,0.329268033691503,8.23654031853772,3.67999999999999e-05,5301405,9374.68033395226,0,0,0,0,0,-200.450107841007,783449658
1.94827586206897,0.0588235294117647,2.22139337720942,0.92188984375,1.65270854737565,0.357445904441437,7.7188319856369,3.68e-05,5301405,9375.79342636456,0,0,0,0,0,-200.673445169849,1011364169
1.94827586206897,0.0588235294117647,2.39933299060774,0.92188984375,1.65218057301045,0.320850506784543,8.14720701942571,3.68e-05,5301405,9377.95061117566,0,0,0,0,0,-200.530620389016,337295419
1.94827586206897,0.0588235294117647,-8.22265924065644,0.67193734375,2.12092231965535,0.927395136234949,-5.70973549949963,3.68e-05,5301405,459373.732321987,0,0,0,0,0,-217.263522891718,955235270
1.94827586206897,0.0588235294117647,-8.9531864427102,0.67193734375,2.31396424756446,0.873828658863395,-5.27845261442336,3.68e-05,5301405,459376.238986422,0,0,0,0,0,-220.792792432167,43038342
1.94827586206897,0.0588235294117647,-8.20957454821043,0.67193734375,2.02290953912751,0.911624865336038,-5.74139920455332,3.68e-05,5301405,459376.79315301,0,0,0,0,0,-217.133411067256,66045985
1.94827586206897,0.0588235294117647,-8.12286838345906,0.67193734375,1.81244617422317,0.903503182743017,-5.80269969042076,3.67999999999999e-05,5301405,459374.836055675,0,0,0,0,0,-217.15086362252,737994917
1.94827586206897,0.0588235294117647,-8.23342100958783,0.67193734375,1.9585042194827,0.862505717936025,-5.84135705889682,3.67999999999999e-05,5301405,459376.267236223,0,0,0,0,0,-217.946303381622,816179234
1.94827586206897,0.0588235294117647,2.50188087543013,0.17203234375,1.71576864141518,0.4039430587804,6.76858763716754,3.68000000000001e-05,5301405,159375.866716932,0,0,0,0,0,-201.615291097059,168255530
1.94827586206897,0.0588235294117647,1.83371776215822,0.17203234375,1.70279973186213,0.549434021024745,7.29977499953714,3.68000000000001e-05,5301405,159376.716841166,0,0,0,0,0,-201.470384989341,26279448
1.94827586206897,0.0588235294117647,2.20912400655865,0.17203234375,1.72383558573897,0.514407885130204,6.69533255946458,3.68e-05,5301405,159375.336491628,0,0,0,0,0,-201.892700972068,694195042
1.94827586206897,0.0588235294117647,2.36908130756641,0.17203234375,1.6864925679037,0.381060123950371,7.61080998732039,3.68e-05,5301405,159375.095314539,0,0,0,0,0,-200.99827724546,601834753
1.94827586206897,0.0588235294117647,2.25161487899305,0.17203234375,1.74318121931339,0.557591421794807,6.36366406741793,3.68e-05,5301405,159374.545208269,0,0,0,0,0,-202.358858511118,642985
1.94827586206897,0.0588235294117647,-9.04394953337615,0.26576453125,7.09276316259294,0.730414032723139,7.18018369902282,3.67999999999999e-05,5301405,215626.371439379,0,0,0,0,0,-286.755430153741,324567315
1.94827586206897,0.0588235294117647,-9.61551745364515,0.26576453125,6.64212051803051,0.728693512036553,7.9619853609931,3.68e-05,5301405,215626.505445235,0,0,0,0,0,-286.857009126092,304587077
1.94827586206897,0.0588235294117647,-8.87116369694196,0.26576453125,5.92438727420983,0.688926089128175,8.16124542630522,3.68e-05,5301405,215624.814524077,0,0,0,0,0,-281.754112145033,823653676
1.94827586206897,0.0588235294117647,-10.1442490225602,0.26576453125,7.27149468336058,0.771801614464121,7.64471035994514,3.67999999999999e-05,5301405,215626.019967505,0,0,0,0,0,-291.095477039643,213047517
1.94827586206897,0.0588235294117647,-9.4699076181102,0.26576453125,6.5903860549488,0.724677804126473,8.58698417432863,3.68e-05,5301405,215624.48975717,0,0,0,0,0,-283.233844799819,639059278
1.94827586206897,0.0588235294117647,-2.58390687782428,0.76566953125,1.82409884954303,0.648107933083079,-1.69939618678729,3.68e-05,5301405,515626.137950338,0,0,0,0,0,-213.421745886168,638089940
1.94827586206897,0.0588235294117647,-0.182089408248518,0.76566953125,4.01775978592145,0.550408036758555,-2.13900905831326,3.67999999999999e-05,5301405,515624.667201829,0,0,0,0,0,-285.912838771611,407165312
1.94827586206897,0.0588235294117647,-0.0763517949406895,0.76566953125,3.93670421669478,0.604403526887789,-2.59884358019999,3.68e-05,5301405,515625.486475329,0,0,0,0,0,-269.245804157672,202253317
1.94827586206897,0.0588235294117647,3.19612754543234,0.76566953125,1.92685199106719,0.472577835284159,3.73437424724232,3.68e-05,5301405,515625.657467519,0,0,0,0,0,-208.3384846477,906435097
1.94827586206897,0.0588235294117647,-3.26488496970835,0.76566953125,1.58235613145542,0.678176977529008,-1.26663563754583,3.68e-05,5301405,515626.108547834,0,0,0,0,0,-208.738639773168,56941075
1.94827586206897,0.0588235294117647,-1.68893475186761,0.51571703125,2.72357994809977,0.886461077048188,4.12157808317357,3.68e-05,5301405,65627.568264969,0,0,0,0,0,-235.841713917958,1071970976
1.94827586206897,0.0588235294117647,-1.04905662402393,0.51571703125,2.26067385109545,0.865745294698423,5.59506716848716,3.68e-05,5301405,65626.1992688689,0,0,0,0,0,-221.906261179047,180700720
1.94827586206897,0.0588235294117647,-1.70918813919384,0.51571703125,2.50438262885042,0.888145774189289,4.62023759902452,3.67999999999999e-05,5301405,65623.5384155706,0,0,0,0,0,-233.938442532411,149727523
1.94827586206897,0.0588235294117647,-2.38145448346277,0.51571703125,2.80696297925726,0.894957659285163,4.8194450797707,3.68e-05,5301405,65627.7095735597,0,0,0,0,0,-238.659971710652,590378038
1.94827586206897,0.0588235294117647,-1.81316252523488,0.51571703125,2.6551234994648,0.881704681366498,5.27714178327387,3.68e-05,5301405,65625.7764051086,0,0,0,0,0,-231.192944125202,1029846084
1.94827586206897,0.0588235294117647,6.13083451394755,0.01581203125,3.16182192560241,0.793059194184377,1.85546743786369,3.68e-05,5301405,365626.411051617,0,0,0,0,0,-228.283635494512,156431245
1.94827586206897,0.0588235294117647,7.35701813055985,0.01581203125,2.87240101910841,0.843557287669396,2.11869589025604,3.68e-05,5301405,365626.649126553,0,0,0,0,0,-223.181036496817,347520352
1.94827586206897,0.0588235294117647,7.79287099212296,0.01581203125,12.6723991602592,0.811658950086925,-2.35585797501974,3.68e-05,5301405,365626.056512116,0,0,0,0,0,-316.702379390467,112502243
1.94827586206897,0.0588235294117647,7.44114915516047,0.01581203125,3.16503164305527,0.800781720106454,1.86582414940954,3.68e-05,5301405,365624.688939737,0,0,0,0,0,-228.30809305435,802946217
1.94827586206897,0.0588235294117647,7.09429032869941,0.01581203125,3.62255015800451,0.785096013779504,1.53612321833211,3.68e-05,5301405,365623.497305834,0,0,0,0,0,-235.646109431848,494942583
1.94827586206897,0.0588235294117647,-7.16852137333441,0.89064578125,1.95544914082003,0.696965689447376,-6.46109464160084,3.68e-05,5301405,290623.347734851,0,0,0,0,0,-218.648295461748,363362030
1.94827586206897,0.0588235294117647,-6.95235050318191,0.89064578125,2.07860193799067,0.837088286115653,-6.52282891946257,3.68e-05,5301405,290624.37647587,0,0,0,0,0,-217.105964291839,65607982
1.94827586206897,0.0588235294117647,-7.52499835611963,0.89064578125,1.83650551073059,0.877560106106896,-5.92323663510938,3.68e-05,5301405,290625.101774738,0,0,0,0,0,-214.832255310644,623613144
1.94827586206897,0.0588235294117647,-7.35654181550563,0.89064578125,1.93845711445923,0.900652344319097,-6.16655922546588,3.67999999999999e-05,5301405,290625.825574151,0,0,0,0,0,-215.167406390006,1011792357
1.94827586206897,0.0588235294117647,-7.47454042409866,0.89064578125,1.93897665015601,0.823543340600948,-5.91494344186061,3.67999999999999e-05,5301405,290626.413542046,0,0,0,0,0,-215.88984916199,331156296
1.94827586206897,0.0588235294117647,3.81883017113683,0.39074078125,1.71198039514109,0.270342131407917,6.44402115805151,3.68e-05,5301405,590623.770149671,0,0,0,0,0,-201.563414502072,911158659
1.94827586206897,0.0588235294117647,3.61395401769913,0.39074078125,1.7072242161038,0.277198581327379,6.68771253359217,3.68e-05,5301405,590624.951301763,0,0,0,0,0,-201.478267859469,496208746
1.94827586206897,0.0588235294117647,3.81075041433786,0.39074078125,1.71589675376077,0.276670404528415,6.4131382314832,3.67999999999999e-05,5301405,590627.141489415,0,0,0,0,0,-201.577579174482,1036155450
1.94827586206897,0.0588235294117647,3.83827641390684,0.39074078125,1.71273772454021,0.266683199045839,6.55989471526578,3.68e-05,5301405,590624.602644547,0,0,0,0,0,-201.537793125232,448845667
1.94827586206897,0.0588235294117647,3.84813441823853,0.39074078125,1.71499840127867,0.269506906998947,6.51381438584115,3.68e-05,5301405,590624.211506306,0,0,0,0,0,-201.552195661458,1042675261
1.94827586206897,0.0588235294117647,-9.86815169089999,0.14078828125,3.47956802875002,0.928147342454281,-5.50685276083904,3.68e-05,5301405,140626.282438232,0,0,0,0,0,-241.880226152647,31030522
1.94827586206897,0.0588235294117647,-9.52928437641723,0.14078828125,3.14727208521657,0.927829705184807,-5.78588436278931,3.68e-05,5301405,140627.73312247,0,0,0,0,0,-238.703362303529,213740600
1.94827586206897,0.0588235294117647,-9.84036080660137,0.14078828125,3.38647959304322,0.926518245865729,-5.68638729441992,3.68e-05,5301405,140625.48229737,0,0,0,0,0,-241.222482437439,64263573
1.94827586206897,0.0588235294117647,-9.37034335244203,0.14078828125,3.22612658092761,0.90967219478509,-5.77655092129873,3.67999999999999e-05,5301405,140625.706609604,0,0,0,0,0,-238.107301986994,712341270
1.94827586206897,0.0588235294117647,-9.4637391892115,0.14078828125,3.17310446132873,0.940065895722063,-5.69567585329455,3.68e-05,5301405,140625.567936646,0,0,0,0,0,-238.186787747197,56109456
1.94827586206897,0.0588235294117647,1.58165292899882,0.64069328125,1.67592020804522,0.572959277729398,7.40890257577386,3.68e-05,5301405,440624.207088815,0,0,0,0,0,-201.254750000859,601440621
1.94827586206897,0.0588235294117647,1.43163350055959,0.64069328125,1.68461553646799,0.663036672260689,7.45843381641391,3.68e-05,5301405,440626.445251915,0,0,0,0,0,-201.413121122758,1065179288
1.94827586206897,0.0588235294117647,1.54950143239234,0.64069328125,1.70189527612038,0.719280826341964,6.59935306971727,3.68e-05,5301405,440625.66792816,0,0,0,0,0,-202.206678022555,452226851
1.94827586206897,0.0588235294117647,1.32686718065472,0.64069328125,1.68262507929634,0.708305581939148,7.48754242550184,3.68e-05,5301405,440626.968898842,0,0,0,0,0,-201.496989561333,8056467
1.94827586206897,0.0588235294117647,1.29444725051685,0.64069328125,1.71735659300496,0.879878489592244,6.57807863310437,3.68e-05,5301405,440627.093120091,0,0,0,0,0,-202.61962760253,372548779
1.94827586206897,0.0588235294117647,-3.76883439465106,0.07830015625,3.46410821610141,0.915131669211327,4.28278101970758,3.68e-05,5301405,253128.224883503,0,0,0,0,0,-252.249583567742,630683093
1.94827586206897,0.0588235294117647,-3.03566890892155,0.07830015625,3.47416904696735,0.953112437430534,4.47047232867114,3.67999999999999e-05,5301405,253125.413574056,0,0,0,0,0,-246.057685467459,909781634
1.94827586206897,0.0588235294117647,-3.88045197531858,0.07830015625,3.49827178176568,0.926534678103336,4.755854454671,3.67999999999999e-05,5301405,253124.352091462,0,0,0,0,0,-252.439682212105,867680033
1.94827586206897,0.0588235294117647,-3.04746471206095,0.07830015625,3.18277207238106,0.904721224267165,4.80382181878397,3.67999999999999e-05,5301405,253123.953431719,0,0,0,0,0,-245.818378945192,533802645
1.94827586206897,0.0588235294117647,-3.55237753775938,0.07830015625,3.5072481678528,0.902552384840294,4.16977082449244,3.68e-05,5301405,253126.185789401,0,0,0,0,0,-251.224181430366,381758169
1.94827586206897,0.0588235294117647,5.439388966925,0.57820515625,5.95992882668009,0.695847003279238,0.460571011213845,3.68e-05,5301405,553125.146533395,0,0,0,0,0,-262.939186115417,534986185
1.94827586206897,0.0588235294117647,4.45083815721954,0.57820515625,10.1186707586323,0.68394809207799,-0.905519976534245,3.68000000000001e-05,5301405,553125.88210612,0,0,0,0,0,-302.114685124491,825069308
1.94827586206897,0.0588235294117647,5.24810524000683,0.57820515625,2.60041214706801,0.681596882544694,2.11373000679582,3.68000000000001e-05,5301405,553126.839119078,0,0,0,0,0,-220.776111334233,897161263
1.94827586206897,0.0588235294117647,4.33237146091631,0.57820515625,6.65614163565914,0.654597075467476,0.346239365482353,3.68e-05,5301405,553124.34596465,0,0,0,0,0,-270.526197248471,78963683
1.94827586206897,0.0588235294117647,4.74646248269331,0.57820515625,7.89543168437408,0.682861154230587,-0.0743824758484641,3.68e-05,5301405,553126.09213973,0,0,0,0,0,-280.475383944275,137284420
1.94827586206897,0.0588235294117647,-13.4132342071109,0.82815765625,0.0397020301402282,0.170414921801942,-2.63967332456319,3.68e-05,5301405,103125.589099098,0,0,0,0,0,-930.098333752988,551024565
1.94827586206897,0.0588235294117647,-13.8158835733589,0.82815765625,0.0390025749418378,0.176375038221827,-2.53619589657144,3.68e-05,5301405,103125.780990198,0,0,0,0,0,-930.141881556479,772416895
1.94827586206897,0.0588235294117647,-13.736246121096,0.82815765625,0.0399673161873631,0.175027964452903,-2.55257405965737,3.68e-05,5301405,103122.756364056,0,0,0,0,0,-930.160639682999,684007402
1.94827586206897,0.0588235294117647,-13.7031458885268,0.82815765625,0.0757978385890711,0.182135476537603,-2.57409413517276,3.68e-05,5301405,103125.265873519,0,0,0,0,0,-930.133565903487,810055903
1.94827586206897,0.0588235294117647,-13.6633971830648,0.82815765625,0.0726450804438339,0.178329893986259,-2.56680325527566,3.68e-05,5301405,103127.172007246,0,0,0,0,0,-930.147620268537,124612584
1.94827586206897,0.0588235294117647,-7.4412108527831,0.32825265625,4.64278392548889,0.88883681179398,-6.71917861251123,3.68000000000001e-05,5301405,403124.53239658,0,0,0,0,0,-240.047018538663,165048810
1.94827586206897,0.0588235294117647,-7.2451143769823,0.32825265625,2.43088847204426,0.841618475027353,-7.40584138496837,3.68e-05,5301405,403124.258728109,0,0,0,0,0,-227.400804514479,790404420
1.94827586206897,0.0588235294117647,-7.34388748843777,0.32825265625,2.27315249156453,0.765996312370542,-6.77738087106666,3.67999999999999e-05,5301405,403125.279511357,0,0,0,0,0,-225.438295565231,205166915
1.94827586206897,0.0588235294117647,-7.77148211384998,0.32825265625,5.77765057982194,0.866560850275118,-6.18028602942105,3.68e-05,5301405,403122.856825576,0,0,0,0,0,-248.680186940938,254550453
1.94827586206897,0.0588235294117647,-7.20355881402034,0.32825265625,2.18581063482031,0.840811330489396,-7.06466797690876,3.68000000000001e-05,5301405,403126.225658308,0,0,0,0,0,-225.218376767144,766708020
1.94827586206897,0.0588235294117647,-10.520515845824,0.70318140625,3.05802407774956,0.884031806597497,-4.74364079944625,3.68e-05,5301405,178125.173151797,0,0,0,0,0,-240.567006052573,539738682
1.94827586206897,0.0588235294117647,-11.0682702872542,0.70318140625,3.47752378813415,0.916261897717934,-4.38983759028527,3.68000000000001e-05,5301405,178125.331866833,0,0,0,0,0,-245.209140768572,249762057
1.94827586206897,0.0588235294117647,-11.1864915823187,0.70318140625,3.43029611093664,0.872266456240103,-4.45634814795281,3.68000000000001e-05,5301405,178123.916681656,0,0,0,0,0,-246.877002516399,309997451
1.94827586206897,0.0588235294117647,-11.6228670061071,0.70318140625,3.70847228706817,0.893994047108735,-4.27815590584891,3.68e-05,5301405,178126.277071561,0,0,0,0,0,-250.716774501277,353060663
1.94827586206897,0.0588235294117647,-10.5595574036083,0.70318140625,3.12480508499233,0.879876257471701,-4.73283069256779,3.68e-05,5301405,178125.975380915,0,0,0,0,0,-240.899507959654,196255445
1.94827586206897,0.0588235294117647,0.0587361397507489,0.20327640625,1.955072971845,0.8857570739051,5.72954229575578,3.68e-05,5301405,478125.93970774,0,0,0,0,0,-211.328348745786,322594707
1.94827586206897,0.0588235294117647,0.581238048774786,0.20327640625,1.88715620716738,0.893209504176587,5.42320492454861,3.68e-05,5301405,478125.787677147,0,0,0,0,0,-208.388233962552,119486420
1.94827586206897,0.0588235294117647,-0.642487826529307,0.20327640625,2.29115914890346,0.882455782178962,4.85448086811423,3.68e-05,5301405,478125.565038924,0,0,0,0,0,-223.421789082121,1051110481
1.94827586206897,0.0588235294117647,0.783047030077949,0.20327640625,1.85430744733787,0.899880054530422,5.59050197412238,3.68e-05,5301405,478123.581776107,0,0,0,0,0,-206.541034033619,626723510
1.94827586206897,0.0588235294117647,0.699182317812291,0.20327640625,1.9119131071677,0.871637745682441,5.33033460292817,3.68e-05,5301405,478125.313546827,0,0,0,0,0,-208.120456795552,991908887
1.94827586206897,0.0588235294117647,-9.5501139089273,0.45322890625,8.48567398664273,0.889045225965951,0.797282974133157,3.68e-05,5301405,28125.1094521379,0,0,0,0,0,-271.879047516093,257171118
1.94827586206897,0.0588235294117647,-9.25053341507507,0.45322890625,2.74812983557875,0.853780123454607,0.887735492855681,3.68e-05,5301405,28128.272184419,0,0,0,0,0,-239.377398042732,518029288
1.94827586206897,0.0588235294117647,-9.42026168234454,0.45322890625,5.27928238129536,0.819696102109405,0.819223442169999,3.68e-05,5301405,28127.0629009545,0,0,0,0,0,-253.815472279686,771981330
1.94827586206897,0.0588235294117647,-8.76862384186612,0.45322890625,2.89273055962621,0.89942088812762,0.725937216313111,3.68e-05,5301405,28125.7982988183,0,0,0,0,0,-233.794205050719,4161947
1.94827586206897,0.0588235294117647,-9.51546948560739,0.45322890625,5.73829816666241,0.911842487386204,0.911433308409643,3.67999999999999e-05,5301405,28124.5857088811,0,0,0,0,0,-255.413934411802,91921845
1.94827586206897,0.0588235294117647,1.91668117819762,0.95313390625,1.63438715256075,0.366313878156913,8.46825781560089,3.68e-05,5301405,328126.057868116,0,0,0,0,0,-200.261606739238,62185669
1.94827586206897,0.0588235294117647,2.28702187486648,0.95313390625,1.64726235723596,0.341647663186985,7.67858691188203,3.68e-05,5301405,328124.909115302,0,0,0,0,0,-200.657378688616,240980346
1.94827586206897,0.0588235294117647,2.26923061978116,0.95313390625,1.64671458644479,0.333098270221622,8.19193878061197,3.68e-05,5301405,328125.583544321,0,0,0,0,0,-200.425409730802,23598752
