"sigma_P","gamma","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","I_0","R_0","C_0","r","g","epsilon","LL","seed"
0.586285517241379,0.0588235294117647,0.501925754415881,1.43997190964388,0.560384523916606,3.62705829104786,2.19447892490754,3.67999999999999e-05,5301405,328125.936559201,0,0,0,0,0,-195.055391416291,94358950
0.586285517241379,0.0588235294117647,-5.2358823327508,3.48487982920439,0.758758876771313,3.22661036096914,4.12670685172314,3.68e-05,5301405,145311.156968698,0,0,0,0,0,-249.551326283557,32562116
0.586285517241379,0.0588235294117647,-5.12344182356996,2.52928615288129,0.814678957246016,4.01562492639426,6.3627986832991,3.68e-05,5301405,145313.636678917,0,0,0,0,0,-228.913872545659,176392443
0.586285517241379,0.0588235294117647,-3.33424610760937,1.74231404822796,0.822888628722793,5.0558737916641,5.91219890322899,3.68e-05,5301405,145312.375295899,0,0,0,0,0,-207.329324916691,347825509
0.586285517241379,0.0588235294117647,-4.77589353232444,2.72307514292937,0.760282715066072,3.82201512946237,5.61268780087431,3.68e-05,5301405,145312.627502247,0,0,0,0,0,-232.741261813803,1000645175
0.586285517241379,0.0588235294117647,-5.96564195193545,4.30619920167821,0.665003338533752,2.89675418196116,6.112627781369,3.68e-05,5301405,145311.356614017,0,0,0,0,0,-256.619463909335,1041726444
0.586285517241379,0.0588235294117647,0.455569358376541,1.44229983137362,0.584607035317958,3.65143016321123,2.11485962350998,3.68e-05,5301405,445314.59179818,0,0,0,0,0,-195.040610568032,391025343
0.586285517241379,0.0588235294117647,0.432906844792002,1.44116427993944,0.58862473518347,3.65686119936141,2.10413647321222,3.67999999999999e-05,5301405,445311.661574713,0,0,0,0,0,-195.042423079843,853827949
0.586285517241379,0.0588235294117647,4.98342714538362,1.87590610537063,0.340694873167421,5.91037336921588,3.82504033957085,3.68000000000001e-05,5301405,445310.673253948,0,0,0,0,0,-205.223638739088,56018152
0.586285517241379,0.0588235294117647,4.69156995896223,1.8661764316239,0.339724789464408,5.8741674973987,3.97648003396037,3.68e-05,5301405,445312.644876207,0,0,0,0,0,-205.147046190112,834772290
0.586285517241379,0.0588235294117647,1.26353374805751,1.8150852590947,0.540778893347197,5.66300267781838,3.21118930077546,3.68e-05,5301405,445315.331919839,0,0,0,0,0,-203.814603119842,225252941
0.586285517241379,0.0588235294117647,-13.2714333170044,9.03867905413784,0.850275044754711,5.22525239404534,1.56575879340682,3.67999999999999e-05,5301405,295314.300971044,0,0,0,0,0,-295.281786104735,315999350
0.586285517241379,0.0588235294117647,-13.2825687393375,8.36369510315284,0.887130906181935,5.56029514640085,0.885285953125762,3.68e-05,5301405,295315.16287233,0,0,0,0,0,-297.309939633388,912811588
0.586285517241379,0.0588235294117647,-13.2874565720954,9.68202076472462,0.742303301688588,5.62540315009082,0.632441100021095,3.68e-05,5301405,295314.183454556,0,0,0,0,0,-300.957236246148,304958841
0.586285517241379,0.0588235294117647,-12.8756280485714,8.64467931510753,0.778072390336789,5.19461375321163,1.28731312233845,3.68e-05,5301405,295310.975505004,0,0,0,0,0,-294.962025024554,73552561
0.586285517241379,0.0588235294117647,-14.2179712544062,8.63379395919516,0.840367810171395,7.4123441074436,0.741739934738893,3.68e-05,5301405,295315.879319803,0,0,0,0,0,-302.178155616341,792118541
0.586285517241379,0.0588235294117647,-4.1460647476416,0.640216998846923,0.0432884258817838,-1.15300474649285,-3.03480057260287,3.68000000000001e-05,5301405,595313.248907635,0,0,0,0,0,-172.791795300493,511847832
0.586285517241379,0.0588235294117647,-4.15081847772081,0.651876721080717,0.0440116022691679,-1.13272703035495,-3.05603654530854,3.68e-05,5301405,595312.204407774,0,0,0,0,0,-172.775725167435,146748337
0.586285517241379,0.0588235294117647,-4.15691184418769,0.644542640044846,0.0443485781924991,-1.14141163874289,-3.05294269671424,3.68000000000001e-05,5301405,595313.117990994,0,0,0,0,0,-172.806689398248,944419173
0.586285517241379,0.0588235294117647,-4.22959729004201,0.656043149159648,0.0508382435302958,-1.11784972801348,-3.09965061066997,3.67999999999999e-05,5301405,595313.779427064,0,0,0,0,0,-172.875375209024,182009613
0.586285517241379,0.0588235294117647,-4.20299505390837,0.6577338784385,0.0484274514161337,-1.13224173263893,-3.07471765475626,3.68000000000001e-05,5301405,595310.547972336,0,0,0,0,0,-172.819802315452,158201979
0.586285517241379,0.0588235294117647,-14.6935475863027,9.50525774802965,0.822322509106999,6.32420843750545,0.287865047353881,3.68e-05,5301405,70314.6517288087,0,0,0,0,0,-301.138981245753,704270393
0.586285517241379,0.0588235294117647,-14.2044109892897,11.7305342913301,0.807350560734255,5.39095999186289,-0.837049883483457,3.68e-05,5301405,70312.4119375981,0,0,0,0,0,-309.34659073833,375942612
0.586285517241379,0.0588235294117647,-15.3327415494081,11.9706158975746,0.883720059884909,5.51735764288134,-0.25026537682222,3.68e-05,5301405,70314.3154727146,0,0,0,0,0,-308.380834358126,710610799
0.586285517241379,0.0588235294117647,-14.1973903617639,11.8329265365227,0.844703944243439,4.46973756120847,-0.962960723025454,3.68e-05,5301405,70314.0035635505,0,0,0,0,0,-309.739267258313,117082926
0.586285517241379,0.0588235294117647,-14.1489512269404,11.9927334334892,0.880276231495385,4.82472883662444,-0.661722235751977,3.68e-05,5301405,70313.4319181585,0,0,0,0,0,-307.682957351322,409310180
0.586285517241379,0.0588235294117647,-0.565984222361512,1.49260978837869,0.806410020007296,3.79506473878035,1.89114767227616,3.67999999999999e-05,5301405,370312.497545283,0,0,0,0,0,-196.993047743288,270679175
0.586285517241379,0.0588235294117647,-4.31751026285289,1.20288254349056,0.240725566780709,-0.572341061034382,-1.64769894879223,3.68e-05,5301405,370313.316140354,0,0,0,0,0,-191.571917914795,569629478
0.586285517241379,0.0588235294117647,0.0183498122660984,1.45354581512573,0.73242722492417,3.74441973183117,1.89007212131739,3.68e-05,5301405,370314.988244226,0,0,0,0,0,-195.414090763069,416227814
0.586285517241379,0.0588235294117647,-1.52119453338404,1.60630984647257,0.840005212803699,4.07909276249941,4.96780697610983,3.68e-05,5301405,370310.130444854,0,0,0,0,0,-200.778173538599,625555171
0.586285517241379,0.0588235294117647,-1.20522692786015,1.59220706974059,0.847555151951183,3.82207270844795,2.03594436429809,3.68000000000001e-05,5301405,370310.953209526,0,0,0,0,0,-200.418388890195,512555913
0.586285517241379,0.0588235294117647,-11.426502504751,0.0233038129249854,0.110131330471009,-3.45399219725045,-2.38127268870968,3.68e-05,5301405,220312.896604866,0,0,0,0,0,-986.132463073422,839280413
0.586285517241379,0.0588235294117647,-11.5154622526825,0.0337037015393819,0.10608756925978,-3.34476124470296,-2.31964855220689,3.67999999999999e-05,5301405,220313.615687538,0,0,0,0,0,-986.13964420799,155392034
0.586285517241379,0.0588235294117647,-11.4852480653286,0.029914658533788,0.101260571744028,-3.42312176524999,-2.24932366174018,3.68e-05,5301405,220312.982416949,0,0,0,0,0,-986.137389347097,995683369
0.586285517241379,0.0588235294117647,-11.3965724492244,0.0307988381789541,0.10411696902237,-3.15661136899509,-2.37657014813939,3.68e-05,5301405,220313.541137696,0,0,0,0,0,-986.142081458584,476485678
0.586285517241379,0.0588235294117647,-11.5484442064771,0.0248972245730174,0.0976329332205264,-3.36059405165585,-2.19437786988552,3.68e-05,5301405,220313.028591172,0,0,0,0,0,-986.139740099644,263452106
0.586285517241379,0.0588235294117647,0.334530736749093,1.49669630066143,0.495896677300487,3.53663445603271,4.45577632403278,3.68e-05,5301405,520311.730044623,0,0,0,0,0,-196.31754950002,450488135
0.586285517241379,0.0588235294117647,0.546505821314438,1.44075451337142,0.547757963652628,3.5952197182705,2.30261489241079,3.68e-05,5301405,520312.811149039,0,0,0,0,0,-195.050971529328,944680193
0.586285517241379,0.0588235294117647,0.509854961285163,1.4403472889844,0.557125003591032,3.62453310529923,2.21637854283262,3.67999999999999e-05,5301405,520313.022400559,0,0,0,0,0,-195.039118012178,27964302
0.586285517241379,0.0588235294117647,0.522578686127437,1.43966286706019,0.552890329376307,3.61180140959214,2.25724655586112,3.68e-05,5301405,520313.524731361,0,0,0,0,0,-195.039051193791,368076262
0.586285517241379,0.0588235294117647,0.560051811266917,1.44437629251358,0.53520707767024,3.59646770553632,2.30672848114025,3.68e-05,5301405,520312.512624668,0,0,0,0,0,-195.065097719611,731945761
0.620761724137931,0.0588235294117647,-10.0018627975738,3.20360209450577,0.766106937691272,3.20832350244119,0.350285312173934,3.68e-05,5301405,346877.021926767,0,0,0,0,0,-253.559055829136,1052474080
0.620761724137931,0.0588235294117647,-7.94993511842505,2.38634147314253,0.730988052424978,2.62839413148958,0.202138361583201,3.68e-05,5301405,346875.299104692,0,0,0,0,0,-232.326746146874,451497972
0.620761724137931,0.0588235294117647,-9.78894485457742,4.32006160579491,0.558377584486686,3.17064207967432,0.578261713320643,3.67999999999999e-05,5301405,346874.995546444,0,0,0,0,0,-258.797170358105,114083071
0.620761724137931,0.0588235294117647,-10.7329506508996,4.37257217591716,0.727577939015863,3.37730509566732,0.853921534370672,3.68000000000001e-05,5301405,346875.058935841,0,0,0,0,0,-263.166014516993,285066327
0.620761724137931,0.0588235294117647,-8.71761120770799,2.65031859425767,0.807560709975229,2.34329276856141,0.0890448780333297,3.68e-05,5301405,346875.077771065,0,0,0,0,0,-232.711341961323,730556264
0.620761724137931,0.0588235294117647,-2.08271377632684,1.66010162931077,0.580969831101714,-2.19580945737074,-5.03741954567067,3.67999999999999e-05,5301405,46876.8205081535,0,0,0,0,0,-200.770060878587,707066649
0.620761724137931,0.0588235294117647,-4.28903149349048,0.550753359385301,0.377451472373631,-1.49725543302322,-3.52873871124641,3.68e-05,5301405,46876.1934353409,0,0,0,0,0,-171.848594112228,396254227
0.620761724137931,0.0588235294117647,-4.34714744790545,0.525657395369995,0.444990674267234,-1.46585737806427,-3.54638698080467,3.68000000000001e-05,5301405,46876.9938007478,0,0,0,0,0,-171.73931721593,851159864
0.620761724137931,0.0588235294117647,-4.29398623122767,0.548267266746954,0.399787120216485,-1.48506049550624,-3.53545631211614,3.68e-05,5301405,46875.8386652534,0,0,0,0,0,-171.824167663641,144545007
0.620761724137931,0.0588235294117647,-4.33901776790161,0.556271193247036,0.429149756375437,-1.46007281337803,-3.55225566021706,3.68e-05,5301405,46876.5418993828,0,0,0,0,0,-171.789121591022,33353991
0.620761724137931,0.0588235294117647,-14.8999175628968,8.96802726064873,0.720229741979252,0.752264094638614,1.71677351204093,3.68e-05,5301405,496876.155229377,0,0,0,0,0,-294.427763633563,567050659
0.620761724137931,0.0588235294117647,-15.1621652817416,9.09564531704605,0.792933477983624,0.710803171975486,1.78232076759873,3.68e-05,5301405,496873.466605997,0,0,0,0,0,-289.528877142486,475169030
0.620761724137931,0.0588235294117647,-14.698125081274,9.31605811962328,0.686083247070832,0.522904539055904,1.96327544153638,3.68e-05,5301405,496878.132253328,0,0,0,0,0,-288.456472502189,1014269624
0.620761724137931,0.0588235294117647,-14.7936742013139,9.11197517745821,0.711169077954344,0.828713304303167,1.78020651002257,3.68e-05,5301405,496876.185390568,0,0,0,0,0,-289.169807722326,539431305
0.620761724137931,0.0588235294117647,-15.5637116641469,8.2747512573555,0.798505909476069,0.440833675496068,2.24062395870914,3.67999999999999e-05,5301405,496876.262298126,0,0,0,0,0,-291.097138011157,966726539
0.620761724137931,0.0588235294117647,-5.2040262903376,2.04067981676022,0.846044496238329,3.12851882101483,-0.617894014007914,3.68e-05,5301405,196876.602801429,0,0,0,0,0,-222.000786979557,587307281
0.620761724137931,0.0588235294117647,-6.15527173970303,2.82694302360955,0.873137024094307,3.91065475486267,-0.109259544579481,3.68e-05,5301405,196875.508965017,0,0,0,0,0,-237.124333898702,1060284142
0.620761724137931,0.0588235294117647,-3.60343915042553,2.20528013489443,0.900763588212011,8.20616370568017,3.92893788168233,3.68e-05,5301405,196876.09554573,0,0,0,0,0,-216.678245539776,1009110992
0.620761724137931,0.0588235294117647,-2.56941871214288,1.8104983328295,0.88740799541252,4.25560497163672,1.65112105005242,3.68000000000001e-05,5301405,196875.368283446,0,0,0,0,0,-210.981478395743,956760489
0.620761724137931,0.0588235294117647,-1.3055089623322,1.71969284996865,0.747740294041554,8.2397478526462,4.84487945335815,3.68e-05,5301405,196875.441071596,0,0,0,0,0,-201.716400511169,195758056
0.620761724137931,0.0588235294117647,-6.96005840482564,1.23974669484703,0.889002004664479,-0.160216740242502,-3.3217626687289,3.68e-05,5301405,421875.167042512,0,0,0,0,0,-192.195535720383,636165776
0.620761724137931,0.0588235294117647,-7.49747581324573,1.33042719527209,0.91112999786606,0.200064269692974,-3.4441546621627,3.67999999999999e-05,5301405,421875.633562537,0,0,0,0,0,-194.765193536508,144230776
0.620761724137931,0.0588235294117647,-7.00728196296718,1.23973901693749,0.807276502613405,-0.15464073055775,-3.23250929527491,3.68e-05,5301405,421873.410830267,0,0,0,0,0,-192.488580303509,649870311
0.620761724137931,0.0588235294117647,-6.84182338135928,1.21790576366128,0.820147167881534,-0.180079194550574,-3.33764531648098,3.68e-05,5301405,421878.283677713,0,0,0,0,0,-191.593858532982,37837210
0.620761724137931,0.0588235294117647,-6.6017578210637,1.11023236628611,0.815751750826922,-0.208346863300807,-3.57595060985134,3.67999999999999e-05,5301405,421875.566544356,0,0,0,0,0,-189.892967159561,325393813
0.620761724137931,0.0588235294117647,-0.0501086223784221,1.5037281947367,0.460424409051186,3.74476211633112,5.51238501612828,3.68e-05,5301405,121875.586615009,0,0,0,0,0,-196.203730725319,798965223
0.620761724137931,0.0588235294117647,-0.0432845256548823,1.5015174033386,0.466504495059169,3.74697156175427,5.42456868053569,3.68e-05,5301405,121876.027193162,0,0,0,0,0,-196.203781776125,753693559
0.620761724137931,0.0588235294117647,0.454853803072608,1.44265106324035,0.576153352395718,3.65070969587423,2.14018736829714,3.68000000000001e-05,5301405,121874.763850718,0,0,0,0,0,-195.111153040945,978382761
0.620761724137931,0.0588235294117647,-0.0474541314132902,1.50334718168149,0.476905145469782,3.76333829370031,5.31119411067955,3.68e-05,5301405,121875.356789364,0,0,0,0,0,-196.21837415437,16325513
0.620761724137931,0.0588235294117647,-0.0494947896996985,1.5019095248328,0.467169989897482,3.75871809558745,5.44871121933831,3.68e-05,5301405,121877.349372813,0,0,0,0,0,-196.20887494256,365568231
0.620761724137931,0.0588235294117647,-4.6809887911036,0.817893924464319,0.164647325322087,-0.933920240457319,-3.48819328663316,3.68e-05,5301405,571876.714750103,0,0,0,0,0,-177.85793692439,919238844
0.620761724137931,0.0588235294117647,-4.23395113579612,0.656768633432186,0.0504243196759551,-1.12737674781529,-3.10821340481682,3.68e-05,5301405,571873.02900345,0,0,0,0,0,-172.532714555662,1012135081
0.620761724137931,0.0588235294117647,-4.41180924397066,0.686813854709158,0.0700959970260525,-1.06831412635074,-3.20454122408551,3.68e-05,5301405,571872.348388523,0,0,0,0,0,-173.539967235942,281270674
0.620761724137931,0.0588235294117647,-4.80355635477583,0.772516275875657,0.141348785526427,-0.918233890521145,-3.35387887073256,3.68e-05,5301405,571876.351070977,0,0,0,0,0,-177.303173291769,843706437
0.620761724137931,0.0588235294117647,-4.70565803769258,0.808065433472136,0.161878352293088,-0.962699058409479,-3.41914153277272,3.68e-05,5301405,571873.105598247,0,0,0,0,0,-177.730563874631,147135798
0.620761724137931,0.0588235294117647,5.12737127969588,23.7214296238102,0.661174147543702,-1.73271252136972,0.0382820271460993,3.68e-05,5301405,271875.95731903,0,0,0,0,0,-350.231563247565,96038585
0.620761724137931,0.0588235294117647,3.91025546746302,22.1361507249532,0.635853845265369,-1.08673682202883,0.260838370027051,3.68e-05,5301405,271875.169568449,0,0,0,0,0,-345.343653398761,922346746
0.620761724137931,0.0588235294117647,4.44651763586366,25.8317074846608,0.642992546780976,-2.41850059725259,0.695713027372855,3.68e-05,5301405,271876.415964837,0,0,0,0,0,-353.805451893495,544467527
0.620761724137931,0.0588235294117647,5.69803770669824,3.23499317533045,0.656286232991538,-1.06936935626902,0.448843016449431,3.68e-05,5301405,271874.998569096,0,0,0,0,0,-366.333767015085,1038915156
0.620761724137931,0.0588235294117647,3.75270078087228,19.1661785612963,0.718351020025407,-0.551566277310255,0.225567381341323,3.68e-05,5301405,271876.441064216,0,0,0,0,0,-335.785831212393,727421962
0.620761724137931,0.0588235294117647,-10.7614338513628,2.52967907386951,0.894104511633594,-0.624382510878399,-0.949124751993951,3.68e-05,5301405,384375.79746952,0,0,0,0,0,-227.601242936551,280685343
0.620761724137931,0.0588235294117647,-10.3566090254454,2.30138434426,0.928211940912181,-0.466625511564325,-1.24544362315887,3.68e-05,5301405,384376.564594861,0,0,0,0,0,-221.882190567556,998246526
0.620761724137931,0.0588235294117647,-10.6160104024997,2.31343016332156,0.833235406025647,-0.587939768392008,-0.926226534954315,3.68e-05,5301405,384375.853129932,0,0,0,0,0,-227.190072579972,172493340
0.620761724137931,0.0588235294117647,-11.5419165704014,3.0802887131894,0.8937487454355,-0.690153984142077,-0.0972327565998634,3.68000000000001e-05,5301405,384374.452199937,0,0,0,0,0,-239.93056138129,892013165
0.620761724137931,0.0588235294117647,-11.4073585194812,2.73557595848313,0.867602555206631,-0.675921051866035,-0.528777697846909,3.68e-05,5301405,384373.504397265,0,0,0,0,0,-236.2395486222,861264591
0.620761724137931,0.0588235294117647,-4.42677612167876,0.574410505744377,0.368454942982969,-1.3840219443049,-3.59382628535263,3.67999999999999e-05,5301405,84377.7258930915,0,0,0,0,0,-172.836152577009,964613972
0.620761724137931,0.0588235294117647,-4.73590846190499,0.732168124500974,0.742661028891522,-1.00772374211362,-3.91190907506539,3.68e-05,5301405,84375.5118047367,0,0,0,0,0,-176.697581254646,789936689
0.620761724137931,0.0588235294117647,-4.98853318881061,0.833522406406141,0.837398660183486,-0.789557952849923,-4.04463295739265,3.68e-05,5301405,84375.7404878894,0,0,0,0,0,-179.483640731802,421737357
0.620761724137931,0.0588235294117647,-4.62471187684873,0.68044660501307,0.646925372496861,-1.18273467855323,-3.75856726992072,3.68e-05,5301405,84377.6085546804,0,0,0,0,0,-175.138485671595,482352469
0.620761724137931,0.0588235294117647,-4.90046038285178,0.80431974214192,0.690132122849781,-0.83320821226369,-4.03261481936537,3.68e-05,5301405,84376.5835116911,0,0,0,0,0,-178.754921584675,1051928485
0.620761724137931,0.0588235294117647,-8.482176432402,0.056618573543501,0.142602833763121,7.67963255680673,2.82327586322674,3.68e-05,5301405,534374.358836566,0,0,0,0,0,-881.731179329699,1068000570
0.620761724137931,0.0588235294117647,-9.50158030974044,0.0971938940183014,0.119417679893014,7.89284167562896,3.1672088064378,3.68e-05,5301405,534375.108030595,0,0,0,0,0,-881.381434459139,462478783
0.620761724137931,0.0588235294117647,-8.97346937335085,0.0289122563645357,0.128251941836791,7.98443405127124,2.53252992190115,3.68e-05,5301405,534373.511782234,0,0,0,0,0,-885.447854227014,954619822
0.620761724137931,0.0588235294117647,-8.52334575037057,2.56197797255692,0.248943352377986,7.9829870628527,2.58312650035304,3.68000000000001e-05,5301405,534374.446859707,0,0,0,0,0,-358.003611314147,692946194
0.620761724137931,0.0588235294117647,-9.42302002466622,0.587690165294948,0.15028792385216,8.00078672277619,3.11855479823642,3.68000000000001e-05,5301405,534375.704281631,0,0,0,0,0,-695.912194236778,201850546
0.620761724137931,0.0588235294117647,-1.38775142638121,3.95559430835271,0.6928945068628,3.48914195008093,-1.80666010278955,3.68e-05,5301405,234378.341800418,0,0,0,0,0,-250.730996883988,274296063
0.620761724137931,0.0588235294117647,-2.20575513196508,2.77854029655882,0.547611489481556,2.53938153906446,-1.56185988315622,3.68e-05,5301405,234376.779504034,0,0,0,0,0,-231.291626804589,511929350
0.620761724137931,0.0588235294117647,0.823961034869877,1.62478509852147,0.528819320664848,3.79762756291481,1.29170401374961,3.68e-05,5301405,234375.19859557,0,0,0,0,0,-197.948777264837,898499480
0.620761724137931,0.0588235294117647,-1.95443012423103,2.91990968193707,0.484127171841328,2.33488587919108,-1.69059359851876,3.68e-05,5301405,234375.496998248,0,0,0,0,0,-235.343428368067,320212970
0.620761724137931,0.0588235294117647,-2.72133505200397,2.06826369543715,0.29188988704108,1.34159579955065,-1.60249330914282,3.68e-05,5301405,234375.117509376,0,0,0,0,0,-215.597805263092,883711690
0.620761724137931,0.0588235294117647,-4.95295514899307,1.3579373678956,0.825900760074291,0.552178026339213,-1.08590463748184,3.68000000000001e-05,5301405,309375.793826457,0,0,0,0,0,-197.916766789914,588783855
0.620761724137931,0.0588235294117647,-5.10338333315143,1.32308560900186,0.838500665063075,1.04858084531662,-0.949828770923883,3.68e-05,5301405,309375.52592543,0,0,0,0,0,-199.901443855394,665981502
0.620761724137931,0.0588235294117647,-5.33941736168578,1.37136206049168,0.844307833334726,1.24278405768585,-0.924360169650886,3.68e-05,5301405,309375.791347318,0,0,0,0,0,-201.221707526101,493585087
0.620761724137931,0.0588235294117647,-4.60852921552677,1.33466527204435,0.706278136994271,0.228550706133735,-1.24865926133969,3.68e-05,5301405,309377.505774808,0,0,0,0,0,-196.647953508522,901489235
0.620761724137931,0.0588235294117647,-4.91939742271454,1.34488585724906,0.841864712316549,0.529843977551558,-1.08799615294406,3.68e-05,5301405,309375.219959173,0,0,0,0,0,-197.898487364498,880665979
0.620761724137931,0.0588235294117647,0.364189358531817,1.51944602266494,0.36510868807341,3.37638283211628,6.51631685864646,3.68000000000001e-05,5301405,9376.01880938888,0,0,0,0,0,-196.626232930674,162279218
0.620761724137931,0.0588235294117647,1.51429356452657,1.5990634526211,0.303182409956234,2.8458246607069,6.06913595642069,3.68e-05,5301405,9379.24110201771,0,0,0,0,0,-198.852876482937,404096185
0.620761724137931,0.0588235294117647,0.921056023447215,1.5489046752767,0.332046720255219,3.15313638021921,5.97967420324366,3.68e-05,5301405,9373.87095110953,0,0,0,0,0,-197.499855355377,547719991
0.620761724137931,0.0588235294117647,1.38990113150898,1.59442978343867,0.295986977340324,2.93099944528936,6.05255769195831,3.68e-05,5301405,9375.76506097429,0,0,0,0,0,-198.580657474965,306736139
0.620761724137931,0.0588235294117647,1.93448521021509,1.63021779564729,0.29589378825991,2.62853852029161,6.54627062235566,3.68e-05,5301405,9375.05537619193,0,0,0,0,0,-199.610142628074,849711389
0.620761724137931,0.0588235294117647,-9.63022748400243,1.92188524337419,0.78115367514016,0.00617355874427858,-2.04745152452289,3.68e-05,5301405,459377.702156355,0,0,0,0,0,-214.090438985055,865730901
0.620761724137931,0.0588235294117647,-10.3555798046309,2.25771380497748,0.742115639803923,-0.083461704769818,-1.77860539548603,3.68e-05,5301405,459376.094943383,0,0,0,0,0,-223.056388548394,313524631
0.620761724137931,0.0588235294117647,-9.17832367289157,1.70009092682579,0.848605382436505,-0.0151493445017283,-2.14646924740417,3.67999999999999e-05,5301405,459374.82084265,0,0,0,0,0,-208.377865069973,162829044
0.620761724137931,0.0588235294117647,-8.95670151781778,1.6239223940632,0.799410276825949,0.0660534557685417,-2.39194023076901,3.67999999999999e-05,5301405,459374.963330902,0,0,0,0,0,-206.660589081938,839669188
0.620761724137931,0.0588235294117647,-9.89082889259356,2.0254537909112,0.799310154626742,0.111477280673496,-2.08510962446782,3.68e-05,5301405,459374.937672982,0,0,0,0,0,-216.483745625105,75653156
0.620761724137931,0.0588235294117647,0.499617193363614,1.44359822180226,0.555049551961878,3.63139819554596,2.200614687892,3.68e-05,5301405,159375.656030533,0,0,0,0,0,-195.104806740537,552039102
0.620761724137931,0.0588235294117647,0.492492205597626,1.44114830120521,0.55742544873178,3.6350476118732,2.19155627810408,3.68e-05,5301405,159375.321399564,0,0,0,0,0,-195.101377686094,626284307
0.620761724137931,0.0588235294117647,0.478324326142111,1.44245703020943,0.559332132683381,3.64198561356629,2.16558522367533,3.68e-05,5301405,159375.931801116,0,0,0,0,0,-195.110187701703,216459678
0.620761724137931,0.0588235294117647,0.478676463718795,1.43772940121684,0.562001219433136,3.64034186555612,2.17755701262121,3.68e-05,5301405,159376.712263112,0,0,0,0,0,-195.101175694546,641850342
0.620761724137931,0.0588235294117647,0.490804066433133,1.44359597082726,0.565395237475565,3.640190832191,2.17733047185264,3.68e-05,5301405,159377.149855847,0,0,0,0,0,-195.107004527686,291826809
0.620761724137931,0.0588235294117647,-6.89030397056945,2.00615183974658,0.871069498184638,9.35876418381434,8.34935552494102,3.68e-05,5301405,215627.103368821,0,0,0,0,0,-213.955088377877,497707923
0.620761724137931,0.0588235294117647,-7.07199861503294,2.01958068035857,0.763081252932797,9.27171935835346,9.00183789783054,3.68e-05,5301405,215624.522159752,0,0,0,0,0,-214.155494467431,949359809
0.620761724137931,0.0588235294117647,-7.87244065602188,2.24289675005699,0.724553285117476,10.0366174409961,8.67284345474831,3.68e-05,5301405,215626.219285741,0,0,0,0,0,-220.271978366661,397736749
0.620761724137931,0.0588235294117647,-6.79378445362841,1.97700063881802,0.75396797129852,9.90534730688004,8.73277503216942,3.68e-05,5301405,215624.878879699,0,0,0,0,0,-212.48746054085,899199015
0.620761724137931,0.0588235294117647,-6.75881501873344,2.04794460525186,0.774813290561191,9.57694458186974,8.33584628295899,3.68e-05,5301405,215625.098776237,0,0,0,0,0,-213.942109811008,46667834
0.620761724137931,0.0588235294117647,-3.31908664260049,1.47499845060882,0.679426836763028,1.62093838203166,-1.48441840039889,3.68e-05,5301405,515624.912884487,0,0,0,0,0,-205.680771556437,270367035
0.620761724137931,0.0588235294117647,-2.61032774562813,1.88608927769348,0.674777147665431,2.09410740823279,-1.6203737225522,3.67999999999999e-05,5301405,515623.282847157,0,0,0,0,0,-217.051581887122,528627485
0.620761724137931,0.0588235294117647,-3.40218127308096,1.37098236586369,0.534133745806481,1.04839664492221,-1.63176262978514,3.68e-05,5301405,515624.806086832,0,0,0,0,0,-201.108838351576,449516022
0.620761724137931,0.0588235294117647,-2.58841043823645,1.9914408718388,0.776363167030662,2.09037066184369,-1.67848792998963,3.68e-05,5301405,515624.456604043,0,0,0,0,0,-215.864710183905,252599855
0.620761724137931,0.0588235294117647,0.475991087549627,1.44174342756359,0.563852094487781,3.63805896481667,2.16966768304843,3.68000000000001e-05,5301405,515625.553838166,0,0,0,0,0,-195.060515651905,655596205
0.620761724137931,0.0588235294117647,-4.31231547472284,0.732713087610753,0.0493555651337089,-1.3689063580671,-2.87837367854139,3.68e-05,5301405,65627.5285199067,0,0,0,0,0,-174.291735348533,566780757
0.620761724137931,0.0588235294117647,-4.47422003561118,0.77767645674358,0.0589579400337595,-1.30314086457862,-2.79170565819305,3.68e-05,5301405,65625.669012392,0,0,0,0,0,-176.214606801167,8912221
0.620761724137931,0.0588235294117647,-4.02094838694734,0.612049373631074,0.0302173963474463,-1.55463716849311,-2.82894985105306,3.68e-05,5301405,65626.8476530384,0,0,0,0,0,-170.948090122382,466489662
0.620761724137931,0.0588235294117647,-5.81282145209406,1.4087483552502,0.374226659720425,-1.57997018419583,-1.54584087470806,3.68e-05,5301405,65627.8749857685,0,0,0,0,0,-196.504436427503,284225807
0.620761724137931,0.0588235294117647,-4.83849647103326,0.932254370100091,0.120150502292192,-1.04449738809452,-2.91234541224982,3.68e-05,5301405,65628.2996585124,0,0,0,0,0,-181.6320548544,77822
0.620761724137931,0.0588235294117647,4.7077046621939,0.0193240384954125,0.341188903762062,3.31134815783294,-2.90479572501374,3.67999999999999e-05,5301405,365626.269113075,0,0,0,0,0,-784.022503282342,873518641
0.620761724137931,0.0588235294117647,4.99180326663202,0.0184220346500943,0.24403993613297,4.00917468486707,-3.74885817615533,3.68e-05,5301405,365624.13235605,0,0,0,0,0,-797.632550825097,627031292
0.620761724137931,0.0588235294117647,4.93650433650264,0.0150508287450737,0.33904902994778,3.45878835201323,-2.96189274361099,3.68e-05,5301405,365623.505625364,0,0,0,0,0,-786.642361100203,677859789
