"","time","sim_data_median","sim_data_low_Q","sim_data_high_Q","combo_num"
"1816",790,57,4.475,354.875,70
"1817",821,69,7,568.25,70
"1818",851,35.5,2,256.124999999999,70
"1819",882,19,0.475,148.2,70
"1820",912,5,0,49.525,70
"1821",151,7146,1819.875,17277.675,71
"1822",181,3170,773.35,8859.69999999998,71
"1823",212,1298.5,273,3735.575,71
"1824",243,444.5,93.925,1332.175,71
"1825",273,220.5,47.225,580.775,71
"1826",304,175,42.225,424.525,71
"1827",334,269,93.125,685.95,71
"1828",365,800.5,201.375,2211.7,71
"1829",396,3398.5,853.525,10478.75,71
"1830",424,7371,2203.35,25721.775,71
"1831",455,10660.5,2743.325,28599.775,71
"1832",485,5046.5,1188.375,19597.975,71
"1833",516,2224.5,447.45,6981.6,71
"1834",546,753,130.55,1971.025,71
"1835",577,177.5,53,687.525,71
"1836",608,49,11.95,163.175,71
"1837",638,16.5,3,57.625,71
"1838",669,10,1,26.525,71
"1839",699,10,2,31.575,71
"1840",730,17,1.475,64.1499999999999,71
"1841",761,38.5,4,163.175,71
"1842",790,56,5.425,333.95,71
"1843",821,57,7.95,321.225,71
"1844",851,41.5,4.475,242.775,71
"1845",882,16,1,94.2499999999999,71
"1846",912,5,0,25,71
"1847",151,7712.5,1594.725,20372.075,72
"1848",181,3856,1211.575,9953.775,72
"1849",212,1118,398.075,3330.5,72
"1850",243,463.5,124.6,1477.9,72
"1851",273,214,66.475,707.049999999999,72
"1852",304,183,59.475,481.2,72
"1853",334,239.5,81.95,806.924999999999,72
"1854",365,660.5,129.375,2077.725,72
"1855",396,2614,608.8,9740.27499999999,72
"1856",424,6091.5,1448.95,23861.2,72
"1857",455,9699,2662.875,23697.8,72
"1858",485,6445.5,1501.925,17127.525,72
"1859",516,2590.5,471.875,7169.15,72
"1860",546,759,154.7,2024.825,72
"1861",577,215,53.75,548.875,72
"1862",608,52,14.95,137.25,72
"1863",638,20,3.475,63.7249999999999,72
"1864",669,9,1,32.525,72
"1865",699,7.5,0,30.05,72
"1866",730,17.5,0.475,73.05,72
"1867",761,38,3,142.05,72
"1868",790,59,6.325,273.575,72
"1869",821,72,6,378.049999999999,72
"1870",851,39,1,254.05,72
"1871",882,16,0,101.625,72
"1872",912,5.5,0,28.05,72
"1873",151,9036.5,1632.6,19525.8,73
"1874",181,3415,767.85,8758.3,73
"1875",212,1356,273.2,3115.2,73
"1876",243,458.5,117.825,1035.3,73
"1877",273,198.5,48.75,591.525,73
"1878",304,169.5,23.95,522.825,73
"1879",334,267,50,820.974999999998,73
"1880",365,875.5,245.475,2581.75,73
"1881",396,3380,725.95,11051.075,73
"1882",424,6572,1850.45,21928.675,73
"1883",455,9592.5,3056.4,27422.075,73
"1884",485,6962.5,1398.175,16415.725,73
"1885",516,2395.5,781.15,7163.87499999999,73
"1886",546,808,187.225,2231.925,73
"1887",577,198,64.75,501.7,73
"1888",608,57.5,12.95,150.15,73
"1889",638,18,3,54.525,73
"1890",669,9,1,24.525,73
"1891",699,9,0.475,36.6749999999999,73
"1892",730,11.5,1,56.1999999999999,73
"1893",761,27.5,3.475,138.525,73
"1894",790,47.5,7,203.525,73
"1895",821,46.5,3.475,366.825,73
"1896",851,24.5,1,162.625,73
"1897",882,9,0,119.2,73
"1898",912,3,0,16.525,73
"1899",151,7909,1907,21570.675,74
"1900",181,3559.5,933.375,9672.57499999998,74
"1901",212,1212.5,315.35,3429.825,74
"1902",243,429,106.225,949.475,74
"1903",273,177.5,61.175,533.124999999999,74
"1904",304,194,31.9,564.3,74
"1905",334,241,66.95,728.324999999998,74
"1906",365,821.5,198.8,2568.75,74
"1907",396,3407.5,695.775,10261.85,74
"1908",424,7909.5,2280.5,22690.075,74
"1909",455,10081,2021.875,27118.275,74
"1910",485,6449.5,1632.725,16462.525,74
"1911",516,2587,907.75,6395.7,74
"1912",546,676,204.125,1629.575,74
"1913",577,213,61.7,575.425,74
"1914",608,49.5,15.95,172,74
"1915",638,15,3.95,45.05,74
"1916",669,10.5,1,25.525,74
"1917",699,7,1,46.1,74
"1918",730,16.5,1.475,62.525,74
"1919",761,27,4.475,139.35,74
"1920",790,48,8.95,267.7,74
"1921",821,62,4,359.8,74
"1922",851,37,1.475,201.8,74
"1923",882,15.5,0.475,114.925,74
"1924",912,4,0,23.525,74
"1925",151,7102.5,1766,19030.175,75
"1926",181,3197,754.5,9224.77499999999,75
"1927",212,1322,314.85,3152.5,75
"1928",243,446.5,90.65,1323.25,75
"1929",273,213.5,60.375,491.625,75
"1930",304,184,47.425,419.05,75
"1931",334,279,53.15,888.775,75
"1932",365,717,226.925,2535.125,75
"1933",396,3279.5,936.9,11366.025,75
"1934",424,7299.5,1579.425,21606.725,75
"1935",455,10465.5,3104.925,24138.75,75
"1936",485,5460.5,1429.7,15443.9,75
"1937",516,2045.5,457.875,5990.2,75
"1938",546,777,160.125,1763.175,75
"1939",577,182.5,47.85,640.35,75
"1940",608,54,9,166.35,75
"1941",638,16.5,3,59.1499999999999,75
"1942",669,10,1,32.1,75
"1943",699,9.5,1.475,33,75
"1944",730,16,1.475,70.575,75
"1945",761,33.5,2,203.05,75
"1946",790,52,4.475,287.425,75
"1947",821,67.5,4,272.625,75
"1948",851,36,1.475,245.274999999999,75
"1949",882,14.5,0,109.15,75
"1950",912,4,0,22.05,75
"1951",151,6141.5,1641.15,16022.05,76
"1952",181,3150.5,675.05,7590.175,76
"1953",212,1090,263.5,2556.625,76
"1954",243,434,101.85,1124.45,76
"1955",273,192,42.575,589.4,76
"1956",304,162.5,43.75,503.375,76
"1957",334,303.5,64.95,698.9,76
"1958",365,814,244.7,2565.525,76
"1959",396,3052,888.9,8576.05,76
"1960",424,5949.5,1448.275,18555.975,76
"1961",455,8532.5,1683.95,30348,76
"1962",485,7253.5,1312,18357.75,76
"1963",516,2896.5,849.475,10399.075,76
"1964",546,868.5,228.975,2201.575,76
"1965",577,245.5,63,553.725,76
"1966",608,64,12.475,165.775,76
"1967",638,21,4.475,69.05,76
"1968",669,11,0,41.525,76
"1969",699,10.5,1,45.625,76
"1970",730,17,0,73,76
"1971",761,34.5,2,236.525,76
"1972",790,46,3.95,412.15,76
"1973",821,45,2.475,316.35,76
"1974",851,24,1,324.449999999999,76
"1975",882,11.5,0,157.675,76
"1976",912,4,0,53.575,76
"1977",151,7815,2283.425,19885.575,77
"1978",181,3201,920.35,7220.25,77
"1979",212,869,364.65,2247,77
"1980",243,341,93.725,831.525,77
"1981",273,148,40.275,582.825,77
"1982",304,135.5,29.475,471.825,77
"1983",334,244.5,50.475,561.825,77
"1984",365,735,183.85,2813.15,77
"1985",396,2946,590.625,8317,77
"1986",424,6949.5,1606.175,22635.85,77
"1987",455,9824.5,2112.9,35571.275,77
"1988",485,6878.5,1875.75,14814.675,77
"1989",516,2995.5,452.25,9401.49999999998,77
"1990",546,830.5,134.85,2099.925,77
"1991",577,207.5,69.425,520.1,77
"1992",608,51.5,12,200.85,77
"1993",638,22.5,3.475,71.525,77
"1994",669,12.5,0.475,44.1999999999999,77
"1995",699,15,3,48.7249999999999,77
"1996",730,27,3,116.775,77
"1997",761,62,7.95,218.175,77
"1998",790,94.5,11.95,469.875,77
"1999",821,103.5,11.475,1003.025,77
"2000",851,74.5,5,408.975,77
"2001",882,30,2,167.4,77
"2002",912,10.5,0,85.8999999999997,77
"2003",151,5147.5,1385.025,16347.225,78
"2004",181,2311,614.4,6699.775,78
"2005",212,978.5,290.85,3122.775,78
"2006",243,421.5,101.6,1127.35,78
"2007",273,200,62.9,481.374999999999,78
"2008",304,142,24.325,431.4,78
"2009",334,241,65.425,849.049999999999,78
"2010",365,860,139.475,2829.24999999999,78
"2011",396,3036.5,904.7,8221.6,78
"2012",424,7486,1528.35,20376.15,78
"2013",455,11002.5,2577.225,30621.05,78
"2014",485,6464,1946.725,18445.4,78
"2015",516,2754.5,721.475,7476.925,78
"2016",546,735,242.425,2044.35,78
"2017",577,255,42.75,702.924999999999,78
"2018",608,60,12.95,172.5,78
"2019",638,20,3.475,63.05,78
"2020",669,10.5,1,36.05,78
"2021",699,10,1.475,36.6749999999999,78
"2022",730,18.5,1,80.525,78
"2023",761,38,2.475,196.625,78
"2024",790,62,4,379.75,78
"2025",821,57.5,5,418.975,78
"2026",851,30.5,1,278.525,78
"2027",882,18.5,0,106.675,78
"2028",912,4,0,41.3999999999999,78
"2029",151,6327,1747.275,13990.8,79
"2030",181,2611,530,6222.925,79
"2031",212,967,254.375,2409.7,79
"2032",243,412.5,69.9,1173.425,79
"2033",273,183.5,47,495.075,79
"2034",304,162.5,43.325,457.075,79
"2035",334,266,65.65,841.049999999999,79
"2036",365,758.5,193.125,2824.45,79
"2037",396,2853.5,618.525,7544.7,79
"2038",424,6068.5,1829.2,18003.725,79
"2039",455,9119.5,1614.875,29465.8,79
"2040",485,5452.5,1604.425,18106.45,79
"2041",516,2902.5,653.475,8851.49999999999,79
"2042",546,869,226.25,3115.4,79
"2043",577,252.5,45.95,654.524999999999,79
"2044",608,59.5,21.475,211.725,79
"2045",638,23,7,59.575,79
"2046",669,12,1,46.1,79
"2047",699,13,2,43.575,79
"2048",730,22.5,2,92.575,79
"2049",761,41,2.475,177.4,79
"2050",790,76,3.425,300.05,79
"2051",821,52,6.475,485.775,79
"2052",851,45,2,357.575,79
"2053",882,19,0.475,186.3,79
"2054",912,6,0,50.575,79
"2055",151,8459,2503.975,23233.075,80
"2056",181,3445,1078.925,7831.59999999999,80
"2057",212,1175.5,363.725,3364.775,80
"2058",243,353.5,67.85,1164.3,80
"2059",273,194,34.375,605.775,80
"2060",304,148.5,43.95,531.625,80
"2061",334,289,61.425,803.925,80
"2062",365,824,206.075,2138.025,80
"2063",396,2802,673.525,10126.175,80
"2064",424,5382.5,1706.9,20660.35,80
"2065",455,9803,1568.175,33767.0499999999,80
"2066",485,6257,1637.825,17746.4,80
"2067",516,2770.5,580.625,7331.025,80
"2068",546,839,158.95,1807.875,80
"2069",577,199,52.425,483.875,80
"2070",608,56,9.475,156.3,80
"2071",638,18,3.95,55.625,80
"2072",669,10,1.475,34,80
"2073",699,8,1,31.05,80
"2074",730,16,0.475,66.05,80
"2075",761,42.5,2.475,225.225,80
"2076",790,66.5,2.475,312.925,80
"2077",821,77,1.95,387.45,80
"2078",851,37,0.475,288.4,80
"2079",882,18,0,112.725,80
"2080",912,4,0,37.1,80
"2081",151,6962,1711.875,20847.7,81
"2082",181,3823,832.9,8803.69999999999,81
"2083",212,1327.5,327.75,3801.05,81
"2084",243,455.5,108.7,1168.275,81
"2085",273,227,46.275,479.075,81
"2086",304,185,55.425,467.475,81
"2087",334,260,58.15,759.899999999998,81
"2088",365,917.5,195.65,2705.575,81
"2089",396,3155.5,1036.525,9273.875,81
"2090",424,6622.5,2021.4,20590.575,81
"2091",455,8949.5,1671.15,28125.875,81
"2092",485,4551.5,1125.2,16978.3,81
"2093",516,2730,459.9,6241.475,81
"2094",546,683.5,221.85,2280.025,81
"2095",577,221.5,49,611.05,81
"2096",608,51.5,17.475,126.35,81
"2097",638,18,2.475,53.525,81
"2098",669,10,1,29,81
"2099",699,8,2,36.525,81
"2100",730,15,0.475,74.05,81
"2101",761,35,0.475,211.65,81
"2102",790,56,3.475,364.949999999999,81
"2103",821,63.5,4.475,575.124999999999,81
"2104",851,30.5,0.475,416.174999999998,81
"2105",882,15.5,0,116.525,81
"2106",912,4,0,37.575,81
"2107",151,7938,1664.625,19823.175,82
"2108",181,3501,949.525,9524.79999999999,82
"2109",212,1272.5,313.7,3685.725,82
"2110",243,446.5,113.5,1038.45,82
"2111",273,188.5,53.95,417.1,82
"2112",304,173,44.75,478.625,82
"2113",334,228,79.85,652.174999999999,82
"2114",365,824.5,184.9,2349.175,82
"2115",396,3022.5,669.875,9246.47499999999,82
"2116",424,8256,2035.275,22067.8,82
"2117",455,9270,2333.8,28424,82
"2118",485,6652,1752.775,19292.3,82
"2119",516,2696.5,746.85,7099.42499999999,82
"2120",546,745.5,212.025,2078.575,82
"2121",577,200.5,51.375,636.1,82
"2122",608,56,10.375,155.3,82
"2123",638,15.5,1.475,58.525,82
"2124",669,8,0,31.2999999999999,82
"2125",699,7,0,33.6749999999999,82
"2126",730,14,1.475,62.575,82
"2127",761,33.5,1,152.225,82
"2128",790,52,4,339.5,82
"2129",821,57,5,399.749999999999,82
"2130",851,31.5,2,201.55,82
"2131",882,13,0,113.425,82
"2132",912,3,0,30.05,82
"2133",151,8182,2824.7,20779.775,83
"2134",181,3063,1005.65,7389.025,83
"2135",212,1323,387.225,4336.15,83
"2136",243,488.5,124.95,1503.7,83
"2137",273,174.5,64.9,663.074999999999,83
"2138",304,155,30.475,537.574999999999,83
"2139",334,187.5,33.325,635.324999999999,83
"2140",365,789,152.8,2495.675,83
"2141",396,2870.5,689.925,10995.6,83
"2142",424,7239,2141.6,18852.825,83
"2143",455,9582.5,1735.8,30253.2749999999,83
"2144",485,6212,1538.775,17223.675,83
"2145",516,2361.5,754.15,7409,83
"2146",546,691.5,181.85,2028.325,83
"2147",577,213,58.95,521.225,83
"2148",608,56.5,13.475,137.825,83
"2149",638,17,3.475,56.625,83
"2150",669,9,1,31.1,83
"2151",699,9,1.475,39.7249999999999,83
"2152",730,16,1,64.7249999999999,83
"2153",761,38.5,2.475,157.1,83
"2154",790,59.5,6.9,241,83
"2155",821,70.5,3.475,372.274999999999,83
"2156",851,46.5,2,297.6,83
"2157",882,17,1,132.1,83
"2158",912,5,0,38.1,83
"2159",151,6324.5,1429.875,18759.375,84
"2160",181,2840.5,852.8,6133.025,84
"2161",212,1086,258.325,2697.325,84
"2162",243,354,70.95,1006.525,84
"2163",273,179.5,38.75,483.875,84
"2164",304,154.5,39.425,460.649999999999,84
"2165",334,289.5,69.425,889.774999999999,84
"2166",365,823.5,202.75,2553.5,84
"2167",396,3006.5,469.6,11009.45,84
"2168",424,6211.5,1629.925,20361.625,84
"2169",455,10356.5,2097.45,37846.2,84
"2170",485,6963,2029.15,21243.825,84
"2171",516,2815.5,715.225,7813.69999999999,84
"2172",546,990.5,261.75,2333.725,84
"2173",577,230,73.95,596.775,84
"2174",608,62.5,12.9,178.775,84
"2175",638,17,4.475,57.05,84
"2176",669,11,1,43.1,84
"2177",699,12,1,54.1499999999999,84
"2178",730,17.5,1.475,91.7249999999999,84
"2179",761,33,3,317.224999999999,84
"2180",790,54.5,7,325.675,84
"2181",821,63.5,2.475,830.949999999999,84
"2182",851,37,1,530.45,84
"2183",882,12.5,0,168.2,84
"2184",912,5,0,44.525,84
"2185",151,6639.5,1403.4,17929.675,85
"2186",181,2522,637.25,5996.775,85
"2187",212,927.5,321.5,2933.4,85
"2188",243,380.5,113.275,959.925,85
"2189",273,176,39.7,475.8,85
"2190",304,157,45,500.525,85
"2191",334,251,86.475,582.675,85
"2192",365,886,157.8,2156.425,85
"2193",396,3055,413.525,10320.15,85
"2194",424,6542,1239.375,21982.325,85
"2195",455,10866.5,1758.6,30534.9,85
"2196",485,7305.5,1717,17836.075,85
"2197",516,2769,765.95,8719.575,85
"2198",546,881.5,266.25,2310.8,85
"2199",577,255.5,49.475,627,85
"2200",608,53.5,14.475,153.4,85
"2201",638,20.5,3.95,72.3499999999999,85
"2202",669,12,1,39.625,85
"2203",699,9.5,0,39.525,85
"2204",730,21.5,2.475,80.7749999999999,85
"2205",761,45,4.475,310.975,85
"2206",790,56,5,460.975,85
"2207",821,57,4,714.249999999998,85
"2208",851,46,2.95,333.525,85
"2209",882,19,0.475,191.2,85
"2210",912,5,0,68.4999999999998,85
"2211",151,5723.5,1329.65,14301.45,86
"2212",181,2528.5,777.45,6936.775,86
"2213",212,1030.5,294.4,2942.625,86
"2214",243,394.5,102.55,988.65,86
"2215",273,200.5,36.275,613.449999999999,86
"2216",304,153.5,50.475,431.949999999999,86
"2217",334,282.5,60.8,687.1,86
"2218",365,783.5,171.3,2268.25,86
"2219",396,3081,679.8,8768.79999999999,86
"2220",424,8394,1559.45,19505.8,86
"2221",455,8944.5,2692.3,24580,86
"2222",485,6394,1523.05,20365.2,86
"2223",516,2805.5,541.275,7411.975,86
"2224",546,840,188.375,2315.1,86
"2225",577,247,50.65,588.15,86
"2226",608,59.5,15,206.025,86
"2227",638,20,2,67,86
"2228",669,15,2,49.9249999999999,86
"2229",699,11,2,47.1,86
"2230",730,18,2.475,89.05,86
"2231",761,33.5,5,194.15,86
"2232",790,49,2,404.875,86
"2233",821,61,3,402.3,86
"2234",851,33,1.475,310.975,86
"2235",882,15.5,0,116.25,86
"2236",912,4,0,62.4999999999998,86
"2237",151,6224.5,1958.675,15267.65,87
"2238",181,2819.5,579.925,6937.02499999999,87
"2239",212,944.5,260.95,2635.04999999999,87
"2240",243,432,91.3,1113.3,87
"2241",273,197.5,40.475,487.075,87
"2242",304,172.5,40,413.65,87
"2243",334,244,57.475,627.525,87
"2244",365,866,171.9,2048.825,87
"2245",396,2915.5,793.8,9236.37499999999,87
"2246",424,6618.5,1244.7,22760.25,87
"2247",455,9575,2747.6,26789.475,87
"2248",485,7276,1401.65,17072.475,87
"2249",516,2557.5,566.2,7823.05,87
"2250",546,754.5,123.175,2371.2,87
"2251",577,266.5,81.35,607.8,87
"2252",608,71,19.95,195.1,87
"2253",638,21.5,4.475,60.05,87
"2254",669,11,2,38.05,87
"2255",699,9,1,47.05,87
"2256",730,17,1,86.1,87
"2257",761,46,4.475,253.825,87
"2258",790,56,5.95,640.625,87
"2259",821,71,5.475,526.875,87
"2260",851,32,2,361.024999999999,87
"2261",882,19.5,0,170.25,87
"2262",912,4,0,60.4499999999998,87
"2263",151,6743.5,1964.65,16585.15,88
"2264",181,2690.5,841.9,7386.325,88
"2265",212,1037.5,197.2,3065,88
"2266",243,374.5,90.025,1004.6,88
"2267",273,195,44.65,491.825,88
"2268",304,160.5,48.225,435.05,88
"2269",334,239.5,54.425,687.05,88
"2270",365,768.5,188.05,2977.75,88
"2271",396,2813.5,880.925,9846.97499999999,88
"2272",424,7059.5,1375.275,22074.775,88
"2273",455,9980,2251.775,27810.2,88
"2274",485,6771,961.325,21245.8,88
"2275",516,2569,617.875,7586.34999999999,88
"2276",546,774.5,176.3,2127.725,88
"2277",577,253,62.325,617.699999999999,88
"2278",608,66.5,14.95,157.525,88
"2279",638,22,2,63.1499999999999,88
"2280",669,10,2,39.1499999999999,88
"2281",699,8,1.475,42.05,88
"2282",730,17,1,89.575,88
"2283",761,32.5,1.475,289.3,88
"2284",790,53,4.475,538.574999999999,88
"2285",821,66.5,3,589.074999999999,88
"2286",851,40,1,344.125,88
"2287",882,18,1,123.5,88
"2288",912,5,0,77.575,88
"2289",151,6806,1540.825,17134.425,89
"2290",181,2933.5,780.775,6703.55,89
"2291",212,1151.5,275.025,3440.2,89
"2292",243,437,112.325,988.85,89
"2293",273,181.5,61.75,527.7,89
"2294",304,144.5,27.475,426.075,89
"2295",334,241.5,48,715.45,89
"2296",365,734.5,177.4,3503.35,89
"2297",396,2889.5,921.125,9022.25,89
"2298",424,7069.5,1258.225,24073.975,89
"2299",455,10604,1262.65,34904.8,89
"2300",485,5769,1995.9,23399.55,89
"2301",516,2822,710.275,8400.55,89
"2302",546,803.5,211.125,2153.05,89
"2303",577,216.5,77.275,632.575,89
"2304",608,64.5,20,192.05,89
"2305",638,21,4,52.575,89
"2306",669,10,1,45.525,89
"2307",699,8.5,0.475,46.7749999999999,89
"2308",730,17,0.475,84.575,89
"2309",761,33.5,2,233.85,89
"2310",790,53,1,481.9,89
"2311",821,59.5,3,781.674999999998,89
"2312",851,38.5,1,411.1,89
"2313",882,16.5,0,204.05,89
"2314",912,5,0,68.525,89
"2315",151,6555,1470.375,18240.2,90
"2316",181,2251,699.525,8440.44999999999,90
"2317",212,1069,275.95,2701.4,90
"2318",243,395.5,94.65,1233.5,90
"2319",273,176,55.85,529.45,90
"2320",304,133,27.75,429.175,90
"2321",334,226.5,48.425,644.099999999999,90
"2322",365,679.5,145.075,2525.25,90
"2323",396,2977,815,8431.225,90
"2324",424,5694,1086.725,20711.05,90
"2325",455,9373,1825.725,25907.15,90
"2326",485,6006,1370.4,17160.45,90
"2327",516,2252,426.55,7974.3,90
"2328",546,858,204.9,2346.925,90
"2329",577,219,41.6,536.525,90
"2330",608,68,13.9,201.2,90
"2331",638,21,6.475,56.6749999999999,90
"2332",669,12.5,0.475,38.1499999999999,90
"2333",699,14.5,1,45,90
"2334",730,25,3,86.8749999999999,90
"2335",761,75.5,3,416.949999999999,90
"2336",790,99,6.95,601.149999999999,90
"2337",821,116.5,5,941.675,90
"2338",851,83.5,2.95,680.599999999999,90
"2339",882,32.5,0.475,275.25,90
"2340",912,9,0,92.05,90
"2341",151,6298.5,1734.65,16270.85,91
"2342",181,2637,640.65,7455.4,91
"2343",212,1064.5,228.25,2783.2,91
"2344",243,378.5,79.425,935.3,91
"2345",273,190.5,25.475,687.925,91
"2346",304,171,62.275,447.325,91
"2347",334,258.5,57.95,658.625,91
"2348",365,658.5,214.95,2340.825,91
"2349",396,2444,659.9,7364.9,91
"2350",424,5921,1482.4,20768.85,91
"2351",455,9375,1215.925,26924.275,91
"2352",485,6762.5,1374.1,20717.25,91
"2353",516,3110,597.125,9413.27499999999,91
"2354",546,788.5,158.8,2254.575,91
"2355",577,243.5,63.475,642.249999999999,91
"2356",608,60.5,11.95,209.35,91
"2357",638,24,5.425,70.2499999999999,91
"2358",669,14,2,40.1999999999999,91
"2359",699,12,0.475,50.525,91
"2360",730,21.5,2.475,116.725,91
"2361",761,42.5,5.95,307.2,91
"2362",790,64.5,4,536.899999999999,91
"2363",821,90.5,1.95,501.875,91
"2364",851,45,2.95,423.45,91
"2365",882,18.5,0,219.55,91
"2366",912,5,0,99.0249999999998,91
"2367",151,6472,2355.575,19818.2,92
"2368",181,2478,792.85,6908.87499999999,92
"2369",212,857,198.95,3010.275,92
"2370",243,397.5,87.95,1076.125,92
"2371",273,175,51.475,688.25,92
"2372",304,173,43.7,446.4,92
"2373",334,277,64.225,675.199999999999,92
"2374",365,751.5,128.175,2274.925,92
"2375",396,2688,691.025,13884.5,92
"2376",424,7486.5,1853.5,21614.825,92
"2377",455,10270.5,2735.175,31884.325,92
"2378",485,7088.5,1856.025,17142.9,92
"2379",516,3126.5,993.325,8235.42499999998,92
"2380",546,854.5,187.425,2137.2,92
"2381",577,259,39.55,684.5,92
"2382",608,60,13.9,177.1,92
"2383",638,20.5,3,56.6749999999999,92
"2384",669,10,1,50.1999999999999,92
"2385",699,9.5,1,38.525,92
"2386",730,17,2,117.15,92
"2387",761,36,3,274.075,92
"2388",790,57.5,1.95,545.5,92
"2389",821,58,1.475,670.5,92
"2390",851,32,0,389.15,92
"2391",882,13,0,187.875,92
"2392",912,4,0,72.1,92
"2393",151,7257,1837.85,14988.15,93
"2394",181,2582.5,596.475,6966.1,93
"2395",212,1091.5,323.8,2804.375,93
"2396",243,467.5,124.475,1104.925,93
"2397",273,204,46.85,469.05,93
"2398",304,161,41.175,439.15,93
"2399",334,203,36.9,743.775,93
"2400",365,733.5,81.425,2668.725,93
"2401",396,2988,756.975,11367.525,93
"2402",424,7427,1278.45,22452.275,93
"2403",455,10403,2712.15,27094.3,93
"2404",485,7043.5,1458.25,18148.425,93
"2405",516,2214,681.575,7724.12499999999,93
"2406",546,849.5,217.775,2399.7,93
"2407",577,249,63.65,674.7,93
"2408",608,59.5,19,160.525,93
"2409",638,19,4.475,60.1499999999999,93
"2410",669,12,1,45,93
"2411",699,9,1,46.8749999999999,93
"2412",730,17,2,110.325,93
"2413",761,34,2.475,292.85,93
"2414",790,48,1.475,777.324999999999,93
"2415",821,60.5,1.475,618.524999999998,93
"2416",851,29.5,1,552.499999999998,93
"2417",882,13,0,324.7,93
"2418",912,4,0,93.05,93
"2419",151,6496.5,1453.925,15181.75,94
"2420",181,2950.5,663.775,6532.05,94
"2421",212,1185.5,224.425,2629.525,94
"2422",243,388,152.95,879.25,94
"2423",273,199,42,486.4,94
"2424",304,159,43.9,533.3,94
"2425",334,234.5,30.275,863.725,94
"2426",365,684.5,144.225,2464.05,94
"2427",396,2743,643.375,9800.09999999998,94
"2428",424,6538,1853.9,21348.1,94
"2429",455,10658,2678.3,27975.775,94
"2430",485,6524.5,1582.95,19303.1,94
"2431",516,2702.5,699.65,8435.525,94
"2432",546,762,209.075,2211.15,94
"2433",577,194,52.375,721.575,94
"2434",608,58.5,11.95,179.525,94
"2435",638,23,4.475,67.05,94
"2436",669,10,1,52.1999999999999,94
"2437",699,9.5,0,40.575,94
"2438",730,19.5,1,97.9249999999999,94
"2439",761,42.5,3.475,220.575,94
"2440",790,75,2.95,528.699999999999,94
"2441",821,92.5,1.475,644,94
"2442",851,42,0.475,407.925,94
"2443",882,17,0.475,289.175,94
"2444",912,6,0,53.1,94
"2445",151,6677.5,1437.8,16123.525,95
"2446",181,2283.5,717.075,7425.74999999999,95
"2447",212,979.5,242.975,2891.45,95
"2448",243,404,102.375,1056.05,95
"2449",273,189.5,56.375,557.725,95
"2450",304,168.5,57,452.575,95
"2451",334,250.5,69.425,746.349999999999,95
"2452",365,782,161.35,2940.65,95
"2453",396,2907.5,688.3,9133.72499999999,95
"2454",424,6735,938.5,18677.5,95
"2455",455,10673,2069.1,29515.15,95
"2456",485,6306,1495.3,21031.125,95
"2457",516,3096.5,1176.55,8241.575,95
"2458",546,894.5,233.425,2883.375,95
"2459",577,253.5,59.025,642.4,95
"2460",608,65.5,19.375,196.775,95
"2461",638,21.5,3.95,69,95
"2462",669,11.5,2,39.625,95
"2463",699,9,1,54.1,95
"2464",730,18,1.475,95.625,95
"2465",761,41,4,279.85,95
"2466",790,60,4,493.425,95
"2467",821,72.5,2.425,827.324999999999,95
"2468",851,50.5,1,438.099999999999,95
"2469",882,16.5,0,269.424999999999,95
"2470",912,5,0,101.025,95
"2471",151,6644,1997.75,18362.725,96
"2472",181,2739,561.875,7041.55,96
"2473",212,901,266.425,2303.725,96
"2474",243,404.5,153.95,1007.2,96
"2475",273,190.5,57.85,564.899999999999,96
"2476",304,158.5,44.125,521.7,96
"2477",334,247.5,63.275,899.35,96
"2478",365,801.5,260.2,2038.475,96
"2479",396,2639.5,666.625,9849.74999999998,96
"2480",424,6842.5,1109.55,23006.775,96
"2481",455,9371,1826.95,36680.925,96
"2482",485,6784.5,2098.975,17620.825,96
"2483",516,2828,718.425,6423.57499999999,96
"2484",546,804,121.95,2289.675,96
"2485",577,256.5,79.475,689.575,96
"2486",608,67.5,15.475,164.975,96
"2487",638,18.5,4.475,51.05,96
"2488",669,11.5,1,35.525,96
"2489",699,10,1,49.6749999999999,96
"2490",730,16.5,1,99.4249999999997,96
"2491",761,49,2.475,222.675,96
"2492",790,74,1.95,456.025,96
"2493",821,82.5,1.475,702.775,96
"2494",851,49,1,456.524999999999,96
"2495",882,24.5,0,290.675,96
"2496",912,6,0,80.1999999999999,96
"2497",151,6816,2508.6,17331.35,97
"2498",181,2682,709.325,6604.77499999999,97
"2499",212,1154.5,264.6,2900.65,97
"2500",243,385.5,101.8,1101.15,97
"2501",273,204,27.425,558.524999999999,97
"2502",304,154.5,38.225,506.825,97
"2503",334,233.5,39.475,763.874999999998,97
"2504",365,694.5,191.6,2297.75,97
"2505",396,2528.5,652.8,8921.87499999999,97
"2506",424,6949.5,2121.05,19477.925,97
"2507",455,10127.5,3120.2,32060.325,97
"2508",485,7012.5,1626.3,18177.975,97
"2509",516,2581,680.775,7815.425,97
"2510",546,765,193.8,1935.475,97
"2511",577,192,51.95,702.049999999999,97
"2512",608,60,12.475,214.625,97
"2513",638,21,5,77.525,97
"2514",669,12,1.475,43.05,97
"2515",699,10,1,41,97
"2516",730,17.5,2,70,97
"2517",761,40.5,2,223.575,97
"2518",790,68.5,3,472.074999999999,97
