"","sigma_P","gamma","mu_EI","b_3","sigma_M","rho","b_1","b_2","mu_H","N_0","E_0","I_0","R_0","C_0","r","g","epsilon","LL","seed","Profile_Type"
"53",0.275999655172414,0.142857142857143,0.1,-2.80488819004964,0.56722152138062,0.029496112258843,-0.4896267366208,-2.60682007678074,3.67999999999999e-05,5301405,107815.230782486,79688.3449250178,0,0,0,0,0,-166.532563160831,475092384,"sigma_P"
"54",0.275999655172414,0.142857142857143,0.1,-2.81876606881565,0.570203254144439,0.0309604175019376,-0.470906376594636,-2.63014942321807,3.68e-05,5301405,107812.765731938,79687.5311878808,0,0,0,0,0,-166.570215239507,567129390,"sigma_P"
"55",0.275999655172414,0.142857142857143,0.1,-2.81136540672394,0.568152968844267,0.0297501799160182,-0.48588991959095,-2.60627269414855,3.68e-05,5301405,107814.016496104,79688.2663220808,0,0,0,0,0,-166.534113719575,149496325,"sigma_P"
"56",0.275999655172414,0.142857142857143,0.1,-2.81000194055395,0.569726371388503,0.0298167123484929,-0.484384202613627,-2.61091177685893,3.68e-05,5301405,107815.12190847,79687.8870785539,0,0,0,0,0,-166.536108127672,282044395,"sigma_P"
"57",0.275999655172414,0.142857142857143,0.1,-2.81901070446118,0.581412183770427,0.0324520548218725,-0.433220307054451,-2.62776891978253,3.68e-05,5301405,70312.8953405265,192186.986537214,0,0,0,0,0,-167.230286931326,150698399,"sigma_P"
"58",0.275999655172414,0.142857142857143,0.1,-2.8684303399923,0.612827880866279,0.0356518468609945,-0.393613980744861,-2.64407410618755,3.68e-05,5301405,70314.780574047,192188.918546987,0,0,0,0,0,-167.473928075904,783490595,"sigma_P"
"59",0.275999655172414,0.142857142857143,0.1,-2.81521431467196,0.581459299378412,0.0324400666315485,-0.430959599923632,-2.63796804016678,3.67999999999999e-05,5301405,70313.7799664264,192187.346082323,0,0,0,0,0,-167.218854010721,348307568,"sigma_P"
"60",0.310475862068966,0.142857142857143,0.1,-2.8065708014579,0.568123333323199,0.0301023356262354,-0.485786009136666,-2.61317398373763,3.68e-05,5301405,107813.580000884,79687.8806883308,0,0,0,0,0,-166.678335927546,166788741,"sigma_P"
"61",0.310475862068966,0.142857142857143,0.1,-2.81139196833242,0.56755775688781,0.0302599982280741,-0.485813498926794,-2.61126341146939,3.67999999999999e-05,5301405,107814.422929833,79687.1383430959,0,0,0,0,0,-166.65367627962,649743689,"sigma_P"
"62",0.310475862068966,0.142857142857143,0.1,-2.811947707127,0.56991735236407,0.0297882866858212,-0.484476615435943,-2.60545675918116,3.67999999999999e-05,5301405,107813.359163587,79688.1034182257,0,0,0,0,0,-166.660787168743,553270908,"sigma_P"
"63",0.310475862068966,0.142857142857143,0.1,-2.80927985755942,0.565749451345968,0.0301184401188631,-0.485120528546108,-2.61098051588592,3.67999999999999e-05,5301405,107813.058375758,79689.5318793831,0,0,0,0,0,-166.661707103139,324939973,"sigma_P"
"64",0.310475862068966,0.142857142857143,0.1,-2.82396985434943,0.581754070695144,0.0326562383728766,-0.424247294983692,-2.63100200635225,3.68e-05,5301405,70312.2922032066,192186.687911274,0,0,0,0,0,-167.33003301439,832507254,"sigma_P"
"65",0.310475862068966,0.142857142857143,0.1,-2.81700305656051,0.579606662097858,0.0326145378966015,-0.428826020567998,-2.63430119090959,3.68e-05,5301405,70312.9715552512,192187.694166607,0,0,0,0,0,-167.322377375997,755262477,"sigma_P"
"66",0.310475862068966,0.142857142857143,0.1,-2.82096820173831,0.577146772354364,0.0325419108761997,-0.425040700985193,-2.63532976010772,3.68e-05,5301405,70314.5127951878,192186.577866957,0,0,0,0,0,-167.328054492976,848409583,"sigma_P"
"67",0.344952068965517,0.142857142857143,0.1,-2.81003499807707,0.568801263320143,0.0301867084618814,-0.488354379879568,-2.61040278961813,3.68e-05,5301405,107811.497206657,79688.3207010029,0,0,0,0,0,-166.790212881969,60075207,"sigma_P"
"68",0.344952068965517,0.142857142857143,0.1,-2.81065640499054,0.568924805387736,0.0307698855121285,-0.483864832006996,-2.61836589042054,3.68e-05,5301405,107812.998780399,79688.9879304559,0,0,0,0,0,-166.804018069557,319732184,"sigma_P"
"69",0.344952068965517,0.142857142857143,0.1,-2.81044449868741,0.564791603543285,0.0302013964577048,-0.485474144761349,-2.60679817145999,3.67999999999999e-05,5301405,107812.408945668,79687.2644964515,0,0,0,0,0,-166.775872541614,931312268,"sigma_P"
"70",0.344952068965517,0.142857142857143,0.1,-2.80651862051081,0.560168296078588,0.0298593044977239,-0.493574605267917,-2.59978196939662,3.68e-05,5301405,107813.59066687,79687.2972360369,0,0,0,0,0,-166.777468335926,404433043,"sigma_P"
"71",0.344952068965517,0.142857142857143,0.1,-2.81477330197073,0.58143254776357,0.0327206475597089,-0.426109406880721,-2.63987512653238,3.68e-05,5301405,70311.9400082677,192188.115159864,0,0,0,0,0,-167.426312868927,216731663,"sigma_P"
"72",0.344952068965517,0.142857142857143,0.1,-2.823455328219,0.576732243307619,0.032681497135709,-0.426756023061447,-2.63048623533289,3.68e-05,5301405,70313.3932021931,192188.791840395,0,0,0,0,0,-167.415630661945,198809690,"sigma_P"
"73",0.344952068965517,0.142857142857143,0.1,-2.81739902012954,0.578417770746905,0.0326104159472605,-0.426891679349226,-2.63110308566115,3.68e-05,5301405,70311.6754067251,192186.769204806,0,0,0,0,0,-167.429097828749,321183515,"sigma_P"
"74",0.344952068965517,0.142857142857143,0.1,-2.81431957515942,0.574930132572233,0.0329167145490372,-0.421422231316057,-2.64806879438795,3.68e-05,5301405,70313.6302068276,192188.356598736,0,0,0,0,0,-167.414883921588,882399719,"sigma_P"
"75",0.344952068965517,0.142857142857143,0.1,-2.8138677438839,0.57621610055143,0.0326248328443374,-0.430651928477307,-2.63582304859932,3.68e-05,5301405,70312.6193062891,192187.69909379,0,0,0,0,0,-167.419922307231,819789865,"sigma_P"
"76",0.379428275862069,0.142857142857143,0.1,-2.81238611226917,0.565670460923344,0.0302852167739387,-0.492037775584508,-2.59912741519793,3.68e-05,5301405,107813.108445729,79689.8935547699,0,0,0,0,0,-166.89170540337,1072366988,"sigma_P"
"77",0.379428275862069,0.142857142857143,0.1,-2.8413497593221,0.573970355171411,0.0357251851655366,-0.439688688681627,-2.69527555314388,3.68e-05,5301405,107814.222588932,79686.8467471455,0,0,0,0,0,-167.172428701502,758952772,"sigma_P"
"78",0.379428275862069,0.142857142857143,0.1,-2.81331890399047,0.563383364632959,0.0305306030682573,-0.483807940743683,-2.61126182884802,3.67999999999999e-05,5301405,107815.002514144,79686.8496261986,0,0,0,0,0,-166.870332203781,178170424,"sigma_P"
"79",0.379428275862069,0.142857142857143,0.1,-2.81435413745373,0.563148643326175,0.0301827154956409,-0.492237289756151,-2.59589269814309,3.68e-05,5301405,107813.000531429,79688.3246815531,0,0,0,0,0,-166.880346270246,311720393,"sigma_P"
"80",0.379428275862069,0.142857142857143,0.1,-2.81304784133264,0.576561317433749,0.0327346873945545,-0.432718181375462,-2.63260656599692,3.67999999999999e-05,5301405,70313.427588372,192184.555542017,0,0,0,0,0,-167.513547405211,381217613,"sigma_P"
"81",0.379428275862069,0.142857142857143,0.1,-2.82062674067447,0.580731234973158,0.0331087406738158,-0.417560790904532,-2.6387515552637,3.68e-05,5301405,70312.9516139727,192186.66939619,0,0,0,0,0,-167.493854137527,815386706,"sigma_P"
"82",0.379428275862069,0.142857142857143,0.1,-2.83010054334402,0.572920043981645,0.0330162998293149,-0.418048965620523,-2.63355413262303,3.68e-05,5301405,70311.7071098714,192186.324071603,0,0,0,0,0,-167.493081745276,688265835,"sigma_P"
"83",0.379428275862069,0.142857142857143,0.1,-2.8177315942365,0.575237529893143,0.0329094708363695,-0.425554414604055,-2.63764467531853,3.68e-05,5301405,70314.7902958285,192187.5274798,0,0,0,0,0,-167.502549129212,699206988,"sigma_P"
"84",0.413904482758621,0.142857142857143,0.1,-2.80778631512828,0.561957687464587,0.0300150481563676,-0.488710663588446,-2.60247173198017,3.68e-05,5301405,107813.14149049,79689.5410215655,0,0,0,0,0,-166.979783877414,224774015,"sigma_P"
"85",0.413904482758621,0.142857142857143,0.1,-2.81675952637127,0.559579742799181,0.031387299091838,-0.474993803547081,-2.62463234332605,3.68e-05,5301405,107811.724332758,79687.4567736908,0,0,0,0,0,-166.964086605438,494647519,"sigma_P"
"86",0.413904482758621,0.142857142857143,0.1,-2.81078400733365,0.563592653350474,0.0302928831919718,-0.486510936710023,-2.60387304451177,3.67999999999999e-05,5301405,107813.139849817,79690.9023791603,0,0,0,0,0,-166.994280222963,5416151,"sigma_P"
"87",0.413904482758621,0.142857142857143,0.1,-2.81383693928852,0.563300916625707,0.0301908644845353,-0.49068465665168,-2.59969921165131,3.68e-05,5301405,107811.879506603,79686.2353432945,0,0,0,0,0,-166.992783376411,528099592,"sigma_P"
"88",0.413904482758621,0.142857142857143,0.1,-2.81737603044893,0.564444283708754,0.0311057448246676,-0.478426407318577,-2.61805813422582,3.68e-05,5301405,107815.201723636,79689.7518774775,0,0,0,0,0,-166.970472174769,329871519,"sigma_P"
"89",0.448380689655172,0.142857142857143,0.1,-2.82371139816004,0.556574836575915,0.0312936609717166,-0.474117252876949,-2.6121204282972,3.68e-05,5301405,107813.212130037,79687.9258298052,0,0,0,0,0,-167.059116185239,215172053,"sigma_P"
"90",0.448380689655172,0.142857142857143,0.1,-2.8467449321108,0.567478822932906,0.0354016462787424,-0.449910236089362,-2.67582627437895,3.68e-05,5301405,107813.526752823,79688.4464462185,0,0,0,0,0,-167.283727999114,293189379,"sigma_P"
"91",0.448380689655172,0.142857142857143,0.1,-2.81736192618609,0.556912888783066,0.0306538419229332,-0.481941444911064,-2.60619062798082,3.68000000000001e-05,5301405,107811.788607442,79687.613066685,0,0,0,0,0,-167.060568187211,718471876,"sigma_P"
"92",0.448380689655172,0.142857142857143,0.1,-2.80751694566772,0.560863660907013,0.0305406206985516,-0.490849735159271,-2.60256104802693,3.68e-05,5301405,107811.754468578,79687.413906054,0,0,0,0,0,-167.083150663114,559720740,"sigma_P"
"93",0.448380689655172,0.142857142857143,0.1,-2.81042125800652,0.560954315200213,0.0302680786880805,-0.485263696632447,-2.59983895383872,3.68e-05,5301405,107814.072259455,79688.9072997714,0,0,0,0,0,-167.067103241424,542005664,"sigma_P"
"94",0.482856896551724,0.142857142857143,0.1,-2.81615264338032,0.556815439605251,0.0307263196038817,-0.482483868545499,-2.6079236164085,3.68e-05,5301405,107812.893682029,79686.9299656483,0,0,0,0,0,-167.147267848032,571986331,"sigma_P"
"95",0.482856896551724,0.142857142857143,0.1,-2.81146095021717,0.558386450882812,0.0310654680725787,-0.477116492133758,-2.6150737098014,3.68e-05,5301405,107814.272295924,79687.1137251537,0,0,0,0,0,-167.145222612814,381612858,"sigma_P"
"96",0.482856896551724,0.142857142857143,0.1,-2.81451620417873,0.556602535728624,0.0309126848830679,-0.487905179068068,-2.60057363495717,3.67999999999999e-05,5301405,107813.692618502,79688.3514151056,0,0,0,0,0,-167.170680546264,484200592,"sigma_P"
"97",0.482856896551724,0.142857142857143,0.1,-2.82263777363873,0.554715807478052,0.0310892186198573,-0.483033183888399,-2.60544203959908,3.68000000000001e-05,5301405,107812.25934835,79688.8307512173,0,0,0,0,0,-167.160967212063,838474558,"sigma_P"
"98",0.482856896551724,0.142857142857143,0.1,-2.80628727264532,0.558473972970753,0.030998562779962,-0.487853549305385,-2.62042056968584,3.68e-05,5301405,107813.843778667,79687.0265080555,0,0,0,0,0,-167.140519650677,471519880,"sigma_P"
"99",0.517333103448276,0.142857142857143,0.1,-2.81894802816309,0.552186041790313,0.0309630244936901,-0.482005137458158,-2.60164088577066,3.68e-05,5301405,107811.167622194,79688.111077345,0,0,0,0,0,-167.223301055129,316337112,"sigma_P"
"100",0.517333103448276,0.142857142857143,0.1,-2.81324875005996,0.555703573210908,0.0310798578451734,-0.475421468783328,-2.61670516937864,3.68e-05,5301405,107812.622134615,79688.1746120054,0,0,0,0,0,-167.228826183562,345410476,"sigma_P"
"101",0.517333103448276,0.142857142857143,0.1,-2.81928118172667,0.553181532517363,0.0304997504443725,-0.483503259580942,-2.5893108151874,3.68e-05,5301405,107814.357289102,79685.9973004504,0,0,0,0,0,-167.227601210244,990363992,"sigma_P"
"102",0.517333103448276,0.142857142857143,0.1,-2.8143132010351,0.557342813814375,0.0309744891769366,-0.485387804226217,-2.60192809001785,3.68e-05,5301405,107811.35107934,79689.2053223729,0,0,0,0,0,-167.238280275248,488993084,"sigma_P"
"103",0.517333103448276,0.142857142857143,0.1,-2.8663077365919,0.555236169263867,0.036383877087222,-0.429869549302443,-2.6794890193098,3.68e-05,5301405,107813.825705875,79689.1565881186,0,0,0,0,0,-167.474634579403,820406573,"sigma_P"
"104",0.551809310344828,0.142857142857143,0.1,-2.82362579782653,0.552712499487814,0.0310960032431475,-0.474274323253336,-2.60181705814394,3.68e-05,5301405,107812.903965243,79688.240871246,0,0,0,0,0,-167.310269829084,356242119,"sigma_P"
"105",0.551809310344828,0.142857142857143,0.1,-2.81564158639101,0.546896226856808,0.030917786522841,-0.484273745319763,-2.59492056725203,3.68000000000001e-05,5301405,107812.858953715,79687.5493135079,0,0,0,0,0,-167.290891092398,11675861,"sigma_P"
"106",0.551809310344828,0.142857142857143,0.1,-2.81344939505836,0.551955319034014,0.0311940192957824,-0.484758574677731,-2.60894865589388,3.68e-05,5301405,107811.705098359,79690.0459133571,0,0,0,0,0,-167.297483571437,242032332,"sigma_P"
"107",0.551809310344828,0.142857142857143,0.1,-2.81189605125834,0.549920558476991,0.0311407898367511,-0.477705209641616,-2.60451410956033,3.68e-05,5301405,107814.146836806,79686.7374481703,0,0,0,0,0,-167.322371105028,684099562,"sigma_P"
"108",0.551809310344828,0.142857142857143,0.1,-2.82860949494548,0.552117707815582,0.0313144896366924,-0.481456152117828,-2.59252233044901,3.68e-05,5301405,107814.757702538,79688.5224629286,0,0,0,0,0,-167.304142463971,502595222,"sigma_P"
"109",0.586285517241379,0.142857142857143,0.1,-2.81532838348089,0.548510678405736,0.0307733842448741,-0.482153109402419,-2.59078969773266,3.68e-05,5301405,107814.564179843,79688.4487537355,0,0,0,0,0,-167.365589374875,1058418596,"sigma_P"
"110",0.586285517241379,0.142857142857143,0.1,-2.82111185339053,0.550970501879398,0.0344069821089016,-0.475456723980066,-2.6536738335749,3.68e-05,5301405,107814.389586082,79689.4530749141,0,0,0,0,0,-167.476139642977,220938210,"sigma_P"
"111",0.586285517241379,0.142857142857143,0.1,-2.81000633021717,0.547226308241557,0.0316607187293907,-0.484663005679759,-2.60981828657364,3.68e-05,5301405,107813.209738518,79689.3924253043,0,0,0,0,0,-167.373833075636,39404149,"sigma_P"
"112",0.586285517241379,0.142857142857143,0.1,-2.80886107420998,0.549162357543245,0.0309546063744092,-0.493506361364214,-2.58938703572552,3.68e-05,5301405,107816.132073982,79687.7141222603,0,0,0,0,0,-167.387580487916,124627278,"sigma_P"
"113",0.586285517241379,0.142857142857143,0.1,-2.82811926920504,0.545755532597556,0.0306397550679611,-0.47900775888329,-2.58073748527529,3.68e-05,5301405,107812.568756645,79689.4652161301,0,0,0,0,0,-167.371126039676,97247915,"sigma_P"
"114",0.620761724137931,0.142857142857143,0.1,-2.82140450205554,0.546103354471809,0.0318114615549576,-0.472419257579441,-2.60665760064107,3.68e-05,5301405,107814.972295204,79689.0513665265,0,0,0,0,0,-167.423295044691,237570242,"sigma_P"
"115",0.620761724137931,0.142857142857143,0.1,-2.82278891874104,0.539699671510183,0.0322266465698199,-0.476197016632146,-2.61311695299831,3.68e-05,5301405,107814.832761591,79686.3861798782,0,0,0,0,0,-167.441339543107,617566837,"sigma_P"
"116",0.620761724137931,0.142857142857143,0.1,-2.81657934476924,0.545360722314335,0.0315262477387353,-0.474426830503905,-2.60571348235376,3.68e-05,5301405,107814.309842359,79687.8939018058,0,0,0,0,0,-167.433056502834,205704948,"sigma_P"
"117",0.620761724137931,0.142857142857143,0.1,-2.81802682531481,0.544405828570665,0.0320661099239844,-0.476087873707961,-2.60730619353778,3.68e-05,5301405,107812.053751471,79687.6029856525,0,0,0,0,0,-167.423043464427,772725873,"sigma_P"
"118",0.620761724137931,0.142857142857143,0.1,-2.82750652323971,0.545207538785953,0.0319541389993488,-0.477491376940136,-2.5975640534912,3.68e-05,5301405,107814.467313891,79688.9034869369,0,0,0,0,0,-167.453204557812,492703102,"sigma_P"
"119",0.655237931034483,0.142857142857143,0.1,-2.82563388975527,0.542484715085775,0.0319146118001897,-0.470364643045104,-2.60684668709936,3.68e-05,5301405,107812.717270217,79687.8868436457,0,0,0,0,0,-167.483991506735,796332702,"sigma_P"
"120",0.655237931034483,0.142857142857143,0.1,-2.82937715442727,0.544536636612983,0.0320914243214496,-0.469199565374756,-2.60219613376823,3.67999999999999e-05,5301405,107814.761033934,79687.4218933841,0,0,0,0,0,-167.494038153712,410112045,"sigma_P"
