"","time","sim_data_S_over_N_median","sim_data_S_over_N_low_Q","sim_data_S_over_N_high_Q","combo_num"
"7413",212,0.870735926012905,0.863792295679781,0.877418204581487,286
"7414",243,0.868873462393115,0.861730672746757,0.875655210211924,286
"7415",273,0.867979627540516,0.860716926415153,0.874688004389401,286
"7416",304,0.867009548085747,0.859675796180702,0.873714373312585,286
"7417",334,0.865104610223053,0.857230854133504,0.871873994422648,286
"7418",365,0.857942103746361,0.849758501782663,0.864014655312612,286
"7419",396,0.831427259544445,0.818715920062586,0.84082134616077,286
"7420",424,0.778364414716907,0.753381167760603,0.797928377670063,286
"7421",455,0.71767823607784,0.684040001184031,0.75185629095427,286
"7422",485,0.686704294659174,0.649562730912321,0.728814238096548,286
"7423",516,0.676993324623289,0.638687925245588,0.720384418627481,286
"7424",546,0.675084767121289,0.636676744905877,0.718051726138137,286
"7425",577,0.674891296717209,0.636485370110661,0.717664140182701,286
"7426",608,0.675106636118229,0.636720965330476,0.717753639675459,286
"7427",638,0.675411162386541,0.637071058241396,0.717972345732357,286
"7428",669,0.675743799835182,0.63746737973685,0.718208167560116,286
"7429",699,0.676062824246072,0.637838765454598,0.71842902691054,286
"7430",730,0.676331536537955,0.63819417761113,0.718515435198742,286
"7431",761,0.676490129019569,0.638471692287118,0.718246807735607,286
"7432",790,0.676530552208865,0.638704277619923,0.717660049537377,286
"7433",821,0.67662662337619,0.638984330821803,0.717043704783895,286
"7434",851,0.676869813214093,0.639318629792246,0.716901507702962,286
"7435",882,0.677210219238317,0.639707139478263,0.717044800030741,286
"7436",912,0.677555009938964,0.640104880108684,0.717312457110364,286
"7437",151,0.890921041262242,0.88542333692656,0.895226896294956,287
"7438",181,0.876369821841954,0.869141668304427,0.880958149225141,287
"7439",212,0.871306829765587,0.863466079265433,0.876012463882229,287
"7440",243,0.869478968570642,0.861424662768052,0.874241092282501,287
"7441",273,0.868549747773435,0.860467205259267,0.87341303093737,287
"7442",304,0.86758939113315,0.859503878450594,0.87250429933523,287
"7443",334,0.865592085393606,0.857539984652186,0.870600856353968,287
"7444",365,0.858486988308312,0.850075586397083,0.863978607341273,287
"7445",396,0.832291271728947,0.818506451808767,0.842472126434101,287
"7446",424,0.781152656557151,0.753923747545403,0.804245582082664,287
"7447",455,0.722577407606257,0.684784661911397,0.75720376847754,287
"7448",485,0.693090318815577,0.653732476548662,0.731086243473228,287
"7449",516,0.683949843997547,0.643999213340296,0.721589442525566,287
"7450",546,0.681813037863667,0.641969522771801,0.719211320771831,287
"7451",577,0.681555823118654,0.641825547578203,0.718855518034586,287
"7452",608,0.681737949492728,0.642097460321825,0.718951073474339,287
"7453",638,0.682011348981057,0.642442576945265,0.719175719622975,287
"7454",669,0.682322213708026,0.642825992836725,0.719429987246088,287
"7455",699,0.682599950043462,0.643188802755302,0.719654867531192,287
"7456",730,0.682804402268064,0.643527689177023,0.719758719911565,287
"7457",761,0.682775427700954,0.643759257095274,0.71949729246588,287
"7458",790,0.682771661340551,0.643938212653646,0.718995372524835,287
"7459",821,0.682826352151197,0.644189110035449,0.718607808144015,287
"7460",851,0.683049823792802,0.644508580968139,0.718528347094423,287
"7461",882,0.683363568479652,0.644892034666052,0.718713537665424,287
"7462",912,0.68370483750777,0.645277790802195,0.718979143392057,287
"7463",151,0.892451535060886,0.887873704877777,0.898427976936684,288
"7464",181,0.878460399220875,0.872869804365485,0.885125703751341,288
"7465",212,0.873600365518231,0.867780721092707,0.880524791531573,288
"7466",243,0.871880220060889,0.866015438698747,0.878850666178764,288
"7467",273,0.870900411489298,0.86511633520668,0.878069025695339,288
"7468",304,0.86995923094729,0.864252554968283,0.877266609104553,288
"7469",334,0.868174023213668,0.86235332086403,0.875414096631794,288
"7470",365,0.86154754187502,0.854742505119056,0.868668495369401,288
"7471",396,0.83687685074613,0.82230023759621,0.847068811179827,288
"7472",424,0.787422200245826,0.760080778734596,0.809671169271464,288
"7473",455,0.731064826381172,0.688572946406087,0.763933614061206,288
"7474",485,0.701015392688979,0.656501562369917,0.739525341352295,288
"7475",516,0.69076060428552,0.647117627008607,0.730888746832398,288
"7476",546,0.688508421936844,0.645200058618455,0.728761914446258,288
"7477",577,0.688176167381453,0.645031516828752,0.728407889588683,288
"7478",608,0.688334497800496,0.645270213950851,0.7285009366443,288
"7479",638,0.688586620347961,0.645607404344724,0.72872328213931,288
"7480",669,0.688880448978231,0.64596922861733,0.728976430593096,288
"7481",699,0.689144926031475,0.646321623153851,0.729194378222386,288
"7482",730,0.689346442831077,0.646643006002412,0.729328776383413,288
"7483",761,0.689357252968991,0.646891402697902,0.729203951357672,288
"7484",790,0.689329349307279,0.647057545672885,0.728820880109262,288
"7485",821,0.689333732049158,0.64728393142543,0.728450876563578,288
"7486",851,0.689523831450064,0.647592532174632,0.728434517312318,288
"7487",882,0.68982112736303,0.647973030448176,0.728630215825502,288
"7488",912,0.69014138264162,0.648354034305148,0.728894550626644,288
"7489",151,0.891161548265873,0.885052598954596,0.895676007364365,289
"7490",181,0.876366411910649,0.868988991630281,0.88109919150564,289
"7491",212,0.87114728337517,0.863357529801147,0.875965816749696,289
"7492",243,0.869208494778457,0.861158058638666,0.874171402681586,289
"7493",273,0.868334186420321,0.860092852746419,0.873295978846746,289
"7494",304,0.867351371686811,0.859033570538019,0.872439294337803,289
"7495",334,0.865414538504786,0.857032566407942,0.870710243954921,289
"7496",365,0.858412251662344,0.849868165727494,0.864333449465299,289
"7497",396,0.832690262608073,0.817424833065092,0.844524965699272,289
"7498",424,0.783209910566306,0.750854535826669,0.806252795188585,289
"7499",455,0.725448787982214,0.67961669784992,0.761005835963088,289
